global_step,epoch,train/loss,train/accept_len,train/accept_rate
13452,1,0.641,2.666,0.471
13453,1,0.562,3.163,0.524
13454,1,0.715,2.203,0.4
13455,1,0.562,3.247,0.517
13456,1,0.609,2.932,0.491
13457,1,0.598,2.988,0.491
13458,1,0.574,3.339,0.518
13459,1,0.531,3.378,0.571
13460,1,0.637,2.815,0.462
13461,1,0.691,2.492,0.419
13462,1,0.719,2.168,0.389
13463,1,0.5,3.73,0.572
13464,1,0.488,3.746,0.579
13465,1,0.436,3.985,0.663
13466,1,0.371,4.647,0.713
13467,1,0.641,2.681,0.464
13468,1,0.777,1.907,0.331
13469,1,0.637,2.919,0.465
13470,1,0.609,3.037,0.495
13471,1,0.439,4.132,0.654
13472,1,0.512,3.623,0.582
13473,1,0.5,3.621,0.598
13474,1,0.562,3.228,0.507
13475,1,0.465,3.903,0.621
13476,1,0.453,3.958,0.642
13477,1,0.578,3.049,0.515
13478,1,0.598,3.025,0.491
13479,1,0.523,3.517,0.587
13480,1,0.504,3.637,0.575
13481,1,0.648,2.642,0.467
13482,1,0.484,3.745,0.61
13483,1,0.5,3.883,0.604
13484,1,0.354,4.698,0.732
13485,1,0.664,2.695,0.423
13486,1,0.539,3.338,0.54
13487,1,0.727,2.141,0.373
13488,1,0.688,2.535,0.404
13489,1,0.539,3.427,0.543
13490,1,0.582,3.079,0.497
13491,1,0.664,2.465,0.433
13492,1,0.625,2.759,0.468
13493,1,0.691,2.44,0.391
13494,1,0.531,3.318,0.559
13495,1,0.602,3.081,0.472
13496,1,0.688,2.473,0.413
13497,1,0.516,3.751,0.573
13498,1,0.539,3.513,0.548
13499,1,0.475,3.897,0.633
13500,1,0.633,2.834,0.457
13501,1,0.625,2.741,0.47
13502,1,0.586,2.998,0.509
13503,1,0.648,2.629,0.458
13504,1,0.594,3.05,0.499
13505,1,0.621,2.713,0.477
13506,1,0.463,4.0,0.64
13507,1,0.387,4.299,0.696
13508,1,0.582,2.94,0.52
13509,1,0.523,3.574,0.58
13510,1,0.516,3.647,0.561
13511,1,0.422,4.238,0.673
13512,1,0.326,5.212,0.76
13513,1,0.633,2.788,0.47
13514,1,0.453,4.021,0.635
13515,1,0.57,3.306,0.519
13516,1,0.723,2.457,0.4
13517,1,0.535,3.615,0.582
13518,1,0.551,3.271,0.534
13519,1,0.516,3.337,0.576
13520,1,0.455,4.013,0.636
13521,1,0.766,1.927,0.329
13522,1,0.672,2.528,0.445
13523,1,0.57,3.199,0.531
13524,1,0.75,2.007,0.33
13525,1,0.625,2.831,0.489
13526,1,0.309,5.369,0.76
13527,1,0.555,3.36,0.557
13528,1,0.633,2.758,0.487
13529,1,0.5,3.617,0.58
13530,1,0.672,2.405,0.416
13531,1,0.578,3.214,0.532
13532,1,0.625,2.781,0.462
13533,1,0.531,3.551,0.556
13534,1,0.582,3.191,0.524
13535,1,0.5,3.724,0.594
13536,1,0.715,2.194,0.387
13537,1,0.707,2.276,0.393
13538,1,0.578,3.127,0.518
13539,1,0.664,2.598,0.431
13540,1,0.516,3.506,0.552
13541,1,0.664,2.866,0.46
13542,1,0.672,2.546,0.433
13543,1,0.551,3.239,0.54
13544,1,0.594,3.095,0.528
13545,1,0.297,5.181,0.783
13546,1,0.445,4.052,0.648
13547,1,0.535,3.406,0.555
13548,1,0.633,2.751,0.472
13549,1,0.445,4.046,0.644
13550,1,0.594,3.043,0.509
13551,1,0.633,2.727,0.471
13552,1,0.664,2.499,0.431
13553,1,0.539,3.469,0.552
13554,1,0.551,3.323,0.553
13555,1,0.582,3.227,0.522
13556,1,0.574,3.145,0.534
13557,1,0.672,2.662,0.455
13558,1,0.594,2.995,0.501
13559,1,0.695,2.327,0.394
13560,1,0.672,2.44,0.415
13561,1,0.656,2.64,0.441
13562,1,0.688,2.602,0.425
13563,1,0.508,3.586,0.593
13564,1,0.633,2.706,0.465
13565,1,0.547,3.434,0.554
13566,1,0.398,4.365,0.69
13567,1,0.66,2.705,0.456
13568,1,0.547,3.536,0.541
13569,1,0.645,2.929,0.456
13570,1,0.49,3.694,0.605
13571,1,0.586,3.204,0.512
13572,1,0.719,2.354,0.392
13573,1,0.578,3.084,0.495
13574,1,0.582,2.991,0.523
13575,1,0.645,2.7,0.47
13576,1,0.441,4.187,0.635
13577,1,0.617,2.935,0.458
13578,1,0.617,2.899,0.474
13579,1,0.52,3.477,0.591
13580,1,0.418,2.365,0.63
13581,1,0.617,2.789,0.497
13582,1,0.473,3.882,0.618
13583,1,0.773,2.068,0.337
13584,1,0.543,3.29,0.528
13585,1,0.426,4.216,0.677
13586,1,0.613,3.006,0.466
13587,1,0.465,3.821,0.622
13588,1,0.473,3.893,0.637
13589,1,0.621,2.81,0.486
13590,1,0.387,4.127,0.686
13591,1,0.727,2.157,0.351
13592,1,0.52,3.612,0.564
13593,1,0.438,4.218,0.643
13594,1,0.727,2.026,0.372
13595,1,0.439,3.973,0.639
13596,1,0.381,4.591,0.71
13597,1,0.617,2.74,0.479
13598,1,0.449,4.0,0.626
13599,1,0.395,4.463,0.684
13600,1,0.617,2.833,0.507
13601,1,0.609,2.923,0.498
13602,1,0.742,2.134,0.336
13603,1,0.555,3.311,0.539
13604,1,0.539,3.496,0.558
13605,1,0.422,4.178,0.668
13606,1,0.758,1.974,0.316
13607,1,0.422,4.216,0.67
13608,1,0.641,2.612,0.443
13609,1,0.578,3.216,0.514
13610,1,0.539,3.442,0.549
13611,1,0.559,3.291,0.535
13612,1,0.531,3.379,0.573
13613,1,0.586,3.115,0.531
13614,1,0.523,3.463,0.565
13615,1,0.453,4.14,0.627
13616,1,0.559,3.215,0.534
13617,1,0.393,4.536,0.697
13618,1,0.645,2.965,0.473
13619,1,0.672,2.475,0.435
13620,1,0.426,4.099,0.669
13621,1,0.617,2.779,0.478
13622,1,0.66,2.695,0.446
13623,1,0.621,2.908,0.486
13624,1,0.629,2.63,0.418
13625,1,0.73,2.229,0.389
13626,1,0.406,4.351,0.665
13627,1,0.57,3.113,0.544
13628,1,0.594,3.141,0.52
13629,1,0.459,3.95,0.641
13630,1,0.586,3.141,0.51
13631,1,0.605,2.986,0.504
13632,1,0.547,3.288,0.537
13633,1,0.672,2.543,0.434
13634,1,0.449,3.781,0.617
13635,1,0.535,3.402,0.54
13636,1,0.66,2.653,0.445
13637,1,0.711,2.302,0.383
13638,1,0.5,3.542,0.572
13639,1,0.68,2.365,0.43
13640,1,0.59,3.081,0.498
13641,1,0.543,3.499,0.547
13642,1,0.391,4.439,0.696
13643,1,0.734,2.302,0.37
13644,1,0.57,3.282,0.532
13645,1,0.676,2.436,0.434
13646,1,0.297,5.291,0.788
13647,1,0.652,2.68,0.425
13648,1,0.555,3.302,0.544
13649,1,0.641,2.782,0.481
13650,1,0.672,2.487,0.449
13651,1,0.703,2.475,0.408
13652,1,0.598,2.86,0.483
13653,1,0.684,2.543,0.443
13654,1,0.68,2.519,0.423
13655,1,0.648,2.697,0.452
13656,1,0.664,2.647,0.403
13657,1,0.711,2.257,0.387
13658,1,0.535,3.49,0.546
13659,1,0.637,2.804,0.461
13660,1,0.406,4.335,0.684
13661,1,0.516,3.501,0.578
13662,1,0.656,2.517,0.459
13663,1,0.648,2.701,0.447
13664,1,0.742,2.06,0.358
13665,1,0.562,3.315,0.544
13666,1,0.695,2.476,0.416
13667,1,0.492,3.679,0.585
13668,1,0.68,2.648,0.425
13669,1,0.797,1.874,0.315
13670,1,0.703,2.394,0.402
13671,1,0.688,2.466,0.403
13672,1,0.641,2.649,0.463
13673,1,0.422,4.154,0.652
13674,1,0.461,3.78,0.634
13675,1,0.387,4.464,0.71
13676,1,0.641,2.655,0.457
13677,1,0.547,3.347,0.553
13678,1,0.625,2.767,0.493
13679,1,0.664,2.583,0.453
13680,1,0.527,3.537,0.568
13681,1,0.555,3.194,0.532
13682,1,0.695,2.397,0.392
13683,1,0.727,2.143,0.378
13684,1,0.68,2.646,0.422
13685,1,0.691,2.192,0.433
13686,1,0.578,3.304,0.54
13687,1,0.637,2.69,0.466
13688,1,0.672,2.662,0.432
13689,1,0.5,3.765,0.588
13690,1,0.562,3.237,0.542
13691,1,0.57,3.316,0.532
13692,1,0.621,2.773,0.484
13693,1,0.629,2.872,0.479
13694,1,0.641,2.877,0.435
13695,1,0.586,3.203,0.518
13696,1,0.641,2.644,0.454
13697,1,0.633,2.795,0.488
13698,1,0.262,5.703,0.812
13699,1,0.672,2.573,0.427
13700,1,0.625,2.94,0.472
13701,1,0.574,3.031,0.542
13702,1,0.473,3.806,0.622
13703,1,0.773,1.887,0.325
13704,1,0.582,2.99,0.519
13705,1,0.617,2.967,0.499
13706,1,0.645,2.728,0.445
13707,1,0.512,3.585,0.571
13708,1,0.641,2.825,0.463
13709,1,0.605,3.053,0.494
13710,1,0.555,3.37,0.532
13711,1,0.555,3.314,0.545
13712,1,0.742,2.117,0.361
13713,1,0.672,2.527,0.424
13714,1,0.594,3.043,0.498
13715,1,0.598,3.159,0.503
13716,1,0.629,2.922,0.465
13717,1,0.594,3.025,0.518
13718,1,0.711,2.485,0.369
13719,1,0.531,3.629,0.571
13720,1,0.582,3.125,0.519
13721,1,0.387,4.368,0.706
13722,1,0.436,4.011,0.655
13723,1,0.449,4.05,0.635
13724,1,0.586,2.969,0.515
13725,1,0.578,3.176,0.508
13726,1,0.578,3.072,0.509
13727,1,0.703,2.372,0.4
13728,1,0.566,3.168,0.528
13729,1,0.715,2.345,0.365
13730,1,0.789,1.74,0.301
13731,1,0.383,4.55,0.704
13732,1,0.426,4.089,0.657
13733,1,0.527,3.429,0.572
13734,1,0.594,3.04,0.504
13735,1,0.586,3.255,0.503
13736,1,0.648,2.776,0.459
13737,1,0.457,4.015,0.623
13738,1,0.57,3.132,0.523
13739,1,0.621,2.724,0.499
13740,1,0.586,3.175,0.518
13741,1,0.59,3.022,0.506
13742,1,0.617,2.779,0.487
13743,1,0.668,2.389,0.426
13744,1,0.598,3.038,0.486
13745,1,0.582,2.988,0.503
13746,1,0.418,4.283,0.675
13747,1,0.473,3.815,0.624
13748,1,0.363,4.626,0.717
13749,1,0.594,3.036,0.499
13750,1,0.645,2.816,0.463
13751,1,0.609,3.04,0.479
13752,1,0.523,3.593,0.559
13753,1,0.559,3.296,0.532
13754,1,0.547,3.261,0.554
13755,1,0.508,3.508,0.58
13756,1,0.484,3.905,0.611
13757,1,0.52,3.512,0.568
13758,1,0.625,2.874,0.49
13759,1,0.57,3.269,0.539
13760,1,0.332,4.882,0.746
13761,1,0.562,3.044,0.539
13762,1,0.385,4.505,0.699
13763,1,0.59,3.2,0.509
13764,1,0.586,3.137,0.511
13765,1,0.699,2.353,0.388
13766,1,0.789,1.912,0.295
13767,1,0.695,2.452,0.407
13768,1,0.715,2.283,0.405
13769,1,0.758,1.934,0.342
13770,1,0.766,2.024,0.314
13771,1,0.656,2.646,0.447
13772,1,0.586,3.19,0.507
13773,1,0.516,3.74,0.573
13774,1,0.555,3.474,0.533
13775,1,0.609,2.922,0.475
13776,1,0.367,4.209,0.707
13777,1,0.426,4.151,0.673
13778,1,0.504,3.71,0.584
13779,1,0.402,4.429,0.692
13780,1,0.781,1.894,0.329
13781,1,0.281,5.047,0.766
13782,1,0.723,2.15,0.343
13783,1,0.684,2.343,0.435
13784,1,0.602,3.096,0.486
13785,1,0.699,2.129,0.399
13786,1,0.727,2.049,0.4
13787,1,0.797,1.897,0.317
13788,1,0.369,4.604,0.719
13789,1,0.711,2.227,0.38
13790,1,0.758,1.982,0.338
13791,1,0.594,2.97,0.517
13792,1,0.555,3.308,0.543
13793,1,0.715,2.294,0.371
13794,1,0.441,4.197,0.638
13795,1,0.609,3.034,0.473
13796,1,0.695,2.358,0.409
13797,1,0.439,4.214,0.644
13798,1,0.582,3.015,0.522
13799,1,0.621,2.697,0.466
13800,1,0.688,2.392,0.431
13801,1,0.559,3.172,0.544
13802,1,0.699,2.753,0.427
13803,1,0.664,2.678,0.428
13804,1,0.719,2.04,0.39
13805,1,0.605,2.83,0.513
13806,1,0.586,2.999,0.517
13807,1,0.408,4.354,0.685
13808,1,0.375,4.452,0.717
13809,1,0.742,1.983,0.349
13810,1,0.734,2.213,0.379
13811,1,0.617,2.85,0.488
13812,1,0.57,3.213,0.526
13813,1,0.578,3.091,0.535
13814,1,0.766,2.004,0.328
13815,1,0.477,3.935,0.633
13816,1,0.586,3.044,0.501
13817,1,0.688,2.384,0.412
13818,1,0.508,3.541,0.573
13819,1,0.719,2.215,0.383
13820,1,0.672,2.524,0.424
13821,1,0.57,3.261,0.525
13822,1,0.617,2.805,0.47
13823,1,0.523,3.497,0.578
13824,1,0.461,4.0,0.612
13825,1,0.602,3.058,0.496
13826,1,0.504,3.539,0.595
13827,1,0.633,2.874,0.467
13828,1,0.66,2.529,0.414
13829,1,0.492,3.685,0.608
13830,1,0.766,1.98,0.324
13831,1,0.641,2.696,0.474
13832,1,0.508,3.717,0.598
13833,1,0.574,3.249,0.532
13834,1,0.562,3.077,0.528
13835,1,0.695,2.441,0.423
13836,1,0.578,3.529,0.605
13837,1,0.551,3.314,0.544
13838,1,0.605,2.916,0.483
13839,1,0.691,2.423,0.423
13840,1,0.367,4.534,0.712
13841,1,0.699,2.408,0.403
13842,1,0.488,3.686,0.603
13843,1,0.441,4.096,0.644
13844,1,0.652,2.728,0.44
13845,1,0.312,5.36,0.769
13846,1,0.41,4.228,0.662
13847,1,0.48,3.788,0.624
13848,1,0.734,2.119,0.364
13849,1,0.672,2.532,0.41
13850,1,0.762,2.075,0.362
13851,1,0.559,3.199,0.534
13852,1,0.363,4.669,0.72
13853,1,0.508,3.567,0.595
13854,1,0.727,2.27,0.352
13855,1,0.512,3.453,0.565
13856,1,0.758,1.976,0.353
13857,1,0.586,3.176,0.514
13858,1,0.475,3.849,0.617
13859,1,0.586,3.028,0.51
13860,1,0.49,3.829,0.594
13861,1,0.52,3.585,0.568
13862,1,0.449,4.049,0.66
13863,1,0.484,3.737,0.614
13864,1,0.477,3.878,0.62
13865,1,0.52,3.55,0.584
13866,1,0.57,3.123,0.534
13867,1,0.438,4.044,0.628
13868,1,0.422,4.153,0.67
13869,1,0.441,4.09,0.646
13870,1,0.66,2.598,0.436
13871,1,0.531,3.093,0.62
13872,1,0.57,3.106,0.537
13873,1,0.652,2.788,0.427
13874,1,0.789,1.976,0.306
13875,1,0.582,3.09,0.505
13876,1,0.68,2.515,0.399
13877,1,0.707,2.26,0.407
13878,1,0.555,3.314,0.545
13879,1,0.598,3.108,0.505
13880,1,0.773,1.92,0.304
13881,1,0.688,2.479,0.412
13882,1,0.68,2.452,0.435
13883,1,0.523,3.416,0.576
13884,1,0.562,3.263,0.532
13885,1,0.586,3.104,0.513
13886,1,0.73,2.126,0.355
13887,1,0.695,2.358,0.394
13888,1,0.57,3.298,0.509
13889,1,0.523,3.438,0.562
13890,1,0.559,3.145,0.537
13891,1,0.602,3.076,0.478
13892,1,0.68,2.492,0.447
13893,1,0.715,2.484,0.393
13894,1,0.695,2.351,0.391
13895,1,0.703,2.23,0.384
13896,1,0.672,2.437,0.434
13897,1,0.586,2.968,0.519
13898,1,0.641,2.712,0.441
13899,1,0.535,3.574,0.573
13900,1,0.293,5.534,0.776
13901,1,0.48,3.814,0.614
13902,1,0.383,4.609,0.713
13903,1,0.77,1.918,0.325
13904,1,0.469,4.084,0.624
13905,1,0.418,4.346,0.657
13906,1,0.492,3.68,0.609
13907,1,0.633,2.707,0.468
13908,1,0.648,2.658,0.452
13909,1,0.535,3.395,0.564
13910,1,0.754,2.239,0.36
13911,1,0.441,3.963,0.633
13912,1,0.41,4.274,0.666
13913,1,0.68,2.472,0.439
13914,1,0.49,3.728,0.606
13915,1,0.656,2.742,0.456
13916,1,0.57,3.151,0.542
13917,1,0.578,2.139,0.553
13918,1,0.688,2.388,0.392
13919,1,0.5,3.543,0.598
13920,1,0.656,2.7,0.447
13921,1,0.656,2.349,0.44
13922,1,0.453,4.116,0.618
13923,1,0.535,3.576,0.564
13924,1,0.652,2.771,0.458
13925,1,0.617,2.925,0.466
13926,1,0.408,4.446,0.655
13927,1,0.633,2.781,0.448
13928,1,0.578,3.305,0.522
13929,1,0.672,2.496,0.429
13930,1,0.586,3.12,0.515
13931,1,0.2,6.157,0.845
13932,1,0.695,2.322,0.396
13933,1,0.492,3.731,0.593
13934,1,0.547,3.359,0.552
13935,1,0.613,2.943,0.489
13936,1,0.715,2.299,0.391
13937,1,0.656,2.7,0.432
13938,1,0.512,3.533,0.592
13939,1,0.516,3.644,0.579
13940,1,0.504,3.676,0.571
13941,1,0.562,3.16,0.528
13942,1,0.504,3.576,0.585
13943,1,0.621,2.802,0.462
13944,1,0.57,3.024,0.506
13945,1,0.406,4.354,0.677
13946,1,0.695,2.479,0.403
13947,1,0.648,2.697,0.445
13948,1,0.48,3.674,0.604
13949,1,0.445,3.971,0.657
13950,1,0.516,3.628,0.562
13951,1,0.523,3.484,0.584
13952,1,0.496,3.633,0.582
13953,1,0.617,2.999,0.464
13954,1,0.68,2.455,0.43
13955,1,0.586,2.592,0.527
13956,1,0.617,3.003,0.485
13957,1,0.547,3.324,0.556
13958,1,0.684,2.365,0.4
13959,1,0.68,2.398,0.425
13960,1,0.244,6.789,0.883
13961,1,0.447,3.986,0.648
13962,1,0.508,3.559,0.571
13963,1,0.508,3.651,0.566
13964,1,0.496,3.641,0.613
13965,1,0.512,3.592,0.588
13966,1,0.637,2.677,0.461
13967,1,0.656,2.484,0.45
13968,1,0.57,3.236,0.544
13969,1,0.711,2.29,0.396
13970,1,0.551,3.268,0.524
13971,1,0.535,3.429,0.561
13972,1,0.617,2.934,0.496
13973,1,0.59,3.021,0.495
13974,1,0.391,4.025,0.713
13975,1,0.562,3.279,0.544
13976,1,0.523,3.642,0.572
13977,1,0.625,2.722,0.471
13978,1,0.205,6.068,0.85
13979,1,0.377,4.826,0.704
13980,1,0.609,2.821,0.488
13981,1,0.484,3.741,0.604
13982,1,0.395,4.248,0.695
13983,1,0.461,3.811,0.632
13984,1,0.68,2.442,0.415
13985,1,0.75,2.051,0.336
13986,1,0.656,2.555,0.424
13987,1,0.578,3.235,0.543
13988,1,0.387,4.444,0.692
13989,1,0.648,2.659,0.446
13990,1,0.797,1.832,0.324
13991,1,0.324,5.065,0.759
13992,1,0.625,2.73,0.467
13993,1,0.633,2.782,0.471
13994,1,0.473,3.907,0.611
13995,1,0.668,2.564,0.413
13996,1,0.492,3.759,0.606
13997,1,0.652,2.467,0.473
13998,1,0.57,3.2,0.525
13999,1,0.586,3.186,0.535
14000,1,0.648,2.639,0.484
14001,1,0.527,3.627,0.578
14002,1,0.395,4.444,0.686
14003,1,0.637,2.817,0.466
14004,1,0.734,2.259,0.353
14005,1,0.719,2.311,0.4
14006,1,0.271,5.16,0.795
14007,1,0.758,2.004,0.338
14008,1,0.688,2.39,0.396
14009,1,0.555,3.306,0.526
14010,1,0.609,3.099,0.499
14011,1,0.664,2.579,0.429
14012,1,0.555,3.178,0.534
14013,1,0.516,3.513,0.569
14014,1,0.5,3.439,0.591
14015,1,0.566,3.305,0.523
14016,1,0.57,3.096,0.521
14017,1,0.648,2.846,0.486
14018,1,0.566,3.029,0.521
14019,1,0.742,1.987,0.383
14020,1,0.676,2.494,0.42
14021,1,0.633,2.788,0.469
14022,1,0.445,4.077,0.643
14023,1,0.486,3.864,0.621
14024,1,0.562,3.283,0.542
14025,1,0.539,3.496,0.555
14026,1,0.75,2.113,0.368
14027,1,0.586,3.127,0.506
14028,1,0.516,3.651,0.577
14029,1,0.504,3.669,0.589
14030,1,0.672,2.598,0.428
14031,1,0.43,4.056,0.652
14032,1,0.625,2.969,0.466
14033,1,0.613,2.868,0.49
14034,1,0.57,3.202,0.527
14035,1,0.383,4.534,0.702
14036,1,0.516,3.635,0.58
14037,1,0.609,2.99,0.481
14038,1,0.496,3.774,0.606
14039,1,0.559,3.468,0.505
14040,1,0.562,3.256,0.514
14041,1,0.676,2.47,0.417
14042,1,0.461,4.028,0.621
14043,1,0.488,3.709,0.595
14044,1,0.547,3.343,0.551
14045,1,0.393,4.359,0.705
14046,1,0.379,4.25,0.674
14047,1,0.672,2.578,0.433
14048,1,0.363,4.764,0.716
14049,1,0.598,3.109,0.497
14050,1,0.617,2.843,0.507
14051,1,0.645,2.939,0.438
14052,1,0.656,2.652,0.454
14053,1,0.578,3.251,0.504
14054,1,0.547,3.352,0.542
14055,1,0.226,5.786,0.831
14056,1,0.617,2.824,0.504
14057,1,0.598,3.159,0.503
14058,1,0.586,3.172,0.518
14059,1,0.625,2.737,0.481
14060,1,0.5,3.481,0.573
14061,1,0.617,2.986,0.484
14062,1,0.551,3.351,0.548
14063,1,0.719,2.185,0.376
14064,1,0.672,2.585,0.432
14065,1,0.656,2.683,0.442
14066,1,0.482,3.822,0.58
14067,1,0.582,2.932,0.52
14068,1,0.416,4.513,0.651
14069,1,0.672,2.583,0.417
14070,1,0.719,2.283,0.388
14071,1,0.301,5.048,0.815
14072,1,0.523,3.596,0.568
14073,1,0.562,3.328,0.532
14074,1,0.375,4.507,0.712
14075,1,0.586,3.169,0.523
14076,1,0.633,2.773,0.469
14077,1,0.586,2.987,0.51
14078,1,0.551,3.336,0.532
14079,1,0.535,3.52,0.569
14080,1,0.547,3.36,0.559
14081,1,0.279,5.437,0.794
14082,1,0.574,3.195,0.523
14083,1,0.594,2.971,0.519
14084,1,0.539,3.323,0.559
14085,1,0.648,2.801,0.45
14086,1,0.609,2.983,0.486
14087,1,0.418,4.151,0.655
14088,1,0.555,3.308,0.551
14089,1,0.711,2.317,0.392
14090,1,0.523,3.358,0.567
14091,1,0.535,3.56,0.577
14092,1,0.512,3.546,0.578
14093,1,0.609,3.025,0.491
14094,1,0.477,3.876,0.621
14095,1,0.609,3.052,0.481
14096,1,0.523,3.554,0.573
14097,1,0.508,3.839,0.559
14098,1,0.66,2.661,0.441
14099,1,0.562,3.148,0.539
14100,1,0.586,3.265,0.634
14101,1,0.676,2.533,0.417
14102,1,0.625,2.917,0.498
14103,1,0.742,2.208,0.366
14104,1,0.625,2.8,0.472
14105,1,0.68,2.431,0.417
14106,1,0.707,2.39,0.399
14107,1,0.734,2.147,0.391
14108,1,0.789,1.783,0.316
14109,1,0.789,1.916,0.32
14110,1,0.369,4.994,0.709
14111,1,0.68,2.403,0.424
14112,1,0.586,3.127,0.511
14113,1,0.461,4.137,0.631
14114,1,0.348,4.779,0.742
14115,1,0.578,3.246,0.504
14116,1,0.617,2.933,0.481
14117,1,0.656,2.665,0.439
14118,1,0.578,2.976,0.518
14119,1,0.641,2.642,0.455
14120,1,0.535,3.453,0.569
14121,1,0.672,2.593,0.426
14122,1,0.539,3.44,0.554
14123,1,0.594,3.08,0.521
14124,1,0.391,4.521,0.696
14125,1,0.711,2.284,0.4
14126,1,0.426,4.314,0.666
14127,1,0.527,3.571,0.556
14128,1,0.648,2.848,0.461
14129,1,0.695,2.512,0.414
14130,1,0.225,5.851,0.818
14131,1,0.602,3.17,0.487
14132,1,0.578,3.161,0.511
14133,1,0.445,4.089,0.65
14134,1,0.535,3.491,0.544
14135,1,0.516,3.433,0.581
14136,1,0.426,4.235,0.643
14137,1,0.555,3.233,0.525
14138,1,0.688,2.272,0.407
14139,1,0.488,3.83,0.622
14140,1,0.414,4.449,0.669
14141,1,0.438,4.178,0.649
14142,1,0.531,3.471,0.578
14143,1,0.613,2.918,0.507
14144,1,0.555,3.39,0.552
14145,1,0.586,3.132,0.513
14146,1,0.504,3.738,0.585
14147,1,0.586,3.139,0.506
14148,1,0.523,3.459,0.558
14149,1,0.543,3.41,0.562
14150,1,0.641,2.836,0.456
14151,1,0.688,2.667,0.427
14152,1,0.5,3.722,0.575
14153,1,0.703,2.4,0.38
14154,1,0.672,2.562,0.404
14155,1,0.648,2.579,0.435
14156,1,0.496,3.693,0.599
14157,1,0.484,3.798,0.612
14158,1,0.602,3.05,0.485
14159,1,0.578,3.059,0.519
14160,1,0.727,2.149,0.374
14161,1,0.393,4.4,0.696
14162,1,0.621,3.004,0.47
14163,1,0.703,2.373,0.383
14164,1,0.422,4.204,0.676
14165,1,0.57,3.312,0.529
14166,1,0.586,3.131,0.514
14167,1,0.625,2.899,0.488
14168,1,0.539,3.427,0.564
14169,1,0.629,2.838,0.484
14170,1,0.602,3.076,0.47
14171,1,0.594,3.094,0.508
14172,1,0.539,3.477,0.563
14173,1,0.602,3.157,0.481
14174,1,0.342,4.842,0.724
14175,1,0.586,2.356,0.528
14176,1,0.562,2.718,0.56
14177,1,0.66,2.744,0.512
14178,1,0.543,3.317,0.556
14179,1,0.605,2.875,0.508
14180,1,0.445,4.059,0.65
14181,1,0.484,3.745,0.606
14182,1,0.578,3.01,0.518
14183,1,0.715,2.23,0.392
14184,1,0.699,2.376,0.4
14185,1,0.727,2.081,0.367
14186,1,0.648,2.587,0.454
14187,1,0.523,3.494,0.569
14188,1,0.492,3.62,0.599
14189,1,0.633,2.836,0.469
14190,1,0.562,3.216,0.536
14191,1,0.42,4.131,0.655
14192,1,0.57,3.013,0.498
14193,1,0.656,2.66,0.455
14194,1,0.672,2.658,0.487
14195,1,0.453,3.92,0.64
14196,1,0.613,2.804,0.492
14197,1,0.43,4.106,0.656
14198,1,0.602,2.988,0.503
14199,1,0.578,3.161,0.514
14200,1,0.641,2.612,0.438
14201,1,0.523,3.621,0.57
14202,1,0.523,3.506,0.559
14203,1,0.781,2.0,0.326
14204,1,0.455,4.054,0.648
14205,1,0.359,4.616,0.724
14206,1,0.332,4.853,0.744
14207,1,0.385,4.326,0.701
14208,1,0.586,3.248,0.506
14209,1,0.664,2.602,0.429
14210,1,0.555,3.213,0.534
14211,1,0.68,2.478,0.428
14212,1,0.672,2.494,0.412
14213,1,0.555,3.496,0.548
14214,1,0.473,3.852,0.624
14215,1,0.578,2.96,0.518
14216,1,0.648,2.696,0.437
14217,1,0.578,3.364,0.508
14218,1,0.633,2.643,0.467
14219,1,0.504,3.666,0.584
14220,1,0.633,2.899,0.475
14221,1,0.523,3.593,0.572
14222,1,0.609,3.015,0.498
14223,1,0.562,3.262,0.524
14224,1,0.346,4.792,0.746
14225,1,0.695,2.314,0.417
14226,1,0.57,3.096,0.486
14227,1,0.562,3.274,0.533
14228,1,0.602,3.049,0.5
14229,1,0.699,2.478,0.404
14230,1,0.668,2.707,0.438
14231,1,0.389,4.298,0.699
14232,1,0.672,2.51,0.427
14233,1,0.412,4.195,0.667
14234,1,0.664,2.672,0.433
14235,1,0.625,2.789,0.478
14236,1,0.609,2.729,0.488
14237,1,0.645,2.797,0.469
14238,1,0.695,2.278,0.389
14239,1,0.758,1.967,0.347
14240,1,0.613,3.037,0.483
14241,1,0.473,3.895,0.62
14242,1,0.562,3.259,0.525
14243,1,0.527,2.39,0.58
14244,1,0.656,2.679,0.433
14245,1,0.5,3.67,0.598
14246,1,0.68,2.528,0.435
14247,1,0.578,3.222,0.513
14248,1,0.559,3.171,0.538
14249,1,0.479,3.834,0.62
14250,1,0.75,2.086,0.339
14251,1,0.727,2.15,0.386
14252,1,0.777,1.891,0.341
14253,1,0.676,2.364,0.396
14254,1,0.535,3.525,0.558
14255,1,0.641,2.715,0.462
14256,1,0.463,3.879,0.628
14257,1,0.477,3.894,0.605
14258,1,0.633,2.776,0.463
14259,1,0.527,3.507,0.56
14260,1,0.602,3.081,0.515
14261,1,0.688,2.629,0.407
14262,1,0.469,3.755,0.626
14263,1,0.645,2.728,0.47
14264,1,0.422,4.26,0.666
14265,1,0.363,4.821,0.741
14266,1,0.438,3.997,0.646
14267,1,0.43,3.972,0.651
14268,1,0.566,3.239,0.543
14269,1,0.582,3.141,0.502
14270,1,0.652,2.825,0.453
14271,1,0.547,3.29,0.55
14272,1,0.535,3.447,0.571
