t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end
1789040318.8628,collate,2,0,29667,,,,,,25.044,24.986,,5.0,1.0,,,,,
1789040322.0613,collate,2,0,29667,,,,,,242.001,241.31,,7.0,1.0,,,,,
1789040324.1193,collate,2,0,29667,,,,,,166.594,166.305,,4.0,1.0,,,,,
1789040326.1923,collate,2,0,29667,,,,,,24.136,24.069,,5.0,1.0,,,,,
1789040329.5271,collate,2,0,29667,,,,,,89.036,88.87,,8.0,1.0,,,,,
1789040332.136,collate,2,0,29667,,,,,,56.079,55.985,,6.0,1.0,,,,,
1789040334.8349,collate,2,0,29667,,,,,,47.867,47.791,,7.0,1.0,,,,,
1789040336.2684,collate,2,0,29667,,,,,,34.803,34.721,,3.0,1.0,,,,,
1789040339.1841,collate,2,0,29667,,,,,,35.061,34.935,,6.0,1.0,,,,,
1789040341.473,collate,2,0,29667,,,,,,49.096,48.965,,5.0,1.0,,,,,
1789040344.4269,collate,2,0,29667,,,,,,22.231,22.196,,8.0,1.0,,,,,
1789040346.6909,collate,2,0,29667,,,,,,42.852,42.779,,6.0,1.0,,,,,
1789040349.1565,collate,2,0,29667,,,,,,30.168,30.109,,6.0,1.0,,,,,
1789040351.9379,collate,2,0,29667,,,,,,48.805,48.694,,7.0,1.0,,,,,
1789040353.9856,collate,2,0,29667,,,,,,37.423,37.327,,4.0,1.0,,,,,
1789040356.586,collate,2,0,29667,,,,,,55.15,55.004,,6.0,1.0,,,,,
1789040358.7832,collate,2,0,29667,,,,,,50.493,50.417,,5.0,1.0,,,,,
1789040361.7193,collate,2,0,29667,,,,,,35.874,35.824,,7.0,1.0,,,,,
1789040363.4965,collate,2,0,29667,,,,,,47.075,47.001,,4.0,1.0,,,,,
1789040366.0703,collate,2,0,29667,,,,,,60.13,60.028,,7.0,1.0,,,,,
1789040368.5283,collate,2,0,29667,,,,,,24.194,24.135,,7.0,1.0,,,,,
1789040370.0595,collate,2,0,29667,,,,,,36.14,36.078,,2.0,1.0,,,,,
1789040372.5318,collate,2,0,29667,,,,,,29.38,29.329,,5.0,1.0,,,,,
1789040375.9955,collate,2,0,29667,,,,,,53.206,52.95,,5.0,1.0,,,,,
1789040378.4227,collate,2,0,29667,,,,,,34.326,34.264,,6.0,1.0,,,,,
1789040380.1929,collate,2,0,29667,,,,,,59.204,57.557,,3.0,1.0,,,,,
1789040383.2404,collate,2,0,29667,,,,,,57.108,57.0,,8.0,1.0,,,,,
1789040385.6972,collate,2,0,29667,,,,,,46.29,46.193,,6.0,1.0,,,,,
1789040387.8834,collate,2,0,29667,,,,,,24.604,24.55,,6.0,1.0,,,,,
1789040390.7582,collate,2,0,29667,,,,,,53.173,53.065,,7.0,1.0,,,,,
1789040393.3925,collate,2,0,29667,,,,,,75.776,75.675,,6.0,1.0,,,,,
1789040396.0005,collate,2,0,29667,,,,,,45.976,45.866,,7.0,1.0,,,,,
1789040398.3295,collate,2,0,29667,,,,,,52.076,51.99,,6.0,1.0,,,,,
1789040400.3637,collate,2,0,29667,,,,,,53.859,53.786,,5.0,1.0,,,,,
1789040402.3541,collate,2,0,29667,,,,,,23.67,23.624,,5.0,1.0,,,,,
1789040405.0094,collate,2,0,29667,,,,,,152.78,152.534,,5.0,1.0,,,,,
1789040407.686,collate,2,0,29667,,,,,,58.033,57.894,,7.0,1.0,,,,,
1789040409.9998,collate,2,0,29667,,,,,,37.599,37.518,,5.0,1.0,,,,,
1789040412.2921,collate,2,0,29667,,,,,,54.174,54.042,,5.0,1.0,,,,,
1789040415.2231,collate,2,0,29667,,,,,,28.395,28.171,,8.0,1.0,,,,,
1789040418.2344,collate,2,0,29667,,,,,,39.221,39.148,,7.0,1.0,,,,,
1789040420.3572,collate,2,0,29667,,,,,,44.268,44.194,,5.0,1.0,,,,,
1789040422.4199,collate,2,0,29667,,,,,,40.29,40.194,,5.0,1.0,,,,,
1789040424.3075,collate,2,0,29667,,,,,,32.671,32.573,,4.0,1.0,,,,,
1789040426.7357,collate,2,0,29667,,,,,,25.95,25.905,,6.0,1.0,,,,,
1789040429.3056,collate,2,0,29667,,,,,,69.383,69.146,,6.0,1.0,,,,,
1789040432.5243,collate,2,0,29667,,,,,,23.487,23.449,,7.0,1.0,,,,,
1789040435.1414,collate,2,0,29667,,,,,,77.432,77.287,,7.0,1.0,,,,,
1789040437.4394,collate,2,0,29667,,,,,,22.858,22.818,,6.0,1.0,,,,,
1789040439.6026,collate,2,0,29667,,,,,,32.786,32.727,,5.0,1.0,,,,,
1789040442.1245,collate,2,0,29667,,,,,,48.632,48.51,,6.0,1.0,,,,,
1789040444.7222,collate,2,0,29667,,,,,,123.341,123.091,,7.0,1.0,,,,,
1789040446.8076,collate,2,0,29667,,,,,,27.259,27.209,,5.0,1.0,,,,,
1789040449.4211,collate,2,0,29667,,,,,,52.915,52.802,,7.0,1.0,,,,,
1789040451.9178,collate,2,0,29667,,,,,,26.138,26.065,,6.0,1.0,,,,,
1789040453.8979,collate,2,0,29667,,,,,,33.93,33.876,,4.0,1.0,,,,,
1789040457.004,collate,2,0,29667,,,,,,34.426,34.377,,7.0,1.0,,,,,
1789040459.0036,collate,2,0,29667,,,,,,50.668,50.592,,5.0,1.0,,,,,
1789040461.5955,collate,2,0,29667,,,,,,34.9,34.84,,7.0,1.0,,,,,
1789040463.9911,collate,2,0,29667,,,,,,25.435,25.411,,6.0,1.0,,,,,
1789040466.6276,collate,2,0,29667,,,,,,58.496,58.043,,7.0,1.0,,,,,
1789040468.8586,collate,2,0,29667,,,,,,39.843,39.774,,5.0,1.0,,,,,
1789040471.4612,collate,2,0,29667,,,,,,37.209,37.122,,7.0,1.0,,,,,
1789040474.4362,collate,2,0,29667,,,,,,50.089,49.995,,7.0,1.0,,,,,
1789040476.726,collate,2,0,29667,,,,,,33.82,33.764,,6.0,1.0,,,,,
1789040478.5596,collate,2,0,29667,,,,,,24.593,24.546,,5.0,1.0,,,,,
1789040480.8869,collate,2,0,29667,,,,,,46.736,46.585,,6.0,1.0,,,,,
1789040483.2985,collate,2,0,29667,,,,,,27.918,27.868,,6.0,1.0,,,,,
1789040486.306,collate,2,0,29667,,,,,,265.504,264.782,,5.0,1.0,,,,,
1789040488.2679,collate,2,0,29667,,,,,,50.733,50.636,,5.0,1.0,,,,,
1789040491.3755,collate,2,0,29667,,,,,,22.095,22.06,,8.0,1.0,,,,,
1789040494.0953,collate,2,0,29667,,,,,,31.854,31.801,,8.0,1.0,,,,,
1789040496.5356,collate,2,0,29667,,,,,,22.1,22.07,,6.0,1.0,,,,,
1789040498.6396,collate,2,0,29667,,,,,,46.42,46.347,,4.0,1.0,,,,,
1789040500.5822,collate,2,0,29667,,,,,,53.998,53.88,,5.0,1.0,,,,,
1789040503.1618,collate,2,0,29667,,,,,,27.723,27.676,,7.0,1.0,,,,,
1789040505.9334,collate,2,0,29667,,,,,,45.094,44.957,,6.0,1.0,,,,,
1789040508.0727,collate,2,0,29667,,,,,,27.928,27.888,,6.0,1.0,,,,,
1789040510.5349,collate,2,0,29667,,,,,,30.667,30.59,,6.0,1.0,,,,,
1789040513.4027,collate,2,0,29667,,,,,,22.346,22.324,,7.0,1.0,,,,,
1789040516.3257,collate,2,0,29667,,,,,,47.458,47.368,,7.0,1.0,,,,,
1789040518.9994,collate,2,0,29667,,,,,,46.765,46.68,,7.0,1.0,,,,,
1789040521.1136,collate,2,0,29667,,,,,,23.6,23.531,,5.0,1.0,,,,,
1789040523.3881,collate,2,0,29667,,,,,,47.614,47.544,,6.0,1.0,,,,,
1789040525.8497,collate,2,0,29667,,,,,,42.997,42.884,,7.0,1.0,,,,,
1789040528.5874,collate,2,0,29667,,,,,,28.053,28.023,,7.0,1.0,,,,,
1789040530.5624,collate,2,0,29667,,,,,,52.236,52.063,,4.0,1.0,,,,,
1789040533.0279,collate,2,0,29667,,,,,,43.008,42.896,,7.0,1.0,,,,,
1789040535.3543,collate,2,0,29667,,,,,,27.103,27.045,,5.0,1.0,,,,,
1789040538.106,collate,2,0,29667,,,,,,37.174,37.095,,6.0,1.0,,,,,
1789040541.0147,collate,2,0,29667,,,,,,29.851,29.743,,6.0,1.0,,,,,
1789040543.6762,collate,2,0,29667,,,,,,54.587,54.482,,6.0,1.0,,,,,
1789040546.1813,collate,2,0,29667,,,,,,39.977,39.792,,6.0,1.0,,,,,
1789040548.1487,collate,2,0,29667,,,,,,23.718,23.659,,5.0,1.0,,,,,
1789040550.9171,collate,2,0,29667,,,,,,53.787,53.618,,7.0,1.0,,,,,
1789040553.094,collate,2,0,29667,,,,,,29.569,29.521,,5.0,1.0,,,,,
1789040555.2022,collate,2,0,29667,,,,,,35.661,35.593,,5.0,1.0,,,,,
1789040558.0421,collate,2,0,29667,,,,,,56.14,56.028,,8.0,1.0,,,,,
1789040560.2355,collate,2,0,29667,,,,,,36.321,36.232,,5.0,1.0,,,,,
1789040562.103,collate,2,0,29667,,,,,,22.883,22.841,,5.0,1.0,,,,,
1789040564.6417,collate,2,0,29667,,,,,,48.186,48.097,,6.0,1.0,,,,,
1789040566.8087,collate,2,0,29667,,,,,,40.68,40.552,,5.0,1.0,,,,,
1789040569.2362,collate,2,0,29667,,,,,,29.412,29.306,,6.0,1.0,,,,,
1789040571.7932,collate,2,0,29667,,,,,,43.636,43.503,,7.0,1.0,,,,,
1789040574.2492,collate,2,0,29667,,,,,,32.522,32.433,,7.0,1.0,,,,,
1789040576.5664,collate,2,0,29667,,,,,,23.647,23.595,,6.0,1.0,,,,,
1789040578.9393,collate,2,0,29667,,,,,,48.373,48.292,,5.0,1.0,,,,,
1789040580.752,collate,2,0,29667,,,,,,40.156,40.085,,4.0,1.0,,,,,
1789040582.734,collate,2,0,29667,,,,,,48.623,48.532,,4.0,1.0,,,,,
1789040584.4862,collate,2,0,29667,,,,,,31.322,31.235,,4.0,1.0,,,,,
1789040587.0607,collate,2,0,29667,,,,,,35.356,35.282,,6.0,1.0,,,,,
1789040589.1945,collate,2,0,29667,,,,,,23.378,23.331,,5.0,1.0,,,,,
1789040591.293,collate,2,0,29667,,,,,,47.987,47.862,,5.0,1.0,,,,,
1789040594.1092,collate,2,0,29667,,,,,,52.048,51.946,,5.0,1.0,,,,,
1789040596.3237,collate,2,0,29667,,,,,,35.514,35.434,,5.0,1.0,,,,,
1789040598.8115,collate,2,0,29667,,,,,,54.308,54.22,,6.0,1.0,,,,,
1789040600.8959,collate,2,0,29667,,,,,,28.352,28.232,,5.0,1.0,,,,,
1789040603.5734,collate,2,0,29667,,,,,,72.482,72.255,,6.0,1.0,,,,,
1789040605.7077,collate,2,0,29667,,,,,,25.087,25.048,,5.0,1.0,,,,,
1789040608.668,collate,2,0,29667,,,,,,53.62,53.542,,7.0,1.0,,,,,
1789040610.7019,collate,2,0,29667,,,,,,32.374,32.296,,5.0,1.0,,,,,
1789040613.3284,collate,2,0,29667,,,,,,26.318,26.273,,6.0,1.0,,,,,
1789040615.3302,collate,2,0,29667,,,,,,49.208,49.138,,5.0,1.0,,,,,
1789040617.8183,collate,2,0,29667,,,,,,33.318,33.267,,6.0,1.0,,,,,
1789040619.7968,collate,2,0,29667,,,,,,34.343,34.289,,4.0,1.0,,,,,
1789040622.0897,collate,2,0,29667,,,,,,38.828,38.719,,4.0,1.0,,,,,
1789040625.926,collate,2,0,29667,,,,,,53.441,53.265,,7.0,1.0,,,,,
1789040628.2928,collate,2,0,29667,,,,,,39.961,39.871,,6.0,1.0,,,,,
1789040630.5477,collate,2,0,29667,,,,,,24.776,24.703,,6.0,1.0,,,,,
1789040633.4848,collate,2,0,29667,,,,,,58.083,57.911,,7.0,1.0,,,,,
1789040636.3942,collate,2,0,29667,,,,,,43.066,43.002,,7.0,1.0,,,,,
1789040638.9337,collate,2,0,29667,,,,,,21.651,21.575,,6.0,1.0,,,,,
1789040641.238,collate,2,0,29667,,,,,,51.253,51.135,,6.0,1.0,,,,,
1789040643.4757,collate,2,0,29667,,,,,,81.795,81.624,,5.0,1.0,,,,,
1789040645.506,collate,2,0,29667,,,,,,23.98,23.929,,5.0,1.0,,,,,
1789040647.8379,collate,2,0,29667,,,,,,47.88,47.637,,5.0,1.0,,,,,
1789040649.857,collate,2,0,29667,,,,,,36.193,36.117,,5.0,1.0,,,,,
1789040652.0947,collate,2,0,29667,,,,,,24.817,24.765,,4.0,1.0,,,,,
1789040654.3682,collate,2,0,29667,,,,,,54.512,54.414,,5.0,1.0,,,,,
1789040656.5179,collate,2,0,29667,,,,,,40.033,39.861,,5.0,1.0,,,,,
1789040659.125,collate,2,0,29667,,,,,,31.897,31.841,,5.0,1.0,,,,,
1789040661.1182,collate,2,0,29667,,,,,,25.081,24.954,,4.0,1.0,,,,,
1789040663.2213,collate,2,0,29667,,,,,,49.976,49.821,,5.0,1.0,,,,,
1789040666.1114,collate,2,0,29667,,,,,,46.639,46.537,,6.0,1.0,,,,,
1789040668.6129,collate,2,0,29667,,,,,,33.616,33.562,,5.0,1.0,,,,,
1789040670.7541,collate,2,0,29667,,,,,,55.038,54.959,,5.0,1.0,,,,,
1789040672.9025,collate,2,0,29667,,,,,,34.888,34.714,,6.0,1.0,,,,,
1789040675.4285,collate,2,0,29667,,,,,,29.243,29.18,,6.0,1.0,,,,,
1789040677.7464,collate,2,0,29667,,,,,,27.021,26.979,,6.0,1.0,,,,,
1789040679.7544,collate,2,0,29667,,,,,,38.516,38.365,,5.0,1.0,,,,,
1789040682.3625,collate,2,0,29667,,,,,,35.452,35.396,,7.0,1.0,,,,,
1789040684.6153,collate,2,0,29667,,,,,,21.522,21.482,,6.0,1.0,,,,,
1789040687.4055,collate,2,0,29667,,,,,,49.385,49.263,,7.0,1.0,,,,,
1789040689.3831,collate,2,0,29667,,,,,,31.313,31.223,,5.0,1.0,,,,,
1789040692.0738,collate,2,0,29667,,,,,,50.638,50.513,,7.0,1.0,,,,,
1789040693.9457,collate,2,0,29667,,,,,,66.549,66.372,,5.0,1.0,,,,,
1789040696.0312,collate,2,0,29667,,,,,,45.709,45.507,,5.0,1.0,,,,,
1789040698.2538,collate,2,0,29667,,,,,,37.809,37.735,,5.0,1.0,,,,,
1789040700.5407,collate,2,0,29667,,,,,,56.106,55.983,,5.0,1.0,,,,,
1789040702.941,collate,2,0,29667,,,,,,25.799,25.752,,5.0,1.0,,,,,
1789040705.4557,collate,2,0,29667,,,,,,29.279,29.134,,6.0,1.0,,,,,
1789040708.0661,collate,2,0,29667,,,,,,66.437,66.318,,6.0,1.0,,,,,
1789040710.2962,collate,2,0,29667,,,,,,43.566,43.35,,5.0,1.0,,,,,
1789040712.6865,collate,2,0,29667,,,,,,43.783,43.7,,6.0,1.0,,,,,
1789040715.4846,collate,2,0,29667,,,,,,49.517,49.285,,7.0,1.0,,,,,
1789040717.6328,collate,2,0,29667,,,,,,30.904,30.828,,5.0,1.0,,,,,
1789040719.881,collate,2,0,29667,,,,,,34.073,34.011,,5.0,1.0,,,,,
1789040722.2107,collate,2,0,29667,,,,,,54.667,54.402,,5.0,1.0,,,,,
1789040724.8673,collate,2,0,29667,,,,,,26.889,26.859,,6.0,1.0,,,,,
1789040726.9035,collate,2,0,29667,,,,,,24.997,24.956,,5.0,1.0,,,,,
1789040729.342,collate,2,0,29667,,,,,,50.787,50.663,,6.0,1.0,,,,,
1789040731.7422,collate,2,0,29667,,,,,,42.904,42.805,,6.0,1.0,,,,,
1789040734.5698,collate,2,0,29667,,,,,,25.099,25.041,,7.0,1.0,,,,,
1789040736.9868,collate,2,0,29667,,,,,,49.46,49.215,,6.0,1.0,,,,,
1789040738.9691,collate,2,0,29667,,,,,,42.472,42.373,,5.0,1.0,,,,,
1789040741.4198,collate,2,0,29667,,,,,,31.377,31.285,,7.0,1.0,,,,,
1789040743.7314,collate,2,0,29667,,,,,,44.396,44.295,,5.0,1.0,,,,,
1789040746.8897,collate,2,0,29667,,,,,,57.632,57.478,,7.0,1.0,,,,,
1789040749.6224,collate,2,0,29667,,,,,,22.455,22.407,,7.0,1.0,,,,,
1789040752.1916,collate,2,0,29667,,,,,,49.377,49.292,,7.0,1.0,,,,,
1789040754.6451,collate,2,0,29667,,,,,,41.956,41.891,,7.0,1.0,,,,,
1789040757.093,collate,2,0,29667,,,,,,27.408,27.339,,7.0,1.0,,,,,
1789040759.9664,collate,2,0,29667,,,,,,50.759,50.653,,7.0,1.0,,,,,
1789040762.075,collate,2,0,29667,,,,,,43.255,43.149,,5.0,1.0,,,,,
1789040764.3305,collate,2,0,29667,,,,,,29.323,29.25,,6.0,1.0,,,,,
1789040767.6036,collate,2,0,29667,,,,,,50.609,50.357,,7.0,1.0,,,,,
1789040770.1498,collate,2,0,29667,,,,,,29.931,29.74,,6.0,1.0,,,,,
1789040772.4085,collate,2,0,29667,,,,,,39.607,39.508,,5.0,1.0,,,,,
1789040774.8086,collate,2,0,29667,,,,,,49.449,49.283,,5.0,1.0,,,,,
1789040777.3344,collate,2,0,29667,,,,,,49.482,49.228,,5.0,1.0,,,,,
1789040780.074,collate,2,0,29667,,,,,,35.284,35.223,,6.0,1.0,,,,,
1789040782.0976,collate,2,0,29667,,,,,,27.496,27.407,,5.0,1.0,,,,,
1789040784.4277,collate,2,0,29667,,,,,,48.634,48.5,,6.0,1.0,,,,,
1789040787.0564,collate,2,0,29667,,,,,,24.451,24.292,,7.0,1.0,,,,,
1789040789.7855,collate,2,0,29667,,,,,,42.215,42.011,,6.0,1.0,,,,,
1789040792.0099,collate,2,0,29667,,,,,,28.83,28.665,,6.0,1.0,,,,,
1789040793.7617,collate,2,0,29667,,,,,,47.114,47.021,,4.0,1.0,,,,,
1789040796.4846,collate,2,0,29667,,,,,,34.124,34.029,,6.0,1.0,,,,,
1789040799.2562,collate,2,0,29667,,,,,,22.281,22.19,,7.0,1.0,,,,,
1789040801.735,collate,2,0,29667,,,,,,46.583,46.516,,5.0,1.0,,,,,
1789040804.2755,collate,2,0,29667,,,,,,57.724,57.573,,6.0,1.0,,,,,
1789040806.1262,collate,2,0,29667,,,,,,25.277,25.209,,4.0,1.0,,,,,
1789040809.0023,collate,2,0,29667,,,,,,243.578,242.938,,7.0,1.0,,,,,
1789040811.2894,collate,2,0,29667,,,,,,123.824,123.47,,5.0,1.0,,,,,
1789040813.9561,collate,2,0,29667,,,,,,53.565,53.362,,6.0,1.0,,,,,
1789040816.7429,collate,2,0,29667,,,,,,132.764,132.449,,7.0,1.0,,,,,
1789040819.5331,collate,2,0,29667,,,,,,39.877,39.815,,7.0,1.0,,,,,
1789040821.955,collate,2,0,29667,,,,,,26.045,25.868,,6.0,1.0,,,,,
1789040824.561,collate,2,0,29667,,,,,,50.03,49.952,,6.0,1.0,,,,,
1789040826.305,collate,2,0,29667,,,,,,99.41,99.016,,3.0,1.0,,,,,
1789040828.5003,collate,2,0,29667,,,,,,48.076,47.974,,6.0,1.0,,,,,
1789040830.723,collate,2,0,29667,,,,,,67.871,67.73,,6.0,1.0,,,,,
1789040833.6655,collate,2,0,29667,,,,,,83.824,83.298,,6.0,1.0,,,,,
1789040835.9272,collate,2,0,29667,,,,,,26.226,26.128,,6.0,1.0,,,,,
1789040839.2389,collate,2,0,29667,,,,,,259.622,258.95,,8.0,1.0,,,,,
1789040841.5772,collate,2,0,29667,,,,,,89.568,89.329,,5.0,1.0,,,,,
1789040844.5691,collate,2,0,29667,,,,,,36.836,36.778,,8.0,1.0,,,,,
1789040846.2126,collate,2,0,29667,,,,,,54.555,54.397,,3.0,1.0,,,,,
1789040848.9352,collate,2,0,29667,,,,,,131.001,130.794,,6.0,1.0,,,,,
1789040851.3464,collate,2,0,29667,,,,,,37.809,37.724,,6.0,1.0,,,,,
1789040853.9929,collate,2,0,29667,,,,,,83.258,83.013,,7.0,1.0,,,,,
1789040856.3563,collate,2,0,29667,,,,,,88.462,88.244,,7.0,1.0,,,,,
1789040858.6338,collate,2,0,29667,,,,,,42.883,42.786,,6.0,1.0,,,,,
1789040861.0691,collate,2,0,29667,,,,,,67.847,67.629,,6.0,1.0,,,,,
1789040863.4163,collate,2,0,29667,,,,,,44.378,44.176,,6.0,1.0,,,,,
1789040865.5435,collate,2,0,29667,,,,,,85.574,85.349,,5.0,1.0,,,,,
1789040868.3554,collate,2,0,29667,,,,,,288.403,287.661,,7.0,1.0,,,,,
1789040870.9394,collate,2,0,29667,,,,,,48.825,48.676,,6.0,1.0,,,,,
1789040873.4517,collate,2,0,29667,,,,,,25.643,25.491,,6.0,1.0,,,,,
1789040876.0972,collate,2,0,29667,,,,,,47.74,47.629,,6.0,1.0,,,,,
1789040878.889,collate,2,0,29667,,,,,,122.025,121.83,,6.0,1.0,,,,,
1789040880.7542,collate,2,0,29667,,,,,,24.733,24.7,,4.0,1.0,,,,,
1789040883.6089,collate,2,0,29667,,,,,,77.588,77.42,,8.0,1.0,,,,,
1789040886.2965,collate,2,0,29667,,,,,,46.072,45.963,,7.0,1.0,,,,,
1789040889.1672,collate,2,0,29667,,,,,,30.08,29.965,,7.0,1.0,,,,,
1789040891.7278,collate,2,0,29667,,,,,,90.244,89.922,,6.0,1.0,,,,,
1789040893.8502,collate,2,0,29667,,,,,,165.742,165.348,,4.0,1.0,,,,,
1789040896.3003,collate,2,0,29667,,,,,,26.678,26.531,,6.0,1.0,,,,,
1789040898.0277,collate,2,0,29667,,,,,,56.225,56.129,,4.0,1.0,,,,,
1789040901.0001,collate,2,0,29667,,,,,,46.83,46.688,,8.0,1.0,,,,,
1789040903.7076,collate,2,0,29667,,,,,,27.914,27.865,,7.0,1.0,,,,,
1789040906.1075,collate,2,0,29667,,,,,,345.057,343.65,,6.0,1.0,,,,,
1789040908.3395,collate,2,0,29667,,,,,,74.195,73.986,,5.0,1.0,,,,,
1789040910.6444,collate,2,0,29667,,,,,,29.73,29.622,,5.0,1.0,,,,,
1789040912.8269,collate,2,0,29667,,,,,,40.749,40.585,,5.0,1.0,,,,,
1789040915.3416,collate,2,0,29667,,,,,,35.835,35.757,,6.0,1.0,,,,,
1789040917.4956,collate,2,0,29667,,,,,,39.063,38.82,,6.0,1.0,,,,,
1789040920.3797,collate,2,0,29667,,,,,,137.939,137.535,,7.0,1.0,,,,,
1789040923.0417,collate,2,0,29667,,,,,,34.249,34.136,,7.0,1.0,,,,,
1789040925.1398,collate,2,0,29667,,,,,,54.587,54.505,,5.0,1.0,,,,,
1789040927.5002,collate,2,0,29667,,,,,,55.691,55.559,,6.0,1.0,,,,,
1789040929.58,collate,2,0,29667,,,,,,101.17,100.907,,5.0,1.0,,,,,
1789040931.6066,collate,2,0,29667,,,,,,31.243,31.177,,6.0,1.0,,,,,
1789040934.6774,collate,2,0,29667,,,,,,53.705,53.576,,7.0,1.0,,,,,
1789040936.8877,collate,2,0,29667,,,,,,37.06,36.978,,6.0,1.0,,,,,
1789040939.7815,collate,2,0,29667,,,,,,23.342,23.239,,6.0,1.0,,,,,
1789040942.3711,collate,2,0,29667,,,,,,226.993,226.43,,6.0,1.0,,,,,
1789040944.0436,collate,2,0,29667,,,,,,77.324,77.101,,4.0,1.0,,,,,
1789040946.6619,collate,2,0,29667,,,,,,49.611,49.452,,7.0,1.0,,,,,
1789040948.7774,collate,2,0,29667,,,,,,126.615,126.277,,5.0,1.0,,,,,
1789040951.0007,collate,2,0,29667,,,,,,36.513,36.297,,6.0,1.0,,,,,
1789040953.4315,collate,2,0,29667,,,,,,45.492,45.357,,5.0,1.0,,,,,
1789040955.2562,collate,2,0,29667,,,,,,27.307,27.224,,4.0,1.0,,,,,
1789040957.9722,collate,2,0,29667,,,,,,63.721,63.495,,6.0,1.0,,,,,
1789040960.3248,collate,2,0,29667,,,,,,66.276,66.095,,5.0,1.0,,,,,
1789040963.1018,collate,2,0,29667,,,,,,46.088,45.944,,6.0,1.0,,,,,
1789040965.489,collate,2,0,29667,,,,,,117.438,117.153,,6.0,1.0,,,,,
1789040967.524,collate,2,0,29667,,,,,,37.828,37.712,,5.0,1.0,,,,,
1789040970.5075,collate,2,0,29667,,,,,,25.464,25.42,,8.0,1.0,,,,,
1789040972.5338,collate,2,0,29667,,,,,,42.91,42.814,,5.0,1.0,,,,,
1789040974.9306,collate,2,0,29667,,,,,,96.622,96.369,,5.0,1.0,,,,,
1789040977.5604,collate,2,0,29667,,,,,,29.198,29.133,,6.0,1.0,,,,,
1789040979.8691,collate,2,0,29667,,,,,,50.147,49.942,,6.0,1.0,,,,,
1789040982.8181,collate,2,0,29667,,,,,,35.912,35.799,,5.0,1.0,,,,,
1789040984.6659,collate,2,0,29667,,,,,,46.885,46.779,,4.0,1.0,,,,,
1789040987.2594,collate,2,0,29667,,,,,,52.642,52.48,,6.0,1.0,,,,,
1789040989.2893,collate,2,0,29667,,,,,,31.588,31.478,,5.0,1.0,,,,,
1789040991.2408,collate,2,0,29667,,,,,,25.767,25.665,,4.0,1.0,,,,,
1789040993.7645,collate,2,0,29667,,,,,,45.941,45.815,,6.0,1.0,,,,,
1789040995.8525,collate,2,0,29667,,,,,,41.598,41.463,,4.0,1.0,,,,,
1789040997.8544,collate,2,0,29667,,,,,,24.75,24.708,,4.0,1.0,,,,,
1789040999.6179,collate,2,0,29667,,,,,,49.221,49.136,,4.0,1.0,,,,,
1789041001.8682,collate,2,0,29667,,,,,,46.512,46.276,,6.0,1.0,,,,,
1789041004.5343,collate,2,0,29667,,,,,,31.171,31.058,,6.0,1.0,,,,,
1789041007.1416,collate,2,0,29667,,,,,,52.107,51.921,,6.0,1.0,,,,,
1789041009.3248,collate,2,0,29667,,,,,,35.052,34.944,,5.0,1.0,,,,,
1789041010.9295,collate,2,0,29667,,,,,,72.194,71.929,,3.0,1.0,,,,,
1789041013.0928,collate,2,0,29667,,,,,,56.51,56.414,,5.0,1.0,,,,,
1789041015.3977,collate,2,0,29667,,,,,,74.274,74.109,,6.0,1.0,,,,,
1789041018.2265,collate,2,0,29667,,,,,,56.543,56.461,,7.0,1.0,,,,,
1789041020.7335,collate,2,0,29667,,,,,,88.106,87.928,,6.0,1.0,,,,,
1789041023.6896,collate,2,0,29667,,,,,,70.339,70.189,,7.0,1.0,,,,,
1789041025.4035,collate,2,0,29667,,,,,,30.566,30.48,,4.0,1.0,,,,,
1789041027.2846,collate,2,0,29667,,,,,,43.852,43.784,,6.0,1.0,,,,,
1789041030.6117,collate,2,0,29667,,,,,,79.783,79.544,,7.0,1.0,,,,,
1789041033.1509,collate,2,0,29667,,,,,,36.231,36.183,,6.0,1.0,,,,,
1789041035.837,collate,2,0,29667,,,,,,51.367,51.184,,6.0,1.0,,,,,
1789041038.5327,collate,2,0,29667,,,,,,38.504,38.37,,6.0,1.0,,,,,
1789041041.2879,collate,2,0,29667,,,,,,24.614,24.512,,6.0,1.0,,,,,
1789041043.9817,collate,2,0,29667,,,,,,76.661,76.505,,6.0,1.0,,,,,
1789041046.5303,collate,2,0,29667,,,,,,65.45,65.239,,6.0,1.0,,,,,
1789041048.8448,collate,2,0,29667,,,,,,28.012,27.963,,5.0,1.0,,,,,
1789041051.1048,collate,2,0,29667,,,,,,53.751,53.581,,6.0,1.0,,,,,
1789041053.7214,collate,2,0,29667,,,,,,39.724,39.658,,5.0,1.0,,,,,
1789041056.7234,collate,2,0,29667,,,,,,22.755,22.703,,8.0,1.0,,,,,
1789041059.3646,collate,2,0,29667,,,,,,51.077,50.895,,7.0,1.0,,,,,
1789041061.7055,collate,2,0,29667,,,,,,235.535,234.918,,5.0,1.0,,,,,
1789041063.8657,collate,2,0,29667,,,,,,77.467,77.336,,5.0,1.0,,,,,
1789041066.7695,collate,2,0,29667,,,,,,65.777,65.643,,6.0,1.0,,,,,
1789041069.1164,collate,2,0,29667,,,,,,43.808,43.711,,5.0,1.0,,,,,
