global_step,epoch,train/loss,train/accept_len,train/accept_rate
16033,1,0.57,3.169,0.538
16034,1,0.684,2.641,0.433
16035,1,0.539,3.468,0.559
16036,1,0.688,2.342,0.402
16037,1,0.68,2.549,0.436
16038,1,0.719,2.149,0.386
16039,1,0.338,4.907,0.741
16040,1,0.668,2.262,0.423
16041,1,0.447,4.083,0.645
16042,1,0.578,3.058,0.5
16043,1,0.539,3.384,0.546
16044,1,0.609,3.028,0.498
16045,1,0.453,4.174,0.643
16046,1,0.57,3.099,0.514
16047,1,0.723,2.145,0.385
16048,1,0.453,3.995,0.621
16049,1,0.547,2.8,0.514
16050,1,0.473,3.956,0.611
16051,1,0.734,2.174,0.362
16052,1,0.582,3.091,0.511
16053,1,0.562,3.073,0.531
16054,1,0.539,3.397,0.557
16055,1,0.648,2.735,0.446
16056,1,0.574,3.123,0.516
16057,1,0.734,2.115,0.353
16058,1,0.555,3.347,0.538
16059,1,0.32,4.161,0.75
16060,1,0.436,4.168,0.66
16061,1,0.543,3.486,0.553
16062,1,0.641,2.753,0.455
16063,1,0.523,3.52,0.562
16064,1,0.531,3.547,0.579
16065,1,0.387,4.467,0.69
16066,1,0.291,5.249,0.776
16067,1,0.238,5.935,0.82
16068,1,0.559,3.462,0.534
16069,1,0.547,3.423,0.537
16070,1,0.551,3.318,0.527
16071,1,0.562,3.26,0.513
16072,1,0.586,3.015,0.508
16073,1,0.516,3.548,0.6
16074,1,0.377,4.637,0.713
16075,1,0.363,4.641,0.719
16076,1,0.231,5.852,0.804
16077,1,0.641,2.875,0.474
16078,1,0.43,4.123,0.678
16079,1,0.578,3.303,0.535
16080,1,0.738,2.164,0.36
16081,1,0.664,2.275,0.43
16082,1,0.746,2.025,0.344
16083,1,0.648,2.69,0.46
16084,1,0.539,3.433,0.574
16085,1,0.633,2.836,0.479
16086,1,0.488,3.826,0.617
16087,1,0.664,2.436,0.428
16088,1,0.613,2.72,0.484
16089,1,0.609,2.843,0.472
16090,1,0.471,3.732,0.619
16091,1,0.68,2.408,0.433
16092,1,0.381,4.572,0.698
16093,1,0.559,3.194,0.532
16094,1,0.633,2.742,0.485
16095,1,0.441,4.126,0.65
16096,1,0.633,2.632,0.46
16097,1,0.492,3.797,0.612
16098,1,0.395,4.516,0.684
16099,1,0.727,2.294,0.362
16100,1,0.688,2.293,0.414
16101,1,0.539,3.613,0.536
16102,1,0.602,2.963,0.503
16103,1,0.383,4.468,0.683
16104,1,0.547,3.471,0.546
16105,1,0.613,2.906,0.483
16106,1,0.656,2.66,0.436
16107,1,0.629,2.818,0.473
16108,1,0.703,2.376,0.382
16109,1,0.68,2.504,0.424
16110,1,0.688,2.5,0.409
16111,1,0.539,3.405,0.556
16112,1,0.264,5.747,0.796
16113,1,0.367,4.544,0.72
16114,1,0.484,3.662,0.59
16115,1,0.555,3.294,0.536
16116,1,0.695,2.423,0.4
16117,1,0.648,2.712,0.459
16118,1,0.527,3.448,0.572
16119,1,0.457,3.978,0.642
16120,1,0.414,4.13,0.66
16121,1,0.562,3.195,0.52
16122,1,0.523,3.527,0.578
16123,1,0.727,2.127,0.376
16124,1,0.488,3.814,0.585
16125,1,0.316,4.945,0.755
16126,1,0.594,3.198,0.503
16127,1,0.711,2.395,0.402
16128,1,0.375,3.515,0.672
16129,1,0.719,2.36,0.479
16130,1,0.467,3.991,0.612
16131,1,0.324,5.025,0.752
16132,1,0.543,3.366,0.558
16133,1,0.574,3.258,0.508
16134,1,0.656,2.694,0.446
16135,1,0.656,2.518,0.449
16136,1,0.621,2.735,0.466
16137,1,0.385,4.347,0.704
16138,1,0.664,2.611,0.451
16139,1,0.559,3.223,0.536
16140,1,0.484,3.834,0.609
16141,1,0.49,3.717,0.603
16142,1,0.676,2.469,0.408
16143,1,0.124,6.651,0.915
16144,1,0.672,2.528,0.443
16145,1,0.727,2.099,0.393
16146,1,0.578,3.159,0.522
16147,1,0.555,3.31,0.545
16148,1,0.457,3.993,0.618
16149,1,0.422,4.144,0.648
16150,1,0.578,3.188,0.511
16151,1,0.457,3.975,0.639
16152,1,0.309,4.894,0.762
16153,1,0.641,2.729,0.452
16154,1,0.562,3.201,0.511
16155,1,0.695,2.34,0.386
16156,1,0.625,2.926,0.459
16157,1,0.438,4.087,0.642
16158,1,0.652,2.483,0.444
16159,1,0.605,3.014,0.51
16160,1,0.656,2.548,0.452
16161,1,0.668,2.598,0.424
16162,1,0.645,2.623,0.459
16163,1,0.555,3.174,0.544
16164,1,0.703,2.367,0.41
16165,1,0.75,2.108,0.357
16166,1,0.408,4.373,0.664
16167,1,0.734,2.119,0.377
16168,1,0.447,3.997,0.648
16169,1,0.531,3.52,0.544
16170,1,0.633,2.867,0.446
16171,1,0.406,4.43,0.681
16172,1,0.629,2.806,0.475
16173,1,0.453,3.915,0.65
16174,1,0.355,4.731,0.725
16175,1,0.578,3.291,0.513
16176,1,0.562,3.524,0.573
16177,1,0.633,2.829,0.451
16178,1,0.645,2.614,0.444
16179,1,0.57,3.395,0.503
16180,1,0.469,3.88,0.61
16181,1,0.617,2.948,0.484
16182,1,0.48,3.876,0.616
16183,1,0.363,4.655,0.724
16184,1,0.531,3.413,0.564
16185,1,0.73,2.21,0.366
16186,1,0.578,3.291,0.527
16187,1,0.703,2.341,0.378
16188,1,0.68,2.358,0.422
16189,1,0.535,3.45,0.549
16190,1,0.633,2.882,0.449
16191,1,0.605,2.736,0.472
16192,1,0.688,2.276,0.4
16193,1,0.496,3.793,0.6
16194,1,0.559,3.383,0.53
16195,1,0.492,3.811,0.607
16196,1,0.504,3.617,0.588
16197,1,0.555,3.306,0.541
16198,1,0.512,3.716,0.571
16199,1,0.703,2.351,0.403
16200,1,0.711,2.359,0.378
16201,1,0.393,4.716,0.697
16202,1,0.648,2.476,0.451
16203,1,0.613,2.871,0.463
16204,1,0.629,2.838,0.474
16205,1,0.617,2.682,0.446
16206,1,0.578,3.181,0.53
16207,1,0.625,2.774,0.476
16208,1,0.633,2.761,0.482
16209,1,0.57,3.262,0.522
16210,1,0.387,4.491,0.713
16211,1,0.664,2.523,0.445
16212,1,0.609,2.896,0.479
16213,1,0.641,2.816,0.455
16214,1,0.641,2.767,0.44
16215,1,0.656,2.696,0.449
16216,1,0.637,2.673,0.463
16217,1,0.498,3.639,0.603
16218,1,0.57,3.247,0.513
16219,1,0.473,3.894,0.621
16220,1,0.438,4.105,0.652
16221,1,0.494,3.775,0.596
16222,1,0.57,3.117,0.497
16223,1,0.68,2.251,0.41
16224,1,0.363,4.994,0.699
16225,1,0.586,3.092,0.504
16226,1,0.547,3.245,0.546
16227,1,0.637,2.77,0.44
16228,1,0.719,2.098,0.373
16229,1,0.703,2.292,0.397
16230,1,0.555,3.262,0.536
16231,1,0.312,4.933,0.748
16232,1,0.508,3.677,0.582
16233,1,0.664,2.464,0.431
16234,1,0.508,3.585,0.571
16235,1,0.82,1.668,0.261
16236,1,0.322,4.722,0.727
16237,1,0.664,2.6,0.431
16238,1,0.539,3.37,0.579
16239,1,0.648,2.645,0.455
16240,1,0.719,2.237,0.37
16241,1,0.699,2.356,0.415
16242,1,0.277,5.62,0.777
16243,1,0.424,4.281,0.661
16244,1,0.547,3.392,0.543
16245,1,0.457,3.963,0.628
16246,1,0.551,3.407,0.547
16247,1,0.656,2.546,0.428
16248,1,0.586,3.213,0.498
16249,1,0.539,3.465,0.553
16250,1,0.57,3.129,0.526
16251,1,0.453,4.051,0.606
16252,1,0.617,2.871,0.491
16253,1,0.605,2.996,0.5
16254,1,0.613,2.908,0.498
16255,1,0.562,3.184,0.53
16256,1,0.613,2.892,0.497
16257,1,0.641,2.684,0.467
16258,1,0.551,3.321,0.532
16259,1,0.43,4.246,0.656
16260,1,0.586,2.901,0.503
16261,1,0.562,3.194,0.536
16262,1,0.551,3.908,0.652
16263,1,0.57,3.215,0.52
16264,1,0.508,3.599,0.581
16265,1,0.492,3.785,0.597
16266,1,0.441,4.032,0.651
16267,1,0.543,3.384,0.551
16268,1,0.488,3.822,0.607
16269,1,0.469,3.861,0.611
16270,1,0.422,4.257,0.667
16271,1,0.467,3.985,0.626
16272,1,0.758,1.975,0.32
16273,1,0.621,2.775,0.489
16274,1,0.609,3.0,0.466
16275,1,0.734,2.028,0.364
16276,1,0.33,4.862,0.745
16277,1,0.523,3.546,0.559
16278,1,0.715,2.235,0.393
16279,1,0.543,3.385,0.538
16280,1,0.543,3.422,0.557
16281,1,0.727,2.131,0.383
16282,1,0.582,3.074,0.526
16283,1,0.566,3.376,0.513
16284,1,0.426,4.166,0.65
16285,1,0.531,3.444,0.567
16286,1,0.828,2.179,0.505
16287,1,0.703,2.417,0.385
16288,1,0.406,4.391,0.662
16289,1,0.551,3.352,0.534
16290,1,0.625,2.7,0.459
16291,1,0.342,4.994,0.736
16292,1,0.562,3.272,0.54
16293,1,0.453,3.603,0.61
16294,1,0.652,2.481,0.461
16295,1,0.609,2.947,0.502
16296,1,0.508,3.677,0.565
16297,1,0.348,4.762,0.733
16298,1,0.707,2.315,0.408
16299,1,0.637,2.918,0.448
16300,1,0.477,3.823,0.617
16301,1,0.633,2.833,0.465
16302,1,0.52,3.511,0.563
16303,1,0.465,3.844,0.57
16304,1,0.641,2.734,0.461
16305,1,0.445,4.108,0.619
16306,1,0.479,3.861,0.61
16307,1,0.52,3.381,0.561
16308,1,0.664,2.479,0.443
16309,1,0.344,4.532,0.712
16310,1,0.496,3.829,0.596
16311,1,0.453,4.097,0.641
16312,1,0.551,3.344,0.553
16313,1,0.625,2.873,0.444
16314,1,0.574,3.185,0.537
16315,1,0.426,4.166,0.666
16316,1,0.578,3.207,0.514
16317,1,0.5,3.768,0.597
16318,1,0.594,3.011,0.506
16319,1,0.547,3.254,0.55
16320,1,0.523,3.429,0.589
16321,1,0.602,2.972,0.519
16322,1,0.695,2.529,0.428
16323,1,0.68,2.452,0.405
16324,1,0.578,3.136,0.515
16325,1,0.469,4.008,0.625
16326,1,1.094,1.662,0.372
16327,1,0.43,4.171,0.661
16328,1,0.535,3.586,0.56
16329,1,0.316,5.159,0.756
16330,1,0.531,3.514,0.557
16331,1,0.57,3.387,0.535
16332,1,0.625,2.932,0.484
16333,1,0.492,3.742,0.594
16334,1,0.59,3.199,0.49
16335,1,0.49,3.795,0.596
16336,1,0.383,4.509,0.686
16337,1,0.688,2.479,0.412
16338,1,0.363,4.693,0.723
16339,1,0.633,2.818,0.471
16340,1,0.586,3.039,0.504
16341,1,0.252,5.639,0.804
16342,1,0.684,2.496,0.432
16343,1,0.523,3.552,0.581
16344,1,0.523,3.337,0.554
16345,1,0.512,3.634,0.581
16346,1,0.479,3.825,0.63
16347,1,0.375,4.558,0.704
16348,1,0.562,3.188,0.536
16349,1,0.49,3.737,0.604
16350,1,0.243,5.929,0.798
16351,1,0.766,2.024,0.331
16352,1,0.477,3.776,0.599
16353,1,0.363,4.666,0.71
16354,1,0.479,3.833,0.605
16355,1,0.566,3.21,0.509
16356,1,0.539,3.398,0.538
16357,1,0.432,4.153,0.638
16358,1,0.586,3.075,0.499
16359,1,0.766,2.039,0.329
16360,1,0.648,2.689,0.46
16361,1,0.508,3.739,0.581
16362,1,0.551,3.283,0.535
16363,1,0.613,2.954,0.492
16364,1,0.648,2.771,0.436
16365,1,0.758,2.023,0.345
16366,1,0.656,2.701,0.431
16367,1,0.586,3.142,0.504
16368,1,0.222,5.891,0.827
16369,1,0.676,2.589,0.433
16370,1,0.688,2.368,0.428
16371,1,0.562,3.255,0.535
16372,1,0.664,2.524,0.434
16373,1,0.68,2.523,0.428
16374,1,0.344,4.821,0.729
16375,1,0.625,2.827,0.475
16376,1,0.617,2.942,0.49
16377,1,0.734,2.176,0.357
16378,1,0.486,3.802,0.611
16379,1,0.652,2.853,0.42
16380,1,0.68,2.333,0.409
16381,1,0.746,1.826,0.299
16382,1,0.467,3.781,0.618
16383,1,0.609,3.063,0.497
16384,1,0.703,2.359,0.414
16385,1,0.711,2.224,0.39
16386,1,0.582,3.238,0.498
16387,1,0.633,2.934,0.471
16388,1,0.445,4.167,0.633
16389,1,0.617,2.788,0.478
16390,1,0.586,3.019,0.518
16391,1,0.609,2.999,0.5
16392,1,0.482,3.908,0.613
16393,1,0.625,3.01,0.471
16394,1,0.629,2.903,0.491
16395,1,0.605,2.994,0.502
16396,1,0.621,2.768,0.469
16397,1,0.594,3.116,0.496
16398,1,0.664,2.491,0.429
16399,1,0.625,2.682,0.462
16400,1,0.582,3.066,0.53
16401,1,0.617,2.864,0.486
16402,1,0.562,3.171,0.524
16403,1,0.555,3.12,0.542
16404,1,0.52,3.693,0.573
16405,1,0.508,3.59,0.579
16406,1,0.562,3.296,0.53
16407,1,0.617,2.973,0.489
16408,1,0.547,3.483,0.554
16409,1,0.609,2.938,0.481
16410,1,0.504,3.684,0.585
16411,1,0.648,2.516,0.472
16412,1,0.703,2.234,0.409
16413,1,0.379,4.582,0.711
16414,1,0.367,4.694,0.698
16415,1,0.742,2.019,0.358
16416,1,0.633,3.055,0.437
16417,1,0.35,4.744,0.711
16418,1,0.68,2.585,0.401
16419,1,0.711,2.169,0.395
16420,1,0.672,2.416,0.426
16421,1,0.664,2.559,0.43
16422,1,0.578,2.744,0.489
16423,1,0.447,4.006,0.638
16424,1,0.719,2.24,0.373
16425,1,0.547,3.364,0.532
16426,1,0.734,2.155,0.355
16427,1,0.523,3.486,0.569
16428,1,0.555,3.423,0.552
16429,1,0.809,1.732,0.296
16430,1,0.57,3.142,0.509
16431,1,0.504,3.609,0.593
16432,1,0.373,4.641,0.701
16433,1,0.555,3.399,0.524
16434,1,0.684,2.348,0.429
16435,1,0.648,2.751,0.435
16436,1,0.453,4.094,0.639
16437,1,0.613,2.928,0.484
16438,1,0.633,2.839,0.459
16439,1,0.543,3.448,0.55
16440,1,0.602,3.08,0.475
16441,1,0.461,3.89,0.62
16442,1,0.451,4.052,0.647
16443,1,0.562,3.064,0.53
16444,1,0.648,2.659,0.46
16445,1,1.109,3.226,0.497
16446,1,0.496,3.833,0.596
16447,1,0.602,3.006,0.504
16448,1,0.469,3.959,0.618
16449,1,0.523,3.654,0.57
16450,1,0.652,2.488,0.452
16451,1,0.562,3.136,0.518
16452,1,0.441,4.079,0.647
16453,1,0.527,3.599,0.552
16454,1,0.586,2.984,0.525
16455,1,0.445,4.106,0.644
16456,1,0.719,2.192,0.404
16457,1,0.664,2.488,0.421
16458,1,0.555,3.312,0.547
16459,1,0.547,3.21,0.554
16460,1,0.641,2.614,0.48
16461,1,0.621,2.605,0.451
16462,1,0.551,3.329,0.538
16463,1,0.605,3.104,0.484
16464,1,0.609,2.909,0.494
16465,1,0.523,3.421,0.554
16466,1,0.508,3.698,0.594
16467,1,0.492,3.851,0.612
16468,1,0.648,2.654,0.464
16469,1,0.637,2.715,0.443
16470,1,0.656,2.538,0.449
16471,1,0.486,3.788,0.606
16472,1,0.473,3.922,0.602
16473,1,0.625,2.863,0.457
16474,1,0.438,4.316,0.679
16475,1,0.457,3.632,0.619
16476,1,0.641,2.811,0.457
16477,1,0.543,3.583,0.547
16478,1,0.586,3.182,0.499
16479,1,0.594,3.023,0.486
16480,1,0.641,2.754,0.471
16481,1,0.641,2.716,0.462
16482,1,0.414,4.3,0.678
16483,1,0.361,4.596,0.717
16484,1,0.52,3.73,0.591
16485,1,0.365,4.73,0.696
16486,1,0.664,2.366,0.45
16487,1,0.539,3.302,0.557
16488,1,0.676,2.408,0.415
16489,1,0.35,4.809,0.712
16490,1,0.625,2.783,0.455
16491,1,0.391,4.642,0.699
16492,1,0.664,2.59,0.436
16493,1,0.281,5.43,0.769
16494,1,0.512,3.684,0.593
16495,1,0.422,4.383,0.669
16496,1,0.602,3.164,0.503
16497,1,0.547,3.34,0.546
16498,1,0.617,2.907,0.458
16499,1,0.393,4.436,0.679
16500,1,0.5,3.686,0.594
16501,1,0.621,2.924,0.457
16502,1,0.414,4.287,0.675
16503,1,0.461,4.089,0.625
16504,1,0.414,4.284,0.664
16505,1,0.318,5.011,0.759
16506,1,0.562,3.166,0.531
16507,1,0.449,4.053,0.656
16508,1,0.387,4.457,0.686
16509,1,0.496,3.794,0.578
16510,1,0.434,4.213,0.651
16511,1,0.582,3.125,0.492
16512,1,0.578,3.175,0.505
16513,1,0.578,3.009,0.519
16514,1,0.703,2.385,0.416
16515,1,0.494,3.751,0.557
16516,1,0.328,4.821,0.746
16517,1,0.625,2.884,0.465
16518,1,0.645,2.751,0.468
16519,1,0.508,3.544,0.596
16520,1,0.387,4.509,0.713
16521,1,0.625,2.647,0.428
16522,1,0.359,4.656,0.724
16523,1,0.467,3.982,0.631
16524,1,0.582,3.009,0.51
16525,1,0.492,3.714,0.606
16526,1,0.547,3.278,0.558
16527,1,0.422,4.286,0.679
16528,1,0.586,2.991,0.531
16529,1,0.609,2.835,0.502
16530,1,0.434,4.137,0.653
16531,1,0.574,3.225,0.533
16532,1,0.555,3.292,0.529
16533,1,0.652,2.636,0.462
16534,1,0.617,2.854,0.463
16535,1,0.508,3.628,0.581
16536,1,0.439,4.128,0.65
16537,1,0.523,3.605,0.549
16538,1,0.707,2.37,0.392
16539,1,0.418,4.31,0.692
16540,1,0.4,4.526,0.691
16541,1,0.547,3.424,0.554
16542,1,0.424,4.298,0.673
16543,1,0.547,3.367,0.547
16544,1,0.512,3.566,0.575
16545,1,0.461,3.967,0.636
16546,1,0.555,3.3,0.549
16547,1,0.742,2.061,0.361
16548,1,0.57,3.245,0.519
16549,1,0.641,2.639,0.464
16550,1,0.551,3.221,0.532
16551,1,0.473,3.941,0.607
16552,1,0.699,2.448,0.401
16553,1,0.633,2.935,0.462
16554,1,0.516,3.772,0.593
16555,1,0.59,3.144,0.521
16556,1,0.676,2.515,0.429
16557,1,0.574,3.085,0.514
16558,1,0.742,2.073,0.344
16559,1,0.504,3.814,0.573
16560,1,0.453,3.968,0.626
16561,1,0.449,3.967,0.638
16562,1,0.467,4.014,0.617
16563,1,0.57,3.352,0.53
16564,1,0.434,4.112,0.639
16565,1,0.312,4.789,0.742
16566,1,0.52,3.525,0.567
16567,1,0.416,4.264,0.67
16568,1,0.695,2.415,0.415
16569,1,0.641,2.792,0.44
16570,1,0.383,4.518,0.703
16571,1,0.328,5.108,0.767
16572,1,0.633,2.793,0.465
16573,1,0.418,4.177,0.664
16574,1,0.719,2.099,0.381
16575,1,0.363,4.664,0.727
16576,1,0.492,3.729,0.601
16577,1,0.562,3.337,0.531
16578,1,0.523,3.504,0.574
16579,1,0.547,3.524,0.545
16580,1,0.5,3.708,0.573
16581,1,0.508,3.569,0.578
16582,1,0.531,3.51,0.57
16583,1,0.629,2.963,0.487
16584,1,0.695,2.42,0.414
16585,1,0.668,2.254,0.41
16586,1,0.945,1.21,0.075
16587,1,0.496,3.774,0.601
16588,1,0.395,4.463,0.686
16589,1,0.664,2.524,0.455
16590,1,0.531,3.543,0.54
16591,1,0.512,3.541,0.578
16592,1,0.562,3.39,0.539
16593,1,0.602,3.17,0.48
16594,1,0.508,3.626,0.585
16595,1,0.688,2.403,0.397
16596,1,0.594,2.958,0.506
16597,1,0.68,2.574,0.422
16598,1,0.672,2.443,0.414
16599,1,0.594,3.056,0.491
16600,1,0.668,2.616,0.443
16601,1,0.648,2.548,0.436
16602,1,0.52,3.584,0.57
16603,1,0.656,2.62,0.461
16604,1,0.477,3.87,0.624
16605,1,0.57,3.118,0.515
16606,1,0.406,4.388,0.677
16607,1,0.5,3.628,0.603
16608,1,0.695,2.279,0.398
16609,1,0.465,4.031,0.643
16610,1,0.467,3.803,0.62
16611,1,0.664,2.55,0.433
16612,1,0.621,2.846,0.471
16613,1,0.629,2.881,0.482
16614,1,0.598,2.915,0.488
16615,1,0.562,3.216,0.556
16616,1,0.469,3.864,0.615
16617,1,0.75,1.956,0.335
16618,1,0.629,2.752,0.458
16619,1,0.695,2.486,0.385
16620,1,0.672,2.525,0.432
16621,1,0.66,2.659,0.464
16622,1,0.578,3.097,0.515
16623,1,0.477,3.76,0.623
16624,1,0.574,3.313,0.53
16625,1,0.66,2.639,0.445
16626,1,0.434,4.129,0.651
16627,1,0.473,3.768,0.606
16628,1,0.562,3.314,0.539
16629,1,0.461,3.919,0.632
16630,1,0.695,2.331,0.408
16631,1,0.727,2.104,0.378
16632,1,0.652,2.641,0.435
16633,1,0.348,4.638,0.714
16634,1,0.625,2.92,0.464
16635,1,0.453,4.019,0.65
16636,1,0.209,5.687,0.816
16637,1,0.633,2.782,0.462
16638,1,0.531,3.45,0.57
16639,1,0.594,3.02,0.508
16640,1,0.574,2.838,0.521
16641,1,0.5,3.701,0.578
16642,1,0.637,2.811,0.462
16643,1,0.711,2.287,0.381
16644,1,0.656,2.507,0.427
16645,1,0.738,2.243,0.369
16646,1,0.605,2.892,0.491
16647,1,0.609,2.958,0.493
16648,1,0.727,2.939,0.433
16649,1,0.648,2.759,0.436
16650,1,0.672,2.547,0.427
16651,1,0.633,3.786,0.595
16652,1,0.762,2.023,0.36
16653,1,0.35,4.815,0.727
16654,1,0.688,2.491,0.428
16655,1,0.531,3.524,0.55
16656,1,0.758,2.04,0.323
16657,1,0.379,4.611,0.688
16658,1,0.498,3.757,0.59
16659,1,0.707,2.275,0.374
16660,1,0.531,3.463,0.562
16661,1,0.379,4.547,0.701
16662,1,0.428,4.109,0.648
16663,1,0.402,4.433,0.692
16664,1,0.629,2.745,0.464
16665,1,0.602,3.089,0.492
16666,1,0.617,3.06,0.486
16667,1,0.59,3.102,0.512
16668,1,0.652,2.727,0.457
16669,1,0.746,2.0,0.345
16670,1,0.57,3.118,0.515
16671,1,0.391,4.4,0.687
16672,1,0.477,3.643,0.619
16673,1,0.326,4.857,0.755
16674,1,0.52,3.565,0.583
16675,1,0.672,2.339,0.387
16676,1,0.582,3.148,0.511
16677,1,0.648,2.704,0.455
16678,1,0.531,3.528,0.561
16679,1,0.617,2.721,0.472
16680,1,0.602,3.047,0.561
16681,1,0.633,2.738,0.46
16682,1,0.582,3.21,0.519
16683,1,0.594,3.064,0.506
16684,1,0.428,4.081,0.65
16685,1,0.227,5.907,0.826
16686,1,0.504,3.865,0.594
16687,1,0.656,2.554,0.45
16688,1,0.773,1.792,0.336
16689,1,0.406,4.268,0.673
16690,1,0.412,4.244,0.662
16691,1,0.582,3.224,0.52
16692,1,0.547,3.417,0.53
16693,1,0.355,4.804,0.732
16694,1,0.562,3.183,0.519
16695,1,0.496,3.831,0.595
16696,1,0.594,2.982,0.499
16697,1,0.715,2.376,0.381
16698,1,0.469,3.904,0.608
16699,1,0.484,3.762,0.617
16700,1,0.508,3.635,0.582
16701,1,0.49,3.937,0.599
16702,1,0.453,4.003,0.633
16703,1,0.465,3.944,0.636
16704,1,0.504,3.721,0.565
16705,1,0.34,4.789,0.742
16706,1,0.59,3.313,0.502
16707,1,0.176,6.559,0.858
16708,1,0.691,2.464,0.423
16709,1,0.672,2.424,0.406
16710,1,0.555,3.31,0.544
16711,1,0.473,3.918,0.609
16712,1,0.586,3.079,0.507
16713,1,0.633,2.768,0.443
16714,1,0.734,2.039,0.355
16715,1,0.719,2.179,0.374
16716,1,0.438,4.153,0.647
16717,1,0.648,2.728,0.458
16718,1,0.656,2.638,0.454
16719,1,0.449,4.169,0.623
16720,1,0.609,2.881,0.475
16721,1,0.656,2.548,0.452
16722,1,0.484,3.892,0.608
16723,1,0.66,2.718,0.441
16724,1,0.586,2.974,0.495
16725,1,0.457,4.024,0.643
16726,1,0.68,2.317,0.42
16727,1,0.494,3.686,0.602
16728,1,0.52,3.574,0.566
16729,1,0.719,2.196,0.391
16730,1,0.484,3.99,0.599
16731,1,0.279,5.433,0.789
16732,1,0.555,3.31,0.556
16733,1,0.289,5.415,0.751
16734,1,0.562,3.208,0.524
16735,1,0.691,2.365,0.43
16736,1,0.336,4.884,0.723
16737,1,0.719,2.254,0.369
16738,1,0.479,3.806,0.578
16739,1,0.582,3.133,0.508
16740,1,0.453,4.173,0.649
16741,1,0.773,2.011,0.34
16742,1,0.656,2.56,0.449
16743,1,0.625,2.969,0.464
16744,1,0.684,2.324,0.416
16745,1,0.396,4.483,0.68
16746,1,0.439,4.091,0.646
16747,1,0.473,3.88,0.603
16748,1,0.559,3.21,0.528
16749,1,0.387,4.573,0.706
16750,1,0.609,2.667,0.472
16751,1,0.422,4.119,0.656
16752,1,0.68,2.448,0.457
16753,1,0.594,3.028,0.507
16754,1,0.621,2.958,0.456
16755,1,0.641,2.703,0.461
16756,1,0.484,3.781,0.601
16757,1,0.342,4.832,0.732
16758,1,0.57,3.258,0.516
16759,1,0.668,2.578,0.421
16760,1,0.504,3.74,0.577
16761,1,0.434,4.207,0.648
16762,1,0.633,2.834,0.462
16763,1,0.727,2.203,0.389
16764,1,0.449,4.036,0.641
16765,1,0.594,3.123,0.505
16766,1,0.209,5.66,0.82
16767,1,0.424,4.362,0.669
16768,1,0.641,2.836,0.463
16769,1,0.816,1.637,0.269
16770,1,0.445,4.067,0.641
16771,1,0.492,3.798,0.527
16772,1,0.695,2.309,0.396
16773,1,0.746,2.263,0.366
16774,1,0.346,4.863,0.741
16775,1,0.711,2.179,0.37
16776,1,0.582,3.2,0.523
16777,1,0.385,4.465,0.697
16778,1,0.641,2.651,0.454
16779,1,0.395,4.457,0.677
16780,1,0.668,2.397,0.438
16781,1,0.645,2.756,0.461
16782,1,0.516,3.788,0.579
16783,1,0.609,2.869,0.483
16784,1,0.688,2.507,0.409
16785,1,0.672,2.572,0.429
16786,1,0.555,3.28,0.55
16787,1,0.648,2.773,0.464
16788,1,0.656,2.616,0.452
16789,1,0.66,2.538,0.453
16790,1,0.543,3.378,0.548
16791,1,0.389,4.469,0.689
16792,1,0.629,2.808,0.468
16793,1,0.691,2.528,0.42
16794,1,0.438,4.147,0.638
16795,1,0.367,4.628,0.715
16796,1,0.488,3.668,0.574
16797,1,0.711,2.32,0.382
16798,1,0.641,2.805,0.49
16799,1,0.492,3.822,0.597
16800,1,0.523,3.622,0.569
16801,1,0.672,2.476,0.414
16802,1,0.625,2.937,0.468
16803,1,0.594,3.339,0.497
16804,1,0.641,2.569,0.448
16805,1,0.641,2.784,0.484
16806,1,0.328,5.017,0.76
16807,1,0.465,3.929,0.62
16808,1,0.496,3.623,0.611
16809,1,0.523,3.632,0.566
16810,1,0.547,3.355,0.542
16811,1,0.43,4.042,0.653
16812,1,0.559,3.196,0.52
16813,1,0.492,3.709,0.586
16814,1,0.578,3.127,0.493
16815,1,0.691,2.428,0.416
16816,1,0.293,5.132,0.777
16817,1,0.363,4.98,0.695
16818,1,0.49,3.886,0.603
16819,1,0.389,4.541,0.684
16820,1,0.453,4.013,0.646
16821,1,0.75,1.96,0.348
16822,1,0.414,4.255,0.686
16823,1,0.555,3.3,0.555
16824,1,0.656,2.643,0.456
16825,1,0.535,3.629,0.574
16826,1,0.434,4.192,0.65
16827,1,0.672,2.471,0.426
16828,1,0.555,3.477,0.53
16829,1,0.758,2.016,0.365
16830,1,0.523,3.579,0.565
16831,1,0.508,3.604,0.602
16832,1,0.645,2.545,0.447
16833,1,0.516,3.652,0.578
16834,1,0.617,2.653,0.465
16835,1,0.742,2.092,0.365
16836,1,0.547,3.357,0.545
16837,1,0.727,2.154,0.385
16838,1,0.578,3.24,0.532
16839,1,0.523,3.505,0.586
16840,1,0.445,4.039,0.646
16841,1,0.316,4.9,0.736
16842,1,0.539,3.372,0.56
16843,1,0.539,3.494,0.559
16844,1,0.582,3.209,0.521
16845,1,0.182,6.342,0.866
16846,1,0.484,3.809,0.607
16847,1,0.617,2.877,0.502
16848,1,0.586,3.14,0.517
16849,1,0.617,2.939,0.473
16850,1,0.633,2.891,0.474
16851,1,0.523,3.557,0.569
16852,1,0.43,4.246,0.629
16853,1,0.645,2.807,0.427
