spread_by_ordinal_ms,spread_end_by_ordinal_ms,gs_mismatch
1785.5120000021998,1785.6029999966267,False
8.170000000973232,8.172000001650304,False
2291.2449999857927,2291.356999994605,False
112.03999999270309,112.07699999795295,False
1594.6459999977378,1594.7719999967376,False
7.873000009567477,7.866999992984347,False
2310.4009999951813,2310.505000001285,False
0.9160000045085326,0.8910000033210963,False
2295.593999995617,2295.6879999983357,False
22.943000003579073,22.951999999349937,False
2037.4529999971855,2037.5679999997374,False
34.244999988004565,34.2440000094939,False
2105.1539999898523,2105.2490000001853,False
5.623000004561618,5.627999998978339,False
1433.510999995633,1433.615000001737,False
43.75300000538118,43.74900000402704,False
1659.287000002223,1659.404000005452,False
7.36499999766238,7.3779999947873875,False
1770.369000005303,1770.4870000015944,False
5.971000005956739,5.915000001550652,False
2293.9579999947455,2294.075999991037,False
100.86299999966286,100.87799999746494,False
1530.0100000022212,1530.1049999980023,False
2.358999990974553,2.35499998962041,False
1729.1669999976875,1729.284999993979,False
4.075000004377216,4.068999987794086,False
2280.564000000595,2280.680999989272,False
4.957999990438111,4.960999998729676,False
1804.5259999926202,1804.6590000012657,False
6.8389999942155555,6.844000003184192,False
1873.0760000034934,1873.1879999977536,False
11.408999998820946,11.400000003050081,False
2334.6590000001015,2334.789999993518,False
36.41899999638554,36.42699999909382,False
1913.620000006631,1913.6909999942873,False
34.18499999679625,34.20699998969212,False
1620.177999997395,1620.2829999965616,False
3.935000000637956,3.919000009773299,False
2272.488999995403,2272.620999996434,False
49.30699999385979,49.295000004349276,False
2544.4830000051297,2544.597000000067,False
6.863000002340414,6.86800001130905,False
1771.640999999363,1771.7240000056336,False
4.140000004554167,4.172000000835396,False
2696.64599999669,2696.7569999978878,False
62.50900001032278,62.544999993406236,False
2144.9460000003455,2145.0590000022203,False
1.6309999919030815,1.692000005277805,False
1738.7299999973038,1738.924000004772,False
53.01499999768566,53.06600000767503,False
1684.9389999988489,1685.0569999951404,False
33.823000005213544,33.86400001181755,False
1888.8950000109617,1889.0030000038678,False
7.090999992215075,7.136000000173226,False
1918.6110000009649,1918.6619999964023,False
8.536000008461997,8.551999999326654,False
2738.884999998845,2739.006000003428,False
58.92000001040287,58.930999992298894,False
2177.1149999985937,2177.225000006729,False
14.709000010043383,14.718999998876825,False
1681.5040000074077,1681.6059999982826,False
10.850999999092892,10.87500000721775,False
2746.9810000038706,2747.086000003037,False
43.747999996412545,43.757000006735325,False
2251.270000007935,2251.355999993393,False
33.86200001114048,33.88299999642186,False
1811.2590000091586,1811.3589999993565,False
0.7700000132899731,0.7340000011026859,False
2102.3560000030557,2102.465999996639,False
57.08300000696909,57.12800000037532,False
