global_step,epoch,train/loss,train/accept_len,train/accept_rate
13021,1,0.371,4.558,0.694
13022,1,0.344,4.88,0.719
13023,1,0.559,3.135,0.51
13024,1,0.504,3.613,0.549
13025,1,0.5,3.633,0.55
13026,1,0.602,3.029,0.458
13027,1,0.336,4.902,0.722
13028,1,0.146,6.789,0.909
13029,1,0.488,3.621,0.575
13030,1,0.516,3.537,0.545
13031,1,0.672,2.576,0.397
13032,1,0.508,3.574,0.547
13033,1,0.531,3.535,0.535
13034,1,0.445,4.109,0.621
13035,1,0.652,2.524,0.42
13036,1,0.461,3.86,0.591
13037,1,0.381,4.7,0.69
13038,1,0.406,4.219,0.65
13039,1,0.391,4.427,0.68
13040,1,0.625,2.904,0.466
13041,1,0.609,2.999,0.48
13042,1,0.52,3.486,0.544
13043,1,0.49,3.823,0.571
13044,1,0.637,2.544,0.533
13045,1,0.434,4.146,0.654
13046,1,0.508,3.591,0.569
13047,1,0.357,4.742,0.704
13048,1,0.424,4.119,0.634
13049,1,0.602,2.945,0.429
13050,1,0.496,3.714,0.553
13051,1,0.523,3.481,0.543
13052,1,0.0,0.0,0.0
13053,1,0.348,4.786,0.703
13054,1,0.527,3.302,0.535
13055,1,0.605,2.986,0.477
13056,1,0.559,3.257,0.521
13057,1,0.582,3.199,0.492
13058,1,0.496,3.563,0.571
13059,1,0.408,4.256,0.655
13060,1,0.492,3.754,0.557
13061,1,0.473,3.789,0.579
13062,1,0.498,3.675,0.568
13063,1,0.309,5.104,0.749
13064,1,0.602,3.09,0.485
13065,1,0.48,3.787,0.587
13066,1,0.363,4.816,0.719
13067,1,0.463,3.938,0.602
13068,1,0.398,4.232,0.64
13069,1,0.539,3.295,0.519
13070,1,0.373,4.472,0.69
13071,1,0.508,3.583,0.559
13072,1,0.461,3.857,0.606
13073,1,0.672,2.543,0.395
13074,1,0.367,4.509,0.69
13075,1,0.508,3.566,0.565
13076,1,0.57,3.134,0.488
13077,1,0.445,4.017,0.615
13078,1,0.322,4.978,0.74
13079,1,0.402,4.422,0.664
13080,1,0.412,4.352,0.641
13081,1,0.391,4.374,0.666
13082,1,0.523,3.584,0.54
13083,1,0.281,5.248,0.75
13084,1,0.539,3.298,0.519
13085,1,0.586,3.073,0.48
13086,1,0.523,3.464,0.566
13087,1,0.477,3.702,0.567
13088,1,0.414,4.314,0.636
13089,1,0.381,4.397,0.662
13090,1,0.555,3.351,0.496
13091,1,0.492,3.617,0.568
13092,1,0.461,3.857,0.608
13093,1,0.32,4.971,0.729
13094,1,0.672,2.499,0.393
13095,1,0.504,3.569,0.549
13096,1,0.551,3.351,0.501
13097,1,0.33,4.766,0.711
13098,1,0.237,5.725,0.798
13099,1,0.715,2.324,0.36
13100,1,0.299,5.055,0.762
13101,1,0.535,3.357,0.528
13102,1,0.316,5.1,0.74
13103,1,0.551,3.181,0.508
13104,1,0.57,2.889,0.687
13105,1,0.473,3.788,0.604
13106,1,0.414,4.328,0.638
13107,1,0.578,2.987,0.484
13108,1,0.547,3.273,0.526
13109,1,0.531,3.352,0.53
13110,1,0.664,2.496,0.469
13111,1,0.617,2.909,0.457
13112,1,0.379,4.477,0.672
13113,1,0.361,4.47,0.7
13114,1,0.562,3.283,0.51
13115,1,0.594,3.036,0.455
13116,1,0.523,3.522,0.536
13117,1,0.547,3.253,0.503
13118,1,0.625,2.897,0.428
13119,1,0.594,3.204,0.492
13120,1,0.48,3.805,0.577
13121,1,0.562,3.157,0.494
13122,1,0.473,3.855,0.593
13123,1,0.398,4.336,0.659
13124,1,0.492,3.766,0.576
13125,1,0.688,2.403,0.387
13126,1,0.539,3.319,0.518
13127,1,0.574,3.073,0.487
13128,1,0.508,3.133,0.433
13129,1,0.471,3.703,0.58
13130,1,0.416,4.226,0.649
13131,1,0.57,3.207,0.502
13132,1,0.555,3.298,0.518
13133,1,0.562,3.299,0.527
13134,1,0.664,2.599,0.408
13135,1,0.311,5.145,0.733
13136,1,0.621,2.821,0.467
13137,1,0.52,3.414,0.536
13138,1,0.395,4.453,0.659
13139,1,0.617,2.811,0.464
13140,1,0.516,3.256,0.548
13141,1,0.555,3.243,0.513
13142,1,0.473,3.614,0.576
13143,1,0.504,3.676,0.565
13144,1,0.52,3.582,0.535
13145,1,0.488,3.84,0.596
13146,1,0.586,2.935,0.471
13147,1,0.348,4.791,0.707
13148,1,0.406,4.518,0.682
13149,1,0.562,3.238,0.518
13150,1,0.625,2.747,0.44
13151,1,0.527,3.496,0.54
13152,1,0.484,3.739,0.574
13153,1,0.73,2.193,0.359
13154,1,0.508,3.67,0.561
13155,1,0.449,3.865,0.615
13156,1,0.449,4.039,0.598
13157,1,0.512,3.526,0.554
13158,1,0.621,2.822,0.461
13159,1,0.609,2.939,0.449
13160,1,0.535,3.533,0.528
13161,1,0.457,3.823,0.589
13162,1,0.586,2.992,0.506
13163,1,0.578,3.134,0.487
13164,1,0.625,2.801,0.447
13165,1,0.355,4.701,0.686
13166,1,0.441,3.759,0.659
13167,1,0.527,3.341,0.541
13168,1,0.668,2.422,0.407
13169,1,0.633,2.795,0.428
13170,1,0.363,4.602,0.686
13171,1,0.354,4.631,0.688
13172,1,0.672,2.358,0.387
13173,1,0.469,3.818,0.587
13174,1,0.648,2.61,0.419
13175,1,0.57,3.22,0.494
13176,1,0.625,2.732,0.453
13177,1,0.371,4.601,0.68
13178,1,0.342,4.898,0.72
13179,1,0.451,3.969,0.598
13180,1,0.625,2.76,0.458
13181,1,0.598,2.819,0.443
13182,1,0.363,4.575,0.695
13183,1,0.516,3.605,0.533
13184,1,0.637,2.684,0.426
13185,1,0.33,5.068,0.733
13186,1,0.41,4.221,0.641
13187,1,0.424,4.109,0.642
13188,1,0.422,4.093,0.63
13189,1,0.555,3.197,0.515
13190,1,0.641,2.709,0.425
13191,1,0.625,2.737,0.445
13192,1,0.484,3.653,0.581
13193,1,0.516,3.571,0.543
13194,1,0.605,3.029,0.45
13195,1,0.52,3.551,0.546
13196,1,0.562,3.196,0.499
13197,1,0.393,4.351,0.662
13198,1,0.48,3.999,0.567
13199,1,0.516,3.476,0.547
13200,1,0.641,2.797,0.448
13201,1,0.48,3.802,0.584
13202,1,0.555,3.305,0.503
13203,1,0.379,4.373,0.67
13204,1,0.602,2.748,0.448
13205,1,0.422,4.272,0.627
13206,1,0.586,3.071,0.486
13207,1,0.377,4.597,0.678
13208,1,0.5,3.628,0.565
13209,1,0.494,3.624,0.579
13210,1,0.586,3.052,0.508
13211,1,0.598,2.866,0.465
13212,1,0.527,3.373,0.527
13213,1,0.613,2.826,0.446
13214,1,0.363,4.545,0.673
13215,1,0.676,2.451,0.376
13216,1,0.406,4.349,0.665
13217,1,0.562,3.318,0.511
13218,1,0.555,3.208,0.494
13219,1,0.373,4.535,0.684
13220,1,0.719,2.269,0.392
13221,1,0.355,4.478,0.7
13222,1,0.602,3.143,0.491
13223,1,0.449,4.046,0.618
13224,1,0.393,4.36,0.66
13225,1,0.621,2.811,0.45
13226,1,0.539,3.439,0.537
13227,1,0.371,4.615,0.676
13228,1,0.574,3.106,0.483
13229,1,0.613,2.936,0.461
13230,1,0.387,4.415,0.665
13231,1,0.473,3.791,0.601
13232,1,0.328,4.802,0.728
13233,1,0.617,2.795,0.445
13234,1,0.531,3.524,0.544
13235,1,0.594,2.976,0.497
13236,1,0.377,4.444,0.677
13237,1,0.387,3.654,0.576
13238,1,0.434,4.107,0.637
13239,1,0.508,3.444,0.565
13240,1,0.605,2.774,0.47
13241,1,0.381,4.538,0.689
13242,1,0.539,3.342,0.515
13243,1,0.566,3.192,0.501
13244,1,0.34,4.645,0.71
13245,1,0.582,3.006,0.485
13246,1,0.59,3.009,0.469
13247,1,0.379,4.455,0.667
13248,1,0.312,5.053,0.75
13249,1,0.492,3.625,0.551
13250,1,0.484,3.747,0.572
13251,1,0.609,2.838,0.474
13252,1,0.512,3.554,0.554
13253,1,0.582,3.026,0.487
13254,1,0.348,4.599,0.694
13255,1,0.369,4.593,0.692
13256,1,0.402,4.438,0.661
13257,1,0.355,4.832,0.707
13258,1,0.305,4.988,0.755
13259,1,0.648,2.589,0.436
13260,1,0.629,2.97,0.465
13261,1,0.602,2.884,0.441
13262,1,0.237,5.165,0.782
13263,1,0.555,3.141,0.518
13264,1,0.617,2.942,0.451
13265,1,0.486,3.588,0.576
13266,1,0.586,3.084,0.473
13267,1,0.508,3.629,0.554
13268,1,0.523,3.223,0.525
13269,1,0.578,3.091,0.483
13270,1,0.436,4.126,0.632
13271,1,0.324,4.864,0.74
13272,1,0.68,2.288,0.394
13273,1,0.652,2.7,0.415
13274,1,0.559,3.066,0.482
13275,1,0.629,2.901,0.442
13276,1,0.586,3.095,0.487
13277,1,0.672,2.515,0.407
13278,1,0.355,4.663,0.704
13279,1,0.461,3.98,0.604
13280,1,0.396,4.387,0.652
13281,1,0.586,3.234,0.501
13282,1,0.645,2.662,0.432
13283,1,0.562,3.217,0.51
13284,1,0.355,4.628,0.721
13285,1,0.594,3.078,0.481
13286,1,0.516,3.565,0.537
13287,1,0.398,4.413,0.665
13288,1,0.414,4.162,0.645
13289,1,0.637,2.575,0.422
13290,1,0.641,2.666,0.421
13291,1,0.441,3.987,0.616
13292,1,0.539,3.408,0.536
13293,1,0.625,2.741,0.423
13294,1,0.602,2.946,0.467
13295,1,0.527,3.396,0.52
13296,1,0.4,4.351,0.646
13297,1,0.5,3.501,0.563
13298,1,0.504,3.762,0.57
13299,1,0.41,4.273,0.644
13300,1,0.523,3.574,0.544
13301,1,0.535,3.379,0.525
13302,1,0.602,2.986,0.465
13303,1,0.59,3.028,0.478
13304,1,0.406,4.258,0.651
13305,1,0.516,3.652,0.546
13306,1,0.648,2.583,0.43
13307,1,0.52,3.53,0.558
13308,1,0.52,3.355,0.541
13309,1,0.57,3.337,0.48
13310,1,0.547,3.309,0.529
13311,1,0.402,4.12,0.633
13312,1,0.373,4.566,0.691
13313,1,0.547,3.264,0.538
13314,1,0.602,2.937,0.448
13315,1,0.57,3.154,0.485
13316,1,0.398,4.376,0.65
13317,1,0.498,3.624,0.556
13318,1,0.512,3.608,0.57
13319,1,0.535,3.422,0.525
13320,1,0.57,3.205,0.511
13321,1,0.297,5.167,0.763
13322,1,0.57,3.174,0.492
13323,1,0.5,3.66,0.555
13324,1,0.539,3.387,0.538
13325,1,0.512,3.586,0.551
13326,1,0.465,4.087,0.591
13327,1,0.387,4.42,0.663
13328,1,0.562,3.257,0.507
13329,1,0.445,4.135,0.62
13330,1,0.656,2.53,0.423
13331,1,0.5,3.492,0.572
13332,1,0.602,2.989,0.473
13333,1,0.41,4.214,0.651
13334,1,0.566,3.245,0.497
13335,1,0.512,3.525,0.551
13336,1,1.18,2.326,0.311
13337,1,0.484,3.852,0.576
13338,1,0.406,4.329,0.66
13339,1,0.641,2.749,0.415
13340,1,0.332,4.933,0.727
13341,1,0.273,5.142,0.776
13342,1,0.494,3.78,0.583
13343,1,0.496,3.693,0.542
13344,1,0.14,6.682,0.889
13345,1,0.469,3.799,0.596
13346,1,0.457,3.949,0.621
13347,1,0.648,2.814,0.417
13348,1,0.586,2.995,0.483
13349,1,0.672,2.461,0.413
13350,1,0.578,3.104,0.493
13351,1,0.543,3.226,0.529
13352,1,0.402,4.288,0.659
13353,1,0.422,4.349,0.638
13354,1,0.523,3.248,0.529
13355,1,0.656,2.511,0.428
13356,1,0.523,3.665,0.53
13357,1,0.422,4.245,0.646
13358,1,0.543,3.208,0.515
13359,1,0.57,3.143,0.495
13360,1,0.609,2.951,0.466
13361,1,0.453,4.061,0.612
13362,1,0.555,3.296,0.498
13363,1,0.508,3.531,0.552
13364,1,0.523,3.436,0.54
13365,1,0.57,3.02,0.508
13366,1,0.574,3.056,0.508
13367,1,0.297,5.141,0.765
13368,1,0.48,3.785,0.602
13369,1,0.559,3.194,0.486
13370,1,0.719,2.244,0.339
13371,1,0.512,3.567,0.557
13372,1,0.348,4.838,0.71
13373,1,0.559,3.213,0.491
13374,1,0.539,3.431,0.518
13375,1,0.48,3.747,0.573
13376,1,0.482,3.608,0.561
13377,1,0.373,4.553,0.68
13378,1,0.691,2.36,0.354
13379,1,0.547,3.212,0.509
13380,1,0.586,3.216,0.487
13381,1,0.449,4.056,0.609
13382,1,0.57,3.076,0.513
13383,1,0.441,4.069,0.618
13384,1,0.5,3.626,0.568
13385,1,0.543,3.388,0.519
13386,1,0.582,3.125,0.466
13387,1,0.664,2.476,0.418
13388,1,0.484,3.721,0.575
13389,1,0.578,3.03,0.481
13390,1,0.66,2.647,0.386
13391,1,0.406,4.314,0.652
13392,1,0.492,3.603,0.583
13393,1,0.414,4.251,0.633
13394,1,0.562,3.416,0.514
13395,1,0.574,3.025,0.499
13396,1,0.562,3.119,0.518
13397,1,0.605,2.851,0.445
13398,1,0.594,3.048,0.468
13399,1,0.531,3.284,0.552
13400,1,0.551,3.26,0.519
13401,1,0.391,4.401,0.674
13402,1,0.332,4.956,0.723
13403,1,0.496,3.692,0.559
13404,1,0.523,3.44,0.534
13405,1,0.418,4.201,0.654
13406,1,0.539,3.299,0.525
13407,1,0.332,5.045,0.739
13408,1,0.758,2.138,0.341
13409,1,0.586,3.138,0.482
13410,1,0.613,2.871,0.458
13411,1,0.57,3.196,0.485
13412,1,0.484,3.818,0.567
13413,1,0.703,2.485,0.398
13414,1,0.566,3.17,0.495
13415,1,0.582,3.137,0.472
13416,1,0.332,4.64,0.724
13417,1,0.48,3.729,0.595
13418,1,0.539,3.305,0.525
13419,1,0.328,4.966,0.729
13420,1,0.578,3.027,0.495
13421,1,0.408,4.341,0.64
13422,1,0.539,3.498,0.546
13423,1,0.598,2.837,0.473
13424,1,0.641,2.692,0.428
13425,1,0.27,5.293,0.788
13426,1,0.479,3.662,0.576
13427,1,0.609,2.746,0.441
13428,1,0.4,4.586,0.641
13429,1,0.477,3.752,0.574
13430,1,0.539,3.283,0.526
13431,1,0.387,4.447,0.672
13432,1,0.594,2.712,0.465
13433,1,0.508,3.584,0.541
13434,1,0.428,4.204,0.639
13435,1,0.598,2.849,0.45
13436,1,0.512,3.461,0.558
13437,1,0.609,2.952,0.451
13438,1,0.5,3.75,0.564
13439,1,0.486,3.709,0.585
13440,1,0.469,3.753,0.573
13441,1,0.512,3.478,0.55
13442,1,0.473,3.858,0.599
13443,1,0.48,3.694,0.583
13444,1,0.486,3.625,0.566
13445,1,0.496,3.535,0.569
13446,1,0.602,3.024,0.465
13447,1,0.637,2.57,0.412
13448,1,0.523,3.487,0.537
13449,1,0.387,4.328,0.659
13450,1,0.375,4.594,0.686
13451,1,0.449,4.005,0.614
13452,1,0.562,3.093,0.511
13453,1,0.488,3.629,0.563
13454,1,0.625,2.707,0.454
13455,1,0.488,3.721,0.562
13456,1,0.52,3.366,0.541
13457,1,0.467,3.926,0.576
13458,1,0.479,3.836,0.573
13459,1,0.443,3.878,0.615
13460,1,0.531,3.44,0.522
13461,1,0.594,3.048,0.476
13462,1,0.629,2.636,0.441
13463,1,0.449,4.05,0.609
13464,1,0.414,4.264,0.626
13465,1,0.367,4.492,0.697
13466,1,0.312,5.04,0.749
13467,1,0.562,3.184,0.504
13468,1,0.68,2.456,0.394
13469,1,0.562,3.306,0.499
13470,1,0.527,3.491,0.534
13471,1,0.359,4.642,0.697
13472,1,0.422,4.17,0.635
13473,1,0.406,4.282,0.651
13474,1,0.496,3.663,0.551
13475,1,0.398,4.396,0.66
13476,1,0.342,4.943,0.715
13477,1,0.5,3.562,0.561
13478,1,0.504,3.55,0.538
13479,1,0.434,4.078,0.63
13480,1,0.422,4.155,0.627
13481,1,0.555,3.226,0.525
13482,1,0.402,4.221,0.647
13483,1,0.42,4.407,0.654
13484,1,0.262,5.481,0.783
13485,1,0.586,3.182,0.469
13486,1,0.477,3.772,0.569
13487,1,0.617,2.817,0.434
13488,1,0.609,3.005,0.451
13489,1,0.469,3.813,0.591
13490,1,0.512,3.496,0.533
13491,1,0.602,2.926,0.476
13492,1,0.562,3.105,0.504
13493,1,0.609,2.849,0.442
13494,1,0.453,3.891,0.601
13495,1,0.52,3.612,0.527
13496,1,0.598,2.92,0.465
13497,1,0.445,4.135,0.617
13498,1,0.461,3.995,0.588
13499,1,0.398,4.447,0.669
13500,1,0.551,3.35,0.509
13501,1,0.551,3.18,0.511
13502,1,0.516,3.427,0.545
13503,1,0.547,3.288,0.51
13504,1,0.52,3.559,0.543
13505,1,0.543,3.257,0.522
13506,1,0.371,4.443,0.684
13507,1,0.332,4.767,0.732
13508,1,0.496,3.53,0.571
13509,1,0.449,4.052,0.613
13510,1,0.445,4.149,0.602
13511,1,0.355,4.74,0.707
13512,1,0.268,5.436,0.778
13513,1,0.562,3.26,0.516
13514,1,0.385,4.396,0.667
13515,1,0.508,3.777,0.558
13516,1,0.637,2.855,0.444
13517,1,0.451,4.089,0.622
13518,1,0.473,3.758,0.577
13519,1,0.43,4.022,0.634
13520,1,0.377,4.587,0.677
13521,1,0.66,2.505,0.396
13522,1,0.578,3.076,0.492
13523,1,0.477,3.792,0.594
13524,1,0.672,2.567,0.391
13525,1,0.543,3.375,0.533
13526,1,0.249,5.733,0.798
13527,1,0.469,3.9,0.608
13528,1,0.539,3.31,0.538
13529,1,0.434,4.072,0.623
13530,1,0.602,2.829,0.466
13531,1,0.49,3.707,0.578
13532,1,0.562,3.207,0.506
13533,1,0.457,3.957,0.594
13534,1,0.496,3.699,0.567
13535,1,0.422,4.233,0.635
13536,1,0.625,2.7,0.449
13537,1,0.633,2.731,0.44
13538,1,0.516,3.495,0.555
13539,1,0.59,3.001,0.469
13540,1,0.445,4.099,0.587
13541,1,0.559,3.408,0.503
13542,1,0.59,3.081,0.485
13543,1,0.465,3.751,0.594
13544,1,0.512,3.596,0.567
13545,1,0.239,5.683,0.82
13546,1,0.359,4.715,0.688
13547,1,0.451,3.971,0.611
13548,1,0.555,3.236,0.515
13549,1,0.361,4.668,0.691
13550,1,0.512,3.568,0.559
13551,1,0.551,3.304,0.521
13552,1,0.578,2.947,0.486
13553,1,0.465,3.893,0.593
13554,1,0.461,3.91,0.602
13555,1,0.516,3.601,0.553
13556,1,0.48,3.723,0.588
13557,1,0.578,3.226,0.507
13558,1,0.504,3.533,0.561
13559,1,0.625,2.726,0.44
13560,1,0.547,3.161,0.491
13561,1,0.57,3.072,0.483
13562,1,0.594,3.015,0.476
13563,1,0.414,4.237,0.646
13564,1,0.551,3.251,0.516
13565,1,0.453,4.078,0.61
13566,1,0.328,4.791,0.728
13567,1,0.566,3.191,0.512
13568,1,0.479,4.015,0.583
13569,1,0.559,3.416,0.508
13570,1,0.41,4.224,0.638
13571,1,0.523,3.559,0.545
13572,1,0.641,2.773,0.426
13573,1,0.496,3.601,0.549
13574,1,0.492,3.538,0.575
13575,1,0.551,3.3,0.523
13576,1,0.379,4.514,0.666
13577,1,0.535,3.329,0.506
13578,1,0.543,3.429,0.525
13579,1,0.414,4.118,0.637
13580,1,0.369,3.022,0.664
13581,1,0.555,3.164,0.536
13582,1,0.404,4.359,0.656
13583,1,0.672,2.522,0.404
13584,1,0.459,3.885,0.583
13585,1,0.373,4.679,0.708
13586,1,0.523,3.47,0.518
13587,1,0.379,4.452,0.671
13588,1,0.379,4.434,0.69
13589,1,0.531,3.316,0.532
13590,1,0.332,4.68,0.722
13591,1,0.648,2.614,0.405
13592,1,0.445,4.039,0.607
13593,1,0.367,4.706,0.686
13594,1,0.648,2.525,0.419
13595,1,0.375,4.481,0.679
13596,1,0.324,4.894,0.741
13597,1,0.482,3.478,0.545
13598,1,0.371,4.528,0.664
13599,1,0.334,4.89,0.719
13600,1,0.551,3.252,0.543
13601,1,0.512,3.539,0.552
13602,1,0.645,2.688,0.393
13603,1,0.496,3.741,0.573
13604,1,0.453,3.979,0.608
13605,1,0.348,4.691,0.706
13606,1,0.664,2.43,0.38
13607,1,0.355,4.709,0.703
13608,1,0.57,3.111,0.492
13609,1,0.508,3.646,0.549
13610,1,0.465,3.892,0.597
13611,1,0.469,3.913,0.593
13612,1,0.465,3.823,0.608
13613,1,0.496,3.677,0.583
13614,1,0.445,3.96,0.608
13615,1,0.402,4.45,0.657
13616,1,0.484,3.747,0.576
13617,1,0.281,5.279,0.735
13618,1,0.523,3.585,0.533
13619,1,0.609,2.881,0.469
13620,1,0.34,4.737,0.722
13621,1,0.547,3.276,0.526
13622,1,0.578,3.3,0.511
13623,1,0.531,3.407,0.538
13624,1,0.512,3.374,0.525
13625,1,0.637,2.757,0.446
13626,1,0.328,4.918,0.705
13627,1,0.484,3.707,0.594
13628,1,0.48,3.76,0.574
13629,1,0.389,4.326,0.673
13630,1,0.512,3.545,0.558
13631,1,0.523,3.522,0.545
13632,1,0.473,3.858,0.576
13633,1,0.59,3.032,0.491
13634,1,0.357,4.777,0.69
13635,1,0.477,3.772,0.576
13636,1,0.57,3.176,0.49
13637,1,0.598,2.956,0.468
13638,1,0.436,4.023,0.622
13639,1,0.559,3.083,0.515
13640,1,0.508,3.455,0.542
13641,1,0.461,4.021,0.599
13642,1,0.336,4.852,0.724
13643,1,0.641,2.759,0.429
13644,1,0.484,3.744,0.585
13645,1,0.586,2.934,0.485
13646,1,0.246,5.675,0.81
13647,1,0.57,3.169,0.482
13648,1,0.484,3.73,0.582
13649,1,0.555,3.265,0.52
13650,1,0.602,2.841,0.469
13651,1,0.625,2.923,0.468
13652,1,0.496,3.522,0.54
13653,1,0.582,3.001,0.494
13654,1,0.609,2.979,0.472
13655,1,0.559,3.218,0.506
13656,1,0.598,3.034,0.446
13657,1,0.621,2.875,0.452
13658,1,0.473,3.918,0.585
13659,1,0.539,3.313,0.514
13660,1,0.32,4.858,0.731
13661,1,0.43,4.092,0.625
13662,1,0.566,3.062,0.508
13663,1,0.566,3.243,0.505
13664,1,0.648,2.571,0.413
13665,1,0.475,3.865,0.592
13666,1,0.617,2.96,0.468
13667,1,0.426,4.238,0.625
13668,1,0.621,2.931,0.462
13669,1,0.703,2.383,0.368
13670,1,0.625,2.847,0.45
13671,1,0.613,2.912,0.453
13672,1,0.555,3.234,0.512
13673,1,0.352,4.597,0.689
13674,1,0.379,4.336,0.69
13675,1,0.328,4.889,0.732
13676,1,0.555,3.202,0.512
13677,1,0.457,3.872,0.6
13678,1,0.562,3.108,0.52
13679,1,0.562,3.181,0.511
13680,1,0.445,4.042,0.617
13681,1,0.486,3.74,0.582
13682,1,0.59,3.009,0.45
13683,1,0.641,2.63,0.436
13684,1,0.609,3.107,0.466
13685,1,0.625,2.653,0.476
13686,1,0.48,3.873,0.596
13687,1,0.539,3.258,0.526
13688,1,0.594,3.132,0.48
13689,1,0.445,4.096,0.617
13690,1,0.48,3.812,0.586
13691,1,0.473,3.862,0.585
13692,1,0.547,3.099,0.516
13693,1,0.555,3.251,0.516
13694,1,0.555,3.315,0.49
13695,1,0.508,3.678,0.561
13696,1,0.559,3.117,0.498
13697,1,0.523,3.479,0.548
13698,1,0.178,6.332,0.862
13699,1,0.602,2.975,0.482
13700,1,0.523,3.525,0.528
13701,1,0.48,3.641,0.598
13702,1,0.402,4.324,0.659
13703,1,0.688,2.341,0.377
13704,1,0.523,3.469,0.551
13705,1,0.531,3.421,0.542
13706,1,0.578,3.106,0.474
13707,1,0.434,4.041,0.607
13708,1,0.559,3.369,0.509
13709,1,0.52,3.503,0.541
13710,1,0.48,3.813,0.576
13711,1,0.492,3.689,0.583
13712,1,0.668,2.547,0.409
13713,1,0.609,2.92,0.467
13714,1,0.52,3.531,0.545
13715,1,0.523,3.611,0.548
13716,1,0.543,3.455,0.514
13717,1,0.508,3.579,0.571
13718,1,0.629,2.895,0.414
13719,1,0.441,4.177,0.618
13720,1,0.473,3.775,0.585
13721,1,0.318,4.998,0.749
13722,1,0.354,4.637,0.695
13723,1,0.381,4.55,0.674
13724,1,0.5,3.51,0.566
13725,1,0.504,3.659,0.554
13726,1,0.488,3.665,0.572
13727,1,0.629,2.723,0.432
13728,1,0.5,3.647,0.571
13729,1,0.648,2.791,0.41
13730,1,0.695,2.22,0.358
13731,1,0.326,4.981,0.736
13732,1,0.344,4.803,0.7
13733,1,0.463,3.857,0.604
13734,1,0.508,3.586,0.547
13735,1,0.498,3.772,0.556
13736,1,0.566,3.234,0.5
13737,1,0.377,4.527,0.674
13738,1,0.516,3.507,0.552
13739,1,0.555,3.092,0.525
13740,1,0.516,3.656,0.551
13741,1,0.512,3.507,0.546
13742,1,0.539,3.26,0.531
13743,1,0.574,2.976,0.486
13744,1,0.527,3.371,0.514
13745,1,0.52,3.399,0.538
13746,1,0.346,4.776,0.717
13747,1,0.395,4.315,0.668
13748,1,0.303,5.118,0.749
13749,1,0.516,3.539,0.537
13750,1,0.555,3.443,0.512
13751,1,0.516,3.575,0.529
13752,1,0.457,4.01,0.596
13753,1,0.479,3.812,0.579
13754,1,0.484,3.63,0.586
13755,1,0.402,4.323,0.644
13756,1,0.391,4.481,0.666
13757,1,0.445,4.0,0.606
13758,1,0.531,3.48,0.543
13759,1,0.496,3.749,0.579
13760,1,0.275,5.374,0.782
13761,1,0.496,3.466,0.573
13762,1,0.332,4.829,0.723
13763,1,0.508,3.686,0.56
13764,1,0.508,3.572,0.56
13765,1,0.617,2.874,0.439
13766,1,0.703,2.369,0.353
13767,1,0.582,2.994,0.47
13768,1,0.621,2.825,0.456
13769,1,0.68,2.362,0.388
13770,1,0.688,2.522,0.365
13771,1,0.578,3.099,0.491
13772,1,0.5,3.679,0.555
13773,1,0.406,4.37,0.635
13774,1,0.465,3.972,0.582
13775,1,0.531,3.401,0.523
13776,1,0.328,4.701,0.729
13777,1,0.34,4.716,0.72
13778,1,0.418,4.258,0.631
13779,1,0.342,4.793,0.716
13780,1,0.68,2.427,0.392
13781,1,0.217,5.642,0.809
13782,1,0.625,2.715,0.412
13783,1,0.602,2.876,0.486
13784,1,0.516,3.538,0.532
13785,1,0.625,2.617,0.445
13786,1,0.613,2.674,0.466
13787,1,0.711,2.337,0.368
13788,1,0.301,5.105,0.755
13789,1,0.621,2.692,0.428
13790,1,0.664,2.527,0.398
13791,1,0.512,3.513,0.558
13792,1,0.492,3.789,0.587
13793,1,0.602,2.947,0.443
13794,1,0.383,4.534,0.662
13795,1,0.535,3.545,0.523
13796,1,0.621,2.884,0.462
13797,1,0.359,4.736,0.691
13798,1,0.508,3.449,0.561
13799,1,0.539,3.276,0.518
13800,1,0.594,2.859,0.491
13801,1,0.471,3.776,0.593
13802,1,0.633,3.149,0.477
13803,1,0.594,3.114,0.474
13804,1,0.648,2.508,0.435
13805,1,0.516,3.381,0.562
13806,1,0.512,3.459,0.561
13807,1,0.34,4.807,0.722
13808,1,0.299,5.243,0.762
13809,1,0.66,2.44,0.399
13810,1,0.641,2.722,0.43
13811,1,0.512,3.479,0.551
13812,1,0.496,3.685,0.571
13813,1,0.496,3.683,0.578
13814,1,0.688,2.422,0.384
13815,1,0.402,4.433,0.671
13816,1,0.484,3.648,0.558
13817,1,0.625,2.825,0.46
13818,1,0.414,4.193,0.63
13819,1,0.637,2.7,0.426
13820,1,0.609,2.838,0.461
13821,1,0.488,3.763,0.578
13822,1,0.551,3.176,0.513
13823,1,0.438,4.111,0.625
13824,1,0.4,4.403,0.642
13825,1,0.523,3.557,0.542
13826,1,0.406,4.195,0.65
13827,1,0.562,3.254,0.509
13828,1,0.586,3.055,0.466
13829,1,0.414,4.232,0.649
13830,1,0.68,2.418,0.37
13831,1,0.559,3.09,0.517
13832,1,0.441,4.13,0.628
13833,1,0.492,3.772,0.578
13834,1,0.508,3.503,0.568
13835,1,0.617,2.871,0.473
13836,1,0.393,4.469,0.682
13837,1,0.471,3.859,0.593
13838,1,0.547,3.323,0.516
13839,1,0.586,2.98,0.487
13840,1,0.328,4.91,0.738
13841,1,0.617,2.916,0.459
