t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789039249.7818,sample,0,0,28577,5671.0,305.723,31.48,True,,,,,,,,,,,,0/w0
1789039250.7656,sample,0,0,28577,14048.0,890.342,472.484,True,,,,,,,,,,,,0/w0
1789039251.1975,sample,0,0,28577,21077.0,431.66,90.121,True,,,,,,,,,,,,0/w0
1789039251.5914,sample,0,0,28577,32767.0,393.72,40.407,True,,,,,,,,,,,,0/w0
1789039252.9744,sample,0,0,28577,25601.0,1063.368,450.527,True,,,,,,,,,,,,0/w0
1789039253.2806,sample,0,0,28577,41942.0,306.008,70.49,True,,,,,,,,,,,,0/w0
1789039253.6366,sample,0,0,28577,10042.0,355.867,52.143,True,,,,,,,,,,,,0/w0
1789039253.9192,sample,0,0,28577,40946.0,282.43,30.906,True,,,,,,,,,,,,0/w0
1789039254.8477,sample,0,0,28577,5636.0,854.786,503.403,True,,,,,,,,,,,,0/w0
1789039255.2438,sample,0,0,28577,43151.0,395.905,81.905,True,,,,,,,,,,,,0/w0
1789039255.5725,sample,0,0,28577,12120.0,328.632,41.461,True,,,,,,,,,,,,0/w0
1789039256.7223,sample,0,0,28577,5360.0,870.578,411.806,True,,,,,,,,,,,,0/w0
1789039257.0347,sample,0,0,28577,7155.0,311.97,62.01,True,,,,,,,,,,,,0/w0
1789039257.4486,sample,0,0,28577,17983.0,413.768,45.979,True,,,,,,,,,,,,0/w0
1789039259.2088,sample,0,0,28577,38164.0,753.751,295.41,True,,,,,,,,,,,,0/w0
1789039259.7913,sample,0,0,28577,40863.0,582.344,177.44,True,,,,,,,,,,,,0/w0
1789039260.1397,sample,0,0,28577,1682.0,348.31,87.772,True,,,,,,,,,,,,0/w0
1789039260.5026,sample,0,0,28577,12910.0,362.745,62.304,True,,,,,,,,,,,,0/w0
1789039260.9293,sample,0,0,28577,17075.0,426.49,35.203,True,,,,,,,,,,,,0/w0
1789039261.7458,sample,0,0,28577,18810.0,706.958,367.804,True,,,,,,,,,,,,0/w0
1789039262.1894,sample,0,0,28577,30326.0,443.344,119.653,True,,,,,,,,,,,,0/w0
1789039262.5817,sample,0,0,28577,21073.0,392.145,66.682,True,,,,,,,,,,,,0/w0
1789039262.7974,sample,0,0,28577,21046.0,215.56,50.816,True,,,,,,,,,,,,0/w0
1789039263.0699,sample,0,0,28577,27965.0,272.42,44.411,True,,,,,,,,,,,,0/w0
1789039264.2501,sample,0,0,28577,40132.0,1030.865,465.249,True,,,,,,,,,,,,0/w0
1789039264.6306,sample,0,0,28577,33150.0,380.304,61.514,True,,,,,,,,,,,,0/w0
1789039264.9893,sample,0,0,28577,31818.0,358.592,44.025,True,,,,,,,,,,,,0/w0
1789039266.2479,sample,0,0,28577,25550.0,896.815,408.244,True,,,,,,,,,,,,0/w0
1789039266.6271,sample,0,0,28577,20753.0,379.012,79.606,True,,,,,,,,,,,,0/w0
1789039266.9227,sample,0,0,28577,3569.0,295.432,45.989,True,,,,,,,,,,,,0/w0
1789039267.3968,sample,0,0,28577,23976.0,473.951,31.709,True,,,,,,,,,,,,0/w0
1789039268.3577,sample,0,0,28577,20837.0,862.361,346.32,True,,,,,,,,,,,,0/w0
1789039268.7526,sample,0,0,28577,1877.0,394.79,98.277,True,,,,,,,,,,,,0/w0
1789039269.0505,sample,0,0,28577,12953.0,297.761,66.305,True,,,,,,,,,,,,0/w0
1789039269.3432,sample,0,0,28577,18211.0,292.514,60.662,True,,,,,,,,,,,,0/w0
1789039269.6224,sample,0,0,28577,4111.0,279.077,46.928,True,,,,,,,,,,,,0/w0
1789039269.9424,sample,0,0,28577,39169.0,319.888,48.358,True,,,,,,,,,,,,0/w0
1789039271.3551,sample,0,0,28577,18756.0,828.401,407.78,True,,,,,,,,,,,,0/w0
1789039271.6763,sample,0,0,28577,11189.0,321.002,66.869,True,,,,,,,,,,,,0/w0
1789039271.9498,sample,0,0,28577,8972.0,273.268,43.317,True,,,,,,,,,,,,0/w0
1789039272.2823,sample,0,0,28577,42931.0,332.379,38.121,True,,,,,,,,,,,,0/w0
1789039274.2206,sample,0,0,28577,14047.0,816.008,402.332,True,,,,,,,,,,,,0/w0
1789039274.7475,sample,0,0,28577,3120.0,526.601,125.558,True,,,,,,,,,,,,0/w0
1789039276.4035,sample,0,0,28577,33967.0,629.196,188.82,True,,,,,,,,,,,,0/w0
1789039276.8804,sample,0,0,28577,1743.0,476.768,146.529,True,,,,,,,,,,,,0/w0
1789039277.3046,sample,0,0,28577,40317.0,424.075,92.123,True,,,,,,,,,,,,0/w0
1789039277.5677,sample,0,0,28577,12248.0,262.954,65.238,True,,,,,,,,,,,,0/w0
1789039277.804,sample,0,0,28577,14292.0,236.114,44.625,True,,,,,,,,,,,,0/w0
1789039279.4584,sample,0,0,28577,21719.0,722.629,221.729,True,,,,,,,,,,,,0/w0
1789039279.937,sample,0,0,28577,24411.0,478.391,106.51,True,,,,,,,,,,,,0/w0
1789039280.325,sample,0,0,28577,28765.0,387.772,87.413,True,,,,,,,,,,,,0/w0
1789039280.6977,sample,0,0,28577,12691.0,372.553,74.498,True,,,,,,,,,,,,0/w0
1789039281.1365,sample,0,0,28577,19416.0,438.526,45.024,True,,,,,,,,,,,,0/w0
1789039281.3547,sample,0,0,28577,3670.0,217.862,44.852,True,,,,,,,,,,,,0/w0
1789039282.1617,sample,0,0,28577,26400.0,699.834,307.793,True,,,,,,,,,,,,0/w0
1789039282.5894,sample,0,0,28577,21128.0,427.439,207.551,True,,,,,,,,,,,,0/w0
1789039282.8727,sample,0,0,28577,6543.0,283.094,45.804,True,,,,,,,,,,,,0/w0
1789039283.0918,sample,0,0,28577,43248.0,219.059,30.739,True,,,,,,,,,,,,0/w0
1789039283.3144,sample,0,0,28577,13079.0,222.48,23.517,True,,,,,,,,,,,,0/w0
1789039284.0057,sample,0,0,28577,27208.0,571.812,203.092,True,,,,,,,,,,,,0/w0
1789039284.3808,sample,0,0,28577,20950.0,374.868,106.183,True,,,,,,,,,,,,0/w0
1789039284.7233,sample,0,0,28577,31806.0,342.394,80.98,True,,,,,,,,,,,,0/w0
1789039285.214,sample,0,0,28577,12067.0,490.607,72.076,True,,,,,,,,,,,,0/w0
1789039285.6555,sample,0,0,28577,12532.0,441.372,61.42,True,,,,,,,,,,,,0/w0
1789039285.8428,sample,0,0,28577,33887.0,187.195,42.104,True,,,,,,,,,,,,0/w0
1789039286.7757,sample,0,0,28577,17492.0,834.779,415.618,True,,,,,,,,,,,,0/w0
1789039287.1123,sample,0,0,28577,25191.0,336.408,70.98,True,,,,,,,,,,,,0/w0
1789039287.5279,sample,0,0,28577,30625.0,415.483,57.611,True,,,,,,,,,,,,0/w0
1789039287.9452,sample,0,0,28577,33864.0,417.169,47.677,True,,,,,,,,,,,,0/w0
1789039288.1847,sample,0,0,28577,44473.0,239.277,38.264,True,,,,,,,,,,,,0/w0
1789039288.4049,sample,0,0,28577,44472.0,220.119,26.894,True,,,,,,,,,,,,0/w0
1789039288.8949,sample,0,0,28577,8232.0,375.273,213.532,True,,,,,,,,,,,,0/w0
1789039289.2647,sample,0,0,28577,9338.0,369.647,122.375,True,,,,,,,,,,,,0/w0
1789039289.6456,sample,0,0,28577,5861.0,380.683,124.331,True,,,,,,,,,,,,0/w0
1789039290.0099,sample,0,0,28577,36560.0,364.146,90.115,True,,,,,,,,,,,,0/w0
1789039290.2973,sample,0,0,28577,27785.0,287.228,42.825,True,,,,,,,,,,,,0/w0
1789039290.5612,sample,0,0,28577,28922.0,263.761,22.788,True,,,,,,,,,,,,0/w0
1789039291.609,sample,0,0,28577,31154.0,918.176,470.131,True,,,,,,,,,,,,0/w0
1789039291.9976,sample,0,0,28577,14271.0,388.459,62.271,True,,,,,,,,,,,,0/w0
1789039292.3112,sample,0,0,28577,25922.0,313.424,50.825,True,,,,,,,,,,,,0/w0
1789039293.3278,sample,0,0,28577,27400.0,933.868,476.428,True,,,,,,,,,,,,0/w0
1789039293.7454,sample,0,0,28577,17227.0,417.458,72.279,True,,,,,,,,,,,,0/w0
1789039294.0756,sample,0,0,28577,8301.0,330.077,41.687,True,,,,,,,,,,,,0/w0
1789039294.5025,sample,0,0,28577,43009.0,426.768,40.282,True,,,,,,,,,,,,0/w0
1789039295.425,sample,0,0,28577,34772.0,558.283,201.745,True,,,,,,,,,,,,0/w0
1789039295.8194,sample,0,0,28577,4235.0,394.257,116.001,True,,,,,,,,,,,,0/w0
1789039296.2736,sample,0,0,28577,39427.0,454.02,79.221,True,,,,,,,,,,,,0/w0
1789039296.5901,sample,0,0,28577,2683.0,316.322,55.692,True,,,,,,,,,,,,0/w0
1789039296.8077,sample,0,0,28577,35433.0,217.493,14.535,True,,,,,,,,,,,,0/w0
1789039297.9206,sample,0,0,28577,11076.0,580.345,289.511,True,,,,,,,,,,,,0/w0
1789039298.2979,sample,0,0,28577,35105.0,377.142,105.193,True,,,,,,,,,,,,0/w0
1789039298.7406,sample,0,0,28577,42667.0,442.552,100.432,True,,,,,,,,,,,,0/w0
1789039299.1268,sample,0,0,28577,31596.0,386.027,46.08,True,,,,,,,,,,,,0/w0
1789039301.3093,sample,0,0,28577,25529.0,1099.615,419.547,True,,,,,,,,,,,,0/w0
1789039301.7827,sample,0,0,28577,13304.0,473.178,87.383,True,,,,,,,,,,,,0/w0
1789039302.0669,sample,0,0,28577,23661.0,284.071,41.579,True,,,,,,,,,,,,0/w0
1789039304.1412,sample,0,0,28577,33676.0,990.936,433.683,True,,,,,,,,,,,,0/w0
1789039304.3994,sample,0,0,28577,30682.0,258.025,83.906,True,,,,,,,,,,,,0/w0
1789039304.7003,sample,0,0,28577,16899.0,300.821,47.495,True,,,,,,,,,,,,0/w0
1789039305.8699,sample,0,0,28577,38153.0,515.038,151.923,True,,,,,,,,,,,,0/w0
1789039306.2497,sample,0,0,28577,3691.0,379.533,94.606,True,,,,,,,,,,,,0/w0
1789039306.7189,sample,0,0,28577,15189.0,469.039,91.751,True,,,,,,,,,,,,0/w0
1789039307.0749,sample,0,0,28577,38836.0,355.886,77.285,True,,,,,,,,,,,,0/w0
1789039307.4679,sample,0,0,28577,1288.0,392.792,65.274,True,,,,,,,,,,,,0/w0
1789039307.9079,sample,0,0,28577,36477.0,439.863,49.815,True,,,,,,,,,,,,0/w0
1789039308.1675,sample,0,0,28577,26023.0,259.465,44.58,True,,,,,,,,,,,,0/w0
1789039308.4489,sample,0,0,28577,38554.0,281.286,34.949,True,,,,,,,,,,,,0/w0
1789039309.6359,sample,0,0,28577,10243.0,1072.662,531.468,True,,,,,,,,,,,,0/w0
1789039309.9552,sample,0,0,28577,17264.0,319.074,58.964,True,,,,,,,,,,,,0/w0
1789039310.3031,sample,0,0,28577,4828.0,347.767,63.64,True,,,,,,,,,,,,0/w0
1789039310.9763,sample,0,0,28577,17457.0,570.779,276.783,True,,,,,,,,,,,,0/w0
1789039311.4672,sample,0,0,28577,16374.0,490.799,142.568,True,,,,,,,,,,,,0/w0
1789039311.9785,sample,0,0,28577,15382.0,511.137,127.65,True,,,,,,,,,,,,0/w0
1789039312.3903,sample,0,0,28577,2465.0,411.58,52.988,True,,,,,,,,,,,,0/w0
1789039312.7847,sample,0,0,28577,9867.0,394.282,45.049,True,,,,,,,,,,,,0/w0
1789039313.0492,sample,0,0,28577,43614.0,264.323,15.499,True,,,,,,,,,,,,0/w0
1789039314.2022,sample,0,0,28577,16033.0,921.589,478.256,True,,,,,,,,,,,,0/w0
1789039314.4389,sample,0,0,28577,34415.0,236.385,69.69,True,,,,,,,,,,,,0/w0
1789039314.7554,sample,0,0,28577,20252.0,316.294,38.193,True,,,,,,,,,,,,0/w0
1789039315.3869,sample,0,0,28577,42393.0,487.776,324.455,True,,,,,,,,,,,,0/w0
1789039315.6639,sample,0,0,28577,17987.0,276.739,104.662,True,,,,,,,,,,,,0/w0
1789039316.01,sample,0,0,28577,19981.0,346.006,98.247,True,,,,,,,,,,,,0/w0
1789039316.2612,sample,0,0,28577,20353.0,251.082,63.952,True,,,,,,,,,,,,0/w0
1789039316.5706,sample,0,0,28577,9961.0,309.239,43.016,True,,,,,,,,,,,,0/w0
1789039316.9282,sample,0,0,28577,41795.0,357.532,31.735,True,,,,,,,,,,,,0/w0
1789039317.753,sample,0,0,28577,34877.0,546.226,277.441,True,,,,,,,,,,,,0/w0
1789039318.1211,sample,0,0,28577,7520.0,367.916,103.258,True,,,,,,,,,,,,0/w0
1789039318.4182,sample,0,0,28577,1061.0,296.937,74.127,True,,,,,,,,,,,,0/w0
1789039318.8016,sample,0,0,28577,23356.0,383.249,59.96,True,,,,,,,,,,,,0/w0
1789039318.993,sample,0,0,28577,40714.0,191.311,46.539,True,,,,,,,,,,,,0/w0
1789039319.4681,sample,0,0,28577,21655.0,475.04,29.563,True,,,,,,,,,,,,0/w0
1789039320.0984,sample,0,0,28577,29738.0,512.5,255.755,True,,,,,,,,,,,,0/w0
1789039320.4516,sample,0,0,28577,6210.0,353.037,96.533,True,,,,,,,,,,,,0/w0
1789039320.7754,sample,0,0,28577,23351.0,323.621,74.308,True,,,,,,,,,,,,0/w0
1789039321.1473,sample,0,0,28577,34599.0,371.806,69.39,True,,,,,,,,,,,,0/w0
1789039321.4084,sample,0,0,28577,40064.0,260.892,62.618,True,,,,,,,,,,,,0/w0
1789039321.9007,sample,0,0,28577,40898.0,492.236,43.382,True,,,,,,,,,,,,0/w0
1789039322.2475,sample,0,0,28577,36596.0,346.681,24.898,True,,,,,,,,,,,,0/w0
1789039323.1404,sample,0,0,28577,4924.0,809.021,413.538,True,,,,,,,,,,,,0/w0
1789039323.4966,sample,0,0,28577,6815.0,356.039,75.758,True,,,,,,,,,,,,0/w0
1789039323.8606,sample,0,0,28577,9377.0,363.942,65.126,True,,,,,,,,,,,,0/w0
1789039324.1302,sample,0,0,28577,37220.0,269.43,41.796,True,,,,,,,,,,,,0/w0
1789039324.3365,sample,0,0,28577,25498.0,206.171,35.179,True,,,,,,,,,,,,0/w0
1789039325.2685,sample,0,0,28577,40911.0,830.516,480.923,True,,,,,,,,,,,,0/w0
1789039325.6102,sample,0,0,28577,21584.0,341.544,82.558,True,,,,,,,,,,,,0/w0
1789039325.9448,sample,0,0,28577,5314.0,334.502,47.619,True,,,,,,,,,,,,0/w0
1789039326.3015,sample,0,0,28577,39438.0,356.519,39.543,True,,,,,,,,,,,,0/w0
1789039327.2106,sample,0,0,28577,13498.0,649.885,295.906,True,,,,,,,,,,,,0/w0
1789039327.5905,sample,0,0,28577,32505.0,379.71,92.048,True,,,,,,,,,,,,0/w0
1789039327.8723,sample,0,0,28577,28506.0,281.625,66.163,True,,,,,,,,,,,,0/w0
1789039328.1761,sample,0,0,28577,33767.0,303.542,60.799,True,,,,,,,,,,,,0/w0
1789039328.5688,sample,0,0,28577,5219.0,392.626,45.576,True,,,,,,,,,,,,0/w0
1789039328.8956,sample,0,0,28577,9251.0,326.662,37.151,True,,,,,,,,,,,,0/w0
1789039329.4959,sample,0,0,28577,27082.0,515.877,302.711,True,,,,,,,,,,,,0/w0
1789039329.8061,sample,0,0,28577,33170.0,310.021,111.804,True,,,,,,,,,,,,0/w0
1789039330.1316,sample,0,0,28577,37214.0,325.385,89.149,True,,,,,,,,,,,,0/w0
1789039330.4613,sample,0,0,28577,2348.0,329.496,84.086,True,,,,,,,,,,,,0/w0
1789039330.6701,sample,0,0,28577,29548.0,208.668,39.898,True,,,,,,,,,,,,0/w0
1789039332.2605,sample,0,0,28577,30040.0,929.449,429.234,True,,,,,,,,,,,,0/w0
1789039332.5072,sample,0,0,28577,12142.0,246.552,81.605,True,,,,,,,,,,,,0/w0
1789039332.7404,sample,0,0,28577,41860.0,233.017,42.671,True,,,,,,,,,,,,0/w0
1789039334.3066,sample,0,0,28577,17293.0,473.691,274.11,True,,,,,,,,,,,,0/w0
1789039334.63,sample,0,0,28577,16519.0,323.21,115.779,True,,,,,,,,,,,,0/w0
1789039335.0935,sample,0,0,28577,43364.0,463.321,107.604,True,,,,,,,,,,,,0/w0
1789039335.4613,sample,0,0,28577,44852.0,367.649,64.507,True,,,,,,,,,,,,0/w0
1789039335.7211,sample,0,0,28577,29820.0,259.582,39.599,True,,,,,,,,,,,,0/w0
1789039336.0467,sample,0,0,28577,5541.0,325.506,27.853,True,,,,,,,,,,,,0/w0
1789039337.1077,sample,0,0,28577,19791.0,780.072,369.159,True,,,,,,,,,,,,0/w0
1789039337.4028,sample,0,0,28577,4147.0,294.9,89.015,True,,,,,,,,,,,,0/w0
1789039337.7183,sample,0,0,28577,17648.0,315.348,32.107,True,,,,,,,,,,,,0/w0
1789039339.1767,sample,0,0,28577,23378.0,609.965,281.353,True,,,,,,,,,,,,0/w0
1789039339.6366,sample,0,0,28577,11707.0,459.731,92.032,True,,,,,,,,,,,,0/w0
1789039339.9403,sample,0,0,28577,3830.0,303.548,72.81,True,,,,,,,,,,,,0/w0
1789039340.2641,sample,0,0,28577,18568.0,323.693,58.454,True,,,,,,,,,,,,0/w0
1789039340.4646,sample,0,0,28577,29036.0,200.343,55.189,True,,,,,,,,,,,,0/w0
1789039340.9823,sample,0,0,28577,42358.0,517.586,39.288,True,,,,,,,,,,,,0/w0
1789039341.9449,sample,0,0,28577,38369.0,868.213,535.396,True,,,,,,,,,,,,0/w0
1789039342.3414,sample,0,0,28577,26867.0,396.237,115.41,True,,,,,,,,,,,,0/w0
1789039342.6012,sample,0,0,28577,44784.0,259.596,49.686,True,,,,,,,,,,,,0/w0
1789039343.5927,sample,0,0,28577,35335.0,745.597,322.975,True,,,,,,,,,,,,0/w0
1789039343.9499,sample,0,0,28577,27166.0,356.94,82.733,True,,,,,,,,,,,,0/w0
1789039344.3315,sample,0,0,28577,18507.0,381.53,68.672,True,,,,,,,,,,,,0/w0
1789039344.652,sample,0,0,28577,25912.0,320.321,58.156,True,,,,,,,,,,,,0/w0
1789039344.9058,sample,0,0,28577,30287.0,253.654,47.712,True,,,,,,,,,,,,0/w0
1789039346.4968,sample,0,0,28577,32327.0,858.908,441.16,True,,,,,,,,,,,,0/w0
1789039347.0223,sample,0,0,28577,29170.0,525.401,64.646,True,,,,,,,,,,,,0/w0
1789039347.3293,sample,0,0,28577,517.0,306.852,42.035,True,,,,,,,,,,,,0/w0
1789039348.2624,sample,0,0,28577,41209.0,808.179,410.764,True,,,,,,,,,,,,0/w0
1789039348.6873,sample,0,0,28577,19576.0,424.66,92.267,True,,,,,,,,,,,,0/w0
1789039349.0239,sample,0,0,28577,35862.0,336.503,60.921,True,,,,,,,,,,,,0/w0
1789039349.271,sample,0,0,28577,39589.0,246.941,44.83,True,,,,,,,,,,,,0/w0
1789039349.4927,sample,0,0,28577,9901.0,221.606,11.304,True,,,,,,,,,,,,0/w0
1789039350.3331,sample,0,0,28577,11232.0,623.434,291.579,True,,,,,,,,,,,,0/w0
1789039350.7133,sample,0,0,28577,10609.0,379.872,110.298,True,,,,,,,,,,,,0/w0
1789039351.1499,sample,0,0,28577,11179.0,436.498,62.11,True,,,,,,,,,,,,0/w0
1789039351.4642,sample,0,0,28577,2826.0,314.14,58.965,True,,,,,,,,,,,,0/w0
1789039351.9671,sample,0,0,28577,19192.0,502.735,35.178,True,,,,,,,,,,,,0/w0
1789039353.0429,sample,0,0,28577,33760.0,933.108,475.055,True,,,,,,,,,,,,0/w0
1789039353.4382,sample,0,0,28577,3088.0,395.164,66.934,True,,,,,,,,,,,,0/w0
1789039353.6769,sample,0,0,28577,23914.0,238.531,54.266,True,,,,,,,,,,,,0/w0
1789039354.8323,sample,0,0,28577,33113.0,614.147,280.736,True,,,,,,,,,,,,0/w0
1789039355.2144,sample,0,0,28577,40564.0,381.86,156.509,True,,,,,,,,,,,,0/w0
1789039355.5914,sample,0,0,28577,2557.0,376.836,63.816,True,,,,,,,,,,,,0/w0
1789039355.8903,sample,0,0,28577,10949.0,298.837,33.817,True,,,,,,,,,,,,0/w0
1789039357.6961,sample,0,0,28577,30493.0,656.434,246.348,True,,,,,,,,,,,,0/w0
1789039358.101,sample,0,0,28577,3963.0,404.76,123.103,True,,,,,,,,,,,,0/w0
1789039358.434,sample,0,0,28577,34806.0,332.817,88.163,True,,,,,,,,,,,,0/w0
1789039358.7747,sample,0,0,28577,3917.0,340.473,78.398,True,,,,,,,,,,,,0/w0
1789039359.0521,sample,0,0,28577,37886.0,277.314,25.672,True,,,,,,,,,,,,0/w0
1789039359.4301,sample,0,0,28577,36395.0,377.859,23.446,True,,,,,,,,,,,,0/w0
1789039360.7481,sample,0,0,28577,27513.0,1177.312,506.115,True,,,,,,,,,,,,0/w0
1789039360.9641,sample,0,0,28577,14690.0,215.791,70.758,True,,,,,,,,,,,,0/w0
1789039362.8375,sample,0,0,28577,9643.0,803.7,286.955,True,,,,,,,,,,,,0/w0
1789039363.1905,sample,0,0,28577,31311.0,352.767,97.739,True,,,,,,,,,,,,0/w0
1789039363.5337,sample,0,0,28577,17325.0,343.114,83.317,True,,,,,,,,,,,,0/w0
1789039363.8578,sample,0,0,28577,3910.0,323.897,69.662,True,,,,,,,,,,,,0/w0
1789039364.3011,sample,0,0,28577,19774.0,443.214,54.188,True,,,,,,,,,,,,0/w0
1789039365.2148,sample,0,0,28577,13693.0,807.947,350.272,True,,,,,,,,,,,,0/w0
1789039365.5759,sample,0,0,28577,27542.0,360.933,103.606,True,,,,,,,,,,,,0/w0
1789039365.9115,sample,0,0,28577,5539.0,335.449,64.761,True,,,,,,,,,,,,0/w0
1789039366.2685,sample,0,0,28577,37593.0,356.938,50.469,True,,,,,,,,,,,,0/w0
1789039366.6441,sample,0,0,28577,27887.0,375.415,44.049,True,,,,,,,,,,,,0/w0
1789039366.8948,sample,0,0,28577,2098.0,250.623,23.73,True,,,,,,,,,,,,0/w0
1789039367.9621,sample,0,0,28577,10097.0,937.643,451.944,True,,,,,,,,,,,,0/w0
1789039368.3343,sample,0,0,28577,8513.0,372.011,93.754,True,,,,,,,,,,,,0/w0
1789039368.5938,sample,0,0,28577,18320.0,259.39,44.371,True,,,,,,,,,,,,0/w0
1789039369.5962,sample,0,0,28577,1313.0,907.47,467.721,True,,,,,,,,,,,,0/w0
1789039369.8573,sample,0,0,28577,30871.0,260.663,93.735,True,,,,,,,,,,,,0/w0
1789039370.2231,sample,0,0,28577,34710.0,365.615,41.911,True,,,,,,,,,,,,0/w0
1789039371.6465,sample,0,0,28577,15171.0,633.402,264.294,True,,,,,,,,,,,,0/w0
1789039371.9827,sample,0,0,28577,8957.0,336.117,113.683,True,,,,,,,,,,,,0/w0
1789039372.3593,sample,0,0,28577,38687.0,376.405,99.796,True,,,,,,,,,,,,0/w0
1789039372.6134,sample,0,0,28577,16727.0,254.008,62.179,True,,,,,,,,,,,,0/w0
1789039372.9448,sample,0,0,28577,15666.0,331.201,44.715,True,,,,,,,,,,,,0/w0
1789039374.2269,sample,0,0,28577,8450.0,803.664,263.874,True,,,,,,,,,,,,0/w0
1789039374.6233,sample,0,0,28577,19338.0,396.278,122.191,True,,,,,,,,,,,,0/w0
1789039375.0727,sample,0,0,28577,37639.0,449.236,97.146,True,,,,,,,,,,,,0/w0
1789039375.3756,sample,0,0,28577,39533.0,302.705,54.517,True,,,,,,,,,,,,0/w0
1789039376.6941,sample,0,0,28577,11565.0,504.354,188.145,True,,,,,,,,,,,,0/w0
1789039377.1626,sample,0,0,28577,22798.0,468.294,182.412,True,,,,,,,,,,,,0/w0
1789039377.6936,sample,0,0,28577,6339.0,530.795,103.206,True,,,,,,,,,,,,0/w0
1789039378.1371,sample,0,0,28577,24188.0,443.396,75.38,True,,,,,,,,,,,,0/w0
1789039378.4318,sample,0,0,28577,23724.0,294.576,71.473,True,,,,,,,,,,,,0/w0
1789039379.9424,sample,0,0,28577,15536.0,959.544,412.367,True,,,,,,,,,,,,0/w0
1789039380.2579,sample,0,0,28577,11548.0,315.339,70.553,True,,,,,,,,,,,,0/w0
1789039380.5622,sample,0,0,28577,37860.0,304.126,49.722,True,,,,,,,,,,,,0/w0
1789039380.7655,sample,0,0,28577,20815.0,203.203,33.238,True,,,,,,,,,,,,0/w0
1789039382.1159,sample,0,0,28577,29859.0,639.255,248.098,True,,,,,,,,,,,,0/w0
1789039382.6815,sample,0,0,28577,33663.0,565.447,109.908,True,,,,,,,,,,,,0/w0
1789039383.1091,sample,0,0,28577,7444.0,427.45,89.597,True,,,,,,,,,,,,0/w0
1789039383.4938,sample,0,0,28577,39650.0,384.551,68.192,True,,,,,,,,,,,,0/w0
1789039383.8244,sample,0,0,28577,30933.0,330.502,57.855,True,,,,,,,,,,,,0/w0
1789039384.2109,sample,0,0,28577,37208.0,386.335,52.103,True,,,,,,,,,,,,0/w0
1789039384.9723,sample,0,0,28577,2284.0,653.174,305.791,True,,,,,,,,,,,,0/w0
1789039385.4899,sample,0,0,28577,31501.0,517.36,96.853,True,,,,,,,,,,,,0/w0
1789039385.81,sample,0,0,28577,756.0,319.928,70.266,True,,,,,,,,,,,,0/w0
1789039386.179,sample,0,0,28577,42820.0,368.862,59.069,True,,,,,,,,,,,,0/w0
1789039386.3729,sample,0,0,28577,44538.0,193.834,27.683,True,,,,,,,,,,,,0/w0
1789039387.1663,sample,0,0,28577,44964.0,686.051,358.661,True,,,,,,,,,,,,0/w0
1789039387.5755,sample,0,0,28577,40238.0,409.06,84.037,True,,,,,,,,,,,,0/w0
1789039387.9515,sample,0,0,28577,31477.0,375.843,69.208,True,,,,,,,,,,,,0/w0
1789039388.4064,sample,0,0,28577,11983.0,454.73,66.248,True,,,,,,,,,,,,0/w0
1789039388.6573,sample,0,0,28577,23405.0,250.798,38.314,True,,,,,,,,,,,,0/w0
1789039388.9722,sample,0,0,28577,28835.0,314.837,44.024,True,,,,,,,,,,,,0/w0
1789039390.1869,sample,0,0,28577,8874.0,1096.796,463.315,True,,,,,,,,,,,,0/w0
1789039390.531,sample,0,0,28577,41641.0,343.968,53.536,True,,,,,,,,,,,,0/w0
1789039390.8604,sample,0,0,28577,2474.0,329.201,50.861,True,,,,,,,,,,,,0/w0
1789039391.1992,sample,0,0,28577,6799.0,338.659,26.383,True,,,,,,,,,,,,0/w0
1789039391.4405,sample,0,0,28577,5417.0,241.185,16.235,True,,,,,,,,,,,,0/w0
1789039392.3533,sample,0,0,28577,19511.0,843.498,472.823,True,,,,,,,,,,,,0/w0
1789039392.8403,sample,0,0,28577,19565.0,486.691,118.794,True,,,,,,,,,,,,0/w0
1789039394.7878,sample,0,0,28577,41672.0,801.704,289.119,True,,,,,,,,,,,,0/w0
1789039395.1886,sample,0,0,28577,27717.0,400.674,118.62,True,,,,,,,,,,,,0/w0
1789039395.7512,sample,0,0,28577,4604.0,562.481,110.601,True,,,,,,,,,,,,0/w0
1789039396.0564,sample,0,0,28577,42626.0,304.996,53.262,True,,,,,,,,,,,,0/w0
1789039397.8676,sample,0,0,28577,29190.0,1133.955,435.655,True,,,,,,,,,,,,0/w0
1789039398.2006,sample,0,0,28577,23468.0,332.869,63.379,True,,,,,,,,,,,,0/w0
1789039398.5124,sample,0,0,28577,9145.0,311.639,53.791,True,,,,,,,,,,,,0/w0
1789039398.7678,sample,0,0,28577,37434.0,255.267,14.169,True,,,,,,,,,,,,0/w0
1789039399.7663,sample,0,0,28577,38942.0,878.457,399.908,True,,,,,,,,,,,,0/w0
1789039400.0909,sample,0,0,28577,22312.0,324.438,87.662,True,,,,,,,,,,,,0/w0
1789039400.386,sample,0,0,28577,9973.0,294.91,61.36,True,,,,,,,,,,,,0/w0
1789039400.6869,sample,0,0,28577,8390.0,300.809,52.309,True,,,,,,,,,,,,0/w0
1789039400.9647,sample,0,0,28577,1653.0,277.634,17.621,True,,,,,,,,,,,,0/w0
