t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789038969.7025,timeline,3,-1,28343,,,,,,,535.0,0.0,536.0,0.092,72427.389172,72427.552075,72427.618418,72427.618418,72427.618437
1789038969.6563,timeline,1,-1,28341,,,,,,,535.0,0.0,536.0,0.101,72427.390784,72427.55306,72427.572238,72427.572238,72427.572257
1789038969.6562,timeline,2,-1,28342,,,,,,,535.0,0.0,536.0,0.112,72427.391167,72427.551322,72427.572089,72427.572089,72427.572109
1789038969.6594,timeline,0,-1,28340,,,,,,,535.0,0.0,536.0,0.145,72427.395721,72427.5515,72427.575287,72427.575287,72427.5753
1789038972.5562,timeline,2,-1,28342,,,,,,,536.0,0.0,537.0,0.126,72427.572538,72430.215187,72430.47206,72430.47206,72430.472077
1789038972.5695,timeline,1,-1,28341,,,,,,,536.0,0.0,537.0,0.092,72427.572632,72430.215804,72430.485407,72430.485407,72430.485421
1789038972.5545,timeline,0,-1,28340,,,,,,,536.0,0.0,537.0,0.107,72427.575639,72430.214707,72430.4704,72430.4704,72430.470413
1789038972.5662,timeline,3,-1,28343,,,,,,,536.0,0.0,537.0,2505.207,72430.123913,72430.214444,72430.482134,72430.482134,72430.482144
1789038972.6832,timeline,0,-1,28340,,,,,,,537.0,0.0,538.0,0.13,72430.4707,72430.575673,72430.599102,72430.599102,72430.599115
1789038972.6785,timeline,2,-1,28342,,,,,,,537.0,0.0,538.0,0.113,72430.472536,72430.574063,72430.594427,72430.594427,72430.594439
1789038972.6794,timeline,3,-1,28343,,,,,,,537.0,0.0,538.0,0.193,72430.482493,72430.574963,72430.595285,72430.595285,72430.595296
1789038972.683,timeline,1,-1,28341,,,,,,,537.0,0.0,538.0,0.25,72430.485837,72430.578035,72430.598903,72430.598903,72430.598917
1789038975.0864,timeline,2,-1,28342,,,,,,,538.0,0.0,539.0,0.106,72430.594815,72432.981847,72433.002319,72433.002319,72433.00234
1789038975.119,timeline,1,-1,28341,,,,,,,538.0,0.0,539.0,0.106,72430.599166,72433.013916,72433.034898,72433.034898,72433.03492
1789038975.0816,timeline,0,-1,28340,,,,,,,538.0,0.0,539.0,0.108,72430.599357,72432.978095,72432.997534,72432.997534,72432.99755
1789038975.0844,timeline,3,-1,28343,,,,,,,538.0,0.0,539.0,2292.805,72432.888324,72432.979395,72433.000323,72433.000323,72433.00034
1789038975.5299,timeline,0,-1,28340,,,,,,,539.0,0.0,540.0,0.127,72432.997936,72433.196128,72433.445773,72433.445773,72433.445785
1789038975.5268,timeline,3,-1,28343,,,,,,,539.0,0.0,540.0,0.094,72433.000593,72433.193812,72433.442744,72433.442744,72433.442754
1789038975.521,timeline,2,-1,28342,,,,,,,539.0,0.0,540.0,0.13,72433.002644,72433.194451,72433.436871,72433.436871,72433.436885
1789038975.5257,timeline,1,-1,28341,,,,,,,539.0,0.0,540.0,0.129,72433.035375,72433.199467,72433.441612,72433.441612,72433.441626
1789038977.7432,timeline,2,-1,28342,,,,,,,540.0,0.0,541.0,0.093,72433.437296,72435.548276,72435.652616,72435.652616,72435.659156
1789038977.7432,timeline,1,-1,28341,,,,,,,540.0,0.0,541.0,0.09,72433.442017,72435.562789,72435.653817,72435.653817,72435.659153
1789038977.7475,timeline,0,-1,28340,,,,,,,540.0,0.0,541.0,0.108,72433.446169,72435.551778,72435.652698,72435.652698,72435.663409
1789038977.7432,timeline,3,-1,28343,,,,,,,540.0,0.0,541.0,1983.412,72435.426508,72435.520204,72435.65264,72435.65264,72435.659164
1789038977.8769,timeline,2,-1,28342,,,,,,,541.0,0.0,542.0,0.152,72435.659621,72435.77259,72435.792802,72435.792802,72435.792819
1789038977.8953,timeline,3,-1,28343,,,,,,,541.0,0.0,542.0,0.174,72435.659687,72435.79056,72435.811195,72435.811195,72435.811224
1789038977.8783,timeline,1,-1,28341,,,,,,,541.0,0.0,542.0,0.209,72435.659687,72435.774138,72435.794183,72435.794183,72435.794202
1789038977.8907,timeline,0,-1,28340,,,,,,,541.0,0.0,542.0,0.162,72435.663852,72435.778093,72435.806617,72435.806617,72435.806633
1789038980.4696,timeline,2,-1,28342,,,,,,,542.0,0.0,543.0,0.132,72435.793229,72438.132647,72438.385484,72438.385484,72438.385498
1789038980.4841,timeline,1,-1,28341,,,,,,,542.0,0.0,543.0,0.11,72435.794584,72438.148222,72438.399992,72438.399992,72438.400017
1789038980.51,timeline,0,-1,28340,,,,,,,542.0,0.0,543.0,0.13,72435.807058,72438.129853,72438.425859,72438.425859,72438.425878
1789038980.5029,timeline,3,-1,28343,,,,,,,542.0,0.0,543.0,2229.098,72438.040576,72438.131262,72438.418814,72438.418814,72438.41883
1789038980.6223,timeline,2,-1,28342,,,,,,,543.0,0.0,544.0,0.091,72438.385924,72438.517606,72438.538226,72438.538226,72438.538246
1789038980.6585,timeline,1,-1,28341,,,,,,,543.0,0.0,544.0,0.093,72438.400265,72438.518492,72438.574449,72438.574449,72438.574461
1789038980.6227,timeline,3,-1,28343,,,,,,,543.0,0.0,544.0,0.117,72438.419502,72438.517342,72438.538651,72438.538651,72438.538668
1789038980.6199,timeline,0,-1,28340,,,,,,,543.0,0.0,544.0,0.178,72438.426242,72438.51644,72438.535807,72438.535807,72438.53582
1789038982.9688,timeline,0,-1,28340,,,,,,,544.0,0.0,545.0,0.112,72438.536449,72440.865232,72440.884713,72440.884713,72440.884732
1789038982.9719,timeline,2,-1,28342,,,,,,,544.0,0.0,545.0,0.149,72438.538768,72440.866912,72440.887831,72440.887831,72440.887858
1789038982.9719,timeline,1,-1,28341,,,,,,,544.0,0.0,545.0,0.103,72438.574832,72440.867324,72440.887815,72440.887815,72440.887834
1789038982.9701,timeline,3,-1,28343,,,,,,,544.0,0.0,545.0,2235.041,72440.774151,72440.865305,72440.886029,72440.886029,72440.886046
1789038983.3788,timeline,0,-1,28340,,,,,,,545.0,0.0,546.0,0.137,72440.885038,72441.047493,72441.294668,72441.294668,72441.29468
1789038983.3916,timeline,3,-1,28343,,,,,,,545.0,0.0,546.0,0.092,72440.886286,72441.050858,72441.307534,72441.307534,72441.307549
1789038983.3811,timeline,1,-1,28341,,,,,,,545.0,0.0,546.0,0.121,72440.888251,72441.05002,72441.297048,72441.297048,72441.297061
1789038983.4255,timeline,2,-1,28342,,,,,,,545.0,0.0,546.0,0.219,72440.888476,72441.049498,72441.341439,72441.341439,72441.341452
1789038985.2807,timeline,0,-1,28340,,,,,,,546.0,0.0,547.0,0.121,72441.29509,72443.176156,72443.196611,72443.196611,72443.196635
1789038985.2819,timeline,1,-1,28341,,,,,,,546.0,0.0,547.0,0.071,72441.297493,72443.177367,72443.197813,72443.197813,72443.197829
1789038985.2791,timeline,2,-1,28342,,,,,,,546.0,0.0,547.0,0.135,72441.34198,72443.173997,72443.195036,72443.195036,72443.195054
1789038985.3267,timeline,3,-1,28343,,,,,,,546.0,0.0,547.0,1775.281,72443.083126,72443.173644,72443.242621,72443.242621,72443.242636
1789038985.4621,timeline,2,-1,28342,,,,,,,547.0,0.0,548.0,0.096,72443.195438,72443.357915,72443.378052,72443.378052,72443.378068
1789038985.4618,timeline,0,-1,28340,,,,,,,547.0,0.0,548.0,0.143,72443.196951,72443.357853,72443.37771,72443.37771,72443.377732
1789038985.4633,timeline,1,-1,28341,,,,,,,547.0,0.0,548.0,0.105,72443.198076,72443.358688,72443.379219,72443.379219,72443.379235
1789038985.4627,timeline,3,-1,28343,,,,,,,547.0,0.0,548.0,0.092,72443.242977,72443.357905,72443.378574,72443.378574,72443.378588
1789038988.0955,timeline,0,-1,28340,,,,,,,548.0,0.0,549.0,0.166,72443.378232,72445.67272,72446.011411,72446.011411,72446.011429
1789038988.0228,timeline,2,-1,28342,,,,,,,548.0,0.0,549.0,0.119,72443.378459,72445.672442,72445.938756,72445.938756,72445.938772
1789038988.0193,timeline,1,-1,28341,,,,,,,548.0,0.0,549.0,0.112,72443.379643,72445.67339,72445.93521,72445.93521,72445.935223
1789038988.0268,timeline,3,-1,28343,,,,,,,548.0,0.0,549.0,2203.095,72445.581908,72445.672434,72445.942761,72445.942761,72445.942772
1789038988.2065,timeline,1,-1,28341,,,,,,,549.0,0.0,550.0,0.098,72445.935645,72446.102445,72446.122428,72446.122428,72446.122441
1789038988.2051,timeline,2,-1,28342,,,,,,,549.0,0.0,550.0,0.087,72445.939041,72446.10073,72446.12098,72446.12098,72446.120992
1789038988.2051,timeline,3,-1,28343,,,,,,,549.0,0.0,550.0,0.077,72445.943108,72446.100468,72446.120992,72446.120992,72446.121003
1789038988.2055,timeline,0,-1,28340,,,,,,,549.0,0.0,550.0,0.325,72446.011951,72446.10117,72446.121382,72446.121382,72446.121395
1789038990.2652,timeline,2,-1,28342,,,,,,,550.0,0.0,551.0,0.115,72446.121367,72448.160325,72448.181134,72448.181134,72448.181152
1789038990.2657,timeline,0,-1,28340,,,,,,,550.0,0.0,551.0,0.131,72446.121848,72448.160384,72448.18158,72448.18158,72448.181599
1789038990.2681,timeline,1,-1,28341,,,,,,,550.0,0.0,551.0,0.087,72446.12276,72448.161958,72448.18403,72448.18403,72448.184047
1789038990.2623,timeline,3,-1,28343,,,,,,,550.0,0.0,551.0,1947.013,72448.068232,72448.157599,72448.178189,72448.178189,72448.178205
1789038990.6902,timeline,3,-1,28343,,,,,,,551.0,0.0,552.0,0.091,72448.17855,72448.341853,72448.606123,72448.606123,72448.606137
1789038990.6758,timeline,2,-1,28342,,,,,,,551.0,0.0,552.0,0.11,72448.181448,72448.342707,72448.591707,72448.591707,72448.59172
1789038990.6893,timeline,0,-1,28340,,,,,,,551.0,0.0,552.0,0.164,72448.182065,72448.344445,72448.605211,72448.605211,72448.605226
1789038990.7143,timeline,1,-1,28341,,,,,,,551.0,0.0,552.0,0.12,72448.184331,72448.346498,72448.630218,72448.630218,72448.630231
1789038992.1407,timeline,2,-1,28342,,,,,,,552.0,0.0,553.0,0.107,72448.592348,72450.036107,72450.05663,72450.05663,72450.056651
1789038992.1413,timeline,0,-1,28340,,,,,,,552.0,0.0,553.0,0.117,72448.605526,72450.036231,72450.057236,72450.057236,72450.057257
1789038992.1416,timeline,1,-1,28341,,,,,,,552.0,0.0,553.0,0.265,72448.630676,72450.037186,72450.057501,72450.057501,72450.057518
1789038992.1385,timeline,3,-1,28343,,,,,,,552.0,0.0,553.0,1337.36,72449.943869,72450.033423,72450.054398,72450.054398,72450.054417
1789038992.3239,timeline,3,-1,28343,,,,,,,553.0,0.0,554.0,0.102,72450.054809,72450.218483,72450.239787,72450.239787,72450.239804
1789038992.3238,timeline,2,-1,28342,,,,,,,553.0,0.0,554.0,0.104,72450.057043,72450.2185,72450.239751,72450.239751,72450.239769
1789038992.3237,timeline,0,-1,28340,,,,,,,553.0,0.0,554.0,0.153,72450.057735,72450.218518,72450.239565,72450.239565,72450.239584
1789038992.3232,timeline,1,-1,28341,,,,,,,553.0,0.0,554.0,0.105,72450.057905,72450.218796,72450.239105,72450.239105,72450.239124
1789038995.2025,timeline,1,-1,28341,,,,,,,554.0,0.0,555.0,0.125,72450.239574,72452.871282,72453.118446,72453.118446,72453.118463
1789038995.2015,timeline,0,-1,28340,,,,,,,554.0,0.0,555.0,0.151,72450.240063,72452.863744,72453.117384,72453.117384,72453.117397
1789038995.1935,timeline,2,-1,28342,,,,,,,554.0,0.0,555.0,0.17,72450.240111,72452.863539,72453.109418,72453.109418,72453.109432
1789038995.1969,timeline,3,-1,28343,,,,,,,554.0,0.0,555.0,2522.271,72452.762315,72452.86311,72453.112795,72453.112795,72453.112807
1789038995.3123,timeline,2,-1,28342,,,,,,,555.0,0.0,556.0,0.079,72453.109794,72453.208075,72453.228217,72453.228217,72453.22823
1789038995.3158,timeline,3,-1,28343,,,,,,,555.0,0.0,556.0,0.099,72453.11307,72453.208421,72453.231751,72453.231751,72453.231765
1789038995.3122,timeline,0,-1,28340,,,,,,,555.0,0.0,556.0,0.142,72453.117859,72453.207718,72453.228152,72453.228152,72453.22817
1789038995.3192,timeline,1,-1,28341,,,,,,,555.0,0.0,556.0,0.098,72453.118879,72453.214726,72453.235114,72453.235114,72453.235136
1789038997.2281,timeline,0,-1,28340,,,,,,,556.0,0.0,557.0,0.155,72453.228608,72455.123868,72455.144049,72455.144049,72455.144071
1789038997.2311,timeline,2,-1,28342,,,,,,,556.0,0.0,557.0,0.115,72453.228617,72455.125257,72455.147002,72455.147002,72455.147019
1789038997.2333,timeline,1,-1,28341,,,,,,,556.0,0.0,557.0,0.14,72453.235635,72455.128493,72455.149212,72455.149212,72455.149237
1789038997.2282,timeline,3,-1,28343,,,,,,,556.0,0.0,557.0,1801.243,72455.03333,72455.122396,72455.144099,72455.144099,72455.144118
1789038997.6436,timeline,3,-1,28343,,,,,,,557.0,0.0,558.0,0.096,72455.144499,72455.309308,72455.559513,72455.559513,72455.559527
1789038997.6449,timeline,0,-1,28340,,,,,,,557.0,0.0,558.0,0.157,72455.14451,72455.309174,72455.560841,72455.560841,72455.560856
1789038997.6436,timeline,2,-1,28342,,,,,,,557.0,0.0,558.0,0.103,72455.147405,72455.308643,72455.559515,72455.559515,72455.559528
1789038997.642,timeline,1,-1,28341,,,,,,,557.0,0.0,558.0,0.117,72455.14966,72455.311046,72455.557927,72455.557927,72455.55794
1789038999.6215,timeline,1,-1,28341,,,,,,,558.0,0.0,559.0,0.089,72455.558318,72457.516767,72457.537414,72457.537414,72457.537429
1789038999.6214,timeline,2,-1,28342,,,,,,,558.0,0.0,559.0,0.115,72455.559957,72457.516306,72457.537346,72457.537346,72457.537363
1789038999.646,timeline,0,-1,28340,,,,,,,558.0,0.0,559.0,0.151,72455.56135,72457.540497,72457.561906,72457.561906,72457.561936
1789038999.619,timeline,3,-1,28343,,,,,,,558.0,0.0,559.0,1863.762,72457.42352,72457.514058,72457.534885,72457.534885,72457.534903
1789038999.8239,timeline,3,-1,28343,,,,,,,559.0,0.0,560.0,0.096,72457.535285,72457.719058,72457.739808,72457.739808,72457.739828
1789038999.8247,timeline,2,-1,28342,,,,,,,559.0,0.0,560.0,0.104,72457.537635,72457.720089,72457.740637,72457.740637,72457.740652
1789038999.8244,timeline,1,-1,28341,,,,,,,559.0,0.0,560.0,0.107,72457.537692,72457.718517,72457.74029,72457.74029,72457.74031
1789038999.8244,timeline,0,-1,28340,,,,,,,559.0,0.0,560.0,0.295,72457.562754,72457.71925,72457.740324,72457.740324,72457.74035
1789039002.7282,timeline,1,-1,28341,,,,,,,560.0,0.0,561.0,0.117,72457.74074,72460.286282,72460.634461,72460.634461,72460.644168
1789039002.7334,timeline,0,-1,28340,,,,,,,560.0,0.0,561.0,0.251,72457.74102,72460.287761,72460.639398,72460.639398,72460.64933
1789039002.7282,timeline,2,-1,28342,,,,,,,560.0,0.0,561.0,0.148,72457.741256,72460.287304,72460.634467,72460.634467,72460.644172
1789039002.7282,timeline,3,-1,28343,,,,,,,560.0,0.0,561.0,2446.019,72460.186097,72460.283943,72460.634502,72460.634502,72460.644171
1789039002.8462,timeline,1,-1,28341,,,,,,,561.0,0.0,562.0,0.116,72460.644562,72460.741186,72460.762085,72460.762085,72460.762102
1789039002.8441,timeline,3,-1,28343,,,,,,,561.0,0.0,562.0,0.098,72460.644572,72460.738367,72460.760032,72460.760032,72460.76005
1789039002.8459,timeline,2,-1,28342,,,,,,,561.0,0.0,562.0,0.119,72460.64458,72460.741511,72460.761832,72460.761832,72460.761844
1789039002.847,timeline,0,-1,28340,,,,,,,561.0,0.0,562.0,0.227,72460.649928,72460.742103,72460.762882,72460.762882,72460.762909
1789039004.4495,timeline,2,-1,28342,,,,,,,562.0,0.0,563.0,0.12,72460.762185,72462.344785,72462.365374,72462.365374,72462.365397
1789039004.4534,timeline,1,-1,28341,,,,,,,562.0,0.0,563.0,0.112,72460.76252,72462.349353,72462.369356,72462.369356,72462.369372
1789039004.4653,timeline,0,-1,28340,,,,,,,562.0,0.0,563.0,0.271,72460.763655,72462.347502,72462.381148,72462.381148,72462.381184
1789039004.45,timeline,3,-1,28343,,,,,,,562.0,0.0,563.0,1492.942,72462.253215,72462.343706,72462.365914,72462.365914,72462.365929
1789039004.8974,timeline,2,-1,28342,,,,,,,563.0,0.0,564.0,0.123,72462.365813,72462.531956,72462.813278,72462.813278,72462.813289
1789039004.8624,timeline,3,-1,28343,,,,,,,563.0,0.0,564.0,0.092,72462.36629,72462.530479,72462.778318,72462.778318,72462.778332
1789039004.8695,timeline,1,-1,28341,,,,,,,563.0,0.0,564.0,0.106,72462.36977,72462.529809,72462.785446,72462.785446,72462.785459
1789039004.9249,timeline,0,-1,28340,,,,,,,563.0,0.0,564.0,0.215,72462.381861,72462.530164,72462.840859,72462.840859,72462.840875
1789039006.9905,timeline,1,-1,28341,,,,,,,564.0,0.0,565.0,0.088,72462.785858,72464.885531,72464.906405,72464.906405,72464.906422
1789039006.9867,timeline,2,-1,28342,,,,,,,564.0,0.0,565.0,0.126,72462.813685,72464.882164,72464.902615,72464.902615,72464.902629
1789039007.018,timeline,0,-1,28340,,,,,,,564.0,0.0,565.0,0.168,72462.841482,72464.914168,72464.933858,72464.933858,72464.933877
1789039006.9895,timeline,3,-1,28343,,,,,,,564.0,0.0,565.0,2012.524,72464.791128,72464.881594,72464.905433,72464.905433,72464.905452
1789039007.1935,timeline,2,-1,28342,,,,,,,565.0,0.0,566.0,0.099,72464.902985,72465.089198,72465.10945,72465.10945,72465.10947
1789039007.1939,timeline,3,-1,28343,,,,,,,565.0,0.0,566.0,0.14,72464.906001,72465.088766,72465.109771,72465.109771,72465.109786
1789039007.1989,timeline,1,-1,28341,,,,,,,565.0,0.0,566.0,0.108,72464.906814,72465.092741,72465.114776,72465.114776,72465.114794
1789039007.1919,timeline,0,-1,28340,,,,,,,565.0,0.0,566.0,0.132,72464.934352,72465.088568,72465.107768,72465.107768,72465.107783
1789039009.7659,timeline,0,-1,28340,,,,,,,566.0,0.0,567.0,0.127,72465.108064,72467.432657,72467.681772,72467.681772,72467.681789
1789039009.7723,timeline,2,-1,28342,,,,,,,566.0,0.0,567.0,0.125,72465.109874,72467.429735,72467.688166,72467.688166,72467.688182
1789039009.772,timeline,1,-1,28341,,,,,,,566.0,0.0,567.0,0.109,72465.115261,72467.433983,72467.687932,72467.687932,72467.687949
1789039009.7688,timeline,3,-1,28343,,,,,,,566.0,0.0,567.0,2230.159,72467.340166,72467.429603,72467.684667,72467.684667,72467.684681
1789039009.9154,timeline,0,-1,28340,,,,,,,567.0,0.0,568.0,0.133,72467.682251,72467.811803,72467.831347,72467.831347,72467.831364
1789039009.9183,timeline,3,-1,28343,,,,,,,567.0,0.0,568.0,0.113,72467.685505,72467.811715,72467.83422,72467.83422,72467.834237
1789039009.9244,timeline,1,-1,28341,,,,,,,567.0,0.0,568.0,0.246,72467.688376,72467.819828,72467.840269,72467.840269,72467.840282
1789039009.938,timeline,2,-1,28342,,,,,,,567.0,0.0,568.0,0.098,72467.688574,72467.83225,72467.853868,72467.853868,72467.853894
1789039012.4047,timeline,0,-1,28340,,,,,,,568.0,0.0,569.0,0.13,72467.831776,72470.27183,72470.320576,72470.320576,72470.320599
1789039012.3821,timeline,1,-1,28341,,,,,,,568.0,0.0,569.0,0.11,72467.84065,72470.276485,72470.298039,72470.298039,72470.298059
1789039012.3748,timeline,2,-1,28342,,,,,,,568.0,0.0,569.0,0.139,72467.854381,72470.270067,72470.290716,72470.290716,72470.290739
1789039012.3747,timeline,3,-1,28343,,,,,,,568.0,0.0,569.0,2344.874,72470.17936,72470.269779,72470.290594,72470.290594,72470.290613
1789039012.8247,timeline,3,-1,28343,,,,,,,569.0,0.0,570.0,0.098,72470.291014,72470.457428,72470.740633,72470.740633,72470.740644
1789039012.7984,timeline,2,-1,28342,,,,,,,569.0,0.0,570.0,0.121,72470.291171,72470.457757,72470.714351,72470.714351,72470.714368
1789039012.8024,timeline,1,-1,28341,,,,,,,569.0,0.0,570.0,0.13,72470.298507,72470.459454,72470.71833,72470.71833,72470.718344
1789039012.7958,timeline,0,-1,28340,,,,,,,569.0,0.0,570.0,0.181,72470.321214,72470.456948,72470.711739,72470.711739,72470.711749
1789039014.9371,timeline,0,-1,28340,,,,,,,570.0,0.0,571.0,0.142,72470.712259,72472.831666,72472.853041,72472.853041,72472.853056
1789039014.9372,timeline,2,-1,28342,,,,,,,570.0,0.0,571.0,0.118,72470.714767,72472.833007,72472.853088,72472.853088,72472.853104
1789039014.9392,timeline,1,-1,28341,,,,,,,570.0,0.0,571.0,0.103,72470.718773,72472.834565,72472.855083,72472.855083,72472.855099
1789039014.9349,timeline,3,-1,28343,,,,,,,570.0,0.0,571.0,2000.263,72472.741128,72472.830009,72472.85083,72472.85083,72472.850847
1789039015.1226,timeline,3,-1,28343,,,,,,,571.0,0.0,572.0,0.095,72472.851208,72473.015761,72473.03852,72473.03852,72473.038539
1789039015.1226,timeline,2,-1,28342,,,,,,,571.0,0.0,572.0,0.102,72472.853446,72473.015756,72473.038521,72473.038521,72473.038542
1789039015.1187,timeline,0,-1,28340,,,,,,,571.0,0.0,572.0,0.146,72472.853493,72473.014473,72473.034647,72473.034647,72473.034658
1789039015.1299,timeline,1,-1,28341,,,,,,,571.0,0.0,572.0,0.107,72472.855495,72473.018561,72473.045817,72473.045817,72473.045844
1789039017.4324,timeline,0,-1,28340,,,,,,,572.0,0.0,573.0,0.115,72473.034999,72475.099788,72475.348321,72475.348321,72475.348332
1789039017.4318,timeline,2,-1,28342,,,,,,,572.0,0.0,573.0,0.137,72473.038849,72475.094613,72475.34775,72475.34775,72475.347762
1789039017.4349,timeline,1,-1,28341,,,,,,,572.0,0.0,573.0,0.167,72473.046434,72475.096278,72475.350808,72475.350808,72475.350822
1789039017.4286,timeline,3,-1,28343,,,,,,,572.0,0.0,573.0,1957.805,72474.996713,72475.094213,72475.344499,72475.344499,72475.344511
1789039017.5452,timeline,3,-1,28343,,,,,,,573.0,0.0,574.0,0.081,72475.344905,72475.440429,72475.461083,72475.461083,72475.461097
1789039017.547,timeline,2,-1,28342,,,,,,,573.0,0.0,574.0,0.206,72475.348122,72475.440562,72475.46293,72475.46293,72475.462942
1789039017.5438,timeline,0,-1,28340,,,,,,,573.0,0.0,574.0,0.119,72475.348762,72475.439443,72475.459741,72475.459741,72475.459752
1789039017.5476,timeline,1,-1,28341,,,,,,,573.0,0.0,574.0,0.103,72475.351233,72475.443311,72475.463488,72475.463488,72475.463502
1789039019.9053,timeline,0,-1,28340,,,,,,,574.0,0.0,575.0,0.104,72475.460372,72477.792993,72477.821185,72477.821185,72477.821209
1789039019.9016,timeline,2,-1,28342,,,,,,,574.0,0.0,575.0,0.114,72475.46319,72477.797483,72477.817554,72477.817554,72477.817568
1789039019.8986,timeline,1,-1,28341,,,,,,,574.0,0.0,575.0,0.092,72475.463733,72477.793759,72477.814483,72477.814483,72477.814504
1789039019.8964,timeline,3,-1,28343,,,,,,,574.0,0.0,575.0,2223.141,72477.684473,72477.791697,72477.812311,72477.812311,72477.812329
1789039020.3505,timeline,3,-1,28343,,,,,,,575.0,0.0,576.0,0.089,72477.812669,72477.975726,72478.266399,72478.266399,72478.266412
1789039020.3284,timeline,1,-1,28341,,,,,,,575.0,0.0,576.0,0.103,72477.814771,72477.990447,72478.244278,72478.244278,72478.244295
1789039020.3193,timeline,2,-1,28342,,,,,,,575.0,0.0,576.0,0.1,72477.817923,72477.978324,72478.235212,72478.235212,72478.235229
1789039020.351,timeline,0,-1,28340,,,,,,,575.0,0.0,576.0,0.176,72477.821588,72477.977064,72478.266924,72478.266924,72478.266936
1789039022.6214,timeline,2,-1,28342,,,,,,,576.0,0.0,577.0,0.117,72478.235664,72480.516107,72480.537295,72480.537295,72480.537332
1789039022.623,timeline,1,-1,28341,,,,,,,576.0,0.0,577.0,0.091,72478.244691,72480.518293,72480.538919,72480.538919,72480.538936
1789039022.6215,timeline,0,-1,28340,,,,,,,576.0,0.0,577.0,0.14,72478.267384,72480.516479,72480.537407,72480.537407,72480.537427
1789039022.6269,timeline,3,-1,28343,,,,,,,576.0,0.0,577.0,2157.825,72480.424477,72480.515235,72480.542806,72480.542806,72480.542827
1789039022.8011,timeline,0,-1,28340,,,,,,,577.0,0.0,578.0,0.151,72480.537855,72480.697197,72480.717028,72480.717028,72480.717038
1789039022.8054,timeline,2,-1,28342,,,,,,,577.0,0.0,578.0,0.321,72480.53794,72480.699607,72480.721252,72480.721252,72480.721277
1789039022.8053,timeline,1,-1,28341,,,,,,,577.0,0.0,578.0,0.107,72480.539326,72480.700975,72480.721168,72480.721168,72480.721184
1789039022.8054,timeline,3,-1,28343,,,,,,,577.0,0.0,578.0,0.11,72480.543247,72480.699636,72480.721311,72480.721311,72480.721326
1789039025.4038,timeline,0,-1,28340,,,,,,,578.0,0.0,579.0,0.109,72480.717381,72483.06207,72483.319705,72483.319705,72483.319717
1789039025.3971,timeline,1,-1,28341,,,,,,,578.0,0.0,579.0,0.104,72480.721573,72483.063729,72483.313058,72483.313058,72483.31307
1789039025.3963,timeline,2,-1,28342,,,,,,,578.0,0.0,579.0,0.173,72480.721752,72483.060842,72483.312163,72483.312163,72483.312177
1789039025.4043,timeline,3,-1,28343,,,,,,,578.0,0.0,579.0,2250.215,72482.971754,72483.060625,72483.320185,72483.320185,72483.320199
1789039025.5137,timeline,2,-1,28342,,,,,,,579.0,0.0,580.0,0.085,72483.312436,72483.409119,72483.429591,72483.429591,72483.429612
1789039025.5149,timeline,1,-1,28341,,,,,,,579.0,0.0,580.0,0.088,72483.313445,72483.410753,72483.430808,72483.430808,72483.430821
1789039025.514,timeline,0,-1,28340,,,,,,,579.0,0.0,580.0,0.128,72483.32004,72483.409508,72483.429923,72483.429923,72483.429941
1789039025.5143,timeline,3,-1,28343,,,,,,,579.0,0.0,580.0,0.09,72483.320453,72483.409107,72483.430211,72483.430211,72483.430223
1789039027.4482,timeline,2,-1,28342,,,,,,,580.0,0.0,581.0,0.164,72483.429991,72485.265384,72485.359341,72485.359341,72485.364165
1789039027.4527,timeline,0,-1,28340,,,,,,,580.0,0.0,581.0,0.162,72483.430249,72485.266231,72485.359351,72485.359351,72485.368608
1789039027.4482,timeline,1,-1,28341,,,,,,,580.0,0.0,581.0,0.102,72483.431174,72485.268795,72485.359293,72485.359293,72485.364147
1789039027.4482,timeline,3,-1,28343,,,,,,,580.0,0.0,581.0,1743.452,72485.17389,72485.264578,72485.35934,72485.35934,72485.364165
1789039027.8088,timeline,1,-1,28341,,,,,,,581.0,0.0,582.0,0.118,72485.364533,72485.460181,72485.724693,72485.724693,72485.724707
1789039027.8163,timeline,2,-1,28342,,,,,,,581.0,0.0,582.0,0.124,72485.364563,72485.458137,72485.732256,72485.732256,72485.732267
1789039027.7981,timeline,3,-1,28343,,,,,,,581.0,0.0,582.0,0.123,72485.364569,72485.458028,72485.714039,72485.714039,72485.714054
1789039027.8043,timeline,0,-1,28340,,,,,,,581.0,0.0,582.0,0.314,72485.369071,72485.458171,72485.720246,72485.720246,72485.720258
1789039029.5819,timeline,0,-1,28340,,,,,,,582.0,0.0,583.0,0.109,72485.720649,72487.476601,72487.497849,72487.497849,72487.497868
1789039029.584,timeline,1,-1,28341,,,,,,,582.0,0.0,583.0,0.093,72485.724957,72487.477888,72487.499883,72487.499883,72487.499901
1789039029.6004,timeline,2,-1,28342,,,,,,,582.0,0.0,583.0,0.085,72485.732498,72487.495549,72487.516282,72487.516282,72487.5163
1789039029.5821,timeline,3,-1,28343,,,,,,,582.0,0.0,583.0,1668.671,72487.382969,72487.474976,72487.498006,72487.498006,72487.498023
1789039029.8031,timeline,0,-1,28340,,,,,,,583.0,0.0,584.0,0.154,72487.498212,72487.69924,72487.71902,72487.71902,72487.719034
