t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789038480.5588,collate,0,0,28577,,49.587,49.41,,4.0,1.0,,,,,,,,,
1789038483.7817,collate,0,0,28577,,47.783,47.717,,7.0,1.0,,,,,,,,,
1789038485.5999,collate,0,0,28577,,47.852,47.724,,4.0,1.0,,,,,,,,,
1789038487.7027,collate,0,0,28577,,32.216,32.181,,3.0,1.0,,,,,,,,,
1789038490.2498,collate,0,0,28577,,26.147,26.098,,4.0,1.0,,,,,,,,,
1789038493.2894,collate,0,0,28577,,53.123,48.918,,6.0,1.0,,,,,,,,,
1789038495.3937,collate,0,0,28577,,38.541,38.008,,5.0,1.0,,,,,,,,,
1789038497.3518,collate,0,0,28577,,45.563,45.499,,5.0,1.0,,,,,,,,,
1789038499.6875,collate,0,0,28577,,42.106,42.021,,4.0,1.0,,,,,,,,,
1789038502.6279,collate,0,0,28577,,51.996,51.917,,5.0,1.0,,,,,,,,,
1789038505.0756,collate,0,0,28577,,34.433,34.394,,4.0,1.0,,,,,,,,,
1789038508.1567,collate,0,0,28577,,28.564,28.528,,4.0,1.0,,,,,,,,,
1789038511.3284,collate,0,0,28577,,46.502,46.41,,6.0,1.0,,,,,,,,,
1789038512.9271,collate,0,0,28577,,27.408,25.043,,3.0,1.0,,,,,,,,,
1789038515.2945,collate,0,0,28577,,47.059,46.857,,4.0,1.0,,,,,,,,,
1789038517.6282,collate,0,0,28577,,46.717,46.643,,5.0,1.0,,,,,,,,,
1789038520.1264,collate,0,0,28577,,27.701,27.667,,4.0,1.0,,,,,,,,,
1789038522.5947,collate,0,0,28577,,35.807,35.754,,3.0,1.0,,,,,,,,,
1789038524.6065,collate,0,0,28577,,43.261,41.704,,3.0,1.0,,,,,,,,,
1789038526.7833,collate,0,0,28577,,35.383,35.251,,4.0,1.0,,,,,,,,,
1789038529.3041,collate,0,0,28577,,41.513,40.097,,3.0,1.0,,,,,,,,,
1789038531.8987,collate,0,0,28577,,49.194,49.102,,5.0,1.0,,,,,,,,,
1789038533.4263,collate,0,0,28577,,26.441,26.389,,3.0,1.0,,,,,,,,,
1789038535.546,collate,0,0,28577,,46.989,46.841,,5.0,1.0,,,,,,,,,
1789038538.4324,collate,0,0,28577,,44.631,44.559,,5.0,1.0,,,,,,,,,
1789038540.7068,collate,0,0,28577,,56.439,56.348,,5.0,1.0,,,,,,,,,
1789038543.3323,collate,0,0,28577,,28.667,28.616,,4.0,1.0,,,,,,,,,
1789038546.4852,collate,0,0,28577,,32.872,32.798,,6.0,1.0,,,,,,,,,
1789038548.9161,collate,0,0,28577,,49.73,49.603,,7.0,1.0,,,,,,,,,
1789038550.9238,collate,0,0,28577,,21.053,20.994,,5.0,1.0,,,,,,,,,
1789038553.2511,collate,0,0,28577,,46.788,46.72,,5.0,1.0,,,,,,,,,
1789038555.3297,collate,0,0,28577,,49.71,49.617,,6.0,1.0,,,,,,,,,
1789038557.2378,collate,0,0,28577,,53.482,53.412,,4.0,1.0,,,,,,,,,
1789038560.0866,collate,0,0,28577,,48.0,47.14,,5.0,1.0,,,,,,,,,
1789038561.8754,collate,0,0,28577,,37.053,37.008,,4.0,1.0,,,,,,,,,
1789038565.5558,collate,0,0,28577,,36.497,36.387,,5.0,1.0,,,,,,,,,
1789038568.2043,collate,0,0,28577,,29.419,29.366,,7.0,1.0,,,,,,,,,
1789038570.241,collate,0,0,28577,,46.634,46.547,,5.0,1.0,,,,,,,,,
1789038573.1656,collate,0,0,28577,,42.174,42.112,,8.0,1.0,,,,,,,,,
1789038574.4697,collate,0,0,28577,,46.761,46.706,,2.0,1.0,,,,,,,,,
1789038577.8917,collate,0,0,28577,,34.913,34.854,,5.0,1.0,,,,,,,,,
1789038580.2945,collate,0,0,28577,,23.479,23.449,,5.0,1.0,,,,,,,,,
1789038582.3662,collate,0,0,28577,,32.095,32.002,,2.0,1.0,,,,,,,,,
1789038585.0254,collate,0,0,28577,,37.883,37.783,,2.0,1.0,,,,,,,,,
1789038588.064,collate,0,0,28577,,61.258,58.92,,4.0,1.0,,,,,,,,,
1789038591.0074,collate,0,0,28577,,27.446,27.395,,6.0,1.0,,,,,,,,,
1789038593.1578,collate,0,0,28577,,25.947,25.891,,6.0,1.0,,,,,,,,,
1789038595.4673,collate,0,0,28577,,48.936,48.865,,5.0,1.0,,,,,,,,,
1789038598.2629,collate,0,0,28577,,49.519,49.45,,7.0,1.0,,,,,,,,,
1789038600.0373,collate,0,0,28577,,32.805,32.766,,4.0,1.0,,,,,,,,,
1789038602.7144,collate,0,0,28577,,45.698,45.633,,7.0,1.0,,,,,,,,,
1789038604.2637,collate,0,0,28577,,35.864,35.756,,3.0,1.0,,,,,,,,,
1789038606.33,collate,0,0,28577,,50.397,50.32,,5.0,1.0,,,,,,,,,
1789038609.1424,collate,0,0,28577,,43.195,41.33,,5.0,1.0,,,,,,,,,
1789038611.8945,collate,0,0,28577,,54.759,54.616,,6.0,1.0,,,,,,,,,
1789038614.8673,collate,0,0,28577,,49.081,49.015,,8.0,1.0,,,,,,,,,
1789038616.8845,collate,0,0,28577,,46.69,46.609,,4.0,1.0,,,,,,,,,
1789038618.8387,collate,0,0,28577,,38.345,38.295,,4.0,1.0,,,,,,,,,
1789038620.436,collate,0,0,28577,,27.967,27.919,,3.0,1.0,,,,,,,,,
1789038622.8465,collate,0,0,28577,,46.773,46.716,,4.0,1.0,,,,,,,,,
1789038625.7091,collate,0,0,28577,,37.349,37.289,,3.0,1.0,,,,,,,,,
1789038628.4683,collate,0,0,28577,,48.401,48.298,,4.0,1.0,,,,,,,,,
1789038630.7513,collate,0,0,28577,,39.523,39.475,,3.0,1.0,,,,,,,,,
1789038633.2627,collate,0,0,28577,,20.423,20.399,,3.0,1.0,,,,,,,,,
1789038635.5197,collate,0,0,28577,,45.47,45.354,,4.0,1.0,,,,,,,,,
1789038637.3619,collate,0,0,28577,,30.665,30.622,,3.0,1.0,,,,,,,,,
1789038640.0887,collate,0,0,28577,,41.357,41.291,,3.0,1.0,,,,,,,,,
1789038642.5141,collate,0,0,28577,,29.597,29.561,,5.0,1.0,,,,,,,,,
1789038644.6206,collate,0,0,28577,,31.048,31.006,,5.0,1.0,,,,,,,,,
1789038648.0952,collate,0,0,28577,,46.984,46.936,,5.0,1.0,,,,,,,,,
1789038650.0699,collate,0,0,28577,,34.037,33.975,,5.0,1.0,,,,,,,,,
1789038652.0766,collate,0,0,28577,,85.073,84.965,,4.0,1.0,,,,,,,,,
1789038654.338,collate,0,0,28577,,90.098,89.868,,5.0,1.0,,,,,,,,,
1789038657.0903,collate,0,0,28577,,29.408,29.351,,6.0,1.0,,,,,,,,,
1789038658.6053,collate,0,0,28577,,60.295,60.218,,3.0,1.0,,,,,,,,,
1789038661.5796,collate,0,0,28577,,75.258,75.124,,3.0,1.0,,,,,,,,,
1789038664.7583,collate,0,0,28577,,204.563,204.273,,5.0,1.0,,,,,,,,,
1789038668.6278,collate,0,0,28577,,91.925,91.748,,7.0,1.0,,,,,,,,,
1789038671.1908,collate,0,0,28577,,30.058,30.014,,6.0,1.0,,,,,,,,,
1789038672.7466,collate,0,0,28577,,57.836,57.76,,3.0,1.0,,,,,,,,,
1789038675.0839,collate,0,0,28577,,61.74,61.652,,6.0,1.0,,,,,,,,,
1789038676.4773,collate,0,0,28577,,56.009,55.878,,3.0,1.0,,,,,,,,,
1789038679.8338,collate,0,0,28577,,82.323,82.157,,7.0,1.0,,,,,,,,,
1789038681.9258,collate,0,0,28577,,37.752,37.684,,4.0,1.0,,,,,,,,,
1789038684.6127,collate,0,0,28577,,70.125,70.028,,5.0,1.0,,,,,,,,,
1789038686.699,collate,0,0,28577,,36.312,36.252,,5.0,1.0,,,,,,,,,
1789038689.0183,collate,0,0,28577,,49.436,49.295,,4.0,1.0,,,,,,,,,
1789038692.596,collate,0,0,28577,,71.761,71.649,,6.0,1.0,,,,,,,,,
1789038694.9496,collate,0,0,28577,,24.519,24.283,,6.0,1.0,,,,,,,,,
1789038698.968,collate,0,0,28577,,49.503,49.421,,8.0,1.0,,,,,,,,,
1789038701.3345,collate,0,0,28577,,25.701,25.677,,7.0,1.0,,,,,,,,,
1789038703.0015,collate,0,0,28577,,79.588,79.477,,3.0,1.0,,,,,,,,,
1789038704.6188,collate,0,0,28577,,34.815,34.717,,3.0,1.0,,,,,,,,,
1789038707.3978,collate,0,0,28577,,46.553,46.489,,6.0,1.0,,,,,,,,,
1789038709.166,collate,0,0,28577,,33.548,33.512,,4.0,1.0,,,,,,,,,
1789038712.9841,collate,0,0,28577,,25.375,25.317,,7.0,1.0,,,,,,,,,
1789038715.6563,collate,0,0,28577,,55.298,55.136,,7.0,1.0,,,,,,,,,
1789038717.0311,collate,0,0,28577,,32.396,31.319,,3.0,1.0,,,,,,,,,
1789038719.996,collate,0,0,28577,,49.858,49.791,,6.0,1.0,,,,,,,,,
1789038722.4883,collate,0,0,28577,,21.496,21.468,,6.0,1.0,,,,,,,,,
1789038723.8698,collate,0,0,28577,,29.524,29.497,,3.0,1.0,,,,,,,,,
1789038727.1063,collate,0,0,28577,,51.444,51.38,,4.0,1.0,,,,,,,,,
1789038728.9963,collate,0,0,28577,,41.543,41.436,,3.0,1.0,,,,,,,,,
1789038732.3513,collate,0,0,28577,,23.273,23.243,,6.0,1.0,,,,,,,,,
1789038733.8074,collate,0,0,28577,,36.33,36.274,,3.0,1.0,,,,,,,,,
1789038736.7678,collate,0,0,28577,,45.653,45.561,,6.0,1.0,,,,,,,,,
1789038738.7118,collate,0,0,28577,,49.761,49.688,,3.0,1.0,,,,,,,,,
1789038741.3375,collate,0,0,28577,,37.392,37.289,,7.0,1.0,,,,,,,,,
1789038743.6156,collate,0,0,28577,,26.06,26.032,,6.0,1.0,,,,,,,,,
1789038745.8017,collate,0,0,28577,,45.497,45.421,,6.0,1.0,,,,,,,,,
1789038748.6379,collate,0,0,28577,,87.109,86.963,,5.0,1.0,,,,,,,,,
1789038750.5026,collate,0,0,28577,,49.529,49.464,,3.0,1.0,,,,,,,,,
1789038753.2562,collate,0,0,28577,,47.576,47.505,,4.0,1.0,,,,,,,,,
1789038756.9419,collate,0,0,28577,,41.5,41.396,,5.0,1.0,,,,,,,,,
1789038759.7933,collate,0,0,28577,,49.555,49.49,,7.0,1.0,,,,,,,,,
1789038761.1563,collate,0,0,28577,,29.975,29.912,,3.0,1.0,,,,,,,,,
1789038764.3477,collate,0,0,28577,,50.718,49.369,,6.0,1.0,,,,,,,,,
1789038765.7511,collate,0,0,28577,,37.472,37.423,,2.0,1.0,,,,,,,,,
1789038769.2139,collate,0,0,28577,,49.216,49.074,,6.0,1.0,,,,,,,,,
1789038770.9335,collate,0,0,28577,,42.378,42.248,,3.0,1.0,,,,,,,,,
1789038773.1118,collate,0,0,28577,,25.134,25.112,,4.0,1.0,,,,,,,,,
1789038775.6179,collate,0,0,28577,,35.742,35.671,,3.0,1.0,,,,,,,,,
1789038778.5614,collate,0,0,28577,,38.436,38.376,,4.0,1.0,,,,,,,,,
1789038781.2255,collate,0,0,28577,,50.523,50.365,,5.0,1.0,,,,,,,,,
1789038783.5602,collate,0,0,28577,,56.866,52.298,,6.0,1.0,,,,,,,,,
1789038786.408,collate,0,0,28577,,24.892,24.848,,6.0,1.0,,,,,,,,,
1789038788.8463,collate,0,0,28577,,38.133,38.086,,6.0,1.0,,,,,,,,,
1789038790.9349,collate,0,0,28577,,33.731,33.608,,4.0,1.0,,,,,,,,,
1789038793.3002,collate,0,0,28577,,50.622,50.55,,5.0,1.0,,,,,,,,,
1789038795.7877,collate,0,0,28577,,51.241,51.172,,6.0,1.0,,,,,,,,,
1789038797.5611,collate,0,0,28577,,52.352,51.806,,4.0,1.0,,,,,,,,,
1789038798.8359,collate,0,0,28577,,37.517,37.478,,2.0,1.0,,,,,,,,,
1789038801.7003,collate,0,0,28577,,27.861,27.817,,5.0,1.0,,,,,,,,,
1789038803.7646,collate,0,0,28577,,42.836,42.788,,3.0,1.0,,,,,,,,,
1789038807.2142,collate,0,0,28577,,50.494,50.414,,7.0,1.0,,,,,,,,,
1789038809.5417,collate,0,0,28577,,54.777,54.701,,4.0,1.0,,,,,,,,,
1789038812.3162,collate,0,0,28577,,99.651,99.493,,7.0,1.0,,,,,,,,,
1789038814.1054,collate,0,0,28577,,23.093,23.068,,4.0,1.0,,,,,,,,,
1789038816.099,collate,0,0,28577,,53.583,53.511,,5.0,1.0,,,,,,,,,
1789038818.1929,collate,0,0,28577,,173.002,172.582,,5.0,1.0,,,,,,,,,
1789038820.9916,collate,0,0,28577,,70.745,70.57,,5.0,1.0,,,,,,,,,
1789038824.3995,collate,0,0,28577,,87.457,87.216,,5.0,1.0,,,,,,,,,
1789038826.447,collate,0,0,28577,,24.755,24.684,,4.0,1.0,,,,,,,,,
1789038828.6969,collate,0,0,28577,,45.455,45.381,,4.0,1.0,,,,,,,,,
1789038830.9492,collate,0,0,28577,,58.2,58.092,,2.0,1.0,,,,,,,,,
1789038834.2063,collate,0,0,28577,,50.347,50.258,,6.0,1.0,,,,,,,,,
1789038837.1065,collate,0,0,28577,,114.407,114.246,,7.0,1.0,,,,,,,,,
1789038838.8389,collate,0,0,28577,,57.727,57.65,,4.0,1.0,,,,,,,,,
1789038840.9979,collate,0,0,28577,,38.601,38.5,,6.0,1.0,,,,,,,,,
1789038843.0507,collate,0,0,28577,,46.295,46.2,,5.0,1.0,,,,,,,,,
1789038846.0542,collate,0,0,28577,,66.19,66.099,,4.0,1.0,,,,,,,,,
1789038848.3907,collate,0,0,28577,,40.606,40.555,,4.0,1.0,,,,,,,,,
1789038852.0089,collate,0,0,28577,,42.168,42.075,,6.0,1.0,,,,,,,,,
1789038854.3801,collate,0,0,28577,,67.504,67.388,,5.0,1.0,,,,,,,,,
1789038855.9284,collate,0,0,28577,,168.489,168.056,,2.0,1.0,,,,,,,,,
1789038860.2183,collate,0,0,28577,,53.873,52.483,,6.0,1.0,,,,,,,,,
1789038861.8955,collate,0,0,28577,,38.637,37.218,,3.0,1.0,,,,,,,,,
1789038863.6821,collate,0,0,28577,,48.109,48.05,,4.0,1.0,,,,,,,,,
1789038866.4071,collate,0,0,28577,,47.2,47.108,,4.0,1.0,,,,,,,,,
1789038868.6727,collate,0,0,28577,,52.858,52.768,,5.0,1.0,,,,,,,,,
1789038870.7216,collate,0,0,28577,,35.089,35.028,,4.0,1.0,,,,,,,,,
1789038873.429,collate,0,0,28577,,47.22,47.152,,6.0,1.0,,,,,,,,,
1789038875.1828,collate,0,0,28577,,94.115,93.889,,4.0,1.0,,,,,,,,,
1789038877.3887,collate,0,0,28577,,50.915,50.84,,5.0,1.0,,,,,,,,,
1789038878.774,collate,0,0,28577,,38.897,38.843,,2.0,1.0,,,,,,,,,
1789038881.4133,collate,0,0,28577,,93.312,93.088,,3.0,1.0,,,,,,,,,
1789038884.9178,collate,0,0,28577,,208.651,208.244,,5.0,1.0,,,,,,,,,
1789038887.2659,collate,0,0,28577,,59.478,59.352,,5.0,1.0,,,,,,,,,
1789038889.088,collate,0,0,28577,,63.248,63.162,,3.0,1.0,,,,,,,,,
1789038891.4991,collate,0,0,28577,,82.885,82.692,,6.0,1.0,,,,,,,,,
1789038893.7547,collate,0,0,28577,,85.413,85.258,,6.0,1.0,,,,,,,,,
1789038895.7814,collate,0,0,28577,,47.54,47.464,,5.0,1.0,,,,,,,,,
1789038898.3326,collate,0,0,28577,,40.224,40.164,,4.0,1.0,,,,,,,,,
1789038900.9337,collate,0,0,28577,,47.126,46.973,,5.0,1.0,,,,,,,,,
1789038904.5411,collate,0,0,28577,,77.905,77.723,,8.0,1.0,,,,,,,,,
1789038906.6718,collate,0,0,28577,,42.216,40.406,,6.0,1.0,,,,,,,,,
1789038908.5452,collate,0,0,28577,,52.442,52.359,,3.0,1.0,,,,,,,,,
1789038910.7761,collate,0,0,28577,,160.777,160.475,,5.0,1.0,,,,,,,,,
1789038912.4845,collate,0,0,28577,,69.132,65.67,,4.0,1.0,,,,,,,,,
1789038915.5092,collate,0,0,28577,,33.049,32.99,,4.0,1.0,,,,,,,,,
1789038918.5932,collate,0,0,28577,,62.916,62.827,,5.0,1.0,,,,,,,,,
1789038920.9537,collate,0,0,28577,,48.505,48.326,,6.0,1.0,,,,,,,,,
1789038922.7102,collate,0,0,28577,,63.322,63.235,,4.0,1.0,,,,,,,,,
1789038925.1753,collate,0,0,28577,,240.899,240.529,,3.0,1.0,,,,,,,,,
1789038928.0363,collate,0,0,28577,,267.061,266.692,,5.0,1.0,,,,,,,,,
1789038930.3133,collate,0,0,28577,,30.35,30.306,,3.0,1.0,,,,,,,,,
1789038933.5046,collate,0,0,28577,,114.956,114.789,,5.0,1.0,,,,,,,,,
1789038935.9617,collate,0,0,28577,,28.863,28.743,,5.0,1.0,,,,,,,,,
1789038938.4315,collate,0,0,28577,,42.561,42.492,,4.0,1.0,,,,,,,,,
1789038941.0039,collate,0,0,28577,,109.603,109.38,,6.0,1.0,,,,,,,,,
1789038942.9827,collate,0,0,28577,,144.738,144.502,,4.0,1.0,,,,,,,,,
1789038945.6879,collate,0,0,28577,,26.938,26.896,,6.0,1.0,,,,,,,,,
1789038947.7255,collate,0,0,28577,,162.569,162.306,,5.0,1.0,,,,,,,,,
1789038949.5572,collate,0,0,28577,,31.584,31.543,,4.0,1.0,,,,,,,,,
1789038953.0898,collate,0,0,28577,,41.219,39.908,,6.0,1.0,,,,,,,,,
1789038955.8953,collate,0,0,28577,,67.152,67.02,,5.0,1.0,,,,,,,,,
1789038957.3909,collate,0,0,28577,,41.86,41.807,,3.0,1.0,,,,,,,,,
1789038960.1313,collate,0,0,28577,,28.674,28.65,,5.0,1.0,,,,,,,,,
1789038962.1391,collate,0,0,28577,,125.895,125.7,,4.0,1.0,,,,,,,,,
1789038964.6895,collate,0,0,28577,,42.228,42.147,,3.0,1.0,,,,,,,,,
1789038967.3708,collate,0,0,28577,,86.565,85.396,,4.0,1.0,,,,,,,,,
1789038969.1453,collate,0,0,28577,,25.083,25.056,,3.0,1.0,,,,,,,,,
1789038972.0175,collate,0,0,28577,,90.867,90.694,,6.0,1.0,,,,,,,,,
1789038975.0473,collate,0,0,28577,,180.764,180.509,,6.0,1.0,,,,,,,,,
1789038977.5957,collate,0,0,28577,,30.468,30.423,,6.0,1.0,,,,,,,,,
1789038979.6315,collate,0,0,28577,,40.542,40.481,,4.0,1.0,,,,,,,,,
1789038982.4315,collate,0,0,28577,,43.166,43.113,,3.0,1.0,,,,,,,,,
1789038986.0209,collate,0,0,28577,,34.102,34.046,,8.0,1.0,,,,,,,,,
1789038987.8091,collate,0,0,28577,,31.899,31.854,,4.0,1.0,,,,,,,,,
1789038990.8659,collate,0,0,28577,,39.2,39.111,,6.0,1.0,,,,,,,,,
1789038992.2344,collate,0,0,28577,,31.86,31.786,,2.0,1.0,,,,,,,,,
1789038994.6623,collate,0,0,28577,,50.979,50.906,,6.0,1.0,,,,,,,,,
1789038997.6331,collate,0,0,28577,,28.082,28.037,,5.0,1.0,,,,,,,,,
1789038999.7534,collate,0,0,28577,,52.973,52.849,,4.0,1.0,,,,,,,,,
1789039001.8168,collate,0,0,28577,,63.572,63.417,,5.0,1.0,,,,,,,,,
1789039005.3057,collate,0,0,28577,,46.537,46.459,,6.0,1.0,,,,,,,,,
1789039007.1361,collate,0,0,28577,,48.649,48.578,,4.0,1.0,,,,,,,,,
1789039009.0468,collate,0,0,28577,,33.916,33.874,,3.0,1.0,,,,,,,,,
1789039012.9381,collate,0,0,28577,,48.936,48.87,,7.0,1.0,,,,,,,,,
1789039015.1356,collate,0,0,28577,,36.62,36.553,,5.0,1.0,,,,,,,,,
1789039016.967,collate,0,0,28577,,102.225,101.963,,4.0,1.0,,,,,,,,,
1789039018.8014,collate,0,0,28577,,32.423,32.387,,3.0,1.0,,,,,,,,,
1789039022.8227,collate,0,0,28577,,79.498,79.376,,7.0,1.0,,,,,,,,,
1789039024.4584,collate,0,0,28577,,53.621,53.534,,3.0,1.0,,,,,,,,,
1789039028.0388,collate,0,0,28577,,53.569,53.485,,7.0,1.0,,,,,,,,,
1789039030.3382,collate,0,0,28577,,24.262,24.155,,5.0,1.0,,,,,,,,,
1789039032.4103,collate,0,0,28577,,269.667,269.05,,5.0,1.0,,,,,,,,,
1789039034.7607,collate,0,0,28577,,46.486,46.416,,4.0,1.0,,,,,,,,,
1789039036.5785,collate,0,0,28577,,43.013,42.935,,3.0,1.0,,,,,,,,,
1789039039.5763,collate,0,0,28577,,46.53,46.45,,6.0,1.0,,,,,,,,,
1789039041.9928,collate,0,0,28577,,31.193,31.16,,3.0,1.0,,,,,,,,,
1789039044.9426,collate,0,0,28577,,32.474,32.435,,5.0,1.0,,,,,,,,,
1789039047.4138,collate,0,0,28577,,178.296,178.005,,5.0,1.0,,,,,,,,,
1789039049.0506,collate,0,0,28577,,81.066,80.95,,3.0,1.0,,,,,,,,,
1789039051.3546,collate,0,0,28577,,33.227,33.134,,4.0,1.0,,,,,,,,,
1789039054.2503,collate,0,0,28577,,94.515,94.125,,6.0,1.0,,,,,,,,,
1789039056.3883,collate,0,0,28577,,33.27,33.208,,4.0,1.0,,,,,,,,,
1789039058.9158,collate,0,0,28577,,50.642,50.551,,5.0,1.0,,,,,,,,,
1789039061.4504,collate,0,0,28577,,26.068,26.009,,5.0,1.0,,,,,,,,,
1789039063.844,collate,0,0,28577,,40.559,40.508,,6.0,1.0,,,,,,,,,
1789039067.2101,collate,0,0,28577,,90.932,88.678,,7.0,1.0,,,,,,,,,
1789039068.9088,collate,0,0,28577,,40.149,40.002,,4.0,1.0,,,,,,,,,
1789039071.0302,collate,0,0,28577,,162.983,162.672,,4.0,1.0,,,,,,,,,
1789039073.2984,collate,0,0,28577,,161.296,160.988,,3.0,1.0,,,,,,,,,
1789039076.0199,collate,0,0,28577,,52.545,52.404,,6.0,1.0,,,,,,,,,
1789039078.6046,collate,0,0,28577,,30.181,30.131,,3.0,1.0,,,,,,,,,
1789039081.5096,collate,0,0,28577,,56.354,56.158,,6.0,1.0,,,,,,,,,
1789039083.048,collate,0,0,28577,,49.805,49.734,,3.0,1.0,,,,,,,,,
1789039085.4328,collate,0,0,28577,,34.487,34.443,,6.0,1.0,,,,,,,,,
1789039087.8789,collate,0,0,28577,,38.862,38.804,,5.0,1.0,,,,,,,,,
1789039089.9134,collate,0,0,28577,,57.035,56.952,,5.0,1.0,,,,,,,,,
1789039092.6604,collate,0,0,28577,,127.889,127.698,,5.0,1.0,,,,,,,,,
1789039094.8072,collate,0,0,28577,,27.958,27.917,,5.0,1.0,,,,,,,,,
1789039096.8198,collate,0,0,28577,,37.713,37.602,,4.0,1.0,,,,,,,,,
1789039099.1278,collate,0,0,28577,,64.453,64.332,,4.0,1.0,,,,,,,,,
1789039102.269,collate,0,0,28577,,30.916,30.879,,8.0,1.0,,,,,,,,,
1789039104.1848,collate,0,0,28577,,44.737,44.658,,4.0,1.0,,,,,,,,,
1789039105.6167,collate,0,0,28577,,33.395,33.319,,3.0,1.0,,,,,,,,,
1789039108.253,collate,0,0,28577,,111.859,111.674,,4.0,1.0,,,,,,,,,
1789039110.7279,collate,0,0,28577,,82.178,82.025,,5.0,1.0,,,,,,,,,
1789039113.0291,collate,0,0,28577,,51.726,51.655,,3.0,1.0,,,,,,,,,
1789039115.4184,collate,0,0,28577,,47.333,47.237,,3.0,1.0,,,,,,,,,
1789039117.5706,collate,0,0,28577,,27.796,27.758,,4.0,1.0,,,,,,,,,
1789039119.509,collate,0,0,28577,,35.558,35.504,,3.0,1.0,,,,,,,,,
1789039122.8631,collate,0,0,28577,,34.528,34.487,,6.0,1.0,,,,,,,,,
1789039125.7661,collate,0,0,28577,,52.943,52.846,,8.0,1.0,,,,,,,,,
1789039127.4166,collate,0,0,28577,,30.102,30.059,,3.0,1.0,,,,,,,,,
1789039129.6648,collate,0,0,28577,,35.017,34.96,,5.0,1.0,,,,,,,,,
1789039131.7838,collate,0,0,28577,,42.543,42.465,,5.0,1.0,,,,,,,,,
1789039134.0469,collate,0,0,28577,,36.968,36.882,,3.0,1.0,,,,,,,,,
1789039137.2458,collate,0,0,28577,,35.732,35.695,,4.0,1.0,,,,,,,,,
1789039140.0849,collate,0,0,28577,,35.79,35.724,,5.0,1.0,,,,,,,,,
1789039142.4408,collate,0,0,28577,,60.023,59.916,,6.0,1.0,,,,,,,,,
1789039144.5472,collate,0,0,28577,,26.242,26.208,,5.0,1.0,,,,,,,,,
1789039146.8115,collate,0,0,28577,,44.836,44.727,,5.0,1.0,,,,,,,,,
1789039149.9372,collate,0,0,28577,,183.767,183.496,,4.0,1.0,,,,,,,,,
1789039151.3893,collate,0,0,28577,,36.736,36.695,,3.0,1.0,,,,,,,,,
1789039154.6079,collate,0,0,28577,,47.659,47.568,,5.0,1.0,,,,,,,,,
1789039157.431,collate,0,0,28577,,85.671,85.545,,5.0,1.0,,,,,,,,,
1789039159.2625,collate,0,0,28577,,35.061,37.334,,3.0,1.0,,,,,,,,,
1789039161.7434,collate,0,0,28577,,57.596,57.505,,5.0,1.0,,,,,,,,,
1789039164.2193,collate,0,0,28577,,26.042,25.96,,3.0,1.0,,,,,,,,,
1789039166.7262,collate,0,0,28577,,80.999,80.882,,5.0,1.0,,,,,,,,,
1789039168.5838,collate,0,0,28577,,34.917,34.879,,4.0,1.0,,,,,,,,,
1789039171.1727,collate,0,0,28577,,23.954,23.894,,4.0,1.0,,,,,,,,,
1789039173.9416,collate,0,0,28577,,93.57,93.416,,5.0,1.0,,,,,,,,,
1789039176.4699,collate,0,0,28577,,23.348,23.317,,5.0,1.0,,,,,,,,,
1789039179.5945,collate,0,0,28577,,58.497,58.338,,5.0,1.0,,,,,,,,,
1789039182.6818,collate,0,0,28577,,161.469,161.243,,7.0,1.0,,,,,,,,,
1789039184.9491,collate,0,0,28577,,36.624,36.587,,6.0,1.0,,,,,,,,,
1789039187.358,collate,0,0,28577,,27.078,27.048,,6.0,1.0,,,,,,,,,
1789039189.5426,collate,0,0,28577,,46.191,46.12,,4.0,1.0,,,,,,,,,
1789039191.3705,collate,0,0,28577,,40.451,40.395,,4.0,1.0,,,,,,,,,
1789039192.9105,collate,0,0,28577,,37.698,37.645,,3.0,1.0,,,,,,,,,
1789039195.7394,collate,0,0,28577,,40.891,40.831,,3.0,1.0,,,,,,,,,
1789039198.071,collate,0,0,28577,,36.526,36.443,,4.0,1.0,,,,,,,,,
1789039201.8203,collate,0,0,28577,,34.129,34.057,,7.0,1.0,,,,,,,,,
1789039204.3368,collate,0,0,28577,,49.966,49.883,,6.0,1.0,,,,,,,,,
1789039206.8247,collate,0,0,28577,,34.419,34.342,,6.0,1.0,,,,,,,,,
1789039208.9864,collate,0,0,28577,,27.376,27.331,,6.0,1.0,,,,,,,,,
1789039211.3646,collate,0,0,28577,,47.311,47.228,,6.0,1.0,,,,,,,,,
1789039213.1768,collate,0,0,28577,,37.888,37.826,,4.0,1.0,,,,,,,,,
1789039215.1526,collate,0,0,28577,,34.348,34.287,,3.0,1.0,,,,,,,,,
1789039218.5408,collate,0,0,28577,,29.224,29.17,,6.0,1.0,,,,,,,,,
1789039220.7448,collate,0,0,28577,,43.778,43.704,,6.0,1.0,,,,,,,,,
1789039222.4656,collate,0,0,28577,,38.429,38.377,,3.0,1.0,,,,,,,,,
1789039224.848,collate,0,0,28577,,55.039,54.972,,4.0,1.0,,,,,,,,,
1789039228.1305,collate,0,0,28577,,30.753,30.718,,8.0,1.0,,,,,,,,,
1789039231.0013,collate,0,0,28577,,25.962,25.928,,7.0,1.0,,,,,,,,,
