t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end
1789040507.6373,timeline,0,-1,29429,525.0,0.0,526.0,0.115,,,,,,,73964.296364,73965.532122,73965.553161,73965.553161,73965.553177
1789040507.6417,timeline,3,-1,29432,525.0,0.0,526.0,1161.732,,,,,,,73965.410223,73965.532515,73965.557631,73965.557631,73965.557649
1789040508.1628,timeline,0,-1,29429,526.0,0.0,527.0,0.138,,,,,,,73965.553595,73966.057842,73966.078706,73966.078706,73966.078721
1789040508.1622,timeline,2,-1,29431,526.0,0.0,527.0,0.112,,,,,,,73965.559063,73966.057778,73966.078084,73966.078084,73966.078102
1789040508.1625,timeline,1,-1,29430,526.0,0.0,527.0,0.23,,,,,,,73965.590185,73966.059381,73966.078432,73966.078432,73966.078446
1789040508.162,timeline,3,-1,29432,526.0,0.0,527.0,410.647,,,,,,,73965.968538,73966.057844,73966.077868,73966.077868,73966.077888
1789040510.5108,timeline,2,-1,29431,527.0,0.0,528.0,0.103,,,,,,,73966.078484,73968.158344,73968.426747,73968.426747,73968.426767
1789040510.5089,timeline,1,-1,29430,527.0,0.0,528.0,0.098,,,,,,,73966.078766,73968.18261,73968.424842,73968.424842,73968.424853
1789040510.4947,timeline,0,-1,29429,527.0,0.0,528.0,0.133,,,,,,,73966.079078,73968.158331,73968.410579,73968.410579,73968.410594
1789040510.4955,timeline,3,-1,29432,527.0,0.0,528.0,1989.88,,,,,,,73968.067965,73968.1573,73968.411423,73968.411423,73968.411439
1789040511.5191,timeline,0,-1,29429,528.0,0.0,529.0,0.131,,,,,,,73968.410887,73969.413394,73969.435053,73969.435053,73969.435069
1789040511.5172,timeline,1,-1,29430,528.0,0.0,529.0,0.084,,,,,,,73968.425086,73969.414522,73969.433152,73969.433152,73969.433167
1789040511.5192,timeline,2,-1,29431,528.0,0.0,529.0,0.11,,,,,,,73968.427059,73969.413689,73969.435063,73969.435063,73969.435086
1789040511.5153,timeline,3,-1,29432,528.0,0.0,529.0,909.897,,,,,,,73969.321568,73969.410526,73969.431226,73969.431226,73969.431243
1789040512.3081,timeline,1,-1,29430,529.0,0.0,530.0,0.097,,,,,,,73969.433543,73970.205365,73970.224029,73970.224029,73970.224044
1789040512.3141,timeline,0,-1,29429,529.0,0.0,530.0,0.15,,,,,,,73969.435519,73970.203476,73970.230014,73970.230014,73970.230034
1789040512.3094,timeline,2,-1,29431,529.0,0.0,530.0,0.116,,,,,,,73969.435527,73970.204373,73970.225264,73970.225264,73970.225282
1789040512.3083,timeline,3,-1,29432,529.0,0.0,530.0,682.91,,,,,,,73970.114362,73970.203122,73970.224192,73970.224192,73970.224205
1789040513.8083,timeline,1,-1,29430,530.0,0.0,531.0,0.109,,,,,,,73970.224421,73971.458344,73971.724179,73971.724179,73971.724193
1789040513.8274,timeline,2,-1,29431,530.0,0.0,531.0,0.111,,,,,,,73970.225707,73971.492154,73971.743335,73971.743335,73971.743357
1789040513.793,timeline,0,-1,29429,530.0,0.0,531.0,0.153,,,,,,,73970.23049,73971.456399,73971.708961,73971.708961,73971.708973
1789040513.7925,timeline,3,-1,29432,530.0,0.0,531.0,1142.244,,,,,,,73971.36683,73971.45649,73971.708376,73971.708376,73971.708394
1789040514.8508,timeline,0,-1,29429,531.0,0.0,532.0,0.168,,,,,,,73971.709485,73972.737279,73972.766725,73972.766725,73972.76674
1789040514.8449,timeline,1,-1,29430,531.0,0.0,532.0,0.1,,,,,,,73971.724594,73972.740249,73972.760826,73972.760826,73972.760839
1789040514.845,timeline,2,-1,29431,531.0,0.0,532.0,0.101,,,,,,,73971.743785,73972.740034,73972.760897,73972.760897,73972.76092
1789040514.8405,timeline,3,-1,29432,531.0,0.0,532.0,938.426,,,,,,,73972.647029,73972.736098,73972.756449,73972.756449,73972.756465
1789040515.4547,timeline,1,-1,29430,532.0,0.0,533.0,0.11,,,,,,,73972.761241,73973.349901,73973.370609,73973.370609,73973.370624
1789040515.4579,timeline,2,-1,29431,532.0,0.0,533.0,0.117,,,,,,,73972.761374,73973.348442,73973.373844,73973.373844,73973.373865
1789040515.4608,timeline,0,-1,29429,532.0,0.0,533.0,0.138,,,,,,,73972.767164,73973.348458,73973.376675,73973.376675,73973.37669
1789040515.4524,timeline,3,-1,29432,532.0,0.0,533.0,502.052,,,,,,,73973.258727,73973.346974,73973.36833,73973.36833,73973.368345
1789040517.9442,timeline,1,-1,29430,533.0,0.0,534.0,0.104,,,,,,,73973.371289,73975.583676,73975.860084,73975.860084,73975.860104
1789040517.9188,timeline,2,-1,29431,533.0,0.0,534.0,0.117,,,,,,,73973.374304,73975.582095,73975.834731,73975.834731,73975.834752
1789040517.9145,timeline,0,-1,29429,533.0,0.0,534.0,0.143,,,,,,,73973.377052,73975.581077,73975.830389,73975.830389,73975.830401
1789040517.9483,timeline,3,-1,29432,533.0,0.0,534.0,2122.361,,,,,,,73975.490919,73975.57978,73975.86417,73975.86417,73975.864183
1789040518.084,timeline,0,-1,29429,534.0,0.0,535.0,0.125,,,,,,,73975.830839,73975.978611,73975.999892,73975.999892,73975.999907
1789040518.0835,timeline,2,-1,29431,534.0,0.0,535.0,0.124,,,,,,,73975.83532,73975.978812,73975.99941,73975.99941,73975.999423
1789040518.083,timeline,1,-1,29430,534.0,0.0,535.0,0.115,,,,,,,73975.86092,73975.980369,73975.998933,73975.998933,73975.998946
1789040518.0829,timeline,3,-1,29432,534.0,0.0,535.0,0.092,,,,,,,73975.864561,73975.978635,73975.99877,73975.99877,73975.998787
1789040520.0196,timeline,1,-1,29430,535.0,0.0,536.0,0.097,,,,,,,73975.999303,73977.916827,73977.935486,73977.935486,73977.935505
1789040520.0213,timeline,2,-1,29431,535.0,0.0,536.0,0.099,,,,,,,73975.999781,73977.91699,73977.937197,73977.937197,73977.937219
1789040520.0203,timeline,0,-1,29429,535.0,0.0,536.0,0.154,,,,,,,73976.000338,73977.914522,73977.936165,73977.936165,73977.936182
1789040520.0184,timeline,3,-1,29432,535.0,0.0,536.0,1825.598,,,,,,,73977.824598,73977.914089,73977.934342,73977.934342,73977.934357
1789040520.6665,timeline,1,-1,29430,536.0,0.0,537.0,0.119,,,,,,,73977.935916,73978.333245,73978.582441,73978.582441,73978.582459
1789040520.6762,timeline,0,-1,29429,536.0,0.0,537.0,0.141,,,,,,,73977.936623,73978.334284,73978.592074,73978.592074,73978.592087
1789040520.6677,timeline,2,-1,29431,536.0,0.0,537.0,0.11,,,,,,,73977.937655,73978.33206,73978.583561,73978.583561,73978.583578
1789040520.6682,timeline,3,-1,29432,536.0,0.0,537.0,307.6,,,,,,,73978.242155,73978.330584,73978.584063,73978.584063,73978.584078
1789040522.5771,timeline,1,-1,29430,537.0,0.0,538.0,0.089,,,,,,,73978.582852,73980.474415,73980.493023,73980.493023,73980.493035
1789040522.5779,timeline,2,-1,29431,537.0,0.0,538.0,0.095,,,,,,,73978.583986,73980.474191,73980.493802,73980.493802,73980.493823
1789040522.5779,timeline,0,-1,29429,537.0,0.0,538.0,0.117,,,,,,,73978.592506,73980.472497,73980.493853,73980.493853,73980.493869
1789040522.5765,timeline,3,-1,29432,537.0,0.0,538.0,1798.025,,,,,,,73980.382352,73980.471035,73980.492393,73980.492393,73980.492407
1789040522.9935,timeline,1,-1,29430,538.0,0.0,539.0,0.099,,,,,,,73980.493394,73980.890557,73980.909407,73980.909407,73980.909422
1789040522.9983,timeline,2,-1,29431,538.0,0.0,539.0,0.104,,,,,,,73980.494241,73980.894816,73980.914161,73980.914161,73980.914183
1789040522.995,timeline,0,-1,29429,538.0,0.0,539.0,0.131,,,,,,,73980.494284,73980.888979,73980.910897,73980.910897,73980.910917
1789040522.9941,timeline,3,-1,29432,538.0,0.0,539.0,278.062,,,,,,,73980.770678,73980.888824,73980.910042,73980.910042,73980.91006
1789040523.8182,timeline,1,-1,29430,539.0,0.0,540.0,0.097,,,,,,,73980.909675,73981.49704,73981.734155,73981.734155,73981.734169
1789040523.8354,timeline,0,-1,29429,539.0,0.0,540.0,0.15,,,,,,,73980.911357,73981.495897,73981.751316,73981.751316,73981.751328
1789040523.8254,timeline,2,-1,29431,539.0,0.0,540.0,0.098,,,,,,,73980.91462,73981.496917,73981.741352,73981.741352,73981.741374
1789040523.8341,timeline,3,-1,29432,539.0,0.0,540.0,477.725,,,,,,,73981.388013,73981.49564,73981.750036,73981.750036,73981.750047
1789040525.702,timeline,1,-1,29430,540.0,0.0,541.0,0.084,,,,,,,73981.73455,73983.523415,73983.613371,73983.613371,73983.617939
1789040525.7021,timeline,2,-1,29431,540.0,0.0,541.0,0.091,,,,,,,73981.741751,73983.523598,73983.613392,73983.613392,73983.618
1789040525.7059,timeline,0,-1,29429,540.0,0.0,541.0,0.272,,,,,,,73981.751763,73983.523059,73983.613415,73983.613415,73983.621802
1789040525.702,timeline,3,-1,29432,540.0,0.0,541.0,1679.564,,,,,,,73983.429838,73983.521068,73983.613383,73983.613383,73983.617935
1789040526.1257,timeline,1,-1,29430,541.0,0.0,542.0,0.099,,,,,,,73983.618316,73984.022306,73984.041645,73984.041645,73984.041658
1789040526.1178,timeline,2,-1,29431,541.0,0.0,542.0,0.115,,,,,,,73983.618416,73984.013962,73984.033745,73984.033745,73984.033767
1789040526.1197,timeline,0,-1,29429,541.0,0.0,542.0,0.168,,,,,,,73983.622254,73984.014197,73984.035581,73984.035581,73984.035598
1789040526.1181,timeline,3,-1,29432,541.0,0.0,542.0,266.543,,,,,,,73983.884765,73984.013623,73984.033996,73984.033996,73984.034012
1789040527.7876,timeline,2,-1,29431,542.0,0.0,543.0,0.1,,,,,,,73984.034248,73985.430707,73985.703528,73985.703528,73985.703547
1789040527.7654,timeline,0,-1,29429,542.0,0.0,543.0,0.142,,,,,,,73984.036304,73985.430753,73985.681296,73985.681296,73985.68131
1789040527.7707,timeline,1,-1,29430,542.0,0.0,543.0,0.103,,,,,,,73984.041912,73985.430158,73985.686598,73985.686598,73985.686613
1789040527.7802,timeline,3,-1,29432,542.0,0.0,543.0,1305.764,,,,,,,73985.340143,73985.430601,73985.696157,73985.696157,73985.696168
1789040528.6164,timeline,0,-1,29429,543.0,0.0,544.0,0.163,,,,,,,73985.681853,73986.510134,73986.53229,73986.53229,73986.532306
1789040528.6138,timeline,1,-1,29430,543.0,0.0,544.0,0.095,,,,,,,73985.68699,73986.510064,73986.529741,73986.529741,73986.529753
1789040528.6133,timeline,2,-1,29431,543.0,0.0,544.0,0.089,,,,,,,73985.703966,73986.509385,73986.529255,73986.529255,73986.529276
1789040528.612,timeline,3,-1,29432,543.0,0.0,544.0,722.417,,,,,,,73986.418785,73986.507297,73986.527864,73986.527864,73986.527877
1789040530.3259,timeline,2,-1,29431,544.0,0.0,545.0,0.103,,,,,,,73986.529689,73988.193905,73988.241786,73988.241786,73988.241807
1789040530.2987,timeline,1,-1,29430,544.0,0.0,545.0,0.112,,,,,,,73986.530111,73988.194392,73988.214608,73988.214608,73988.214629
1789040530.344,timeline,0,-1,29429,544.0,0.0,545.0,0.147,,,,,,,73986.532744,73988.192621,73988.259867,73988.259867,73988.259885
1789040530.3001,timeline,3,-1,29432,544.0,0.0,545.0,1574.416,,,,,,,73988.102508,73988.193658,73988.216054,73988.216054,73988.216069
1789040530.7576,timeline,1,-1,29430,545.0,0.0,546.0,0.12,,,,,,,73988.215078,73988.389767,73988.673528,73988.673528,73988.67354
1789040530.7482,timeline,2,-1,29431,545.0,0.0,546.0,0.109,,,,,,,73988.242258,73988.388448,73988.664153,73988.664153,73988.66417
1789040530.7443,timeline,0,-1,29429,545.0,0.0,546.0,0.409,,,,,,,73988.260636,73988.389068,73988.660191,73988.660191,73988.660203
1789040530.7314,timeline,3,-1,29432,545.0,0.0,546.0,82.24,,,,,,,73988.29865,73988.387098,73988.647352,73988.647352,73988.647369
1789040532.8284,timeline,0,-1,29429,546.0,0.0,547.0,0.12,,,,,,,73988.660617,73990.722465,73990.744309,73990.744309,73990.744328
1789040532.8275,timeline,2,-1,29431,546.0,0.0,547.0,0.092,,,,,,,73988.664592,73990.723413,73990.743407,73990.743407,73990.743432
1789040532.8296,timeline,1,-1,29430,546.0,0.0,547.0,0.096,,,,,,,73988.673885,73990.725172,73990.745523,73990.745523,73990.745543
1789040532.8264,timeline,3,-1,29432,546.0,0.0,547.0,1983.205,,,,,,,73990.630833,73990.721564,73990.742319,73990.742319,73990.742337
1789040533.3393,timeline,2,-1,29431,547.0,0.0,548.0,0.105,,,,,,,73990.743863,73991.235568,73991.255246,73991.255246,73991.255265
1789040533.3402,timeline,0,-1,29429,547.0,0.0,548.0,0.14,,,,,,,73990.744634,73991.234553,73991.256062,73991.256062,73991.256079
1789040533.3407,timeline,1,-1,29430,547.0,0.0,548.0,0.144,,,,,,,73990.746099,73991.236569,73991.256605,73991.256605,73991.256619
1789040533.3401,timeline,3,-1,29432,547.0,0.0,548.0,402.731,,,,,,,73991.145313,73991.235493,73991.256045,73991.256045,73991.256063
1789040535.6696,timeline,2,-1,29431,548.0,0.0,549.0,0.103,,,,,,,73991.25567,73993.310428,73993.585554,73993.585554,73993.585573
1789040535.6462,timeline,0,-1,29429,548.0,0.0,549.0,0.136,,,,,,,73991.256379,73993.308859,73993.562135,73993.562135,73993.562148
1789040535.6788,timeline,1,-1,29430,548.0,0.0,549.0,0.106,,,,,,,73991.256989,73993.347682,73993.594669,73993.594669,73993.59468
1789040535.6439,timeline,3,-1,29432,548.0,0.0,549.0,1963.242,,,,,,,73993.219551,73993.308916,73993.559758,73993.559758,73993.559776
1789040535.9394,timeline,0,-1,29429,549.0,0.0,550.0,0.133,,,,,,,73993.562586,73993.83433,73993.85536,73993.85536,73993.855376
1789040535.9381,timeline,2,-1,29431,549.0,0.0,550.0,0.092,,,,,,,73993.586006,73993.834811,73993.854031,73993.854031,73993.854046
1789040535.9391,timeline,1,-1,29430,549.0,0.0,550.0,0.087,,,,,,,73993.595046,73993.835247,73993.85504,73993.85504,73993.855053
1789040535.9384,timeline,3,-1,29432,549.0,0.0,550.0,184.725,,,,,,,73993.744701,73993.83412,73993.854266,73993.854266,73993.85428
1789040537.7719,timeline,2,-1,29431,550.0,0.0,551.0,0.095,,,,,,,73993.854404,73995.667304,73995.687782,73995.687782,73995.687806
1789040537.7736,timeline,1,-1,29430,550.0,0.0,551.0,0.103,,,,,,,73993.855379,73995.668952,73995.689486,73995.689486,73995.689503
1789040537.7723,timeline,0,-1,29429,550.0,0.0,551.0,0.13,,,,,,,73993.855762,73995.666908,73995.688195,73995.688195,73995.688212
1789040537.7765,timeline,3,-1,29432,550.0,0.0,551.0,1699.151,,,,,,,73995.553642,73995.67263,73995.6924,73995.6924,73995.692414
1789040538.1794,timeline,2,-1,29431,551.0,0.0,552.0,0.131,,,,,,,73995.688267,73995.849996,73996.095272,73996.095272,73996.095289
1789040538.1807,timeline,0,-1,29429,551.0,0.0,552.0,0.14,,,,,,,73995.688504,73995.849885,73996.096625,73996.096625,73996.096637
1789040538.2069,timeline,1,-1,29430,551.0,0.0,552.0,0.102,,,,,,,73995.689896,73995.850371,73996.122798,73996.122798,73996.12281
1789040538.1772,timeline,3,-1,29432,551.0,0.0,552.0,0.107,,,,,,,73995.692652,73995.847553,73996.093155,73996.093155,73996.093169
1789040539.9633,timeline,2,-1,29431,552.0,0.0,553.0,0.088,,,,,,,73996.095659,73997.85857,73997.879188,73997.879188,73997.87921
1789040539.9881,timeline,0,-1,29429,552.0,0.0,553.0,0.119,,,,,,,73996.097033,73997.856785,73997.90404,73997.90404,73997.904062
1789040539.9622,timeline,1,-1,29430,552.0,0.0,553.0,0.085,,,,,,,73996.123159,73997.857868,73997.878159,73997.878159,73997.878172
1789040539.9598,timeline,3,-1,29432,552.0,0.0,553.0,1672.131,,,,,,,73997.765643,73997.855249,73997.875687,73997.875687,73997.8757
1789040540.3224,timeline,1,-1,29430,553.0,0.0,554.0,0.097,,,,,,,73997.878505,73998.188177,73998.238341,73998.238341,73998.238355
1789040540.2913,timeline,2,-1,29431,553.0,0.0,554.0,0.118,,,,,,,73997.879645,73998.186404,73998.207179,73998.207179,73998.207197
1789040540.2967,timeline,0,-1,29429,553.0,0.0,554.0,0.143,,,,,,,73997.904491,73998.191642,73998.212642,73998.212642,73998.212659
1789040540.2921,timeline,3,-1,29432,553.0,0.0,554.0,214.429,,,,,,,73998.09031,73998.186103,73998.208026,73998.208026,73998.208043
1789040542.9275,timeline,2,-1,29431,554.0,0.0,555.0,0.108,,,,,,,73998.207562,74000.596935,74000.843436,74000.843436,74000.843457
1789040542.9779,timeline,0,-1,29429,554.0,0.0,555.0,0.167,,,,,,,73998.213085,74000.60225,74000.89379,74000.89379,74000.893807
1789040542.9791,timeline,1,-1,29430,554.0,0.0,555.0,0.102,,,,,,,73998.238698,74000.598323,74000.895014,74000.895014,74000.895026
1789040542.9754,timeline,3,-1,29432,554.0,0.0,555.0,2278.429,,,,,,,74000.486736,74000.596571,74000.891277,74000.891277,74000.891295
1789040543.0886,timeline,2,-1,29431,555.0,0.0,556.0,0.109,,,,,,,74000.843905,74000.983963,74001.004545,74001.004545,74001.004559
1789040543.089,timeline,3,-1,29432,555.0,0.0,556.0,0.093,,,,,,,74000.891703,74000.984678,74001.004871,74001.004871,74001.004882
1789040543.0909,timeline,0,-1,29429,555.0,0.0,556.0,0.169,,,,,,,74000.894138,74000.985156,74001.006788,74001.006788,74001.006805
1789040543.0923,timeline,1,-1,29430,555.0,0.0,556.0,0.086,,,,,,,74000.895398,74000.987492,74001.008227,74001.008227,74001.008239
1789040544.9628,timeline,2,-1,29431,556.0,0.0,557.0,0.098,,,,,,,74001.004905,74002.857805,74002.878709,74002.878709,74002.878732
1789040544.9626,timeline,0,-1,29429,556.0,0.0,557.0,0.137,,,,,,,74001.007179,74002.857495,74002.878461,74002.878461,74002.878484
1789040544.9627,timeline,1,-1,29430,556.0,0.0,557.0,0.1,,,,,,,74001.008472,74002.857746,74002.878551,74002.878551,74002.878579
1789040544.983,timeline,3,-1,29432,556.0,0.0,557.0,1760.74,,,,,,,74002.765818,74002.879087,74002.898948,74002.898948,74002.898962
1789040545.4256,timeline,0,-1,29429,557.0,0.0,558.0,0.181,,,,,,,74002.878916,74003.055052,74003.341488,74003.341488,74003.341501
1789040545.4129,timeline,1,-1,29430,557.0,0.0,558.0,0.111,,,,,,,74002.879014,74003.055049,74003.328801,74003.328801,74003.328811
1789040545.3866,timeline,2,-1,29431,557.0,0.0,558.0,0.107,,,,,,,74002.879139,74003.053438,74003.302545,74003.302545,74003.302562
1789040545.3882,timeline,3,-1,29432,557.0,0.0,558.0,0.104,,,,,,,74002.899324,74003.053336,74003.304129,74003.304129,74003.304143
1789040547.6177,timeline,2,-1,29431,558.0,0.0,559.0,0.118,,,,,,,74003.302856,74005.51237,74005.533601,74005.533601,74005.533625
1789040547.6187,timeline,1,-1,29430,558.0,0.0,559.0,0.079,,,,,,,74003.32913,74005.514571,74005.534601,74005.534601,74005.534617
1789040547.6181,timeline,0,-1,29429,558.0,0.0,559.0,0.147,,,,,,,74003.341967,74005.511371,74005.534003,74005.534003,74005.534022
1789040547.6145,timeline,3,-1,29432,558.0,0.0,559.0,2115.476,,,,,,,74005.419821,74005.509909,74005.530401,74005.530401,74005.530416
1789040548.0968,timeline,2,-1,29431,559.0,0.0,560.0,0.114,,,,,,,74005.534067,74005.991965,74006.012732,74006.012732,74006.012751
1789040548.097,timeline,0,-1,29429,559.0,0.0,560.0,0.162,,,,,,,74005.534485,74005.99193,74006.012926,74006.012926,74006.012941
1789040548.1072,timeline,1,-1,29430,559.0,0.0,560.0,0.114,,,,,,,74005.535016,74006.000587,74006.023104,74006.023104,74006.023121
1789040548.0968,timeline,3,-1,29432,559.0,0.0,560.0,367.837,,,,,,,74005.898462,74005.991531,74006.012743,74006.012743,74006.012761
1789040550.0128,timeline,2,-1,29431,560.0,0.0,561.0,0.105,,,,,,,74006.013207,74007.586158,74007.920265,74007.920265,74007.928769
1789040550.0169,timeline,0,-1,29429,560.0,0.0,561.0,0.134,,,,,,,74006.013217,74007.585864,74007.924486,74007.924486,74007.932861
1789040550.0128,timeline,1,-1,29430,560.0,0.0,561.0,0.117,,,,,,,74006.023531,74007.586862,74007.920293,74007.920293,74007.928754
1789040550.0129,timeline,3,-1,29432,560.0,0.0,561.0,1481.449,,,,,,,74007.494577,74007.585428,74007.920293,74007.920293,74007.928782
1789040550.888,timeline,1,-1,29430,561.0,0.0,562.0,0.129,,,,,,,74007.929166,74008.783796,74008.803868,74008.803868,74008.803892
1789040550.8878,timeline,2,-1,29431,561.0,0.0,562.0,0.121,,,,,,,74007.929182,74008.782519,74008.803659,74008.803659,74008.80368
1789040550.8883,timeline,0,-1,29429,561.0,0.0,562.0,0.162,,,,,,,74007.933335,74008.782635,74008.804195,74008.804195,74008.804213
1789040550.8845,timeline,3,-1,29432,561.0,0.0,562.0,760.618,,,,,,,74008.689722,74008.779782,74008.800361,74008.800361,74008.800381
1789040551.7918,timeline,2,-1,29431,562.0,0.0,563.0,0.106,,,,,,,74008.804095,74009.686698,74009.707673,74009.707673,74009.707696
1789040551.7917,timeline,1,-1,29430,562.0,0.0,563.0,0.179,,,,,,,74008.804442,74009.687597,74009.707562,74009.707562,74009.707576
1789040551.791,timeline,0,-1,29429,562.0,0.0,563.0,0.159,,,,,,,74008.804686,74009.685597,74009.706938,74009.706938,74009.706959
1789040551.7906,timeline,3,-1,29432,562.0,0.0,563.0,795.015,,,,,,,74009.595649,74009.685807,74009.706532,74009.706532,74009.706553
1789040553.2911,timeline,0,-1,29429,563.0,0.0,564.0,0.144,,,,,,,74009.707373,74010.930362,74011.207001,74011.207001,74011.207014
1789040553.2566,timeline,1,-1,29430,563.0,0.0,564.0,0.103,,,,,,,74009.707952,74010.931487,74011.172471,74011.172471,74011.172484
1789040553.3541,timeline,2,-1,29431,563.0,0.0,564.0,0.113,,,,,,,74009.708282,74010.931458,74011.269956,74011.269956,74011.269979
1789040553.2701,timeline,3,-1,29432,563.0,0.0,564.0,1134.26,,,,,,,74010.841049,74010.930522,74011.185992,74011.185992,74011.186004
1789040554.1492,timeline,1,-1,29430,564.0,0.0,565.0,0.089,,,,,,,74011.172865,74012.045122,74012.065082,74012.065082,74012.065095
1789040554.1495,timeline,0,-1,29429,564.0,0.0,565.0,0.12,,,,,,,74011.207433,74012.043427,74012.065435,74012.065435,74012.065452
1789040554.1502,timeline,2,-1,29431,564.0,0.0,565.0,0.097,,,,,,,74011.270445,74012.045281,74012.066081,74012.066081,74012.066103
1789040554.1466,timeline,3,-1,29432,564.0,0.0,565.0,767.613,,,,,,,74011.953832,74012.042252,74012.062521,74012.062521,74012.062535
1789040555.0205,timeline,1,-1,29430,565.0,0.0,566.0,0.099,,,,,,,74012.065334,74012.91665,74012.936392,74012.936392,74012.936408
1789040555.0207,timeline,0,-1,29429,565.0,0.0,566.0,0.142,,,,,,,74012.065933,74012.915398,74012.936609,74012.936609,74012.936626
1789040555.0221,timeline,2,-1,29431,565.0,0.0,566.0,0.11,,,,,,,74012.066382,74012.917036,74012.937974,74012.937974,74012.937996
1789040555.0205,timeline,3,-1,29432,565.0,0.0,566.0,763.624,,,,,,,74012.826385,74012.916272,74012.936393,74012.936393,74012.936408
1789040556.9777,timeline,1,-1,29430,566.0,0.0,567.0,0.106,,,,,,,74012.936772,74014.579542,74014.893642,74014.893642,74014.893653
1789040556.9346,timeline,0,-1,29429,566.0,0.0,567.0,0.138,,,,,,,74012.937038,74014.576793,74014.850549,74014.850549,74014.850562
1789040556.9149,timeline,2,-1,29431,566.0,0.0,567.0,0.114,,,,,,,74012.938422,74014.581497,74014.830845,74014.830845,74014.830869
1789040556.9241,timeline,3,-1,29432,566.0,0.0,567.0,1550.834,,,,,,,74014.487467,74014.577392,74014.840057,74014.840057,74014.840074
1789040557.839,timeline,2,-1,29431,567.0,0.0,568.0,0.092,,,,,,,74014.831281,74015.734979,74015.7549,74015.7549,74015.754918
1789040557.8408,timeline,0,-1,29429,567.0,0.0,568.0,0.261,,,,,,,74014.850974,74015.734479,74015.756747,74015.756747,74015.756763
1789040557.8497,timeline,1,-1,29430,567.0,0.0,568.0,0.092,,,,,,,74014.894029,74015.736605,74015.765602,74015.765602,74015.765616
1789040557.8373,timeline,3,-1,29432,567.0,0.0,568.0,803.552,,,,,,,74015.643843,74015.732692,74015.753215,74015.753215,74015.75323
1789040559.011,timeline,2,-1,29431,568.0,0.0,569.0,0.103,,,,,,,74015.755316,74016.906759,74016.926869,74016.926869,74016.926896
1789040559.0086,timeline,0,-1,29429,568.0,0.0,569.0,0.139,,,,,,,74015.757174,74016.904493,74016.924542,74016.924542,74016.924558
1789040559.011,timeline,1,-1,29430,568.0,0.0,569.0,0.105,,,,,,,74015.765988,74016.906562,74016.926906,74016.926906,74016.926923
1789040559.0077,timeline,3,-1,29432,568.0,0.0,569.0,1061.435,,,,,,,74016.814883,74016.903491,74016.923622,74016.923622,74016.923639
1789040560.1919,timeline,0,-1,29429,569.0,0.0,570.0,0.131,,,,,,,74016.925036,74017.850869,74018.107784,74018.107784,74018.107798
1789040560.2344,timeline,2,-1,29431,569.0,0.0,570.0,0.112,,,,,,,74016.927198,74017.851589,74018.150349,74018.150349,74018.150369
1789040560.2099,timeline,1,-1,29430,569.0,0.0,570.0,0.13,,,,,,,74016.92741,74017.851707,74018.125844,74018.125844,74018.125855
1789040560.1854,timeline,3,-1,29432,569.0,0.0,570.0,836.43,,,,,,,74017.760286,74017.849933,74018.101279,74018.101279,74018.101294
1789040561.3604,timeline,0,-1,29429,570.0,0.0,571.0,0.155,,,,,,,74018.108303,74019.256167,74019.276271,74019.276271,74019.276288
1789040561.3601,timeline,1,-1,29430,570.0,0.0,571.0,0.096,,,,,,,74018.126242,74019.25711,74019.276032,74019.276032,74019.27605
1789040561.3615,timeline,2,-1,29431,570.0,0.0,571.0,0.099,,,,,,,74018.150833,74019.256272,74019.277416,74019.277416,74019.277441
1789040561.3581,timeline,3,-1,29432,570.0,0.0,571.0,1062.619,,,,,,,74019.164197,74019.253186,74019.273963,74019.273963,74019.273979
1789040561.8719,timeline,1,-1,29430,571.0,0.0,572.0,0.109,,,,,,,74019.276465,74019.769224,74019.787824,74019.787824,74019.787837
1789040561.8715,timeline,0,-1,29429,571.0,0.0,572.0,0.159,,,,,,,74019.276755,74019.766679,74019.787363,74019.787363,74019.787379
1789040561.8731,timeline,2,-1,29431,571.0,0.0,572.0,0.139,,,,,,,74019.277933,74019.767661,74019.789021,74019.789021,74019.789041
1789040561.8712,timeline,3,-1,29432,571.0,0.0,572.0,403.56,,,,,,,74019.677765,74019.766598,74019.787083,74019.787083,74019.787098
1789040564.0773,timeline,0,-1,29429,572.0,0.0,573.0,0.145,,,,,,,74019.787805,74021.734524,74021.993161,74021.993161,74021.993177
1789040564.1176,timeline,1,-1,29430,572.0,0.0,573.0,0.419,,,,,,,74019.788402,74021.735506,74022.03355,74022.03355,74022.033564
1789040564.0792,timeline,2,-1,29431,572.0,0.0,573.0,0.113,,,,,,,74019.789442,74021.736509,74021.995138,74021.995138,74021.99516
1789040564.0792,timeline,3,-1,29432,572.0,0.0,573.0,1856.97,,,,,,,74021.64431,74021.733594,74021.995129,74021.995129,74021.995147
1789040564.5421,timeline,0,-1,29429,573.0,0.0,574.0,0.159,,,,,,,74021.993661,74022.436474,74022.458033,74022.458033,74022.458048
1789040564.542,timeline,2,-1,29431,573.0,0.0,574.0,0.113,,,,,,,74021.995646,74022.436712,74022.45791,74022.45791,74022.457932
1789040564.5412,timeline,1,-1,29430,573.0,0.0,574.0,0.117,,,,,,,74022.034061,74022.437252,74022.457151,74022.457151,74022.457164
