t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789040485.6205,sample,2,1,29681,,,,,16753.0,383.088,129.153,True,,,,,,,,2/w1
1789040486.0515,sample,2,1,29681,,,,,43575.0,430.805,67.045,True,,,,,,,,2/w1
1789040486.3551,sample,2,1,29681,,,,,410.0,303.386,57.83,True,,,,,,,,2/w1
1789040486.6404,sample,2,1,29681,,,,,27831.0,285.243,21.038,True,,,,,,,,2/w1
1789040487.4635,sample,2,1,29681,,,,,40699.0,655.985,295.536,True,,,,,,,,2/w1
1789040487.8845,sample,2,1,29681,,,,,12227.0,420.733,148.726,True,,,,,,,,2/w1
1789040488.277,sample,2,1,29681,,,,,39766.0,392.428,117.249,True,,,,,,,,2/w1
1789040488.6594,sample,2,1,29681,,,,,18520.0,382.268,77.596,True,,,,,,,,2/w1
1789040488.8535,sample,2,1,29681,,,,,43570.0,193.925,36.047,True,,,,,,,,2/w1
1789040489.7149,sample,2,1,29681,,,,,854.0,535.676,139.648,True,,,,,,,,2/w1
1789040490.1399,sample,2,1,29681,,,,,3401.0,424.822,97.338,True,,,,,,,,2/w1
1789040490.5105,sample,2,1,29681,,,,,25353.0,370.425,81.128,True,,,,,,,,2/w1
1789040490.9655,sample,2,1,29681,,,,,983.0,454.919,74.916,True,,,,,,,,2/w1
1789040491.2098,sample,2,1,29681,,,,,34422.0,244.099,55.363,True,,,,,,,,2/w1
1789040491.4401,sample,2,1,29681,,,,,16058.0,230.265,47.703,True,,,,,,,,2/w1
1789040491.7334,sample,2,1,29681,,,,,31616.0,293.086,49.455,True,,,,,,,,2/w1
1789040491.959,sample,2,1,29681,,,,,43215.0,225.433,37.141,True,,,,,,,,2/w1
1789040492.7911,sample,2,1,29681,,,,,24657.0,745.916,283.202,True,,,,,,,,2/w1
1789040493.1754,sample,2,1,29681,,,,,10341.0,384.095,106.997,True,,,,,,,,2/w1
1789040493.5432,sample,2,1,29681,,,,,44340.0,367.673,106.657,True,,,,,,,,2/w1
1789040493.93,sample,2,1,29681,,,,,9451.0,386.642,77.576,True,,,,,,,,2/w1
1789040494.2282,sample,2,1,29681,,,,,39842.0,298.01,44.925,True,,,,,,,,2/w1
1789040494.6157,sample,2,1,29681,,,,,24967.0,387.422,24.991,True,,,,,,,,2/w1
1789040495.2875,sample,2,1,29681,,,,,12607.0,558.698,187.994,True,,,,,,,,2/w1
1789040495.7197,sample,2,1,29681,,,,,17755.0,431.908,114.112,True,,,,,,,,2/w1
1789040496.1033,sample,2,1,29681,,,,,11374.0,383.407,83.735,True,,,,,,,,2/w1
1789040496.4662,sample,2,1,29681,,,,,27236.0,362.747,75.834,True,,,,,,,,2/w1
1789040496.8992,sample,2,1,29681,,,,,23358.0,432.828,72.029,True,,,,,,,,2/w1
1789040497.1168,sample,2,1,29681,,,,,19436.0,217.512,68.976,True,,,,,,,,2/w1
1789040497.5042,sample,2,1,29681,,,,,39280.0,387.281,24.255,True,,,,,,,,2/w1
1789040498.2078,sample,2,1,29681,,,,,32086.0,589.426,234.136,True,,,,,,,,2/w1
1789040498.7345,sample,2,1,29681,,,,,5898.0,526.518,149.784,True,,,,,,,,2/w1
1789040499.0881,sample,2,1,29681,,,,,6150.0,353.502,79.378,True,,,,,,,,2/w1
1789040499.3156,sample,2,1,29681,,,,,21984.0,227.379,59.207,True,,,,,,,,2/w1
1789040499.6052,sample,2,1,29681,,,,,3151.0,289.453,46.859,True,,,,,,,,2/w1
1789040499.8434,sample,2,1,29681,,,,,24829.0,238.061,51.404,True,,,,,,,,2/w1
1789040500.4808,sample,2,1,29681,,,,,8373.0,560.671,211.235,True,,,,,,,,2/w1
1789040500.8584,sample,2,1,29681,,,,,4736.0,377.493,118.178,True,,,,,,,,2/w1
1789040501.1852,sample,2,1,29681,,,,,19670.0,326.64,96.708,True,,,,,,,,2/w1
1789040501.4085,sample,2,1,29681,,,,,1468.0,223.179,78.405,True,,,,,,,,2/w1
1789040501.7267,sample,2,1,29681,,,,,26984.0,318.048,49.612,True,,,,,,,,2/w1
1789040502.0166,sample,2,1,29681,,,,,15848.0,289.733,49.01,True,,,,,,,,2/w1
1789040502.2771,sample,2,1,29681,,,,,29441.0,260.419,39.352,True,,,,,,,,2/w1
1789040502.5287,sample,2,1,29681,,,,,4477.0,251.459,23.345,True,,,,,,,,2/w1
1789040503.2586,sample,2,1,29681,,,,,28459.0,611.63,245.957,True,,,,,,,,2/w1
1789040503.8208,sample,2,1,29681,,,,,30765.0,562.05,165.779,True,,,,,,,,2/w1
1789040504.3135,sample,2,1,29681,,,,,35227.0,492.475,147.152,True,,,,,,,,2/w1
1789040504.6153,sample,2,1,29681,,,,,28846.0,301.588,49.334,True,,,,,,,,2/w1
1789040505.0084,sample,2,1,29681,,,,,14477.0,393.038,51.99,True,,,,,,,,2/w1
1789040505.8415,sample,2,1,29681,,,,,16102.0,718.285,309.72,True,,,,,,,,2/w1
1789040506.172,sample,2,1,29681,,,,,8201.0,330.284,110.56,True,,,,,,,,2/w1
1789040506.3967,sample,2,1,29681,,,,,42586.0,224.573,79.372,True,,,,,,,,2/w1
1789040506.7349,sample,2,1,29681,,,,,42926.0,338.035,55.516,True,,,,,,,,2/w1
1789040507.0262,sample,2,1,29681,,,,,21628.0,291.216,48.536,True,,,,,,,,2/w1
1789040507.331,sample,2,1,29681,,,,,27845.0,304.61,28.149,True,,,,,,,,2/w1
1789040508.0261,sample,2,1,29681,,,,,26000.0,589.452,224.077,True,,,,,,,,2/w1
1789040508.4649,sample,2,1,29681,,,,,1790.0,438.57,118.541,True,,,,,,,,2/w1
1789040508.8472,sample,2,1,29681,,,,,13688.0,382.18,81.734,True,,,,,,,,2/w1
1789040509.0759,sample,2,1,29681,,,,,26827.0,228.563,61.873,True,,,,,,,,2/w1
1789040509.3372,sample,2,1,29681,,,,,21204.0,261.159,62.683,True,,,,,,,,2/w1
1789040509.6277,sample,2,1,29681,,,,,24298.0,290.355,51.153,True,,,,,,,,2/w1
1789040510.3183,sample,2,1,29681,,,,,5985.0,584.802,267.105,True,,,,,,,,2/w1
1789040510.7147,sample,2,1,29681,,,,,33178.0,396.152,153.482,True,,,,,,,,2/w1
1789040511.1773,sample,2,1,29681,,,,,7853.0,462.469,73.85,True,,,,,,,,2/w1
1789040511.4964,sample,2,1,29681,,,,,36952.0,319.019,64.55,True,,,,,,,,2/w1
1789040511.783,sample,2,1,29681,,,,,11828.0,286.393,54.85,True,,,,,,,,2/w1
1789040512.4225,sample,2,1,29681,,,,,36766.0,534.742,276.654,True,,,,,,,,2/w1
1789040513.0347,sample,2,1,29681,,,,,14146.0,612.103,144.829,True,,,,,,,,2/w1
1789040513.4735,sample,2,1,29681,,,,,41543.0,438.71,78.154,True,,,,,,,,2/w1
1789040513.831,sample,2,1,29681,,,,,17477.0,357.36,59.199,True,,,,,,,,2/w1
1789040514.0197,sample,2,1,29681,,,,,34413.0,188.536,43.72,True,,,,,,,,2/w1
1789040514.307,sample,2,1,29681,,,,,32135.0,287.252,47.785,True,,,,,,,,2/w1
1789040514.9289,sample,2,1,29681,,,,,13196.0,504.476,289.455,True,,,,,,,,2/w1
1789040515.6117,sample,2,1,29681,,,,,20985.0,682.688,146.141,True,,,,,,,,2/w1
1789040516.1116,sample,2,1,29681,,,,,10568.0,499.672,102.75,True,,,,,,,,2/w1
1789040516.7868,sample,2,1,29681,,,,,40044.0,489.513,267.625,True,,,,,,,,2/w1
1789040517.2575,sample,2,1,29681,,,,,37726.0,470.455,187.724,True,,,,,,,,2/w1
1789040517.5771,sample,2,1,29681,,,,,40697.0,319.388,96.322,True,,,,,,,,2/w1
1789040517.8563,sample,2,1,29681,,,,,9237.0,279.089,79.21,True,,,,,,,,2/w1
1789040518.6062,sample,2,1,29681,,,,,9295.0,522.124,173.875,True,,,,,,,,2/w1
1789040519.0672,sample,2,1,29681,,,,,35083.0,460.837,151.768,True,,,,,,,,2/w1
1789040519.49,sample,2,1,29681,,,,,3294.0,422.608,136.813,True,,,,,,,,2/w1
1789040519.7498,sample,2,1,29681,,,,,23923.0,259.721,60.581,True,,,,,,,,2/w1
1789040520.1031,sample,2,1,29681,,,,,16927.0,353.144,44.32,True,,,,,,,,2/w1
1789040521.392,sample,2,1,29681,,,,,17290.0,723.81,269.041,True,,,,,,,,2/w1
1789040521.954,sample,2,1,29681,,,,,27727.0,561.845,151.679,True,,,,,,,,2/w1
1789040522.3112,sample,2,1,29681,,,,,4832.0,356.992,75.845,True,,,,,,,,2/w1
1789040522.6702,sample,2,1,29681,,,,,38421.0,358.941,52.27,True,,,,,,,,2/w1
1789040523.2336,sample,2,1,29681,,,,,2938.0,422.103,206.282,True,,,,,,,,2/w1
1789040523.6211,sample,2,1,29681,,,,,4847.0,387.366,115.06,True,,,,,,,,2/w1
1789040523.8737,sample,2,1,29681,,,,,15603.0,252.4,86.307,True,,,,,,,,2/w1
1789040524.2561,sample,2,1,29681,,,,,26450.0,382.236,68.259,True,,,,,,,,2/w1
1789040524.6205,sample,2,1,29681,,,,,1776.0,364.236,52.732,True,,,,,,,,2/w1
1789040525.0267,sample,2,1,29681,,,,,3024.0,406.084,48.257,True,,,,,,,,2/w1
1789040525.7227,sample,2,1,29681,,,,,7629.0,574.521,299.757,True,,,,,,,,2/w1
1789040526.1559,sample,2,1,29681,,,,,40468.0,433.069,164.707,True,,,,,,,,2/w1
1789040526.4383,sample,2,1,29681,,,,,43237.0,282.263,78.882,True,,,,,,,,2/w1
1789040526.8264,sample,2,1,29681,,,,,12206.0,387.87,59.459,True,,,,,,,,2/w1
1789040527.0764,sample,2,1,29681,,,,,40233.0,249.869,45.539,True,,,,,,,,2/w1
1789040527.5293,sample,2,1,29681,,,,,13033.0,452.85,46.003,True,,,,,,,,2/w1
1789040527.9571,sample,2,1,29681,,,,,26352.0,351.769,230.362,True,,,,,,,,2/w1
1789040528.2959,sample,2,1,29681,,,,,30266.0,338.69,117.188,True,,,,,,,,2/w1
1789040528.7326,sample,2,1,29681,,,,,11611.0,436.495,101.636,True,,,,,,,,2/w1
1789040529.1898,sample,2,1,29681,,,,,22637.0,457.019,61.335,True,,,,,,,,2/w1
1789040529.4739,sample,2,1,29681,,,,,1448.0,284.019,50.414,True,,,,,,,,2/w1
1789040529.7359,sample,2,1,29681,,,,,8143.0,261.812,45.195,True,,,,,,,,2/w1
1789040530.088,sample,2,1,29681,,,,,28667.0,351.81,29.121,True,,,,,,,,2/w1
1789040530.8335,sample,2,1,29681,,,,,23172.0,623.791,283.633,True,,,,,,,,2/w1
1789040531.3115,sample,2,1,29681,,,,,14923.0,477.758,132.565,True,,,,,,,,2/w1
1789040531.7689,sample,2,1,29681,,,,,7141.0,457.286,82.33,True,,,,,,,,2/w1
1789040532.1166,sample,2,1,29681,,,,,26483.0,347.489,63.801,True,,,,,,,,2/w1
1789040532.4906,sample,2,1,29681,,,,,13582.0,373.849,71.437,True,,,,,,,,2/w1
1789040533.1744,sample,2,1,29681,,,,,10497.0,564.078,310.135,True,,,,,,,,2/w1
1789040533.7112,sample,2,1,29681,,,,,6136.0,536.546,99.177,True,,,,,,,,2/w1
1789040534.037,sample,2,1,29681,,,,,14587.0,325.603,79.067,True,,,,,,,,2/w1
1789040534.2929,sample,2,1,29681,,,,,35614.0,255.771,71.731,True,,,,,,,,2/w1
1789040534.6934,sample,2,1,29681,,,,,16663.0,400.329,58.214,True,,,,,,,,2/w1
1789040535.0074,sample,2,1,29681,,,,,3233.0,313.861,59.407,True,,,,,,,,2/w1
1789040535.2945,sample,2,1,29681,,,,,5305.0,286.945,50.394,True,,,,,,,,2/w1
1789040535.6039,sample,2,1,29681,,,,,12579.0,309.314,29.49,True,,,,,,,,2/w1
1789040535.9403,sample,2,1,29681,,,,,24193.0,336.264,12.275,True,,,,,,,,2/w1
1789040536.6036,sample,2,1,29681,,,,,630.0,546.0,254.574,True,,,,,,,,2/w1
1789040537.0895,sample,2,1,29681,,,,,18509.0,485.723,143.084,True,,,,,,,,2/w1
1789040537.479,sample,2,1,29681,,,,,20701.0,389.248,159.062,True,,,,,,,,2/w1
1789040537.9104,sample,2,1,29681,,,,,7389.0,431.165,92.324,True,,,,,,,,2/w1
1789040538.1463,sample,2,1,29681,,,,,33017.0,235.709,35.67,True,,,,,,,,2/w1
1789040538.8839,sample,2,1,29681,,,,,4405.0,585.857,294.755,True,,,,,,,,2/w1
1789040539.3573,sample,2,1,29681,,,,,18653.0,473.159,154.852,True,,,,,,,,2/w1
1789040539.6931,sample,2,1,29681,,,,,3258.0,335.652,79.215,True,,,,,,,,2/w1
1789040540.0428,sample,2,1,29681,,,,,43729.0,349.537,55.693,True,,,,,,,,2/w1
1789040540.4467,sample,2,1,29681,,,,,42726.0,403.707,49.516,True,,,,,,,,2/w1
1789040540.6885,sample,2,1,29681,,,,,44524.0,241.634,40.282,True,,,,,,,,2/w1
1789040541.1651,sample,2,1,29681,,,,,38012.0,391.085,172.485,True,,,,,,,,2/w1
1789040541.5782,sample,2,1,29681,,,,,11585.0,412.963,99.832,True,,,,,,,,2/w1
1789040542.0138,sample,2,1,29681,,,,,32685.0,435.489,88.209,True,,,,,,,,2/w1
1789040542.3714,sample,2,1,29681,,,,,4802.0,357.435,76.361,True,,,,,,,,2/w1
1789040542.678,sample,2,1,29681,,,,,40876.0,306.446,56.953,True,,,,,,,,2/w1
1789040542.8925,sample,2,1,29681,,,,,30187.0,214.357,47.936,True,,,,,,,,2/w1
1789040543.1146,sample,2,1,29681,,,,,14060.0,222.015,43.761,True,,,,,,,,2/w1
1789040543.8551,sample,2,1,29681,,,,,11387.0,655.108,383.368,True,,,,,,,,2/w1
1789040544.3436,sample,2,1,29681,,,,,24442.0,488.332,136.862,True,,,,,,,,2/w1
1789040544.6903,sample,2,1,29681,,,,,3399.0,346.602,88.343,True,,,,,,,,2/w1
1789040545.106,sample,2,1,29681,,,,,15186.0,415.456,98.189,True,,,,,,,,2/w1
1789040545.373,sample,2,1,29681,,,,,44483.0,266.882,42.377,True,,,,,,,,2/w1
1789040546.0866,sample,2,1,29681,,,,,26106.0,620.513,238.591,True,,,,,,,,2/w1
1789040546.4782,sample,2,1,29681,,,,,40611.0,391.385,224.097,True,,,,,,,,2/w1
1789040546.807,sample,2,1,29681,,,,,11191.0,328.657,99.74,True,,,,,,,,2/w1
1789040547.1828,sample,2,1,29681,,,,,27775.0,375.619,81.599,True,,,,,,,,2/w1
1789040547.4933,sample,2,1,29681,,,,,23314.0,310.321,54.137,True,,,,,,,,2/w1
1789040548.1064,sample,2,1,29681,,,,,11111.0,517.442,248.471,True,,,,,,,,2/w1
1789040548.5971,sample,2,1,29681,,,,,43577.0,490.518,104.388,True,,,,,,,,2/w1
1789040549.0198,sample,2,1,29681,,,,,2262.0,422.511,97.194,True,,,,,,,,2/w1
1789040549.4279,sample,2,1,29681,,,,,15973.0,407.98,79.344,True,,,,,,,,2/w1
1789040549.776,sample,2,1,29681,,,,,34018.0,347.935,72.018,True,,,,,,,,2/w1
1789040550.0431,sample,2,1,29681,,,,,40982.0,267.037,44.225,True,,,,,,,,2/w1
1789040550.6155,sample,2,1,29681,,,,,25196.0,478.433,222.242,True,,,,,,,,2/w1
1789040550.9971,sample,2,1,29681,,,,,14863.0,381.404,100.788,True,,,,,,,,2/w1
1789040551.4429,sample,2,1,29681,,,,,11040.0,445.581,114.74,True,,,,,,,,2/w1
1789040551.8033,sample,2,1,29681,,,,,28813.0,360.256,84.776,True,,,,,,,,2/w1
1789040552.2802,sample,2,1,29681,,,,,8506.0,476.764,82.768,True,,,,,,,,2/w1
1789040552.6986,sample,2,1,29681,,,,,11200.0,418.168,57.451,True,,,,,,,,2/w1
1789040552.9084,sample,2,1,29681,,,,,21160.0,209.677,30.057,True,,,,,,,,2/w1
1789040553.4298,sample,2,1,29681,,,,,26131.0,402.737,206.455,True,,,,,,,,2/w1
1789040553.8516,sample,2,1,29681,,,,,1290.0,421.612,116.294,True,,,,,,,,2/w1
1789040554.2394,sample,2,1,29681,,,,,33674.0,387.69,103.174,True,,,,,,,,2/w1
1789040554.629,sample,2,1,29681,,,,,7568.0,389.391,82.609,True,,,,,,,,2/w1
1789040554.8929,sample,2,1,29681,,,,,33665.0,263.788,58.056,True,,,,,,,,2/w1
1789040555.1827,sample,2,1,29681,,,,,43966.0,289.689,37.12,True,,,,,,,,2/w1
1789040555.86,sample,2,1,29681,,,,,13884.0,577.666,248.406,True,,,,,,,,2/w1
1789040556.2539,sample,2,1,29681,,,,,3988.0,393.65,131.323,True,,,,,,,,2/w1
1789040556.5942,sample,2,1,29681,,,,,5812.0,340.207,112.039,True,,,,,,,,2/w1
1789040557.0308,sample,2,1,29681,,,,,12717.0,436.434,76.18,True,,,,,,,,2/w1
1789040557.2866,sample,2,1,29681,,,,,25870.0,255.694,55.942,True,,,,,,,,2/w1
1789040557.7504,sample,2,1,29681,,,,,41868.0,386.688,207.903,True,,,,,,,,2/w1
1789040558.0526,sample,2,1,29681,,,,,7458.0,302.08,102.916,True,,,,,,,,2/w1
1789040558.527,sample,2,1,29681,,,,,17938.0,474.161,99.353,True,,,,,,,,2/w1
1789040558.9798,sample,2,1,29681,,,,,42159.0,452.643,91.277,True,,,,,,,,2/w1
1789040559.2462,sample,2,1,29681,,,,,10329.0,266.328,61.821,True,,,,,,,,2/w1
1789040559.5147,sample,2,1,29681,,,,,18745.0,268.391,39.878,True,,,,,,,,2/w1
1789040559.804,sample,2,1,29681,,,,,37430.0,289.152,23.76,True,,,,,,,,2/w1
1789040560.364,sample,2,1,29681,,,,,21687.0,462.996,232.068,True,,,,,,,,2/w1
1789040560.8393,sample,2,1,29681,,,,,11524.0,475.074,119.568,True,,,,,,,,2/w1
1789040561.125,sample,2,1,29681,,,,,13029.0,285.565,93.839,True,,,,,,,,2/w1
1789040561.4984,sample,2,1,29681,,,,,28666.0,373.236,76.596,True,,,,,,,,2/w1
1789040561.8203,sample,2,1,29681,,,,,36416.0,321.812,65.609,True,,,,,,,,2/w1
1789040562.0802,sample,2,1,29681,,,,,42066.0,259.717,43.208,True,,,,,,,,2/w1
1789040562.3181,sample,2,1,29681,,,,,33935.0,237.804,35.784,True,,,,,,,,2/w1
1789040562.9503,sample,2,1,29681,,,,,22581.0,545.087,228.99,True,,,,,,,,2/w1
1789040563.2989,sample,2,1,29681,,,,,42896.0,348.41,117.702,True,,,,,,,,2/w1
1789040563.6245,sample,2,1,29681,,,,,43880.0,325.424,104.396,True,,,,,,,,2/w1
1789040563.9972,sample,2,1,29681,,,,,29532.0,372.615,64.069,True,,,,,,,,2/w1
1789040564.3322,sample,2,1,29681,,,,,4320.0,334.854,63.173,True,,,,,,,,2/w1
1789040564.6526,sample,2,1,29681,,,,,22505.0,320.237,36.935,True,,,,,,,,2/w1
1789040565.0799,sample,2,1,29681,,,,,17061.0,427.15,34.089,True,,,,,,,,2/w1
1789040565.6384,sample,2,1,29681,,,,,13271.0,477.923,237.021,True,,,,,,,,2/w1
1789040566.0263,sample,2,1,29681,,,,,38560.0,387.702,119.029,True,,,,,,,,2/w1
1789040566.2617,sample,2,1,29681,,,,,29444.0,235.269,89.797,True,,,,,,,,2/w1
1789040566.8313,sample,2,1,29681,,,,,6513.0,569.405,79.903,True,,,,,,,,2/w1
1789040567.2426,sample,2,1,29681,,,,,4413.0,411.208,59.059,True,,,,,,,,2/w1
1789040567.5128,sample,2,1,29681,,,,,39426.0,270.058,37.092,True,,,,,,,,2/w1
1789040568.2443,sample,2,1,29681,,,,,333.0,639.323,240.525,True,,,,,,,,2/w1
1789040568.615,sample,2,1,29681,,,,,36283.0,370.515,138.428,True,,,,,,,,2/w1
1789040568.9638,sample,2,1,29681,,,,,41175.0,348.647,106.084,True,,,,,,,,2/w1
1789040569.2953,sample,2,1,29681,,,,,2469.0,331.295,125.868,True,,,,,,,,2/w1
1789040570.4624,sample,2,1,29681,,,,,8677.0,1063.338,383.328,True,,,,,,,,2/w1
1789040570.8605,sample,2,1,29681,,,,,12151.0,397.843,109.903,True,,,,,,,,2/w1
1789040571.158,sample,2,1,29681,,,,,12387.0,297.356,68.72,True,,,,,,,,2/w1
1789040572.8009,sample,2,1,29681,,,,,31994.0,753.381,225.191,True,,,,,,,,2/w1
1789040573.1774,sample,2,1,29681,,,,,26706.0,376.389,121.924,True,,,,,,,,2/w1
1789040573.4936,sample,2,1,29681,,,,,25075.0,315.956,88.525,True,,,,,,,,2/w1
1789040573.6973,sample,2,1,29681,,,,,20458.0,203.6,60.093,True,,,,,,,,2/w1
1789040574.0285,sample,2,1,29681,,,,,24364.0,331.117,44.491,True,,,,,,,,2/w1
1789040574.4075,sample,2,1,29681,,,,,22879.0,378.778,19.879,True,,,,,,,,2/w1
1789040575.093,sample,2,1,29681,,,,,179.0,581.19,258.416,True,,,,,,,,2/w1
1789040575.5542,sample,2,1,29681,,,,,29028.0,461.006,145.121,True,,,,,,,,2/w1
1789040575.8886,sample,2,1,29681,,,,,14273.0,334.214,75.081,True,,,,,,,,2/w1
1789040576.2032,sample,2,1,29681,,,,,9898.0,314.472,58.767,True,,,,,,,,2/w1
1789040576.4962,sample,2,1,29681,,,,,39745.0,292.836,50.29,True,,,,,,,,2/w1
1789040576.998,sample,2,1,29681,,,,,6055.0,501.602,46.373,True,,,,,,,,2/w1
1789040577.8734,sample,2,1,29681,,,,,28456.0,803.586,349.209,True,,,,,,,,2/w1
1789040578.3335,sample,2,1,29681,,,,,8158.0,460.015,158.953,True,,,,,,,,2/w1
1789040578.6651,sample,2,1,29681,,,,,35870.0,331.468,72.279,True,,,,,,,,2/w1
1789040579.0738,sample,2,1,29681,,,,,9131.0,408.536,32.236,True,,,,,,,,2/w1
1789040579.4092,sample,2,1,29681,,,,,30434.0,335.288,33.829,True,,,,,,,,2/w1
1789040580.0763,sample,2,1,29681,,,,,36482.0,575.83,186.969,True,,,,,,,,2/w1
1789040580.4663,sample,2,1,29681,,,,,43994.0,389.874,128.091,True,,,,,,,,2/w1
1789040580.7814,sample,2,1,29681,,,,,14722.0,314.925,128.509,True,,,,,,,,2/w1
1789040581.1999,sample,2,1,29681,,,,,3648.0,418.32,99.903,True,,,,,,,,2/w1
1789040581.4562,sample,2,1,29681,,,,,15139.0,256.116,53.869,True,,,,,,,,2/w1
1789040582.1978,sample,2,1,29681,,,,,35201.0,663.439,210.215,True,,,,,,,,2/w1
1789040582.6005,sample,2,1,29681,,,,,13815.0,402.555,117.466,True,,,,,,,,2/w1
1789040583.0091,sample,2,1,29681,,,,,21526.0,408.502,99.32,True,,,,,,,,2/w1
1789040583.2697,sample,2,1,29681,,,,,31041.0,260.512,77.868,True,,,,,,,,2/w1
1789040583.6261,sample,2,1,29681,,,,,12159.0,356.196,54.647,True,,,,,,,,2/w1
1789040583.9873,sample,2,1,29681,,,,,3555.0,361.025,54.561,True,,,,,,,,2/w1
1789040584.3398,sample,2,1,29681,,,,,42115.0,352.403,33.218,True,,,,,,,,2/w1
1789040584.9526,sample,2,1,29681,,,,,16431.0,504.191,221.887,True,,,,,,,,2/w1
1789040585.3623,sample,2,1,29681,,,,,44587.0,409.476,138.885,True,,,,,,,,2/w1
1789040585.8532,sample,2,1,29681,,,,,36107.0,490.722,106.884,True,,,,,,,,2/w1
1789040586.1657,sample,2,1,29681,,,,,15548.0,312.335,60.145,True,,,,,,,,2/w1
1789040586.553,sample,2,1,29681,,,,,27191.0,387.141,45.835,True,,,,,,,,2/w1
1789040586.7497,sample,2,1,29681,,,,,36794.0,196.555,33.21,True,,,,,,,,2/w1
1789040587.143,sample,2,1,29681,,,,,23269.0,393.155,18.575,True,,,,,,,,2/w1
1789040587.7557,sample,2,1,29681,,,,,965.0,502.549,236.776,True,,,,,,,,2/w1
1789040588.2038,sample,2,1,29681,,,,,32170.0,447.98,137.471,True,,,,,,,,2/w1
1789040588.4603,sample,2,1,29681,,,,,43231.0,256.302,81.487,True,,,,,,,,2/w1
1789040588.8051,sample,2,1,29681,,,,,40029.0,344.605,64.194,True,,,,,,,,2/w1
1789040589.0734,sample,2,1,29681,,,,,30089.0,268.094,57.802,True,,,,,,,,2/w1
1789040589.2684,sample,2,1,29681,,,,,14512.0,194.912,31.496,True,,,,,,,,2/w1
1789040589.6631,sample,2,1,29681,,,,,29143.0,394.564,25.648,True,,,,,,,,2/w1
1789040590.1583,sample,2,1,29681,,,,,41956.0,415.073,214.254,True,,,,,,,,2/w1
1789040590.6284,sample,2,1,29681,,,,,44979.0,469.995,100.981,True,,,,,,,,2/w1
1789040590.9836,sample,2,1,29681,,,,,10050.0,355.004,86.188,True,,,,,,,,2/w1
1789040591.2675,sample,2,1,29681,,,,,30965.0,283.731,83.694,True,,,,,,,,2/w1
1789040591.5254,sample,2,1,29681,,,,,977.0,257.777,72.342,True,,,,,,,,2/w1
1789040591.8548,sample,2,1,29681,,,,,44659.0,329.224,54.176,True,,,,,,,,2/w1
1789040592.4274,sample,2,1,29681,,,,,14978.0,443.581,216.989,True,,,,,,,,2/w1
1789040592.9747,sample,2,1,29681,,,,,13594.0,547.121,133.702,True,,,,,,,,2/w1
1789040593.4114,sample,2,1,29681,,,,,19010.0,436.527,100.365,True,,,,,,,,2/w1
1789040593.7411,sample,2,1,29681,,,,,2101.0,329.445,61.443,True,,,,,,,,2/w1
1789040594.0604,sample,2,1,29681,,,,,1936.0,319.248,54.207,True,,,,,,,,2/w1
1789040594.2968,sample,2,1,29681,,,,,16551.0,236.175,43.27,True,,,,,,,,2/w1
1789040594.8773,sample,2,1,29681,,,,,20275.0,580.405,20.001,True,,,,,,,,2/w1
1789040595.5988,sample,2,1,29681,,,,,39134.0,607.852,238.787,True,,,,,,,,2/w1
1789040596.0265,sample,2,1,29681,,,,,38250.0,427.513,133.031,True,,,,,,,,2/w1
1789040596.3774,sample,2,1,29681,,,,,2301.0,350.738,100.836,True,,,,,,,,2/w1
1789040596.8318,sample,2,1,29681,,,,,24634.0,454.312,83.776,True,,,,,,,,2/w1
1789040597.0954,sample,2,1,29681,,,,,28002.0,263.465,36.303,True,,,,,,,,2/w1
1789040597.5221,sample,2,1,29681,,,,,28372.0,426.556,30.114,True,,,,,,,,2/w1
1789040598.0459,sample,2,1,29681,,,,,37265.0,441.078,215.815,True,,,,,,,,2/w1
1789040598.5052,sample,2,1,29681,,,,,35974.0,459.149,129.031,True,,,,,,,,2/w1
1789040598.8173,sample,2,1,29681,,,,,36100.0,312.018,98.764,True,,,,,,,,2/w1
1789040599.2699,sample,2,1,29681,,,,,40606.0,452.378,66.545,True,,,,,,,,2/w1
1789040599.545,sample,2,1,29681,,,,,35586.0,274.963,55.307,True,,,,,,,,2/w1
1789040599.9043,sample,2,1,29681,,,,,20189.0,359.209,40.259,True,,,,,,,,2/w1
1789040600.5042,sample,2,1,29681,,,,,32761.0,516.929,239.724,True,,,,,,,,2/w1
1789040600.9376,sample,2,1,29681,,,,,22912.0,433.207,133.241,True,,,,,,,,2/w1
1789040601.4019,sample,2,1,29681,,,,,34512.0,464.096,117.283,True,,,,,,,,2/w1
1789040601.7906,sample,2,1,29681,,,,,10431.0,388.587,68.246,True,,,,,,,,2/w1
1789040602.0782,sample,2,1,29681,,,,,22677.0,287.45,43.263,True,,,,,,,,2/w1
1789040602.4892,sample,2,1,29681,,,,,38874.0,410.752,44.237,True,,,,,,,,2/w1
1789040603.1071,sample,2,1,29681,,,,,21398.0,545.854,267.66,True,,,,,,,,2/w1
1789040603.6076,sample,2,1,29681,,,,,14644.0,500.378,161.107,True,,,,,,,,2/w1
1789040604.0174,sample,2,1,29681,,,,,43010.0,409.638,99.324,True,,,,,,,,2/w1
