global_step,epoch,epoch_frac,train/loss,train/accept_len,train/accept_rate
31073,1,1.074821,0.144,4.745,0.708
31074,1,1.074856,0.173,4.172,0.631
31075,1,1.074890,0.173,4.201,0.635
31076,1,1.074925,0.162,4.426,0.665
31077,1,1.074959,0.191,3.861,0.598
31078,1,1.074994,0.18,4.051,0.616
31079,1,1.075029,0.147,4.712,0.696
31080,1,1.075063,0.136,4.962,0.729
31081,1,1.075098,0.163,4.473,0.662
31082,1,1.075132,0.131,5.036,0.74
31083,1,1.075167,0.109,5.532,0.786
31084,1,1.075201,0.165,4.338,0.65
31085,1,1.075236,0.114,5.401,0.771
31086,1,1.075271,0.153,4.624,0.684
31087,1,1.075305,0.155,4.533,0.675
31088,1,1.075340,0.163,4.385,0.664
31089,1,1.075374,0.377,3.547,0.564
31090,1,1.075409,0.189,3.879,0.597
31091,1,1.075444,0.12,5.283,0.76
31092,1,1.075478,0.15,4.645,0.69
31093,1,1.075513,0.166,4.39,0.653
31094,1,1.075547,0.155,4.511,0.684
31095,1,1.075582,0.12,5.265,0.762
31096,1,1.075617,0.11,5.53,0.78
31097,1,1.075651,0.163,4.362,0.667
31098,1,1.075686,0.143,4.827,0.704
31099,1,1.075720,0.152,4.551,0.69
31100,1,1.075755,0.125,5.179,0.753
31101,1,1.075790,0.155,4.51,0.688
31102,1,1.075824,0.139,4.904,0.719
31103,1,1.075859,0.118,5.293,0.765
31104,1,1.075893,0.138,4.883,0.728
31105,1,1.075928,0.123,5.123,0.753
31106,1,1.075963,0.17,4.252,0.653
31107,1,1.075997,0.173,4.221,0.636
31108,1,1.076032,0.157,4.566,0.683
31109,1,1.076066,0.116,5.318,0.771
31110,1,1.076101,0.159,4.451,0.674
31111,1,1.076135,0.121,5.206,0.759
31112,1,1.076170,0.169,4.265,0.648
31113,1,1.076205,0.2,3.674,0.586
31114,1,1.076239,0.161,4.423,0.672
31115,1,1.076274,0.171,4.251,0.646
31116,1,1.076308,0.171,4.321,0.64
31117,1,1.076343,0.147,4.857,0.702
31118,1,1.076378,0.166,4.219,0.654
31119,1,1.076412,0.141,4.87,0.708
31120,1,1.076447,0.169,4.199,0.66
31121,1,1.076481,0.153,4.602,0.694
31122,1,1.076516,0.12,5.242,0.757
31123,1,1.076551,0.193,3.84,0.605
31124,1,1.076585,0.172,4.19,0.649
31125,1,1.076620,0.167,4.348,0.655
31126,1,1.076654,0.145,4.702,0.709
31127,1,1.076689,0.144,4.824,0.71
31128,1,1.076724,0.135,4.949,0.723
31129,1,1.076758,0.165,4.335,0.664
31130,1,1.076793,0.152,4.578,0.684
31131,1,1.076827,0.159,4.525,0.675
31132,1,1.076862,0.19,3.897,0.605
31133,1,1.076896,0.108,5.549,0.783
31134,1,1.076931,0.145,4.784,0.711
31135,1,1.076966,0.171,4.207,0.641
31136,1,1.077000,0.155,4.504,0.671
31137,1,1.077035,0.125,5.164,0.745
31138,1,1.077069,0.159,4.493,0.674
31139,1,1.077104,0.239,3.832,0.6
31140,1,1.077139,0.139,4.906,0.717
31141,1,1.077173,0.181,4.079,0.625
31142,1,1.077208,0.159,4.437,0.663
31143,1,1.077242,0.157,4.54,0.669
31144,1,1.077277,0.105,5.608,0.789
31145,1,1.077312,0.136,4.992,0.717
31146,1,1.077346,0.137,4.92,0.718
31147,1,1.077381,0.152,4.632,0.692
31148,1,1.077415,0.156,4.594,0.681
31149,1,1.077450,0.152,4.591,0.688
31150,1,1.077485,0.172,4.194,0.646
31151,1,1.077519,0.172,4.214,0.642
31152,1,1.077554,0.192,3.91,0.598
31153,1,1.077588,0.163,4.419,0.664
31154,1,1.077623,0.145,4.819,0.708
31155,1,1.077657,0.178,4.109,0.626
31156,1,1.077692,0.148,4.674,0.698
31157,1,1.077727,0.134,5.084,0.731
31158,1,1.077761,0.176,4.114,0.625
31159,1,1.077796,0.16,4.475,0.678
31160,1,1.077830,0.108,5.53,0.787
31161,1,1.077865,0.153,4.52,0.687
31162,1,1.077900,0.159,4.507,0.669
31163,1,1.077934,0.184,3.929,0.618
31164,1,1.077969,0.153,4.586,0.679
31165,1,1.078003,0.12,5.297,0.764
31166,1,1.078038,0.171,4.178,0.646
31167,1,1.078073,0.146,4.81,0.7
31168,1,1.078107,0.177,4.069,0.621
31169,1,1.078142,0.186,4.085,0.68
31170,1,1.078176,0.163,4.423,0.673
31171,1,1.078211,0.135,4.935,0.72
31172,1,1.078246,0.147,4.678,0.701
31173,1,1.078280,0.187,3.945,0.607
31174,1,1.078315,0.154,4.531,0.686
31175,1,1.078349,0.155,4.555,0.679
31176,1,1.078384,0.131,4.963,0.734
31177,1,1.078418,0.159,4.468,0.669
31178,1,1.078453,0.15,4.59,0.686
31179,1,1.078488,0.152,4.689,0.687
31180,1,1.078522,0.159,4.43,0.669
31181,1,1.078557,0.16,4.382,0.667
31182,1,1.078591,0.141,4.847,0.713
31183,1,1.078626,0.123,5.382,0.771
31184,1,1.078661,0.133,5.46,0.779
31185,1,1.078695,0.159,4.425,0.672
31186,1,1.078730,0.166,4.33,0.658
31187,1,1.078764,0.156,4.543,0.678
31188,1,1.078799,0.127,5.156,0.737
31189,1,1.078834,0.172,4.197,0.638
31190,1,1.078868,0.09,5.946,0.825
31191,1,1.078903,0.17,4.219,0.647
31192,1,1.078937,0.161,4.413,0.67
31193,1,1.078972,0.142,4.77,0.716
31194,1,1.079007,0.148,4.726,0.699
31195,1,1.079041,0.168,4.321,0.655
31196,1,1.079076,0.145,4.8,0.705
31197,1,1.079110,0.141,4.893,0.707
31198,1,1.079145,0.166,4.322,0.646
31199,1,1.079179,0.155,4.574,0.68
31200,1,1.079214,0.17,4.264,0.655
31201,1,1.079249,0.12,5.3,0.764
31202,1,1.079283,0.139,4.899,0.725
31203,1,1.079318,0.161,4.455,0.67
31204,1,1.079352,0.169,4.244,0.643
31205,1,1.079387,0.147,4.714,0.694
31206,1,1.079422,0.131,5.107,0.736
31207,1,1.079456,0.162,4.391,0.664
31208,1,1.079491,0.142,4.825,0.712
31209,1,1.079525,0.149,4.677,0.697
31210,1,1.079560,0.151,4.702,0.69
31211,1,1.079595,0.142,4.86,0.714
31212,1,1.079629,0.182,4.036,0.621
31213,1,1.079664,0.167,4.288,0.649
31214,1,1.079698,0.159,4.503,0.672
31215,1,1.079733,0.148,4.747,0.697
31216,1,1.079768,0.153,4.6,0.686
31217,1,1.079802,0.122,5.178,0.756
31218,1,1.079837,0.147,4.726,0.703
31219,1,1.079871,0.138,4.91,0.716
31220,1,1.079906,0.141,4.811,0.711
31221,1,1.079941,0.151,4.72,0.693
31222,1,1.079975,0.158,4.476,0.676
31223,1,1.080010,0.19,3.906,0.61
31224,1,1.080044,0.159,4.486,0.671
31225,1,1.080079,0.166,4.386,0.659
31226,1,1.080113,0.134,5.011,0.732
31227,1,1.080148,0.134,4.956,0.726
31228,1,1.080183,0.161,4.464,0.677
31229,1,1.080217,0.133,5.014,0.739
31230,1,1.080252,0.128,5.118,0.735
31231,1,1.080286,0.139,4.869,0.717
31232,1,1.080321,0.162,4.478,0.665
31233,1,1.080356,0.152,4.651,0.69
31234,1,1.080390,0.103,5.623,0.794
31235,1,1.080425,0.157,4.489,0.672
31236,1,1.080459,0.156,4.505,0.673
31237,1,1.080494,0.165,4.433,0.66
31238,1,1.080529,0.179,4.098,0.636
31239,1,1.080563,0.116,5.374,0.759
31240,1,1.080598,0.127,5.109,0.743
31241,1,1.080632,0.184,3.903,0.619
31242,1,1.080667,0.202,3.613,0.588
31243,1,1.080702,0.185,3.892,0.617
31244,1,1.080736,0.131,5.012,0.735
31245,1,1.080771,0.158,4.544,0.677
31246,1,1.080805,0.163,4.477,0.662
31247,1,1.080840,0.139,4.889,0.717
31248,1,1.080874,0.13,5.103,0.729
31249,1,1.080909,0.148,4.653,0.694
31250,1,1.080944,0.164,4.341,0.658
31251,1,1.080978,0.174,4.242,0.629
31252,1,1.081013,0.119,5.303,0.752
31253,1,1.081047,0.126,5.13,0.75
31254,1,1.081082,0.185,3.914,0.609
31255,1,1.081117,0.152,4.651,0.689
31256,1,1.081151,0.161,4.476,0.668
31257,1,1.081186,0.152,4.602,0.689
31258,1,1.081220,0.136,4.9,0.73
31259,1,1.081255,0.136,4.928,0.735
31260,1,1.081290,0.149,4.601,0.696
31261,1,1.081324,0.18,4.065,0.622
31262,1,1.081359,0.113,5.393,0.775
31263,1,1.081393,0.311,3.318,0.511
31264,1,1.081428,0.13,5.004,0.737
31265,1,1.081463,0.159,4.479,0.669
31266,1,1.081497,0.19,3.871,0.598
31267,1,1.081532,0.136,4.984,0.725
31268,1,1.081566,0.126,5.145,0.752
31269,1,1.081601,0.147,4.68,0.701
31270,1,1.081635,0.115,5.392,0.777
31271,1,1.081670,0.161,4.336,0.672
31272,1,1.081705,0.141,4.899,0.711
31273,1,1.081739,0.113,5.384,0.777
31274,1,1.081774,0.203,3.655,0.569
31275,1,1.081808,0.145,4.802,0.699
31276,1,1.081843,0.134,4.982,0.728
31277,1,1.081878,0.167,4.318,0.653
31278,1,1.081912,0.164,4.323,0.656
31279,1,1.081947,0.134,4.91,0.735
31280,1,1.081981,0.112,5.455,0.763
31281,1,1.082016,0.165,4.375,0.662
31282,1,1.082051,0.145,4.827,0.704
31283,1,1.082085,0.163,4.359,0.665
31284,1,1.082120,0.13,4.999,0.734
31285,1,1.082154,0.176,4.04,0.633
31286,1,1.082189,0.181,4.029,0.62
31287,1,1.082224,0.154,4.536,0.686
31288,1,1.082258,0.148,4.648,0.679
31289,1,1.082293,0.157,4.821,0.7
31290,1,1.082327,0.164,4.356,0.658
31291,1,1.082362,0.114,5.398,0.773
31292,1,1.082396,0.159,4.473,0.663
31293,1,1.082431,0.166,4.358,0.651
31294,1,1.082466,0.149,4.665,0.69
31295,1,1.082500,0.123,5.104,0.764
31296,1,1.082535,0.116,5.311,0.769
31297,1,1.082569,0.15,4.608,0.695
31298,1,1.082604,0.173,4.169,0.646
31299,1,1.082639,0.155,4.485,0.678
31300,1,1.082673,0.137,4.872,0.716
31301,1,1.082708,0.168,4.3,0.644
31302,1,1.082742,0.176,4.079,0.636
31303,1,1.082777,0.165,4.337,0.652
31304,1,1.082812,0.159,4.484,0.672
31305,1,1.082846,0.141,4.871,0.702
31306,1,1.082881,0.133,4.955,0.727
31307,1,1.082915,0.167,4.261,0.655
31308,1,1.082950,0.113,5.277,0.769
31309,1,1.082985,0.148,4.578,0.697
31310,1,1.083019,0.162,4.349,0.659
31311,1,1.083054,0.128,4.985,0.735
31312,1,1.083088,0.156,4.648,0.679
31313,1,1.083123,0.141,4.865,0.714
31314,1,1.083157,0.13,4.978,0.741
31315,1,1.083192,0.141,4.853,0.716
31316,1,1.083227,0.148,4.618,0.701
31317,1,1.083261,0.153,4.568,0.686
31318,1,1.083296,0.17,4.282,0.638
31319,1,1.083330,0.162,4.407,0.669
31320,1,1.083365,0.142,4.822,0.707
31321,1,1.083400,0.12,5.181,0.756
31322,1,1.083434,0.166,4.573,0.688
31323,1,1.083469,0.134,4.957,0.727
31324,1,1.083503,0.177,4.149,0.622
31325,1,1.083538,0.141,4.831,0.706
31326,1,1.083573,0.138,4.894,0.721
31327,1,1.083607,0.173,4.21,0.643
31328,1,1.083642,0.154,4.492,0.677
31329,1,1.083676,0.138,4.789,0.727
31330,1,1.083711,0.163,4.394,0.66
31331,1,1.083746,0.123,5.187,0.746
31332,1,1.083780,0.181,4.031,0.618
31333,1,1.083815,0.164,4.318,0.667
31334,1,1.083849,0.144,4.711,0.702
31335,1,1.083884,0.104,5.609,0.799
31336,1,1.083919,0.152,4.772,0.676
31337,1,1.083953,0.164,4.358,0.654
31338,1,1.083988,0.127,5.006,0.743
31339,1,1.084022,0.122,5.188,0.753
31340,1,1.084057,0.127,5.044,0.745
31341,1,1.084091,0.128,5.029,0.746
31342,1,1.084126,0.159,4.457,0.675
31343,1,1.084161,0.141,4.731,0.71
31344,1,1.084195,0.134,4.97,0.73
31345,1,1.084230,0.162,4.398,0.673
31346,1,1.084264,0.147,4.729,0.697
31347,1,1.084299,0.152,4.631,0.686
31348,1,1.084334,0.141,4.804,0.714
31349,1,1.084368,0.141,4.79,0.706
31350,1,1.084403,0.131,5.018,0.739
31351,1,1.084437,0.14,4.801,0.707
31352,1,1.084472,0.151,4.592,0.692
31353,1,1.084507,0.166,4.269,0.654
31354,1,1.084541,0.147,4.753,0.7
31355,1,1.084576,0.138,4.914,0.717
31356,1,1.084610,0.161,4.413,0.672
31357,1,1.084645,0.127,5.136,0.74
31358,1,1.084680,0.175,4.175,0.635
31359,1,1.084714,0.1,5.628,0.804
31360,1,1.084749,0.16,4.411,0.67
31361,1,1.084783,0.144,4.786,0.717
31362,1,1.084818,0.149,4.67,0.687
31363,1,1.084852,0.148,4.727,0.693
31364,1,1.084887,0.164,4.351,0.662
31365,1,1.084922,0.13,5.024,0.736
31366,1,1.084956,0.185,3.906,0.613
31367,1,1.084991,0.153,4.638,0.674
31368,1,1.085025,0.18,3.975,0.624
31369,1,1.085060,0.153,4.633,0.697
31370,1,1.085095,0.157,4.59,0.679
31371,1,1.085129,0.134,4.979,0.719
31372,1,1.085164,0.111,5.445,0.783
31373,1,1.085198,0.158,4.46,0.68
31374,1,1.085233,0.119,5.271,0.767
31375,1,1.085268,0.153,4.57,0.687
31376,1,1.085302,0.14,4.912,0.713
31377,1,1.085337,0.155,4.449,0.689
31378,1,1.085371,0.149,4.695,0.693
31379,1,1.085406,0.135,4.934,0.723
31380,1,1.085441,0.181,3.959,0.617
31381,1,1.085475,0.172,4.133,0.643
31382,1,1.085510,0.138,4.934,0.72
31383,1,1.085544,0.144,4.775,0.7
31384,1,1.085579,0.127,5.103,0.745
31385,1,1.085613,0.177,4.038,0.628
31386,1,1.085648,0.122,5.207,0.752
31387,1,1.085683,0.124,5.135,0.737
31388,1,1.085717,0.167,4.302,0.651
31389,1,1.085752,0.123,5.193,0.753
31390,1,1.085786,0.132,4.946,0.738
31391,1,1.085821,0.173,4.161,0.63
31392,1,1.085856,0.154,4.597,0.681
31393,1,1.085890,0.144,4.739,0.709
31394,1,1.085925,0.118,5.21,0.753
31395,1,1.085959,0.134,5.009,0.727
31396,1,1.085994,0.159,4.486,0.67
31397,1,1.086029,0.174,4.129,0.641
31398,1,1.086063,0.134,4.935,0.725
31399,1,1.086098,0.202,3.666,0.577
31400,1,1.086132,0.123,5.127,0.749
31401,1,1.086167,0.175,4.179,0.636
31402,1,1.086202,0.181,3.972,0.619
31403,1,1.086236,0.15,4.679,0.69
31404,1,1.086271,0.166,4.289,0.652
31405,1,1.086305,0.159,4.423,0.675
31406,1,1.086340,0.159,4.406,0.675
31407,1,1.086374,0.143,4.714,0.71
31408,1,1.086409,0.167,4.278,0.65
31409,1,1.086444,0.18,4.119,0.624
31410,1,1.086478,0.165,4.349,0.658
31411,1,1.086513,0.163,4.338,0.665
31412,1,1.086547,0.137,4.963,0.713
31413,1,1.086582,0.121,5.221,0.76
31414,1,1.086617,0.163,4.387,0.659
31415,1,1.086651,0.149,4.681,0.69
31416,1,1.086686,0.145,4.773,0.7
31417,1,1.086720,0.156,4.525,0.69
31418,1,1.086755,0.167,4.243,0.659
31419,1,1.086790,0.173,4.12,0.635
31420,1,1.086824,0.148,4.68,0.686
31421,1,1.086859,0.163,4.334,0.656
31422,1,1.086893,0.182,4.065,0.616
31423,1,1.086928,0.163,4.332,0.66
31424,1,1.086963,0.188,3.907,0.601
31425,1,1.086997,0.128,5.083,0.746
31426,1,1.087032,0.118,5.307,0.763
31427,1,1.087066,0.109,5.46,0.786
31428,1,1.087101,0.138,4.783,0.716
31429,1,1.087135,0.159,4.393,0.669
31430,1,1.087170,0.143,4.933,0.699
31431,1,1.087205,0.132,5.001,0.729
31432,1,1.087239,0.093,5.801,0.814
31433,1,1.087274,0.149,4.639,0.698
31434,1,1.087308,0.139,4.865,0.718
31435,1,1.087343,0.163,4.374,0.668
31436,1,1.087378,0.164,4.342,0.66
31437,1,1.087412,0.152,4.587,0.684
31438,1,1.087447,0.18,4.029,0.627
31439,1,1.087481,0.17,4.277,0.645
31440,1,1.087516,0.134,4.991,0.725
31441,1,1.087551,0.145,4.731,0.71
31442,1,1.087585,0.134,4.961,0.718
31443,1,1.087620,0.127,5.046,0.742
31444,1,1.087654,0.113,5.309,0.774
31445,1,1.087689,0.123,5.105,0.752
31446,1,1.087724,0.164,4.4,0.674
31447,1,1.087758,0.141,4.797,0.716
31448,1,1.087793,0.127,5.147,0.744
31449,1,1.087827,0.127,5.104,0.744
31450,1,1.087862,0.142,4.76,0.709
31451,1,1.087897,0.147,4.731,0.695
31452,1,1.087931,0.142,4.733,0.702
31453,1,1.087966,0.17,4.216,0.645
31454,1,1.088000,0.164,4.395,0.663
31455,1,1.088035,0.175,4.212,0.63
31456,1,1.088069,0.183,3.962,0.62
31457,1,1.088104,0.123,5.204,0.75
31458,1,1.088139,0.171,4.168,0.644
31459,1,1.088173,0.149,4.663,0.687
31460,1,1.088208,0.138,4.895,0.713
31461,1,1.088242,0.148,4.59,0.682
31462,1,1.088277,0.177,4.12,0.628
31463,1,1.088312,0.131,4.97,0.734
31464,1,1.088346,0.12,5.279,0.759
31465,1,1.088381,0.134,4.92,0.727
31466,1,1.088415,0.118,5.235,0.764
31467,1,1.088450,0.131,5.0,0.735
31468,1,1.088485,0.13,4.982,0.736
31469,1,1.088519,0.163,4.285,0.659
31470,1,1.088554,0.18,4.055,0.623
31471,1,1.088588,0.111,5.462,0.772
31472,1,1.088623,0.172,4.176,0.641
31473,1,1.088658,0.106,5.587,0.783
31474,1,1.088692,0.175,4.162,0.631
31475,1,1.088727,0.156,4.437,0.67
31476,1,1.088761,0.116,5.343,0.764
31477,1,1.088796,0.184,4.035,0.61
31478,1,1.088830,0.169,4.165,0.639
31479,1,1.088865,0.148,4.655,0.691
31480,1,1.088900,0.107,5.613,0.782
31481,1,1.088934,0.134,4.865,0.723
31482,1,1.088969,0.155,4.6,0.677
31483,1,1.089003,0.158,4.486,0.672
31484,1,1.089038,0.164,4.313,0.669
31485,1,1.089073,0.144,4.779,0.704
31486,1,1.089107,0.152,4.619,0.681
31487,1,1.089142,0.183,3.994,0.619
31488,1,1.089176,0.136,4.96,0.722
31489,1,1.089211,0.172,4.147,0.647
31490,1,1.089246,0.133,5.163,0.732
31491,1,1.089280,0.143,4.804,0.705
31492,1,1.089315,0.164,4.362,0.663
31493,1,1.089349,0.12,5.238,0.756
31494,1,1.089384,0.163,4.316,0.659
31495,1,1.089419,0.142,4.841,0.7
31496,1,1.089453,0.116,5.306,0.759
31497,1,1.089488,0.117,5.317,0.762
31498,1,1.089522,0.144,4.793,0.709
31499,1,1.089557,0.169,4.06,0.692
31500,1,1.089591,0.13,5.112,0.73
31501,1,1.089626,0.181,4.017,0.617
31502,1,1.089661,0.156,4.445,0.675
31503,1,1.089695,0.166,4.32,0.653
31504,1,1.089730,0.134,5.028,0.728
31505,1,1.089764,0.134,4.951,0.733
31506,1,1.089799,0.172,4.147,0.641
31507,1,1.089834,0.138,4.883,0.719
31508,1,1.089868,0.161,4.414,0.66
31509,1,1.089903,0.119,5.262,0.763
31510,1,1.089937,0.164,4.439,0.65
31511,1,1.089972,0.169,4.274,0.65
31512,1,1.090007,0.155,4.463,0.684
31513,1,1.090041,0.149,4.629,0.697
31514,1,1.090076,0.16,4.492,0.664
31515,1,1.090110,0.155,4.521,0.687
31516,1,1.090145,0.163,4.411,0.658
31517,1,1.090180,0.159,4.375,0.667
31518,1,1.090214,0.147,4.679,0.69
31519,1,1.090249,0.184,3.931,0.616
31520,1,1.090283,0.143,4.822,0.706
31521,1,1.090318,0.14,4.833,0.715
31522,1,1.090352,0.146,4.696,0.696
31523,1,1.090387,0.161,4.406,0.657
31524,1,1.090422,0.171,4.206,0.649
31525,1,1.090456,0.177,4.132,0.637
31526,1,1.090491,0.13,5.089,0.731
31527,1,1.090525,0.155,4.501,0.679
31528,1,1.090560,0.188,3.936,0.594
31529,1,1.090595,0.134,4.917,0.723
31530,1,1.090629,0.166,4.28,0.666
31531,1,1.090664,0.124,5.201,0.741
31532,1,1.090698,0.188,3.895,0.602
31533,1,1.090733,0.126,5.131,0.752
31534,1,1.090768,0.076,6.168,0.858
31535,1,1.090802,0.162,4.368,0.657
31536,1,1.090837,0.156,4.434,0.671
31537,1,1.090871,0.163,4.33,0.658
31538,1,1.090906,0.125,5.114,0.753
31539,1,1.090941,0.145,4.776,0.705
31540,1,1.090975,0.107,5.526,0.793
31541,1,1.091010,0.168,4.297,0.651
31542,1,1.091044,0.181,4.013,0.621
31543,1,1.091079,0.127,5.095,0.747
31544,1,1.091113,0.087,5.983,0.831
31545,1,1.091148,0.108,5.506,0.781
31546,1,1.091183,0.15,4.643,0.691
31547,1,1.091217,0.155,4.562,0.683
31548,1,1.091252,0.15,4.577,0.697
31549,1,1.091286,0.144,4.731,0.705
31550,1,1.091321,0.148,4.639,0.696
31551,1,1.091356,0.153,4.636,0.686
31552,1,1.091390,0.126,5.064,0.742
31553,1,1.091425,0.163,4.399,0.664
31554,1,1.091459,0.152,4.621,0.691
31555,1,1.091494,0.159,4.399,0.672
31556,1,1.091529,0.138,4.882,0.725
31557,1,1.091563,0.139,4.861,0.718
31558,1,1.091598,0.136,4.86,0.719
31559,1,1.091632,0.14,4.806,0.72
31560,1,1.091667,0.166,4.336,0.657
31561,1,1.091702,0.159,4.348,0.676
31562,1,1.091736,0.173,4.178,0.643
31563,1,1.091771,0.133,4.965,0.725
31564,1,1.091805,0.152,4.573,0.685
31565,1,1.091840,0.183,3.999,0.617
31566,1,1.091875,0.135,4.883,0.722
31567,1,1.091909,0.156,4.556,0.68
31568,1,1.091944,0.142,4.726,0.702
31569,1,1.091978,0.168,4.285,0.656
31570,1,1.092013,0.164,4.415,0.659
31571,1,1.092047,0.155,4.506,0.684
31572,1,1.092082,0.116,5.272,0.758
31573,1,1.092117,0.159,4.442,0.669
31574,1,1.092151,0.163,4.395,0.66
31575,1,1.092186,0.166,4.321,0.654
31576,1,1.092220,0.144,4.744,0.703
31577,1,1.092255,0.17,4.218,0.638
31578,1,1.092290,0.129,5.077,0.743
31579,1,1.092324,0.143,4.817,0.712
31580,1,1.092359,0.18,3.986,0.626
31581,1,1.092393,0.158,4.539,0.669
31582,1,1.092428,0.12,5.23,0.762
31583,1,1.092463,0.169,4.216,0.647
31584,1,1.092497,0.159,4.431,0.675
31585,1,1.092532,0.159,4.449,0.68
31586,1,1.092566,0.147,4.751,0.701
31587,1,1.092601,0.166,4.327,0.655
31588,1,1.092636,0.161,4.468,0.665
31589,1,1.092670,0.131,5.015,0.732
31590,1,1.092705,0.148,4.637,0.7
31591,1,1.092739,0.138,4.899,0.72
31592,1,1.092774,0.109,5.49,0.789
31593,1,1.092808,0.164,4.406,0.664
31594,1,1.092843,0.086,5.899,0.831
31595,1,1.092878,0.152,4.547,0.685
31596,1,1.092912,0.137,4.877,0.728
31597,1,1.092947,0.143,4.843,0.707
31598,1,1.092981,0.177,4.131,0.625
31599,1,1.093016,0.119,5.273,0.763
31600,1,1.093051,0.163,4.333,0.662
31601,1,1.093085,0.164,4.292,0.652
31602,1,1.093120,0.173,4.001,0.619
31603,1,1.093154,0.202,3.641,0.575
31604,1,1.093189,0.158,4.443,0.675
31605,1,1.093224,0.132,4.912,0.735
31606,1,1.093258,0.144,4.748,0.7
31607,1,1.093293,0.15,4.593,0.691
31608,1,1.093327,0.159,4.44,0.671
31609,1,1.093362,0.14,4.933,0.716
31610,1,1.093397,0.151,4.543,0.688
31611,1,1.093431,0.158,4.585,0.673
31612,1,1.093466,0.138,4.977,0.716
31613,1,1.093500,0.163,4.838,0.712
31614,1,1.093535,0.159,4.463,0.674
31615,1,1.093569,0.142,4.713,0.702
31616,1,1.093604,0.153,4.656,0.685
31617,1,1.093639,0.133,5.062,0.732
31618,1,1.093673,0.173,4.153,0.638
31619,1,1.093708,0.123,5.102,0.748
31620,1,1.093742,0.188,3.881,0.598
31621,1,1.093777,0.13,4.94,0.74
31622,1,1.093812,0.091,5.941,0.82
31623,1,1.093846,0.159,4.429,0.66
31624,1,1.093881,0.131,5.017,0.737
31625,1,1.093915,0.158,4.345,0.666
31626,1,1.093950,0.109,5.573,0.778
31627,1,1.093985,0.142,4.758,0.71
31628,1,1.094019,0.143,4.767,0.707
31629,1,1.094054,0.156,4.466,0.682
31630,1,1.094088,0.127,5.121,0.745
31631,1,1.094123,0.181,4.032,0.621
31632,1,1.094158,0.127,5.077,0.745
31633,1,1.094192,0.2,3.696,0.572
31634,1,1.094227,0.177,4.065,0.636
31635,1,1.094261,0.128,5.134,0.743
31636,1,1.094296,0.12,5.223,0.751
31637,1,1.094330,0.16,4.419,0.663
31638,1,1.094365,0.181,4.028,0.611
31639,1,1.094400,0.134,4.957,0.731
31640,1,1.094434,0.148,4.694,0.7
31641,1,1.094469,0.125,5.183,0.749
31642,1,1.094503,0.175,4.184,0.639
31643,1,1.094538,0.144,4.862,0.707
31644,1,1.094573,0.167,4.275,0.648
31645,1,1.094607,0.145,4.737,0.703
31646,1,1.094642,0.137,4.935,0.717
31647,1,1.094676,0.124,5.147,0.744
31648,1,1.094711,0.133,4.987,0.725
31649,1,1.094746,0.15,4.629,0.692
31650,1,1.094780,0.144,4.703,0.704
31651,1,1.094815,0.138,4.887,0.715
31652,1,1.094849,0.095,5.87,0.806
31653,1,1.094884,0.166,4.299,0.664
31654,1,1.094919,0.155,4.595,0.678
31655,1,1.094953,0.169,4.278,0.644
31656,1,1.094988,0.164,4.286,0.661
31657,1,1.095022,0.141,4.835,0.711
31658,1,1.095057,0.122,5.165,0.758
31659,1,1.095091,0.171,4.268,0.651
31660,1,1.095126,0.13,5.151,0.74
31661,1,1.095161,0.155,4.585,0.688
31662,1,1.095195,0.133,4.997,0.725
31663,1,1.095230,0.164,4.365,0.661
31664,1,1.095264,0.139,4.904,0.712
31665,1,1.095299,0.165,4.302,0.654
31666,1,1.095334,0.134,4.991,0.734
31667,1,1.095368,0.167,4.254,0.651
31668,1,1.095403,0.138,4.902,0.712
31669,1,1.095437,0.144,4.716,0.707
31670,1,1.095472,0.121,5.106,0.749
31671,1,1.095507,0.103,5.633,0.795
31672,1,1.095541,0.168,4.306,0.648
31673,1,1.095576,0.172,4.195,0.635
31674,1,1.095610,0.159,4.478,0.673
31675,1,1.095645,0.127,5.128,0.74
31676,1,1.095680,0.132,4.979,0.739
31677,1,1.095714,0.138,4.849,0.725
31678,1,1.095749,0.123,5.129,0.756
31679,1,1.095783,0.13,5.027,0.738
31680,1,1.095818,0.167,4.28,0.645
31681,1,1.095853,0.175,4.15,0.628
31682,1,1.095887,0.172,4.132,0.647
31683,1,1.095922,0.115,5.31,0.768
31684,1,1.095956,0.151,4.483,0.691
31685,1,1.095991,0.15,4.659,0.692
31686,1,1.096025,0.166,4.24,0.655
31687,1,1.096060,0.138,5.028,0.712
31688,1,1.096095,0.141,4.859,0.712
31689,1,1.096129,0.158,4.487,0.675
31690,1,1.096164,0.169,4.239,0.646
31691,1,1.096198,0.152,4.64,0.689
31692,1,1.096233,0.137,4.965,0.721
31693,1,1.096268,0.116,5.405,0.762
31694,1,1.096302,0.113,5.391,0.78
31695,1,1.096337,0.175,4.16,0.635
31696,1,1.096371,0.171,4.174,0.643
31697,1,1.096406,0.135,4.952,0.724
31698,1,1.096441,0.136,4.99,0.741
31699,1,1.096475,0.116,5.293,0.762
31700,1,1.096510,0.114,5.393,0.767
31701,1,1.096544,0.163,4.344,0.661
31702,1,1.096579,0.127,5.062,0.74
31703,1,1.096614,0.151,4.755,0.714
31704,1,1.096648,0.107,5.491,0.79
31705,1,1.096683,0.14,4.846,0.713
31706,1,1.096717,0.163,4.438,0.665
