global_step,epoch,epoch_frac,train/loss,train/accept_len,train/accept_rate
15808,1,1.679915,0.149,4.33,0.665
15809,1,1.680021,0.15,4.302,0.659
15810,1,1.680128,0.146,4.383,0.667
15811,1,1.680234,0.147,4.331,0.669
15812,1,1.680340,0.151,4.257,0.66
15813,1,1.680446,0.131,4.703,0.703
15814,1,1.680553,0.144,4.441,0.672
15815,1,1.680659,0.147,4.352,0.668
15816,1,1.680765,0.134,4.621,0.698
15817,1,1.680871,0.134,4.65,0.696
15818,1,1.680978,0.118,5.03,0.738
15819,1,1.681084,0.157,4.129,0.641
15820,1,1.681190,0.117,5.056,0.736
15821,1,1.681296,0.151,4.327,0.654
15822,1,1.681403,0.156,4.113,0.645
15823,1,1.681509,0.141,4.476,0.685
15824,1,1.681615,0.152,4.264,0.66
15825,1,1.681722,0.163,4.037,0.63
15826,1,1.681828,0.133,4.692,0.705
15827,1,1.681934,0.145,4.371,0.671
15828,1,1.682040,0.132,4.68,0.701
15829,1,1.682147,0.15,4.299,0.665
15830,1,1.682253,0.153,4.207,0.644
15831,1,1.682359,0.136,4.644,0.696
15832,1,1.682465,0.154,4.192,0.648
15833,1,1.682572,0.147,4.361,0.67
15834,1,1.682678,0.139,4.505,0.686
15835,1,1.682784,0.152,4.257,0.655
15836,1,1.682891,0.13,4.75,0.709
15837,1,1.682997,0.149,4.302,0.664
15838,1,1.683103,0.154,4.195,0.646
15839,1,1.683209,0.142,4.529,0.684
15840,1,1.683316,0.134,4.65,0.693
15841,1,1.683422,0.142,4.437,0.676
15842,1,1.683528,0.139,4.57,0.682
15843,1,1.683634,0.127,4.83,0.712
15844,1,1.683741,0.13,4.749,0.71
15845,1,1.683847,0.127,4.801,0.719
15846,1,1.683953,0.123,4.868,0.728
15847,1,1.684060,0.136,4.555,0.697
15848,1,1.684166,0.134,4.636,0.701
15849,1,1.684272,0.155,4.172,0.646
15850,1,1.684378,0.125,4.87,0.724
15851,1,1.684485,0.158,4.12,0.636
15852,1,1.684591,0.133,4.626,0.699
15853,1,1.684697,0.174,4.207,0.641
15854,1,1.684803,0.147,4.359,0.665
15855,1,1.684910,0.153,4.282,0.653
15856,1,1.685016,0.115,5.058,0.745
15857,1,1.685122,0.153,4.218,0.652
15858,1,1.685228,0.132,4.704,0.703
15859,1,1.685335,0.134,4.634,0.7
15860,1,1.685441,0.137,4.61,0.696
15861,1,1.685547,0.134,4.664,0.7
15862,1,1.685654,0.145,4.433,0.671
15863,1,1.685760,0.159,4.061,0.638
15864,1,1.685866,0.128,4.823,0.714
15865,1,1.685972,0.138,4.558,0.689
15866,1,1.686079,0.137,4.614,0.694
15867,1,1.686185,0.141,4.532,0.685
15868,1,1.686291,0.154,4.223,0.653
15869,1,1.686397,0.153,4.207,0.649
15870,1,1.686504,0.141,4.482,0.681
15871,1,1.686610,0.144,4.387,0.675
15872,1,1.686716,0.119,4.996,0.734
15873,1,1.686823,0.141,4.5,0.691
15874,1,1.686929,0.139,4.504,0.691
15875,1,1.687035,0.142,4.455,0.677
15876,1,1.687141,0.131,4.667,0.706
15877,1,1.687248,0.1,5.399,0.786
15878,1,1.687354,0.134,4.627,0.698
15879,1,1.687460,0.131,4.667,0.71
15880,1,1.687566,0.156,4.093,0.643
15881,1,1.687673,0.139,4.538,0.688
15882,1,1.687779,0.143,4.408,0.675
15883,1,1.687885,0.119,5.038,0.738
15884,1,1.687991,0.136,4.568,0.694
15885,1,1.688098,0.134,4.631,0.698
15886,1,1.688204,0.138,4.569,0.686
15887,1,1.688310,0.13,4.75,0.71
15888,1,1.688417,0.138,4.557,0.691
15889,1,1.688523,0.112,5.19,0.755
15890,1,1.688629,0.15,4.272,0.657
15891,1,1.688735,0.123,4.849,0.724
15892,1,1.688842,0.146,4.409,0.67
15893,1,1.688948,0.15,4.206,0.66
15894,1,1.689054,0.144,4.439,0.673
15895,1,1.689160,0.121,4.903,0.732
15896,1,1.689267,0.146,4.43,0.671
15897,1,1.689373,0.159,4.069,0.636
15898,1,1.689479,0.161,4.058,0.633
15899,1,1.689586,0.127,4.826,0.713
15901,1,1.689798,0.125,4.893,0.722
15902,1,1.689904,0.124,4.897,0.729
15903,1,1.690011,0.139,4.562,0.69
15904,1,1.690117,0.142,4.453,0.683
15905,1,1.690223,0.158,4.128,0.636
15906,1,1.690329,0.144,4.44,0.673
15907,1,1.690436,0.142,4.478,0.685
15908,1,1.690542,0.146,4.5,0.684
15909,1,1.690648,0.127,4.818,0.715
15910,1,1.690755,0.147,4.376,0.67
15911,1,1.690861,0.135,4.651,0.694
15912,1,1.690967,0.134,4.654,0.701
15913,1,1.691073,0.143,4.412,0.676
15914,1,1.691180,0.138,4.573,0.686
15915,1,1.691286,0.151,4.296,0.654
15916,1,1.691392,0.146,4.383,0.669
15917,1,1.691498,0.139,4.559,0.684
15918,1,1.691605,0.13,4.756,0.709
15919,1,1.691711,0.129,4.771,0.713
15920,1,1.691817,0.137,4.546,0.691
15921,1,1.691923,0.138,4.539,0.687
15922,1,1.692030,0.12,4.955,0.73
15923,1,1.692136,0.129,4.783,0.716
15924,1,1.692242,0.134,4.646,0.702
15925,1,1.692349,0.134,4.654,0.694
15926,1,1.692455,0.165,4.008,0.625
15927,1,1.692561,0.137,4.621,0.691
15928,1,1.692667,0.135,4.625,0.695
15929,1,1.692774,0.131,4.718,0.705
15930,1,1.692880,0.129,4.795,0.714
15931,1,1.692986,0.133,4.665,0.703
15932,1,1.693092,0.14,4.54,0.69
15933,1,1.693199,0.134,4.651,0.699
15934,1,1.693305,0.133,4.68,0.701
15935,1,1.693411,0.133,4.634,0.702
15936,1,1.693518,0.128,4.773,0.715
15937,1,1.693624,0.14,4.517,0.682
15938,1,1.693730,0.147,4.285,0.664
15939,1,1.693836,0.119,4.947,0.732
15940,1,1.693943,0.138,4.468,0.688
15941,1,1.694049,0.134,4.653,0.697
15942,1,1.694155,0.131,4.706,0.707
15943,1,1.694261,0.144,4.41,0.675
15944,1,1.694368,0.162,4.056,0.631
15945,1,1.694474,0.131,4.689,0.704
15946,1,1.694580,0.144,4.389,0.675
15947,1,1.694687,0.128,4.775,0.716
15948,1,1.694793,0.144,4.399,0.673
15949,1,1.694899,0.151,4.32,0.658
15950,1,1.695005,0.139,4.543,0.69
15951,1,1.695112,0.123,4.9,0.723
15952,1,1.695218,0.137,4.585,0.691
15953,1,1.695324,0.122,4.93,0.734
15954,1,1.695430,0.153,4.231,0.654
15955,1,1.695537,0.138,4.552,0.695
15956,1,1.695643,0.152,4.291,0.659
15957,1,1.695749,0.123,4.912,0.72
15958,1,1.695855,0.142,4.486,0.681
15959,1,1.695962,0.153,4.277,0.652
15960,1,1.696068,0.136,4.55,0.689
15961,1,1.696174,0.137,4.616,0.696
15962,1,1.696281,0.144,4.44,0.677
15963,1,1.696387,0.138,4.633,0.688
15964,1,1.696493,0.153,4.253,0.656
15965,1,1.696599,0.15,4.287,0.663
15966,1,1.696706,0.142,4.531,0.68
15967,1,1.696812,0.126,4.814,0.718
15968,1,1.696918,0.143,4.407,0.678
15969,1,1.697024,0.147,4.335,0.67
15970,1,1.697131,0.134,4.659,0.696
15971,1,1.697237,0.137,4.601,0.696
15972,1,1.697343,0.165,3.959,0.618
15973,1,1.697450,0.14,4.495,0.684
15974,1,1.697556,0.14,4.5,0.681
15975,1,1.697662,0.127,4.79,0.716
15976,1,1.697768,0.138,4.566,0.688
15977,1,1.697875,0.155,4.189,0.645
15978,1,1.697981,0.153,4.179,0.656
15979,1,1.698087,0.126,4.783,0.715
15980,1,1.698193,0.134,4.634,0.693
15981,1,1.698300,0.162,4.022,0.631
15982,1,1.698406,0.147,4.334,0.668
15983,1,1.698512,0.139,4.578,0.689
15984,1,1.698618,0.153,4.206,0.648
15985,1,1.698725,0.131,4.739,0.711
15986,1,1.698831,0.135,4.602,0.691
15987,1,1.698937,0.132,4.696,0.704
15988,1,1.699044,0.155,4.184,0.645
15989,1,1.699150,0.131,4.701,0.705
15990,1,1.699256,0.132,4.679,0.703
15991,1,1.699362,0.136,4.59,0.691
15992,1,1.699469,0.15,4.261,0.661
15993,1,1.699575,0.142,4.484,0.677
15994,1,1.699681,0.145,4.361,0.671
15995,1,1.699787,0.161,4.063,0.63
15996,1,1.699894,0.15,4.346,0.661
15997,1,1.700000,0.116,5.033,0.743
15998,1,1.700106,0.153,4.256,0.646
15999,1,1.700213,0.131,4.684,0.696
16000,1,1.700319,0.134,4.658,0.697
16001,1,1.700425,0.149,4.26,0.659
16002,1,1.700531,0.132,4.654,0.702
16003,1,1.700638,0.147,4.319,0.662
16004,1,1.700744,0.138,4.603,0.692
16005,1,1.700850,0.132,4.666,0.704
16006,1,1.700956,0.152,4.266,0.657
16007,1,1.701063,0.13,4.745,0.698
16008,1,1.701169,0.145,4.365,0.669
16009,1,1.701275,0.115,5.105,0.747
16010,1,1.701382,0.121,4.942,0.732
16011,1,1.701488,0.151,4.305,0.657
16012,1,1.701594,0.143,4.446,0.675
16013,1,1.701700,0.131,4.762,0.702
16014,1,1.701807,0.148,4.284,0.661
16015,1,1.701913,0.137,4.567,0.691
16016,1,1.702019,0.142,4.428,0.675
16017,1,1.702125,0.119,4.946,0.735
16018,1,1.702232,0.142,4.515,0.682
16019,1,1.702338,0.149,4.315,0.662
16020,1,1.702444,0.137,4.603,0.697
16021,1,1.702550,0.133,4.672,0.703
16022,1,1.702657,0.13,4.74,0.706
16023,1,1.702763,0.135,4.685,0.693
16024,1,1.702869,0.139,4.531,0.693
16025,1,1.702976,0.147,4.402,0.666
16026,1,1.703082,0.135,4.635,0.698
16027,1,1.703188,0.155,4.163,0.644
16028,1,1.703294,0.14,4.551,0.682
16029,1,1.703401,0.149,4.311,0.662
16030,1,1.703507,0.144,4.437,0.672
16031,1,1.703613,0.144,4.375,0.675
16032,1,1.703719,0.142,4.483,0.68
16033,1,1.703826,0.13,4.708,0.707
16034,1,1.703932,0.131,4.749,0.707
16035,1,1.704038,0.138,4.648,0.696
16036,1,1.704145,0.144,4.487,0.678
16037,1,1.704251,0.12,5.002,0.736
16038,1,1.704357,0.15,4.262,0.662
16039,1,1.704463,0.146,4.376,0.671
16040,1,1.704570,0.137,4.504,0.69
16041,1,1.704676,0.123,4.918,0.73
16042,1,1.704782,0.126,4.839,0.72
16043,1,1.704888,0.142,4.468,0.675
16044,1,1.704995,0.141,4.484,0.683
16045,1,1.705101,0.153,4.156,0.649
16046,1,1.705207,0.141,4.476,0.685
16047,1,1.705313,0.144,4.43,0.669
16048,1,1.705420,0.134,4.623,0.701
16049,1,1.705526,0.132,4.707,0.707
16050,1,1.705632,0.142,4.455,0.682
16051,1,1.705739,0.149,4.243,0.661
16052,1,1.705845,0.137,4.542,0.694
16053,1,1.705951,0.154,4.236,0.649
16054,1,1.706057,0.146,4.393,0.66
16055,1,1.706164,0.136,4.619,0.691
16056,1,1.706270,0.151,4.336,0.66
16057,1,1.706376,0.143,4.432,0.675
16058,1,1.706482,0.153,4.201,0.646
16059,1,1.706589,0.136,4.607,0.695
16060,1,1.706695,0.133,4.692,0.701
16061,1,1.706801,0.159,4.058,0.631
16062,1,1.706908,0.139,4.528,0.686
16063,1,1.707014,0.145,4.331,0.672
16064,1,1.707120,0.131,4.727,0.702
16065,1,1.707226,0.128,4.723,0.71
16066,1,1.707333,0.125,4.862,0.723
16067,1,1.707439,0.151,4.203,0.659
16068,1,1.707545,0.164,4.172,0.651
16069,1,1.707651,0.12,4.947,0.732
16070,1,1.707758,0.141,4.451,0.682
16071,1,1.707864,0.132,4.732,0.701
16072,1,1.707970,0.137,4.605,0.699
16073,1,1.708077,0.132,4.7,0.706
16074,1,1.708183,0.145,4.411,0.667
16075,1,1.708289,0.141,4.481,0.683
16076,1,1.708395,0.154,4.195,0.645
16077,1,1.708502,0.121,4.984,0.728
16078,1,1.708608,0.142,4.511,0.686
16079,1,1.708714,0.136,4.637,0.703
16080,1,1.708820,0.144,4.363,0.674
16081,1,1.708927,0.14,4.485,0.689
16082,1,1.709033,0.165,3.954,0.622
16083,1,1.709139,0.119,5.019,0.737
16084,1,1.709245,0.122,4.857,0.729
16085,1,1.709352,0.149,4.312,0.666
16086,1,1.709458,0.125,4.863,0.718
16087,1,1.709564,0.138,4.601,0.687
16088,1,1.709671,0.125,4.857,0.72
16089,1,1.709777,0.121,4.947,0.734
16090,1,1.709883,0.123,4.895,0.726
16091,1,1.709989,0.148,4.349,0.665
16092,1,1.710096,0.128,4.824,0.718
16093,1,1.710202,0.147,4.367,0.667
16094,1,1.710308,0.136,4.59,0.697
16095,1,1.710414,0.146,4.418,0.669
16096,1,1.710521,0.141,4.585,0.683
16097,1,1.710627,0.13,4.741,0.708
16098,1,1.710733,0.126,4.81,0.72
16099,1,1.710840,0.151,4.281,0.66
16100,1,1.710946,0.141,4.516,0.686
16101,1,1.711052,0.146,4.382,0.671
16102,1,1.711158,0.155,4.164,0.645
16103,1,1.711265,0.144,4.406,0.673
16104,1,1.711371,0.12,4.934,0.732
16105,1,1.711477,0.145,4.371,0.67
16106,1,1.711583,0.146,4.405,0.666
16107,1,1.711690,0.154,4.157,0.649
16108,1,1.711796,0.154,4.257,0.653
16109,1,1.711902,0.141,4.522,0.68
16110,1,1.712009,0.141,4.458,0.683
16111,1,1.712115,0.127,4.828,0.719
16112,1,1.712221,0.136,4.582,0.695
16113,1,1.712327,0.143,4.459,0.676
16114,1,1.712434,0.142,4.464,0.681
16115,1,1.712540,0.139,4.567,0.691
16116,1,1.712646,0.149,4.31,0.662
16117,1,1.712752,0.132,4.685,0.703
16118,1,1.712859,0.157,4.125,0.638
16119,1,1.712965,0.142,4.507,0.676
16120,1,1.713071,0.14,4.505,0.688
16121,1,1.713177,0.151,4.247,0.656
16122,1,1.713284,0.136,4.584,0.687
16123,1,1.713390,0.156,4.185,0.645
16124,1,1.713496,0.142,4.522,0.683
16125,1,1.713603,0.145,4.442,0.673
16126,1,1.713709,0.135,4.607,0.699
16127,1,1.713815,0.153,4.276,0.656
16128,1,1.713921,0.128,4.772,0.715
16129,1,1.714028,0.141,4.544,0.683
16130,1,1.714134,0.153,4.292,0.657
16131,1,1.714240,0.142,4.466,0.681
16132,1,1.714346,0.149,4.305,0.654
16133,1,1.714453,0.141,4.472,0.686
16134,1,1.714559,0.154,4.241,0.646
16135,1,1.714665,0.162,4.065,0.632
16136,1,1.714772,0.142,4.576,0.684
16137,1,1.714878,0.138,4.531,0.689
16138,1,1.714984,0.145,4.431,0.672
16139,1,1.715090,0.152,4.28,0.657
16140,1,1.715197,0.135,4.628,0.693
16141,1,1.715303,0.133,4.653,0.7
16142,1,1.715409,0.136,4.607,0.698
16143,1,1.715515,0.138,4.539,0.693
16144,1,1.715622,0.147,4.419,0.663
16145,1,1.715728,0.141,4.501,0.682
16146,1,1.715834,0.152,4.21,0.654
16147,1,1.715940,0.149,4.347,0.66
16148,1,1.716047,0.133,4.681,0.701
16149,1,1.716153,0.152,4.226,0.653
16150,1,1.716259,0.142,4.468,0.68
16151,1,1.716366,0.136,4.563,0.693
16152,1,1.716472,0.115,5.127,0.744
16153,1,1.716578,0.115,5.072,0.741
16154,1,1.716684,0.136,4.613,0.695
16155,1,1.716791,0.153,4.223,0.65
16156,1,1.716897,0.162,4.038,0.636
16157,1,1.717003,0.145,4.435,0.671
16158,1,1.717109,0.129,4.68,0.716
16159,1,1.717216,0.14,4.497,0.684
16160,1,1.717322,0.151,4.232,0.664
16161,1,1.717428,0.149,4.302,0.663
16162,1,1.717535,0.147,4.332,0.668
16163,1,1.717641,0.151,4.279,0.656
16164,1,1.717747,0.143,4.417,0.677
16165,1,1.717853,0.131,4.69,0.707
16166,1,1.717960,0.142,4.491,0.683
16167,1,1.718066,0.127,4.832,0.712
16168,1,1.718172,0.148,4.375,0.662
16169,1,1.718278,0.141,4.421,0.679
16170,1,1.718385,0.137,4.62,0.689
16171,1,1.718491,0.135,4.59,0.697
16172,1,1.718597,0.145,4.439,0.671
16173,1,1.718704,0.144,4.4,0.676
16174,1,1.718810,0.153,4.197,0.652
16175,1,1.718916,0.14,4.502,0.686
16176,1,1.719022,0.142,4.493,0.681
16177,1,1.719129,0.131,4.685,0.71
16178,1,1.719235,0.134,4.624,0.692
16179,1,1.719341,0.146,4.326,0.675
16180,1,1.719447,0.14,4.543,0.685
16181,1,1.719554,0.13,4.704,0.712
16182,1,1.719660,0.149,4.284,0.661
16183,1,1.719766,0.121,4.866,0.729
16184,1,1.719872,0.14,4.545,0.685
16185,1,1.719979,0.127,4.824,0.716
16186,1,1.720085,0.152,4.253,0.654
16187,1,1.720191,0.125,4.81,0.721
16188,1,1.720298,0.138,4.623,0.693
16189,1,1.720404,0.123,4.833,0.723
16190,1,1.720510,0.14,4.494,0.689
16191,1,1.720616,0.134,4.659,0.704
16192,1,1.720723,0.131,4.709,0.706
16193,1,1.720829,0.131,4.707,0.708
16194,1,1.720935,0.149,4.309,0.666
16195,1,1.721041,0.148,4.335,0.661
16196,1,1.721148,0.136,4.584,0.693
16197,1,1.721254,0.134,4.645,0.704
16198,1,1.721360,0.15,4.277,0.661
16199,1,1.721467,0.148,4.288,0.664
16200,1,1.721573,0.149,4.401,0.662
16201,1,1.721679,0.127,4.826,0.718
16202,1,1.721785,0.145,4.397,0.674
16203,1,1.721892,0.139,4.553,0.7
16204,1,1.721998,0.118,4.991,0.734
16205,1,1.722104,0.14,4.53,0.687
16206,1,1.722210,0.138,4.555,0.69
16207,1,1.722317,0.139,4.536,0.683
16208,1,1.722423,0.149,4.338,0.66
16209,1,1.722529,0.14,4.477,0.68
16210,1,1.722635,0.14,4.515,0.682
16211,1,1.722742,0.145,4.323,0.674
16212,1,1.722848,0.153,4.246,0.653
16213,1,1.722954,0.128,4.824,0.714
16214,1,1.723061,0.145,4.44,0.673
16215,1,1.723167,0.139,4.541,0.692
16216,1,1.723273,0.141,4.521,0.679
16217,1,1.723379,0.138,4.549,0.687
16218,1,1.723486,0.157,4.126,0.639
16219,1,1.723592,0.141,4.468,0.681
16220,1,1.723698,0.148,4.313,0.666
16221,1,1.723804,0.147,4.351,0.665
16222,1,1.723911,0.155,4.202,0.644
16223,1,1.724017,0.134,4.654,0.699
16224,1,1.724123,0.134,4.624,0.698
16225,1,1.724230,0.124,4.885,0.72
16226,1,1.724336,0.112,5.119,0.755
16227,1,1.724442,0.131,4.747,0.709
16228,1,1.724548,0.14,4.546,0.684
16229,1,1.724655,0.14,4.511,0.681
16230,1,1.724761,0.141,4.511,0.682
16231,1,1.724867,0.121,4.919,0.73
16232,1,1.724973,0.162,4.071,0.631
16233,1,1.725080,0.14,4.487,0.684
16234,1,1.725186,0.132,4.715,0.709
16235,1,1.725292,0.15,4.278,0.664
16236,1,1.725399,0.126,4.859,0.721
16237,1,1.725505,0.145,4.356,0.673
16238,1,1.725611,0.133,4.697,0.702
16239,1,1.725717,0.125,4.874,0.72
16240,1,1.725824,0.139,4.573,0.691
16241,1,1.725930,0.131,4.718,0.712
16242,1,1.726036,0.121,4.93,0.724
16243,1,1.726142,0.127,4.835,0.716
16244,1,1.726249,0.134,4.622,0.7
16245,1,1.726355,0.148,4.287,0.663
16246,1,1.726461,0.144,4.466,0.673
16247,1,1.726567,0.149,4.316,0.664
16248,1,1.726674,0.136,4.593,0.693
16249,1,1.726780,0.152,4.248,0.656
16250,1,1.726886,0.133,4.669,0.703
16251,1,1.726993,0.151,4.272,0.657
16252,1,1.727099,0.136,4.623,0.694
16253,1,1.727205,0.16,4.058,0.637
16254,1,1.727311,0.126,4.861,0.719
16255,1,1.727418,0.169,3.897,0.614
16256,1,1.727524,0.142,4.46,0.68
16257,1,1.727630,0.127,4.828,0.713
16258,1,1.727736,0.133,4.68,0.701
16259,1,1.727843,0.133,4.685,0.702
16260,1,1.727949,0.14,4.496,0.687
16261,1,1.728055,0.132,4.61,0.703
16262,1,1.728162,0.132,4.749,0.703
16263,1,1.728268,0.128,4.853,0.713
16264,1,1.728374,0.127,4.789,0.714
16265,1,1.728480,0.142,4.504,0.677
16266,1,1.728587,0.133,4.639,0.7
16267,1,1.728693,0.145,4.435,0.673
16268,1,1.728799,0.133,4.634,0.7
16269,1,1.728905,0.135,4.661,0.696
16270,1,1.729012,0.126,4.837,0.722
16271,1,1.729118,0.153,4.232,0.65
16272,1,1.729224,0.12,4.929,0.73
16273,1,1.729330,0.153,4.235,0.651
16274,1,1.729437,0.146,4.364,0.669
16275,1,1.729543,0.133,4.705,0.697
16276,1,1.729649,0.136,4.555,0.694
16277,1,1.729756,0.148,4.393,0.666
16278,1,1.729862,0.143,4.445,0.674
16279,1,1.729968,0.126,4.829,0.716
16280,1,1.730074,0.138,4.544,0.69
16281,1,1.730181,0.127,4.798,0.717
16282,1,1.730287,0.145,4.352,0.671
16283,1,1.730393,0.14,4.551,0.686
16284,1,1.730499,0.137,4.576,0.692
16285,1,1.730606,0.133,4.643,0.704
16286,1,1.730712,0.125,4.797,0.721
16287,1,1.730818,0.151,4.301,0.656
16288,1,1.730925,0.123,4.913,0.726
16289,1,1.731031,0.125,4.838,0.722
16290,1,1.731137,0.138,4.618,0.685
16291,1,1.731243,0.105,5.363,0.773
16292,1,1.731350,0.137,4.597,0.692
16293,1,1.731456,0.134,4.652,0.697
16294,1,1.731562,0.133,4.618,0.698
16295,1,1.731668,0.132,4.655,0.699
16296,1,1.731775,0.139,4.566,0.685
16297,1,1.731881,0.124,4.93,0.721
16298,1,1.731987,0.126,4.908,0.717
16299,1,1.732094,0.136,4.573,0.691
16300,1,1.732200,0.137,4.595,0.694
16301,1,1.732306,0.134,4.659,0.696
16302,1,1.732412,0.126,4.81,0.72
16303,1,1.732519,0.124,4.882,0.724
16304,1,1.732625,0.133,4.645,0.701
16305,1,1.732731,0.142,4.424,0.676
16306,1,1.732837,0.145,4.377,0.671
16307,1,1.732944,0.147,4.346,0.668
16308,1,1.733050,0.146,4.357,0.66
16309,1,1.733156,0.136,4.591,0.696
16310,1,1.733262,0.133,4.652,0.698
16311,1,1.733369,0.137,4.573,0.693
16312,1,1.733475,0.13,4.753,0.712
16313,1,1.733581,0.133,4.68,0.703
16314,1,1.733688,0.136,4.586,0.693
16315,1,1.733794,0.15,4.282,0.657
16316,1,1.733900,0.135,4.617,0.7
16317,1,1.734006,0.136,4.615,0.693
16318,1,1.734113,0.151,4.218,0.657
16319,1,1.734219,0.148,4.314,0.668
16320,1,1.734325,0.132,4.681,0.701
16321,1,1.734431,0.131,4.785,0.707
16322,1,1.734538,0.139,4.558,0.689
16323,1,1.734644,0.165,3.985,0.624
16324,1,1.734750,0.153,4.238,0.649
16325,1,1.734857,0.145,4.38,0.678
16326,1,1.734963,0.128,4.796,0.714
16327,1,1.735069,0.138,4.575,0.686
16328,1,1.735175,0.131,4.714,0.707
16329,1,1.735282,0.134,4.598,0.701
16330,1,1.735388,0.124,4.84,0.727
16331,1,1.735494,0.165,3.985,0.623
16332,1,1.735600,0.142,4.476,0.678
16333,1,1.735707,0.142,4.487,0.683
16334,1,1.735813,0.121,4.927,0.731
16335,1,1.735919,0.151,4.298,0.653
16336,1,1.736026,0.153,4.251,0.654
16337,1,1.736132,0.152,4.239,0.655
16338,1,1.736238,0.138,4.536,0.689
16339,1,1.736344,0.147,4.357,0.666
16340,1,1.736451,0.135,4.597,0.695
16341,1,1.736557,0.16,4.074,0.633
16342,1,1.736663,0.148,4.336,0.662
16343,1,1.736769,0.164,3.989,0.626
16344,1,1.736876,0.132,4.685,0.709
16345,1,1.736982,0.154,4.223,0.644
16346,1,1.737088,0.149,4.336,0.663
16347,1,1.737194,0.149,4.357,0.661
16348,1,1.737301,0.123,4.945,0.72
16349,1,1.737407,0.145,4.443,0.671
16350,1,1.737513,0.126,4.846,0.72
16351,1,1.737620,0.128,4.767,0.716
16352,1,1.737726,0.161,4.031,0.629
16353,1,1.737832,0.13,4.735,0.707
16354,1,1.737938,0.136,4.57,0.693
16355,1,1.738045,0.139,4.588,0.687
16356,1,1.738151,0.127,4.828,0.717
16357,1,1.738257,0.149,4.321,0.661
16358,1,1.738363,0.133,4.619,0.698
16359,1,1.738470,0.134,4.648,0.702
16360,1,1.738576,0.143,4.39,0.676
16361,1,1.738682,0.135,4.67,0.697
16362,1,1.738789,0.124,4.857,0.724
16363,1,1.738895,0.162,4.061,0.626
16364,1,1.739001,0.151,4.262,0.664
16365,1,1.739107,0.119,4.981,0.737
16366,1,1.739214,0.176,3.687,0.595
16367,1,1.739320,0.144,4.371,0.674
16368,1,1.739426,0.142,4.453,0.677
16369,1,1.739532,0.147,4.33,0.669
16370,1,1.739639,0.135,4.604,0.694
16371,1,1.739745,0.147,4.356,0.668
16372,1,1.739851,0.143,4.43,0.675
16373,1,1.739957,0.136,4.629,0.696
16374,1,1.740064,0.117,5.014,0.739
16375,1,1.740170,0.161,3.982,0.636
16376,1,1.740276,0.127,4.815,0.722
16377,1,1.740383,0.142,4.43,0.677
16378,1,1.740489,0.156,4.167,0.644
16379,1,1.740595,0.138,4.556,0.686
16380,1,1.740701,0.122,4.912,0.728
16381,1,1.740808,0.144,4.366,0.674
16382,1,1.740914,0.136,4.553,0.692
16383,1,1.741020,0.137,4.586,0.689
16384,1,1.741126,0.143,4.47,0.679
16385,1,1.741233,0.141,4.5,0.684
16386,1,1.741339,0.158,4.057,0.634
16387,1,1.741445,0.125,4.866,0.724
16388,1,1.741552,0.138,4.556,0.684
16389,1,1.741658,0.156,4.167,0.646
16390,1,1.741764,0.144,4.425,0.677
16391,1,1.741870,0.142,4.548,0.678
16392,1,1.741977,0.145,4.375,0.674
16393,1,1.742083,0.135,4.637,0.695
16394,1,1.742189,0.146,4.371,0.662
16395,1,1.742295,0.154,4.189,0.652
16396,1,1.742402,0.128,4.798,0.715
16397,1,1.742508,0.124,4.863,0.723
16398,1,1.742614,0.144,4.429,0.675
16399,1,1.742721,0.129,4.759,0.71
16400,1,1.742827,0.153,4.233,0.653
16401,1,1.742933,0.133,4.622,0.702
16402,1,1.743039,0.146,4.368,0.665
16403,1,1.743146,0.12,4.976,0.733
16404,1,1.743252,0.157,4.076,0.638
16405,1,1.743358,0.139,4.548,0.692
16406,1,1.743464,0.119,4.949,0.737
16407,1,1.743571,0.129,4.806,0.715
16408,1,1.743677,0.138,4.612,0.687
16409,1,1.743783,0.127,4.796,0.715
16410,1,1.743889,0.142,4.547,0.68
16411,1,1.743996,0.135,4.603,0.695
16412,1,1.744102,0.15,4.25,0.658
16413,1,1.744208,0.142,4.493,0.681
16414,1,1.744315,0.155,4.147,0.646
16415,1,1.744421,0.142,4.483,0.68
16416,1,1.744527,0.138,4.54,0.69
16417,1,1.744633,0.133,4.633,0.699
16418,1,1.744740,0.125,4.888,0.719
16419,1,1.744846,0.12,4.957,0.732
16420,1,1.744952,0.143,4.489,0.676
16421,1,1.745058,0.141,4.538,0.684
16422,1,1.745165,0.121,4.902,0.731
16423,1,1.745271,0.17,3.856,0.611
16424,1,1.745377,0.131,4.715,0.705
16425,1,1.745484,0.12,4.937,0.731
16426,1,1.745590,0.132,4.698,0.703
16427,1,1.745696,0.129,4.822,0.716
16428,1,1.745802,0.146,4.401,0.673
16429,1,1.745909,0.132,4.674,0.704
16430,1,1.746015,0.137,4.526,0.688
16431,1,1.746121,0.109,5.178,0.755
16432,1,1.746227,0.16,4.058,0.631
16433,1,1.746334,0.153,4.193,0.655
16434,1,1.746440,0.129,4.733,0.712
16435,1,1.746546,0.12,4.977,0.731
16436,1,1.746652,0.149,4.351,0.668
16437,1,1.746759,0.128,4.743,0.719
16438,1,1.746865,0.142,4.401,0.686
16439,1,1.746971,0.132,4.737,0.701
16440,1,1.747078,0.161,4.099,0.635
16441,1,1.747184,0.134,4.682,0.7
16442,1,1.747290,0.133,4.717,0.706
