t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,n_in,seq_len,wall_ms,cpu_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789037066.2057,timeline,0,-1,21669,525.0,0.0,526.0,0.206,,,,,70522.908837,70524.100896,70524.121557,70524.121557,70524.121579
1789037066.2059,timeline,2,-1,21671,525.0,0.0,526.0,0.103,,,,,70522.914593,70524.100908,70524.121772,70524.121772,70524.121789
1789037066.2076,timeline,3,-1,21672,525.0,0.0,526.0,1093.88,,,,,70524.009033,70524.101653,70524.123476,70524.123476,70524.123494
1789037067.0503,timeline,0,-1,21669,526.0,0.0,527.0,0.165,,,,,70524.122105,70524.945964,70524.966198,70524.966198,70524.966214
1789037067.0503,timeline,2,-1,21671,526.0,0.0,527.0,0.118,,,,,70524.122169,70524.945739,70524.966259,70524.966259,70524.966274
1789037067.0509,timeline,1,-1,21670,526.0,0.0,527.0,0.098,,,,,70524.122207,70524.946006,70524.966779,70524.966779,70524.966794
1789037067.0494,timeline,3,-1,21672,526.0,0.0,527.0,734.319,,,,,70524.858054,70524.944973,70524.965354,70524.965354,70524.96537
1789037069.0231,timeline,2,-1,21671,527.0,0.0,528.0,0.108,,,,,70524.966646,70526.6806,70526.93905,70526.93905,70526.93906
1789037069.0199,timeline,0,-1,21669,527.0,0.0,528.0,0.152,,,,,70524.966652,70526.680571,70526.935838,70526.935838,70526.935849
1789037069.0575,timeline,1,-1,21670,527.0,0.0,528.0,0.109,,,,,70524.967177,70526.680422,70526.973375,70526.973375,70526.973392
1789037069.0201,timeline,3,-1,21672,527.0,0.0,528.0,1627.124,,,,,70526.592718,70526.680447,70526.936048,70526.936048,70526.936064
1789037069.9955,timeline,0,-1,21669,528.0,0.0,529.0,0.126,,,,,70526.936135,70527.889075,70527.911451,70527.911451,70527.911468
1789037069.9904,timeline,2,-1,21671,528.0,0.0,529.0,0.09,,,,,70526.939416,70527.883189,70527.906349,70527.906349,70527.90637
1789037069.9909,timeline,1,-1,21670,528.0,0.0,529.0,0.129,,,,,70526.973916,70527.883958,70527.906794,70527.906794,70527.90681
1789037069.988,timeline,3,-1,21672,528.0,0.0,529.0,858.067,,,,,70527.794362,70527.883092,70527.90393,70527.90393,70527.903944
1789037071.1432,timeline,2,-1,21671,529.0,0.0,530.0,0.103,,,,,70527.906789,70529.038144,70529.05907,70529.05907,70529.059086
1789037071.1436,timeline,1,-1,21670,529.0,0.0,530.0,0.113,,,,,70527.907191,70529.038135,70529.059522,70529.059522,70529.059537
1789037071.1487,timeline,0,-1,21669,529.0,0.0,530.0,0.166,,,,,70527.911812,70529.044415,70529.064569,70529.064569,70529.064584
1789037071.1435,timeline,3,-1,21672,529.0,0.0,530.0,1025.935,,,,,70528.930153,70529.038283,70529.05942,70529.05942,70529.059437
1789037072.6306,timeline,2,-1,21671,530.0,0.0,531.0,0.113,,,,,70529.059346,70530.28869,70530.546471,70530.546471,70530.546482
1789037072.634,timeline,1,-1,21670,530.0,0.0,531.0,0.113,,,,,70529.059975,70530.283083,70530.549922,70530.549922,70530.549933
1789037072.6215,timeline,0,-1,21669,530.0,0.0,531.0,0.144,,,,,70529.064878,70530.282925,70530.53737,70530.53737,70530.537382
1789037072.6196,timeline,3,-1,21672,530.0,0.0,531.0,1110.682,,,,,70530.170377,70530.282853,70530.535526,70530.535526,70530.535542
1789037073.5276,timeline,0,-1,21669,531.0,0.0,532.0,0.126,,,,,70530.537805,70531.42279,70531.443474,70531.443474,70531.443489
1789037073.528,timeline,2,-1,21671,531.0,0.0,532.0,0.075,,,,,70530.546842,70531.423446,70531.44395,70531.44395,70531.443963
1789037073.5282,timeline,1,-1,21670,531.0,0.0,532.0,0.094,,,,,70530.550306,70531.422981,70531.444074,70531.444074,70531.444089
1789037073.528,timeline,3,-1,21672,531.0,0.0,532.0,799.036,,,,,70531.334818,70531.423522,70531.443942,70531.443942,70531.443956
1789037074.8495,timeline,0,-1,21669,532.0,0.0,533.0,0.128,,,,,70531.443898,70532.744859,70532.765358,70532.765358,70532.765375
1789037074.8363,timeline,2,-1,21671,532.0,0.0,533.0,0.11,,,,,70531.444336,70532.731221,70532.752225,70532.752225,70532.752241
1789037074.8355,timeline,1,-1,21670,532.0,0.0,533.0,0.112,,,,,70531.444446,70532.730636,70532.751366,70532.751366,70532.751379
1789037074.8389,timeline,3,-1,21672,532.0,0.0,533.0,1198.456,,,,,70532.64266,70532.731484,70532.754825,70532.754825,70532.754841
1789037076.4095,timeline,1,-1,21670,533.0,0.0,534.0,0.109,,,,,70532.751735,70534.072475,70534.325432,70534.325432,70534.325443
1789037076.4127,timeline,2,-1,21671,533.0,0.0,534.0,0.093,,,,,70532.752621,70534.072232,70534.328627,70534.328627,70534.328643
1789037076.4151,timeline,0,-1,21669,533.0,0.0,534.0,0.163,,,,,70532.765839,70534.072505,70534.331018,70534.331018,70534.331033
1789037076.4079,timeline,3,-1,21672,533.0,0.0,534.0,1229.162,,,,,70533.984243,70534.073021,70534.323823,70534.323823,70534.323838
1789037077.4335,timeline,1,-1,21670,534.0,0.0,535.0,0.089,,,,,70534.325808,70535.328452,70535.349413,70535.349413,70535.349428
1789037077.436,timeline,2,-1,21671,534.0,0.0,535.0,0.103,,,,,70534.329062,70535.330493,70535.351892,70535.351892,70535.351907
1789037077.4345,timeline,0,-1,21669,534.0,0.0,535.0,0.143,,,,,70534.331496,70535.328725,70535.350375,70535.350375,70535.350392
1789037077.4416,timeline,3,-1,21672,534.0,0.0,535.0,915.792,,,,,70535.239869,70535.327846,70535.357553,70535.357553,70535.357568
1789037078.8143,timeline,1,-1,21670,535.0,0.0,536.0,0.098,,,,,70535.349824,70536.709403,70536.730249,70536.730249,70536.730263
1789037078.8142,timeline,0,-1,21669,535.0,0.0,536.0,0.152,,,,,70535.350852,70536.709421,70536.730123,70536.730123,70536.730138
1789037078.8142,timeline,2,-1,21671,535.0,0.0,536.0,0.111,,,,,70535.352284,70536.709716,70536.730162,70536.730162,70536.730174
1789037078.826,timeline,3,-1,21672,535.0,0.0,536.0,1263.746,,,,,70536.621699,70536.710394,70536.741893,70536.741893,70536.741911
1789037080.2685,timeline,0,-1,21669,536.0,0.0,537.0,0.134,,,,,70536.73054,70537.929613,70538.184381,70538.184381,70538.184392
1789037080.267,timeline,2,-1,21671,536.0,0.0,537.0,0.111,,,,,70536.730541,70537.929151,70538.1829,70538.1829,70538.182911
1789037080.2594,timeline,1,-1,21670,536.0,0.0,537.0,0.094,,,,,70536.730594,70537.928401,70538.175331,70538.175331,70538.175342
1789037080.2681,timeline,3,-1,21672,536.0,0.0,537.0,1098.991,,,,,70537.84115,70537.930395,70538.18404,70538.18404,70538.184054
1789037081.2411,timeline,1,-1,21670,537.0,0.0,538.0,0.082,,,,,70538.175649,70539.136108,70539.157045,70539.157045,70539.157063
1789037081.252,timeline,2,-1,21671,537.0,0.0,538.0,0.077,,,,,70538.183263,70539.137267,70539.167865,70539.167865,70539.167887
1789037081.2421,timeline,0,-1,21669,537.0,0.0,538.0,0.151,,,,,70538.18485,70539.137309,70539.15805,70539.15805,70539.158068
1789037081.2417,timeline,3,-1,21672,537.0,0.0,538.0,861.864,,,,,70539.046412,70539.137286,70539.157642,70539.157642,70539.157658
1789037082.8871,timeline,1,-1,21670,538.0,0.0,539.0,0.103,,,,,70539.15743,70540.740421,70540.802987,70540.802987,70540.803009
1789037082.8462,timeline,0,-1,21669,538.0,0.0,539.0,0.142,,,,,70539.15853,70540.741757,70540.762123,70540.762123,70540.762138
1789037082.8451,timeline,2,-1,21671,538.0,0.0,539.0,0.149,,,,,70539.168368,70540.741761,70540.761033,70540.761033,70540.761051
1789037082.8481,timeline,3,-1,21672,538.0,0.0,539.0,1495.244,,,,,70540.653155,70540.741736,70540.763962,70540.763962,70540.763977
1789037083.2647,timeline,2,-1,21671,539.0,0.0,540.0,0.088,,,,,70540.761419,70540.916771,70541.180615,70541.180615,70541.180626
1789037083.2576,timeline,0,-1,21669,539.0,0.0,540.0,0.144,,,,,70540.762556,70540.916346,70541.173531,70541.173531,70541.173545
1789037083.2447,timeline,3,-1,21672,539.0,0.0,540.0,0.099,,,,,70540.764243,70540.914005,70541.16064,70541.16064,70541.160653
1789037083.2677,timeline,1,-1,21670,539.0,0.0,540.0,0.131,,,,,70540.803415,70540.912457,70541.183599,70541.183599,70541.183611
1789037085.3714,timeline,0,-1,21669,540.0,0.0,541.0,0.149,,,,,70541.174011,70543.193119,70543.277097,70543.277097,70543.287331
1789037085.367,timeline,1,-1,21670,540.0,0.0,541.0,0.097,,,,,70541.183973,70543.193079,70543.277077,70543.277077,70543.282928
1789037085.3671,timeline,2,-1,21671,540.0,0.0,541.0,760.416,,,,,70541.941255,70543.193841,70543.277087,70543.277087,70543.282984
1789037085.367,timeline,3,-1,21672,540.0,0.0,541.0,1942.01,,,,,70543.102905,70543.192624,70543.277081,70543.277081,70543.282955
1789037085.4809,timeline,3,-1,21672,541.0,0.0,542.0,0.096,,,,,70543.283316,70543.375187,70543.396807,70543.396807,70543.396823
1789037085.479,timeline,1,-1,21670,541.0,0.0,542.0,0.107,,,,,70543.283328,70543.374254,70543.394924,70543.394924,70543.394938
1789037085.4797,timeline,2,-1,21671,541.0,0.0,542.0,0.128,,,,,70543.283395,70543.374958,70543.395562,70543.395562,70543.395577
1789037085.4797,timeline,0,-1,21669,541.0,0.0,542.0,0.344,,,,,70543.287827,70543.375056,70543.395614,70543.395614,70543.395629
1789037088.1703,timeline,1,-1,21670,542.0,0.0,543.0,0.101,,,,,70543.395272,70545.831927,70546.086169,70546.086169,70546.086183
1789037088.1939,timeline,0,-1,21669,542.0,0.0,543.0,0.143,,,,,70543.396045,70545.832981,70546.109837,70546.109837,70546.109849
1789037088.1782,timeline,2,-1,21671,542.0,0.0,543.0,655.361,,,,,70544.051282,70545.833031,70546.094119,70546.094119,70546.094136
1789037088.165,timeline,3,-1,21672,542.0,0.0,543.0,2347.047,,,,,70545.744131,70545.833191,70546.080918,70546.080918,70546.080929
1789037088.3039,timeline,3,-1,21672,543.0,0.0,544.0,0.079,,,,,70546.081295,70546.19914,70546.219825,70546.219825,70546.219839
1789037088.3036,timeline,1,-1,21670,543.0,0.0,544.0,0.121,,,,,70546.086474,70546.198505,70546.21954,70546.21954,70546.219553
1789037088.3035,timeline,2,-1,21671,543.0,0.0,544.0,0.105,,,,,70546.094591,70546.197772,70546.219453,70546.219453,70546.219467
1789037088.308,timeline,0,-1,21669,543.0,0.0,544.0,0.142,,,,,70546.110311,70546.202906,70546.223878,70546.223878,70546.223896
1789037090.7151,timeline,1,-1,21670,544.0,0.0,545.0,0.102,,,,,70546.219877,70548.610354,70548.631009,70548.631009,70548.631026
1789037090.7087,timeline,0,-1,21669,544.0,0.0,545.0,0.176,,,,,70546.224431,70548.604069,70548.624615,70548.624615,70548.624631
1789037090.7091,timeline,2,-1,21671,544.0,0.0,545.0,283.773,,,,,70546.503447,70548.603976,70548.625001,70548.625001,70548.625022
1789037090.7127,timeline,3,-1,21672,544.0,0.0,545.0,2292.941,,,,,70548.513018,70548.604365,70548.628636,70548.628636,70548.62866
1789037091.1187,timeline,0,-1,21669,545.0,0.0,546.0,0.163,,,,,70548.625089,70548.78136,70549.034619,70549.034619,70549.034633
1789037091.1505,timeline,2,-1,21671,545.0,0.0,546.0,0.105,,,,,70548.625465,70548.781348,70549.066416,70549.066416,70549.066428
1789037091.1203,timeline,3,-1,21672,545.0,0.0,546.0,0.121,,,,,70548.629165,70548.78175,70549.036238,70549.036238,70549.036253
1789037091.1134,timeline,1,-1,21670,545.0,0.0,546.0,0.098,,,,,70548.631402,70548.780044,70549.029283,70549.029283,70549.029295
1789037093.2261,timeline,1,-1,21670,546.0,0.0,547.0,0.089,,,,,70549.0298,70551.119442,70551.142035,70551.142035,70551.142052
1789037093.2241,timeline,0,-1,21669,546.0,0.0,547.0,0.121,,,,,70549.035104,70551.119634,70551.140044,70551.140044,70551.14006
1789037093.2244,timeline,2,-1,21671,546.0,0.0,547.0,0.103,,,,,70549.06683,70551.119842,70551.140302,70551.140302,70551.140319
1789037093.2239,timeline,3,-1,21672,546.0,0.0,547.0,1994.352,,,,,70551.030928,70551.11915,70551.139832,70551.139832,70551.139847
1789037093.3985,timeline,3,-1,21672,547.0,0.0,548.0,0.11,,,,,70551.1401,70551.293097,70551.314409,70551.314409,70551.314424
1789037093.3979,timeline,0,-1,21669,547.0,0.0,548.0,0.144,,,,,70551.140368,70551.29389,70551.313846,70551.313846,70551.31386
1789037093.3979,timeline,2,-1,21671,547.0,0.0,548.0,0.121,,,,,70551.140794,70551.293135,70551.313845,70551.313845,70551.31386
1789037093.3953,timeline,1,-1,21670,547.0,0.0,548.0,0.107,,,,,70551.142306,70551.2907,70551.311191,70551.311191,70551.311205
1789037096.0401,timeline,1,-1,21670,548.0,0.0,549.0,0.089,,,,,70551.311501,70553.700339,70553.95602,70553.95602,70553.956031
1789037096.1042,timeline,0,-1,21669,548.0,0.0,549.0,0.145,,,,,70551.314161,70553.700977,70554.020082,70554.020082,70554.020094
1789037096.0476,timeline,2,-1,21671,548.0,0.0,549.0,107.81,,,,,70551.422014,70553.701075,70553.963558,70553.963558,70553.963572
1789037096.0451,timeline,3,-1,21672,548.0,0.0,549.0,2298.25,,,,,70553.612974,70553.700653,70553.960985,70553.960985,70553.960997
1789037096.2143,timeline,1,-1,21670,549.0,0.0,550.0,0.087,,,,,70553.956275,70554.109099,70554.130187,70554.130187,70554.1302
1789037096.2161,timeline,3,-1,21672,549.0,0.0,550.0,0.094,,,,,70553.961414,70554.111567,70554.13206,70554.13206,70554.132075
1789037096.2144,timeline,2,-1,21671,549.0,0.0,550.0,0.216,,,,,70553.963976,70554.108966,70554.130343,70554.130343,70554.130358
1789037096.2143,timeline,0,-1,21669,549.0,0.0,550.0,0.147,,,,,70554.020562,70554.108992,70554.13021,70554.13021,70554.130225
1789037097.9965,timeline,1,-1,21670,550.0,0.0,551.0,0.1,,,,,70554.13063,70555.890901,70555.912375,70555.912375,70555.91239
1789037097.9998,timeline,0,-1,21669,550.0,0.0,551.0,0.155,,,,,70554.13073,70555.891815,70555.915743,70555.915743,70555.915762
1789037097.9981,timeline,2,-1,21671,550.0,0.0,551.0,125.409,,,,,70554.256046,70555.892529,70555.91398,70555.91398,70555.91401
1789037097.9976,timeline,3,-1,21672,550.0,0.0,551.0,1669.385,,,,,70555.801727,70555.892168,70555.913471,70555.913471,70555.913492
1789037098.3994,timeline,1,-1,21670,551.0,0.0,552.0,0.104,,,,,70555.912636,70556.064854,70556.315351,70556.315351,70556.315362
1789037098.4053,timeline,3,-1,21672,551.0,0.0,552.0,0.1,,,,,70555.913762,70556.065508,70556.321167,70556.321167,70556.321182
1789037098.4047,timeline,2,-1,21671,551.0,0.0,552.0,0.158,,,,,70555.914462,70556.065031,70556.320624,70556.320624,70556.320635
1789037098.4045,timeline,0,-1,21669,551.0,0.0,552.0,0.184,,,,,70555.9163,70556.06502,70556.320387,70556.320387,70556.320399
1789037099.7665,timeline,1,-1,21670,552.0,0.0,553.0,0.082,,,,,70556.315766,70557.660919,70557.682445,70557.682445,70557.682461
1789037099.765,timeline,0,-1,21669,552.0,0.0,553.0,0.115,,,,,70556.32084,70557.660969,70557.680939,70557.680939,70557.680954
1789037099.7717,timeline,2,-1,21671,552.0,0.0,553.0,199.853,,,,,70556.520693,70557.666831,70557.687617,70557.687617,70557.68763
1789037099.766,timeline,3,-1,21672,552.0,0.0,553.0,1239.565,,,,,70557.561005,70557.661021,70557.681913,70557.681913,70557.681933
1789037099.9415,timeline,0,-1,21669,553.0,0.0,554.0,0.136,,,,,70557.681378,70557.837609,70557.857417,70557.857417,70557.857436
1789037099.9412,timeline,3,-1,21672,553.0,0.0,554.0,0.102,,,,,70557.682324,70557.835933,70557.857077,70557.857077,70557.857094
1789037099.9428,timeline,1,-1,21670,553.0,0.0,554.0,0.098,,,,,70557.682829,70557.838046,70557.858715,70557.858715,70557.85873
1789037099.9419,timeline,2,-1,21671,553.0,0.0,554.0,0.09,,,,,70557.687869,70557.836597,70557.857844,70557.857844,70557.857862
1789037103.1681,timeline,0,-1,21669,554.0,0.0,555.0,0.146,,,,,70557.857943,70560.834013,70561.083998,70561.083998,70561.084027
1789037103.2022,timeline,1,-1,21670,554.0,0.0,555.0,0.105,,,,,70557.859079,70560.834433,70561.118112,70561.118112,70561.118126
1789037103.1782,timeline,2,-1,21671,554.0,0.0,555.0,1957.885,,,,,70559.815977,70560.833655,70561.094138,70561.094138,70561.09415
1789037103.1763,timeline,3,-1,21672,554.0,0.0,555.0,2888.112,,,,,70560.745457,70560.833264,70561.092216,70561.092216,70561.092229
1789037103.3086,timeline,0,-1,21669,555.0,0.0,556.0,0.158,,,,,70561.084385,70561.204884,70561.224547,70561.224547,70561.224563
1789037103.3408,timeline,3,-1,21672,555.0,0.0,556.0,0.091,,,,,70561.092479,70561.206796,70561.256754,70561.256754,70561.256771
1789037103.3101,timeline,2,-1,21671,555.0,0.0,556.0,0.088,,,,,70561.094627,70561.204924,70561.225968,70561.225968,70561.225982
1789037103.3102,timeline,1,-1,21670,555.0,0.0,556.0,0.093,,,,,70561.118497,70561.206332,70561.226106,70561.226106,70561.226119
1789037105.1642,timeline,0,-1,21669,556.0,0.0,557.0,0.142,,,,,70561.225003,70563.061058,70563.08013,70563.08013,70563.080148
1789037105.1644,timeline,1,-1,21670,556.0,0.0,557.0,0.099,,,,,70561.226418,70563.060917,70563.080265,70563.080265,70563.080285
1789037105.1657,timeline,2,-1,21671,556.0,0.0,557.0,596.147,,,,,70561.822424,70563.061059,70563.081639,70563.081639,70563.081659
1789037105.1657,timeline,3,-1,21672,556.0,0.0,557.0,1714.686,,,,,70562.971698,70563.061035,70563.081598,70563.081598,70563.081615
1789037105.5716,timeline,0,-1,21669,557.0,0.0,558.0,0.149,,,,,70563.080462,70563.233073,70563.487528,70563.487528,70563.487538
1789037105.5613,timeline,1,-1,21670,557.0,0.0,558.0,0.125,,,,,70563.080792,70563.23304,70563.477213,70563.477213,70563.477228
1789037105.5695,timeline,2,-1,21671,557.0,0.0,558.0,0.107,,,,,70563.082071,70563.232362,70563.485411,70563.485411,70563.485428
1789037105.5688,timeline,3,-1,21672,557.0,0.0,558.0,0.115,,,,,70563.082073,70563.233387,70563.484708,70563.484708,70563.484721
1789037107.56,timeline,1,-1,21670,558.0,0.0,559.0,0.116,,,,,70563.477653,70565.456416,70565.475912,70565.475912,70565.475926
1789037107.5596,timeline,0,-1,21669,558.0,0.0,559.0,0.13,,,,,70563.487947,70565.455862,70565.475516,70565.475516,70565.475536
1789037107.5608,timeline,2,-1,21671,558.0,0.0,559.0,1044.811,,,,,70564.530468,70565.455768,70565.476701,70565.476701,70565.476722
1789037107.5611,timeline,3,-1,21672,558.0,0.0,559.0,1882.543,,,,,70565.367509,70565.456417,70565.477059,70565.477059,70565.477073
1789037107.7372,timeline,0,-1,21669,559.0,0.0,560.0,0.175,,,,,70565.476032,70565.62904,70565.653105,70565.653105,70565.653123
1789037107.7318,timeline,1,-1,21670,559.0,0.0,560.0,0.105,,,,,70565.476523,70565.628444,70565.647715,70565.647715,70565.647729
1789037107.7361,timeline,2,-1,21671,559.0,0.0,560.0,0.102,,,,,70565.477265,70565.629067,70565.651958,70565.651958,70565.651982
1789037107.7338,timeline,3,-1,21672,559.0,0.0,560.0,0.088,,,,,70565.477416,70565.628881,70565.649696,70565.649696,70565.649711
1789037110.5755,timeline,1,-1,21670,560.0,0.0,561.0,0.105,,,,,70565.648074,70568.168765,70568.48179,70568.48179,70568.49147
1789037110.5796,timeline,0,-1,21669,560.0,0.0,561.0,0.156,,,,,70565.653552,70568.169492,70568.486076,70568.486076,70568.495481
1789037110.5756,timeline,2,-1,21671,560.0,0.0,561.0,1554.679,,,,,70567.206943,70568.169818,70568.483565,70568.483565,70568.491486
1789037110.5756,timeline,3,-1,21672,560.0,0.0,561.0,2431.002,,,,,70568.080957,70568.169859,70568.481799,70568.481799,70568.491484
1789037110.6855,timeline,1,-1,21670,561.0,0.0,562.0,0.105,,,,,70568.491824,70568.582437,70568.601372,70568.601372,70568.601383
1789037110.6865,timeline,3,-1,21672,561.0,0.0,562.0,0.102,,,,,70568.491862,70568.582385,70568.602426,70568.602426,70568.602438
1789037110.6867,timeline,2,-1,21671,561.0,0.0,562.0,0.11,,,,,70568.491948,70568.581509,70568.602588,70568.602588,70568.6026
1789037110.686,timeline,0,-1,21669,561.0,0.0,562.0,0.182,,,,,70568.4958,70568.581715,70568.60188,70568.60188,70568.601891
1789037112.28,timeline,1,-1,21670,562.0,0.0,563.0,0.094,,,,,70568.601668,70570.176734,70570.195881,70570.195881,70570.195897
1789037112.2819,timeline,0,-1,21669,562.0,0.0,563.0,0.139,,,,,70568.602324,70570.177679,70570.197764,70570.197764,70570.197779
1789037112.2817,timeline,2,-1,21671,562.0,0.0,563.0,822.685,,,,,70569.42548,70570.177245,70570.197572,70570.197572,70570.19759
1789037112.2823,timeline,3,-1,21672,562.0,0.0,563.0,1486.912,,,,,70570.089562,70570.177857,70570.198253,70570.198253,70570.198267
1789037112.6762,timeline,1,-1,21670,563.0,0.0,564.0,0.113,,,,,70570.196306,70570.351233,70570.592097,70570.592097,70570.592109
1789037112.6888,timeline,2,-1,21671,563.0,0.0,564.0,0.092,,,,,70570.197967,70570.35291,70570.604716,70570.604716,70570.604731
1789037112.6908,timeline,0,-1,21669,563.0,0.0,564.0,0.153,,,,,70570.198204,70570.351895,70570.606734,70570.606734,70570.606746
1789037112.6894,timeline,3,-1,21672,563.0,0.0,564.0,0.091,,,,,70570.198619,70570.353157,70570.605321,70570.605321,70570.605333
1789037114.52,timeline,1,-1,21670,564.0,0.0,565.0,0.089,,,,,70570.592478,70572.414951,70572.435907,70572.435907,70572.43592
1789037114.523,timeline,0,-1,21669,564.0,0.0,565.0,0.122,,,,,70570.607197,70572.418735,70572.438923,70572.438923,70572.438938
1789037114.519,timeline,2,-1,21671,564.0,0.0,565.0,1205.805,,,,,70571.810789,70572.414129,70572.434949,70572.434949,70572.434965
1789037114.5192,timeline,3,-1,21672,564.0,0.0,565.0,1721.223,,,,,70572.326794,70572.414369,70572.435137,70572.435137,70572.43515
1789037114.6957,timeline,2,-1,21671,565.0,0.0,566.0,0.092,,,,,70572.435343,70572.590186,70572.611643,70572.611643,70572.611665
1789037114.7003,timeline,3,-1,21672,565.0,0.0,566.0,0.089,,,,,70572.435484,70572.591367,70572.616178,70572.616178,70572.616194
1789037114.6948,timeline,1,-1,21670,565.0,0.0,566.0,0.117,,,,,70572.436285,70572.589962,70572.610709,70572.610709,70572.610724
1789037114.6957,timeline,0,-1,21669,565.0,0.0,566.0,0.145,,,,,70572.43935,70572.590073,70572.611644,70572.611644,70572.611665
1789037117.2824,timeline,1,-1,21670,566.0,0.0,567.0,0.114,,,,,70572.611259,70574.952483,70575.198322,70575.198322,70575.198334
1789037117.2913,timeline,0,-1,21669,566.0,0.0,567.0,0.154,,,,,70572.61247,70574.952911,70575.207172,70575.207172,70575.207183
1789037117.2903,timeline,2,-1,21671,566.0,0.0,567.0,1974.122,,,,,70574.586031,70574.952917,70575.206254,70575.206254,70575.206266
1789037117.2872,timeline,3,-1,21672,566.0,0.0,567.0,2248.795,,,,,70574.865221,70574.953421,70575.20316,70575.20316,70575.203172
1789037117.3981,timeline,1,-1,21670,567.0,0.0,568.0,0.088,,,,,70575.198564,70575.294781,70575.314034,70575.314034,70575.314048
1789037117.3992,timeline,3,-1,21672,567.0,0.0,568.0,0.078,,,,,70575.203554,70575.294893,70575.315136,70575.315136,70575.315148
1789037117.3992,timeline,2,-1,21671,567.0,0.0,568.0,0.08,,,,,70575.2065,70575.294713,70575.315102,70575.315102,70575.315115
1789037117.3987,timeline,0,-1,21669,567.0,0.0,568.0,0.136,,,,,70575.207571,70575.294319,70575.314574,70575.314574,70575.314588
1789037119.8219,timeline,1,-1,21670,568.0,0.0,569.0,0.103,,,,,70575.314421,70577.718433,70577.73779,70577.73779,70577.737807
1789037119.8225,timeline,0,-1,21669,568.0,0.0,569.0,0.13,,,,,70575.315,70577.718409,70577.738428,70577.738428,70577.738443
1789037119.8222,timeline,2,-1,21671,568.0,0.0,569.0,2052.908,,,,,70577.368232,70577.717807,70577.738145,70577.738145,70577.738165
1789037119.8241,timeline,3,-1,21672,568.0,0.0,569.0,2314.237,,,,,70577.629828,70577.718113,70577.740055,70577.740055,70577.74007
1789037120.2215,timeline,1,-1,21670,569.0,0.0,570.0,0.104,,,,,70577.738207,70577.891344,70578.137449,70578.137449,70578.13746
1789037120.2349,timeline,2,-1,21671,569.0,0.0,570.0,0.097,,,,,70577.738422,70577.891299,70578.150781,70578.150781,70578.150792
1789037120.2946,timeline,0,-1,21669,569.0,0.0,570.0,0.15,,,,,70577.738851,70577.89141,70578.210481,70578.210481,70578.210491
1789037120.2373,timeline,3,-1,21672,569.0,0.0,570.0,0.094,,,,,70577.740314,70577.893544,70578.153164,70578.153164,70578.153177
1789037122.0136,timeline,1,-1,21670,570.0,0.0,571.0,0.083,,,,,70578.137834,70579.909818,70579.929452,70579.929452,70579.929472
1789037122.0127,timeline,0,-1,21669,570.0,0.0,571.0,0.118,,,,,70578.210893,70579.908146,70579.928632,70579.928632,70579.92865
1789037122.0129,timeline,2,-1,21671,570.0,0.0,571.0,1613.609,,,,,70579.764621,70579.908198,70579.92885,70579.92885,70579.928863
1789037122.0123,timeline,3,-1,21672,570.0,0.0,571.0,1666.899,,,,,70579.820367,70579.907469,70579.928243,70579.928243,70579.928256
1789037122.1866,timeline,3,-1,21672,571.0,0.0,572.0,0.104,,,,,70579.928494,70580.08171,70580.102518,70580.102518,70580.102536
1789037122.1863,timeline,0,-1,21669,571.0,0.0,572.0,0.134,,,,,70579.928935,70580.080942,70580.102218,70580.102218,70580.102239
1789037122.1869,timeline,2,-1,21671,571.0,0.0,572.0,0.089,,,,,70579.929088,70580.08106,70580.102842,70580.102842,70580.102857
1789037122.1844,timeline,1,-1,21670,571.0,0.0,572.0,0.112,,,,,70579.929904,70580.080814,70580.100274,70580.100274,70580.100288
1789037124.647,timeline,1,-1,21670,572.0,0.0,573.0,0.104,,,,,70580.100745,70582.319764,70582.562945,70582.562945,70582.562956
1789037124.6567,timeline,0,-1,21669,572.0,0.0,573.0,0.15,,,,,70580.102569,70582.32038,70582.572588,70582.572588,70582.572599
1789037124.6579,timeline,2,-1,21671,572.0,0.0,573.0,1907.801,,,,,70582.010974,70582.320463,70582.573798,70582.573798,70582.573808
1789037124.663,timeline,3,-1,21672,572.0,0.0,573.0,2129.338,,,,,70582.232146,70582.321187,70582.578939,70582.578939,70582.578953
1789037124.7695,timeline,1,-1,21670,573.0,0.0,574.0,0.101,,,,,70582.563326,70582.66625,70582.685446,70582.685446,70582.68546
1789037124.7705,timeline,0,-1,21669,573.0,0.0,574.0,0.131,,,,,70582.573001,70582.666018,70582.686433,70582.686433,70582.686445
1789037124.7709,timeline,2,-1,21671,573.0,0.0,574.0,0.073,,,,,70582.574153,70582.666639,70582.68683,70582.68683,70582.686842
1789037124.7731,timeline,3,-1,21672,573.0,0.0,574.0,0.077,,,,,70582.579346,70582.666998,70582.689011,70582.689011,70582.689024
1789037126.8302,timeline,1,-1,21670,574.0,0.0,575.0,0.086,,,,,70582.685831,70584.726074,70584.746117,70584.746117,70584.74614
1789037126.8587,timeline,0,-1,21669,574.0,0.0,575.0,0.113,,,,,70582.686796,70584.725577,70584.774634,70584.774634,70584.774652
1789037126.8305,timeline,2,-1,21671,574.0,0.0,575.0,1861.192,,,,,70584.548273,70584.724632,70584.746367,70584.746367,70584.746387
