t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,n_in,seq_len,wall_ms,cpu_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789037661.2427,collate,1,1,22061,,,,,7.0,1.0,54.201,54.048,,,,,
1789037663.6818,collate,1,1,22061,,,,,6.0,1.0,39.894,39.831,,,,,
1789037665.9643,collate,1,1,22061,,,,,6.0,1.0,19.315,19.273,,,,,
1789037669.0783,collate,1,1,22061,,,,,7.0,1.0,19.87,19.841,,,,,
1789037671.153,collate,1,1,22061,,,,,4.0,1.0,87.439,87.284,,,,,
1789037673.8386,collate,1,1,22061,,,,,7.0,1.0,62.796,62.685,,,,,
1789037676.2225,collate,1,1,22061,,,,,6.0,1.0,48.581,48.443,,,,,
1789037679.0642,collate,1,1,22061,,,,,8.0,1.0,22.154,22.096,,,,,
1789037680.6483,collate,1,1,22061,,,,,4.0,1.0,35.485,35.348,,,,,
1789037683.1985,collate,1,1,22061,,,,,5.0,1.0,46.318,46.253,,,,,
1789037685.8353,collate,1,1,22061,,,,,5.0,1.0,31.517,31.422,,,,,
1789037688.5616,collate,1,1,22061,,,,,7.0,1.0,34.041,33.967,,,,,
1789037691.8711,collate,1,1,22061,,,,,6.0,1.0,50.67,50.489,,,,,
1789037694.0157,collate,1,1,22061,,,,,5.0,1.0,22.611,22.587,,,,,
1789037696.2947,collate,1,1,22061,,,,,6.0,1.0,31.091,31.02,,,,,
1789037698.5645,collate,1,1,22061,,,,,6.0,1.0,50.787,50.601,,,,,
1789037701.2628,collate,1,1,22061,,,,,7.0,1.0,40.804,40.695,,,,,
1789037703.556,collate,1,1,22061,,,,,5.0,1.0,48.897,48.81,,,,,
1789037705.4857,collate,1,1,22061,,,,,4.0,1.0,36.118,36.037,,,,,
1789037708.3851,collate,1,1,22061,,,,,6.0,1.0,31.171,31.13,,,,,
1789037711.4336,collate,1,1,22061,,,,,8.0,1.0,51.671,51.555,,,,,
1789037713.2991,collate,1,1,22061,,,,,4.0,1.0,42.751,42.681,,,,,
1789037715.3856,collate,1,1,22061,,,,,5.0,1.0,20.396,20.365,,,,,
1789037716.5569,collate,1,1,22061,,,,,2.0,1.0,29.957,29.875,,,,,
1789037719.5696,collate,1,1,22061,,,,,6.0,1.0,57.128,56.935,,,,,
1789037722.1727,collate,1,1,22061,,,,,4.0,1.0,28.208,28.167,,,,,
1789037723.6809,collate,1,1,22061,,,,,4.0,1.0,51.043,50.958,,,,,
1789037726.2485,collate,1,1,22061,,,,,3.0,1.0,46.396,46.264,,,,,
1789037729.5891,collate,1,1,22061,,,,,6.0,1.0,21.132,21.094,,,,,
1789037731.9094,collate,1,1,22061,,,,,6.0,1.0,51.304,51.177,,,,,
1789037734.5934,collate,1,1,22061,,,,,6.0,1.0,40.111,40.035,,,,,
1789037737.2486,collate,1,1,22061,,,,,6.0,1.0,24.627,24.548,,,,,
1789037739.5912,collate,1,1,22061,,,,,6.0,1.0,46.418,46.327,,,,,
1789037741.7376,collate,1,1,22061,,,,,4.0,1.0,75.327,75.221,,,,,
1789037745.399,collate,1,1,22061,,,,,7.0,1.0,88.682,88.536,,,,,
1789037748.7455,collate,1,1,22061,,,,,8.0,1.0,46.211,46.137,,,,,
1789037750.7395,collate,1,1,22061,,,,,4.0,1.0,55.725,55.605,,,,,
1789037753.0555,collate,1,1,22061,,,,,6.0,1.0,31.693,31.567,,,,,
1789037754.7215,collate,1,1,22061,,,,,3.0,1.0,133.894,130.806,,,,,
1789037757.093,collate,1,1,22061,,,,,6.0,1.0,58.095,57.948,,,,,
1789037759.6796,collate,1,1,22061,,,,,6.0,1.0,22.155,22.123,,,,,
1789037762.3543,collate,1,1,22061,,,,,6.0,1.0,49.492,49.412,,,,,
1789037764.6996,collate,1,1,22061,,,,,5.0,1.0,72.807,72.679,,,,,
1789037766.8846,collate,1,1,22061,,,,,6.0,1.0,47.582,47.477,,,,,
1789037769.2758,collate,1,1,22061,,,,,5.0,1.0,21.727,21.673,,,,,
1789037771.385,collate,1,1,22061,,,,,6.0,1.0,28.929,28.863,,,,,
1789037773.2224,collate,1,1,22061,,,,,3.0,1.0,35.022,34.959,,,,,
1789037775.4846,collate,1,1,22061,,,,,5.0,1.0,33.546,33.452,,,,,
1789037778.8141,collate,1,1,22061,,,,,6.0,1.0,41.357,41.293,,,,,
1789037780.4449,collate,1,1,22061,,,,,3.0,1.0,108.602,108.42,,,,,
1789037783.2692,collate,1,1,22061,,,,,6.0,1.0,32.275,32.213,,,,,
1789037785.1455,collate,1,1,22061,,,,,5.0,1.0,40.369,40.289,,,,,
1789037788.0959,collate,1,1,22061,,,,,6.0,1.0,18.627,18.601,,,,,
1789037791.7016,collate,1,1,22061,,,,,10.0,1.0,38.089,38.015,,,,,
1789037794.1841,collate,1,1,22061,,,,,7.0,1.0,32.524,32.457,,,,,
1789037796.4137,collate,1,1,22061,,,,,5.0,1.0,46.807,46.714,,,,,
1789037798.3727,collate,1,1,22061,,,,,5.0,1.0,30.543,30.491,,,,,
1789037799.9674,collate,1,1,22061,,,,,4.0,1.0,21.872,21.848,,,,,
1789037802.6376,collate,1,1,22061,,,,,5.0,1.0,46.22,46.108,,,,,
1789037805.387,collate,1,1,22061,,,,,5.0,1.0,47.842,47.638,,,,,
1789037807.7773,collate,1,1,22061,,,,,4.0,1.0,24.455,24.408,,,,,
1789037810.1755,collate,1,1,22061,,,,,5.0,1.0,82.428,82.304,,,,,
1789037812.3769,collate,1,1,22061,,,,,5.0,1.0,34.508,34.367,,,,,
1789037814.5572,collate,1,1,22061,,,,,5.0,1.0,23.428,23.34,,,,,
1789037817.2583,collate,1,1,22061,,,,,6.0,1.0,46.739,46.576,,,,,
1789037819.2538,collate,1,1,22061,,,,,5.0,1.0,20.861,20.743,,,,,
1789037821.2901,collate,1,1,22061,,,,,5.0,1.0,30.68,30.541,,,,,
1789037823.5803,collate,1,1,22061,,,,,4.0,1.0,44.052,43.896,,,,,
1789037826.6914,collate,1,1,22061,,,,,6.0,1.0,28.42,28.307,,,,,
1789037830.0874,collate,1,1,22061,,,,,7.0,1.0,67.89,67.705,,,,,
1789037832.2741,collate,1,1,22061,,,,,5.0,1.0,79.201,79.058,,,,,
1789037834.5861,collate,1,1,22061,,,,,5.0,1.0,63.974,63.842,,,,,
1789037837.3203,collate,1,1,22061,,,,,6.0,1.0,149.042,148.586,,,,,
1789037839.3998,collate,1,1,22061,,,,,4.0,1.0,198.074,197.631,,,,,
1789037841.5181,collate,1,1,22061,,,,,3.0,1.0,56.176,55.99,,,,,
1789037844.4437,collate,1,1,22061,,,,,6.0,1.0,35.43,35.368,,,,,
1789037847.1896,collate,1,1,22061,,,,,6.0,1.0,66.117,66.006,,,,,
1789037849.0973,collate,1,1,22061,,,,,4.0,1.0,60.299,60.133,,,,,
1789037851.416,collate,1,1,22061,,,,,6.0,1.0,65.765,65.632,,,,,
1789037852.946,collate,1,1,22061,,,,,3.0,1.0,65.14,65.022,,,,,
1789037855.3376,collate,1,1,22061,,,,,3.0,1.0,45.039,44.776,,,,,
1789037858.539,collate,1,1,22061,,,,,6.0,1.0,72.887,72.741,,,,,
1789037861.8172,collate,1,1,22061,,,,,5.0,1.0,166.077,165.76,,,,,
1789037864.1461,collate,1,1,22061,,,,,5.0,1.0,32.436,32.304,,,,,
1789037867.3853,collate,1,1,22061,,,,,7.0,1.0,70.645,70.521,,,,,
1789037869.6713,collate,1,1,22061,,,,,6.0,1.0,38.757,38.695,,,,,
1789037872.1153,collate,1,1,22061,,,,,6.0,1.0,31.531,31.477,,,,,
1789037874.4208,collate,1,1,22061,,,,,6.0,1.0,50.035,49.935,,,,,
1789037876.9957,collate,1,1,22061,,,,,6.0,1.0,32.784,32.717,,,,,
1789037879.2382,collate,1,1,22061,,,,,5.0,1.0,85.835,85.614,,,,,
1789037881.4387,collate,1,1,22061,,,,,5.0,1.0,35.426,35.354,,,,,
1789037884.1209,collate,1,1,22061,,,,,7.0,1.0,23.506,23.462,,,,,
1789037886.8186,collate,1,1,22061,,,,,6.0,1.0,25.104,25.031,,,,,
1789037888.9567,collate,1,1,22061,,,,,5.0,1.0,33.854,33.769,,,,,
1789037891.611,collate,1,1,22061,,,,,6.0,1.0,46.657,46.532,,,,,
1789037893.9325,collate,1,1,22061,,,,,6.0,1.0,37.794,37.675,,,,,
1789037895.9594,collate,1,1,22061,,,,,4.0,1.0,79.926,79.727,,,,,
1789037898.8176,collate,1,1,22061,,,,,4.0,1.0,48.683,48.595,,,,,
1789037901.1896,collate,1,1,22061,,,,,5.0,1.0,34.629,34.521,,,,,
1789037904.2444,collate,1,1,22061,,,,,7.0,1.0,24.776,24.688,,,,,
1789037906.8766,collate,1,1,22061,,,,,6.0,1.0,30.863,30.755,,,,,
1789037909.1156,collate,1,1,22061,,,,,6.0,1.0,27.736,27.63,,,,,
1789037912.1033,collate,1,1,22061,,,,,7.0,1.0,294.722,294.063,,,,,
1789037914.6084,collate,1,1,22061,,,,,6.0,1.0,22.544,22.512,,,,,
1789037917.0953,collate,1,1,22061,,,,,6.0,1.0,33.721,33.672,,,,,
1789037919.2857,collate,1,1,22061,,,,,5.0,1.0,37.128,37.036,,,,,
1789037922.3384,collate,1,1,22061,,,,,6.0,1.0,28.39,28.346,,,,,
1789037924.8024,collate,1,1,22061,,,,,5.0,1.0,33.238,33.191,,,,,
1789037926.4581,collate,1,1,22061,,,,,5.0,1.0,41.976,41.875,,,,,
1789037928.7682,collate,1,1,22061,,,,,4.0,1.0,23.221,23.187,,,,,
1789037931.7203,collate,1,1,22061,,,,,6.0,1.0,32.213,32.155,,,,,
1789037933.487,collate,1,1,22061,,,,,4.0,1.0,31.108,31.06,,,,,
1789037936.9799,collate,1,1,22061,,,,,7.0,1.0,31.166,31.118,,,,,
1789037939.4668,collate,1,1,22061,,,,,5.0,1.0,24.852,24.787,,,,,
1789037941.8406,collate,1,1,22061,,,,,5.0,1.0,38.212,38.119,,,,,
1789037943.6174,collate,1,1,22061,,,,,5.0,1.0,44.483,44.296,,,,,
1789037945.7193,collate,1,1,22061,,,,,5.0,1.0,77.961,77.639,,,,,
1789037948.11,collate,1,1,22061,,,,,6.0,1.0,28.768,28.724,,,,,
1789037950.4402,collate,1,1,22061,,,,,5.0,1.0,31.428,31.357,,,,,
1789037952.8551,collate,1,1,22061,,,,,6.0,1.0,48.793,48.702,,,,,
1789037954.9783,collate,1,1,22061,,,,,5.0,1.0,39.098,39.016,,,,,
1789037957.5042,collate,1,1,22061,,,,,5.0,1.0,48.21,48.139,,,,,
1789037960.1518,collate,1,1,22061,,,,,6.0,1.0,31.196,31.146,,,,,
1789037962.5763,collate,1,1,22061,,,,,5.0,1.0,35.354,35.29,,,,,
1789037965.0967,collate,1,1,22061,,,,,6.0,1.0,47.489,47.42,,,,,
1789037967.6338,collate,1,1,22061,,,,,6.0,1.0,23.083,23.05,,,,,
1789037970.3166,collate,1,1,22061,,,,,7.0,1.0,38.58,38.486,,,,,
1789037973.0765,collate,1,1,22061,,,,,7.0,1.0,46.551,46.455,,,,,
1789037975.4945,collate,1,1,22061,,,,,6.0,1.0,34.201,34.15,,,,,
1789037977.8067,collate,1,1,22061,,,,,6.0,1.0,22.959,22.906,,,,,
1789037980.0872,collate,1,1,22061,,,,,4.0,1.0,36.181,36.123,,,,,
1789037982.0314,collate,1,1,22061,,,,,5.0,1.0,48.291,48.208,,,,,
1789037984.5587,collate,1,1,22061,,,,,6.0,1.0,21.241,21.198,,,,,
1789037987.2392,collate,1,1,22061,,,,,4.0,1.0,43.461,43.387,,,,,
1789037989.6963,collate,1,1,22061,,,,,6.0,1.0,42.902,42.83,,,,,
1789037992.1885,collate,1,1,22061,,,,,7.0,1.0,30.762,30.696,,,,,
1789037994.6884,collate,1,1,22061,,,,,6.0,1.0,47.78,47.696,,,,,
1789037996.9342,collate,1,1,22061,,,,,6.0,1.0,32.232,32.166,,,,,
1789037999.3164,collate,1,1,22061,,,,,7.0,1.0,52.463,52.332,,,,,
1789038001.7984,collate,1,1,22061,,,,,6.0,1.0,24.906,24.834,,,,,
1789038004.4468,collate,1,1,22061,,,,,7.0,1.0,27.814,27.769,,,,,
1789038006.3647,collate,1,1,22061,,,,,5.0,1.0,46.977,46.907,,,,,
1789038009.2478,collate,1,1,22061,,,,,7.0,1.0,25.252,25.207,,,,,
1789038011.7528,collate,1,1,22061,,,,,7.0,1.0,28.697,28.642,,,,,
1789038013.85,collate,1,1,22061,,,,,5.0,1.0,45.708,45.656,,,,,
1789038016.4684,collate,1,1,22061,,,,,6.0,1.0,57.046,56.931,,,,,
1789038018.2401,collate,1,1,22061,,,,,4.0,1.0,49.743,49.656,,,,,
1789038020.4054,collate,1,1,22061,,,,,5.0,1.0,39.276,39.224,,,,,
1789038022.7056,collate,1,1,22061,,,,,6.0,1.0,32.742,32.692,,,,,
1789038024.6796,collate,1,1,22061,,,,,5.0,1.0,47.899,47.793,,,,,
1789038026.8094,collate,1,1,22061,,,,,5.0,1.0,25.765,25.681,,,,,
1789038029.5204,collate,1,1,22061,,,,,7.0,1.0,29.341,29.257,,,,,
1789038031.2841,collate,1,1,22061,,,,,4.0,1.0,48.079,47.898,,,,,
1789038033.5575,collate,1,1,22061,,,,,6.0,1.0,61.267,61.149,,,,,
1789038035.5847,collate,1,1,22061,,,,,4.0,1.0,46.292,46.163,,,,,
1789038039.0282,collate,1,1,22061,,,,,8.0,1.0,22.18,22.135,,,,,
1789038042.196,collate,1,1,22061,,,,,8.0,1.0,30.049,29.985,,,,,
1789038044.8684,collate,1,1,22061,,,,,6.0,1.0,50.506,50.417,,,,,
1789038047.0539,collate,1,1,22061,,,,,5.0,1.0,34.295,34.235,,,,,
1789038049.1321,collate,1,1,22061,,,,,5.0,1.0,24.046,23.983,,,,,
1789038051.3246,collate,1,1,22061,,,,,6.0,1.0,46.476,46.358,,,,,
1789038053.3572,collate,1,1,22061,,,,,5.0,1.0,30.367,30.295,,,,,
1789038055.9136,collate,1,1,22061,,,,,7.0,1.0,30.237,30.128,,,,,
1789038058.6531,collate,1,1,22061,,,,,7.0,1.0,50.294,50.219,,,,,
1789038061.0322,collate,1,1,22061,,,,,6.0,1.0,28.822,28.737,,,,,
1789038063.8311,collate,1,1,22061,,,,,7.0,1.0,23.364,23.333,,,,,
1789038066.1992,collate,1,1,22061,,,,,6.0,1.0,50.95,50.826,,,,,
1789038068.7858,collate,1,1,22061,,,,,6.0,1.0,38.015,37.96,,,,,
1789036428.3188,collate,2,1,22070,,,,,6.0,1.0,67.782,67.436,,,,,
1789036429.9871,collate,2,1,22070,,,,,4.0,1.0,51.368,51.183,,,,,
1789036432.9169,collate,2,1,22070,,,,,6.0,1.0,63.416,63.293,,,,,
1789036434.9067,collate,2,1,22070,,,,,5.0,1.0,170.331,169.995,,,,,
1789036437.0885,collate,2,1,22070,,,,,5.0,1.0,161.093,160.695,,,,,
1789036439.6899,collate,2,1,22070,,,,,6.0,1.0,46.139,46.056,,,,,
1789036442.4284,collate,2,1,22070,,,,,7.0,1.0,52.331,52.224,,,,,
1789036444.7289,collate,2,1,22070,,,,,5.0,1.0,193.305,192.97,,,,,
1789036447.2053,collate,2,1,22070,,,,,6.0,1.0,65.854,65.69,,,,,
1789036450.0398,collate,2,1,22070,,,,,8.0,1.0,49.702,49.632,,,,,
1789036452.9647,collate,2,1,22070,,,,,7.0,1.0,38.288,38.237,,,,,
1789036455.1421,collate,2,1,22070,,,,,5.0,1.0,51.675,51.571,,,,,
1789036456.8619,collate,2,1,22070,,,,,3.0,1.0,50.83,50.685,,,,,
1789036459.6107,collate,2,1,22070,,,,,7.0,1.0,52.858,52.61,,,,,
1789036461.9878,collate,2,1,22070,,,,,7.0,1.0,20.997,20.973,,,,,
1789036463.895,collate,2,1,22070,,,,,4.0,1.0,50.609,50.511,,,,,
1789036467.1948,collate,2,1,22070,,,,,8.0,1.0,41.438,41.34,,,,,
1789036469.7524,collate,2,1,22070,,,,,6.0,1.0,45.901,45.585,,,,,
1789036472.0993,collate,2,1,22070,,,,,5.0,1.0,34.061,34.016,,,,,
1789036474.6981,collate,2,1,22070,,,,,6.0,1.0,51.144,51.065,,,,,
1789036476.5917,collate,2,1,22070,,,,,4.0,1.0,21.209,21.161,,,,,
1789036478.4229,collate,2,1,22070,,,,,4.0,1.0,41.987,41.934,,,,,
1789036481.106,collate,2,1,22070,,,,,6.0,1.0,47.63,47.566,,,,,
1789036483.1235,collate,2,1,22070,,,,,5.0,1.0,71.806,71.693,,,,,
1789036485.0351,collate,2,1,22070,,,,,5.0,1.0,46.922,46.85,,,,,
1789036488.044,collate,2,1,22070,,,,,7.0,1.0,44.876,44.817,,,,,
1789036490.7959,collate,2,1,22070,,,,,7.0,1.0,53.564,53.465,,,,,
1789036492.8785,collate,2,1,22070,,,,,5.0,1.0,32.231,32.196,,,,,
1789036495.2407,collate,2,1,22070,,,,,6.0,1.0,23.806,23.756,,,,,
1789036497.7147,collate,2,1,22070,,,,,6.0,1.0,44.758,44.675,,,,,
1789036500.1597,collate,2,1,22070,,,,,6.0,1.0,33.753,33.715,,,,,
1789036502.6539,collate,2,1,22070,,,,,6.0,1.0,49.035,48.957,,,,,
1789036504.7387,collate,2,1,22070,,,,,5.0,1.0,47.353,47.281,,,,,
1789036506.8783,collate,2,1,22070,,,,,5.0,1.0,48.936,48.84,,,,,
1789036509.0031,collate,2,1,22070,,,,,4.0,1.0,43.702,43.581,,,,,
1789036511.3919,collate,2,1,22070,,,,,6.0,1.0,47.467,47.349,,,,,
1789036513.7767,collate,2,1,22070,,,,,6.0,1.0,33.66,33.617,,,,,
1789036516.1569,collate,2,1,22070,,,,,5.0,1.0,25.973,25.908,,,,,
1789036518.7988,collate,2,1,22070,,,,,6.0,1.0,45.527,45.464,,,,,
1789036521.5439,collate,2,1,22070,,,,,6.0,1.0,36.263,36.125,,,,,
1789036523.8798,collate,2,1,22070,,,,,5.0,1.0,49.102,49.009,,,,,
1789036526.9177,collate,2,1,22070,,,,,8.0,1.0,64.16,63.724,,,,,
1789036528.8234,collate,2,1,22070,,,,,4.0,1.0,49.135,49.049,,,,,
1789036531.679,collate,2,1,22070,,,,,6.0,1.0,51.613,51.538,,,,,
1789036533.4129,collate,2,1,22070,,,,,4.0,1.0,33.083,33.039,,,,,
1789036536.3532,collate,2,1,22070,,,,,9.0,1.0,39.73,39.637,,,,,
1789036538.5754,collate,2,1,22070,,,,,5.0,1.0,38.481,38.419,,,,,
1789036541.057,collate,2,1,22070,,,,,6.0,1.0,33.084,32.985,,,,,
1789036542.9921,collate,2,1,22070,,,,,4.0,1.0,25.478,25.172,,,,,
1789036544.9659,collate,2,1,22070,,,,,5.0,1.0,58.236,58.089,,,,,
1789036547.4733,collate,2,1,22070,,,,,6.0,1.0,58.352,58.248,,,,,
1789036550.146,collate,2,1,22070,,,,,7.0,1.0,49.058,48.936,,,,,
1789036551.572,collate,2,1,22070,,,,,3.0,1.0,25.662,25.61,,,,,
1789036553.9857,collate,2,1,22070,,,,,6.0,1.0,47.926,47.844,,,,,
1789036556.3345,collate,2,1,22070,,,,,5.0,1.0,33.641,33.553,,,,,
1789036558.7352,collate,2,1,22070,,,,,6.0,1.0,25.741,25.693,,,,,
1789036560.7546,collate,2,1,22070,,,,,5.0,1.0,44.689,44.622,,,,,
1789036562.759,collate,2,1,22070,,,,,6.0,1.0,40.955,40.894,,,,,
1789036565.9124,collate,2,1,22070,,,,,7.0,1.0,44.976,44.773,,,,,
1789036567.7822,collate,2,1,22070,,,,,4.0,1.0,33.607,33.559,,,,,
1789036570.2918,collate,2,1,22070,,,,,7.0,1.0,46.072,45.968,,,,,
1789036572.1202,collate,2,1,22070,,,,,4.0,1.0,53.156,53.052,,,,,
1789036574.1911,collate,2,1,22070,,,,,5.0,1.0,35.173,35.112,,,,,
1789036576.2927,collate,2,1,22070,,,,,5.0,1.0,50.464,50.257,,,,,
1789036578.3398,collate,2,1,22070,,,,,5.0,1.0,25.569,25.541,,,,,
1789036580.9623,collate,2,1,22070,,,,,6.0,1.0,53.683,53.553,,,,,
1789036583.3631,collate,2,1,22070,,,,,6.0,1.0,134.684,134.453,,,,,
1789036585.9746,collate,2,1,22070,,,,,5.0,1.0,41.017,40.933,,,,,
1789036588.1535,collate,2,1,22070,,,,,5.0,1.0,133.054,132.873,,,,,
1789036590.7593,collate,2,1,22070,,,,,7.0,1.0,34.091,34.035,,,,,
1789036592.5351,collate,2,1,22070,,,,,4.0,1.0,48.972,48.901,,,,,
1789036594.8529,collate,2,1,22070,,,,,6.0,1.0,202.538,202.163,,,,,
1789036596.9616,collate,2,1,22070,,,,,5.0,1.0,51.526,51.447,,,,,
1789036599.2363,collate,2,1,22070,,,,,5.0,1.0,69.2,69.021,,,,,
1789036601.6075,collate,2,1,22070,,,,,6.0,1.0,88.385,88.165,,,,,
1789036604.1166,collate,2,1,22070,,,,,5.0,1.0,32.834,32.753,,,,,
1789036606.4031,collate,2,1,22070,,,,,5.0,1.0,28.225,28.177,,,,,
1789036609.7502,collate,2,1,22070,,,,,7.0,1.0,49.72,49.652,,,,,
1789036612.3883,collate,2,1,22070,,,,,6.0,1.0,50.048,49.975,,,,,
1789036614.9247,collate,2,1,22070,,,,,7.0,1.0,44.608,44.54,,,,,
1789036617.2987,collate,2,1,22070,,,,,6.0,1.0,73.028,72.862,,,,,
1789036619.9875,collate,2,1,22070,,,,,6.0,1.0,55.909,55.831,,,,,
1789036621.8758,collate,2,1,22070,,,,,4.0,1.0,62.264,62.139,,,,,
1789036624.7388,collate,2,1,22070,,,,,6.0,1.0,71.044,70.946,,,,,
1789036626.3274,collate,2,1,22070,,,,,4.0,1.0,35.213,35.173,,,,,
1789036628.9101,collate,2,1,22070,,,,,5.0,1.0,61.665,61.537,,,,,
1789036630.9636,collate,2,1,22070,,,,,2.0,1.0,80.262,80.083,,,,,
1789036634.1157,collate,2,1,22070,,,,,6.0,1.0,51.025,50.952,,,,,
1789036635.593,collate,2,1,22070,,,,,2.0,1.0,85.795,85.607,,,,,
1789036638.7884,collate,2,1,22070,,,,,6.0,1.0,48.697,48.587,,,,,
1789036642.0924,collate,2,1,22070,,,,,9.0,1.0,54.327,54.138,,,,,
1789036644.4599,collate,2,1,22070,,,,,6.0,1.0,22.227,22.186,,,,,
1789036647.1822,collate,2,1,22070,,,,,6.0,1.0,35.311,35.156,,,,,
1789036648.7989,collate,2,1,22070,,,,,2.0,1.0,44.146,44.079,,,,,
1789036651.6846,collate,2,1,22070,,,,,7.0,1.0,43.279,43.21,,,,,
1789036654.792,collate,2,1,22070,,,,,8.0,1.0,44.939,44.878,,,,,
1789036657.0606,collate,2,1,22070,,,,,5.0,1.0,146.275,145.993,,,,,
1789036659.5824,collate,2,1,22070,,,,,6.0,1.0,27.399,27.358,,,,,
1789036661.7509,collate,2,1,22070,,,,,5.0,1.0,49.541,49.445,,,,,
1789036663.4992,collate,2,1,22070,,,,,4.0,1.0,43.292,43.223,,,,,
1789036665.904,collate,2,1,22070,,,,,5.0,1.0,48.485,48.361,,,,,
1789036668.2878,collate,2,1,22070,,,,,6.0,1.0,34.569,34.53,,,,,
1789036670.8575,collate,2,1,22070,,,,,6.0,1.0,53.529,53.372,,,,,
1789036672.8787,collate,2,1,22070,,,,,5.0,1.0,22.846,22.817,,,,,
1789036675.4651,collate,2,1,22070,,,,,5.0,1.0,57.979,57.87,,,,,
1789036678.0256,collate,2,1,22070,,,,,7.0,1.0,47.613,47.536,,,,,
1789036680.7253,collate,2,1,22070,,,,,7.0,1.0,45.414,45.319,,,,,
1789036682.8505,collate,2,1,22070,,,,,5.0,1.0,47.669,47.583,,,,,
1789036684.9432,collate,2,1,22070,,,,,5.0,1.0,25.413,25.39,,,,,
1789036687.3902,collate,2,1,22070,,,,,5.0,1.0,49.702,49.632,,,,,
1789036690.0655,collate,2,1,22070,,,,,6.0,1.0,49.536,49.453,,,,,
1789036691.7278,collate,2,1,22070,,,,,4.0,1.0,23.271,23.24,,,,,
1789036694.6906,collate,2,1,22070,,,,,7.0,1.0,42.91,42.844,,,,,
1789036696.6488,collate,2,1,22070,,,,,5.0,1.0,47.17,47.099,,,,,
1789036698.957,collate,2,1,22070,,,,,5.0,1.0,33.597,33.476,,,,,
1789036701.5684,collate,2,1,22070,,,,,6.0,1.0,40.466,40.302,,,,,
1789036704.1288,collate,2,1,22070,,,,,6.0,1.0,28.205,28.162,,,,,
1789036706.6803,collate,2,1,22070,,,,,5.0,1.0,48.695,48.601,,,,,
1789036708.8287,collate,2,1,22070,,,,,5.0,1.0,42.521,42.454,,,,,
1789036710.6662,collate,2,1,22070,,,,,4.0,1.0,49.361,49.261,,,,,
1789036712.9629,collate,2,1,22070,,,,,5.0,1.0,57.284,57.202,,,,,
1789036715.8232,collate,2,1,22070,,,,,7.0,1.0,51.532,51.422,,,,,
1789036718.8447,collate,2,1,22070,,,,,8.0,1.0,35.156,35.089,,,,,
1789036721.1589,collate,2,1,22070,,,,,5.0,1.0,47.593,47.516,,,,,
1789036723.4673,collate,2,1,22070,,,,,5.0,1.0,27.313,27.276,,,,,
1789036726.0484,collate,2,1,22070,,,,,5.0,1.0,34.913,34.793,,,,,
1789036728.1467,collate,2,1,22070,,,,,5.0,1.0,46.334,46.263,,,,,
1789036730.6272,collate,2,1,22070,,,,,6.0,1.0,54.673,54.567,,,,,
1789036732.7349,collate,2,1,22070,,,,,5.0,1.0,49.738,49.665,,,,,
1789036735.113,collate,2,1,22070,,,,,6.0,1.0,43.9,43.692,,,,,
1789036736.8116,collate,2,1,22070,,,,,4.0,1.0,58.2,58.03,,,,,
1789036739.1729,collate,2,1,22070,,,,,5.0,1.0,35.743,35.644,,,,,
1789036741.2894,collate,2,1,22070,,,,,5.0,1.0,25.252,25.202,,,,,
1789036744.0098,collate,2,1,22070,,,,,6.0,1.0,58.698,58.585,,,,,
1789036746.6577,collate,2,1,22070,,,,,6.0,1.0,210.023,209.436,,,,,
1789036748.6603,collate,2,1,22070,,,,,5.0,1.0,54.389,54.279,,,,,
1789036750.8825,collate,2,1,22070,,,,,5.0,1.0,23.159,23.114,,,,,
1789036752.9782,collate,2,1,22070,,,,,5.0,1.0,24.831,24.801,,,,,
1789036755.8865,collate,2,1,22070,,,,,6.0,1.0,48.881,48.733,,,,,
1789036758.7088,collate,2,1,22070,,,,,6.0,1.0,33.963,33.906,,,,,
1789036760.6934,collate,2,1,22070,,,,,5.0,1.0,49.725,49.521,,,,,
1789036763.2001,collate,2,1,22070,,,,,7.0,1.0,63.716,63.625,,,,,
1789036765.8815,collate,2,1,22070,,,,,7.0,1.0,54.367,54.164,,,,,
1789036768.039,collate,2,1,22070,,,,,5.0,1.0,50.545,50.48,,,,,
1789036770.4848,collate,2,1,22070,,,,,6.0,1.0,43.524,43.454,,,,,
1789036772.6471,collate,2,1,22070,,,,,5.0,1.0,110.608,110.451,,,,,
1789036775.4477,collate,2,1,22070,,,,,5.0,1.0,46.927,46.881,,,,,
1789036778.8168,collate,2,1,22070,,,,,7.0,1.0,45.395,45.304,,,,,
1789036781.49,collate,2,1,22070,,,,,5.0,1.0,51.518,51.387,,,,,
1789036783.9333,collate,2,1,22070,,,,,6.0,1.0,32.312,32.224,,,,,
1789036785.9848,collate,2,1,22070,,,,,5.0,1.0,48.175,48.076,,,,,
1789036788.439,collate,2,1,22070,,,,,6.0,1.0,22.925,22.896,,,,,
1789036790.2869,collate,2,1,22070,,,,,5.0,1.0,22.13,22.026,,,,,
1789036793.4879,collate,2,1,22070,,,,,8.0,1.0,39.08,38.95,,,,,
1789036795.3779,collate,2,1,22070,,,,,5.0,1.0,165.725,165.406,,,,,
1789036797.7558,collate,2,1,22070,,,,,6.0,1.0,48.059,48.013,,,,,
